idK;name;nrK;nrL;lista
8a8a8a830e424cfb010e42e41d380b2c;Smardzewski Zdzisław Aleksander;7;6;SLD
8a8a8a830e424cfb010e42e60c3f0b42;Fischbach Arkadiusz Waldemar;8;6;SLD
8a8a8a830e424cfb010e43c85b4c1973;Chyła Jerzy Stanisław;1;7;Samoobrona
8a8a8a830e424cfb010e43c9ec991978;Labuda Maria Barbara;2;7;Samoobrona
8a8a8a840e43e9ca010e43ef7a3e0004;Pastuszak Ryszard Gerwazy;3;7;Samoobrona
8a8a8a840e43e9ca010e43f0f8360006;Woźniak Wiktor;4;7;Samoobrona
8a8a8a840e43e9ca010e43f75b29001e;Pawłowska Ewa Maria;5;7;Samoobrona
8a8a8a840e43e9ca010e43faa5c7002b;Sarnowski Andrzej Henryk;6;7;Samoobrona
8a8a8a840e43e9ca010e43feb2140035;Dymek Adriana Aleksandra;7;7;Samoobrona
8a8a8a840e43e9ca010e4400bab10040;Pobłocka Aleksandra Teresa;8;7;Samoobrona
8a8a8a840e43e9ca010e440387ab004a;Kamińska Krystyna Elżbieta;9;7;Samoobrona
8a8a8a840e43e9ca010e44059bcf0056;Wróblewski Grzegorz Andrzej;10;7;Samoobrona
8a8a8a830e424cfb010e4271ba2a017a;Cyman Tomasz;1;10;10
8a8a8a830e424cfb010e4276a07c01d1;Waliszewska Magda;2;10;10
8a8a8a830e424cfb010e4278b83b01f5;Pokrywka Maciej;3;10;10
8a8a8a830e424cfb010e427a7b910210;Ujazdowski Paweł;4;10;10
8a8a8a830e424cfb010e427d5d360247;Szóstakowska Aurelia;5;10;10
8a8a8a830e424cfb010e42801a120287;Stenka Aleksandra;6;10;10
8a8a8a830e3f41e9010e4203df1612ce;Kiernozek Czesław Zbigniew;1;11;11
8a8a8a830e3f41e9010e4206400212fa;Ziętek Ewa Barbara;2;11;11
8a8a8a830e3f41e9010e4208a8b41311;Wawrzak Krzysztof;3;11;11
8a8a8a830e3f41e9010e420af7ae1342;Popławski Władysław;4;11;11
8a8a8a830e3f41e9010e420d56ad1368;Mazur Paweł;5;11;11
8a8a8a830e3f41e9010e42186bc81422;Kolczyk Artur;6;11;11
8a8a8a830e3f41e9010e4219fbce1452;Zarada Andrzej;7;11;11
8a8a8a830e3f41e9010e421b92dc1473;Dobrowolski Marek Janusz;8;11;11
8a8a8a830e424cfb010e4365e2a214d4;Kołak Łukasz;1;12;12
8a8a8a830e424cfb010e436778d314e4;Paprocka Małgorzata Maria;2;12;12
8a8a8a830e424cfb010e4369176014f1;Bujak Mirosław Paweł;3;12;12
8a8a8a830e424cfb010e436a759e1506;Gacek Wiesław;4;12;12
8a8a8a830e424cfb010e436b93321519;Cichoń Jarosław Tadeusz;5;12;12
8a8a8a830e3bbe82010e3cc9795d145a;Witaszczyk Stanisław;1;1;PSL
8a8a8a830e3bbe82010e3ccb23061481;Mazur Marek Marian;2;1;PSL
8a8a8a830e3bbe82010e3cccb35a14b6;Zborowski Grzegorz;3;1;PSL
8a8a8a830e3bbe82010e3cce653814d2;Kacprzycki Adam Tomasz;4;1;PSL
8a8a8a830e3bbe82010e3cd02c2114fb;Nabiałczyk Marian;5;1;PSL
8a8a8a830e3bbe82010e3cd1729e151d;Siejka Krzysztof;6;1;PSL
8a8a8a830e3bbe82010e3ce74f7c16e0;Bińkowski Feliks Józef;7;1;PSL
8a8a8a830e3bbe82010e3ce95ab116f7;Kiraga Barbara;8;1;PSL
8a8a8a830e3bbe82010e3ceb2473172f;Czubaj Henryk;9;1;PSL
8a8a8a830e3bbe82010e3cec76821744;Świątek Wojciech;10;1;PSL
8a8a8a830e3bbe82010e3ceda6f71753;Frączkowski Aleksander;11;1;PSL
8a8a8a830e3bbe82010e3cef82f61777;Kocimowski Zygmunt;12;1;PSL
8a8a8a840e2f7d49010e330c04420aef;Kot Marian Krzysztof;1;2;LPR
8a8a8a840e2f7d49010e330daac00af1;Dudkiewicz Tadeusz Szymon;2;2;LPR
8a8a8a840e2f7d49010e330f4a060af3;Bajerowski Grzegorz Piotr;3;2;LPR
8a8a8a840e2f7d49010e331120910af5;Krynke Radosław Marek;4;2;LPR
8a8a8a840e2f7d49010e33134b780af7;Staniaszek Maciej;5;2;LPR
8a8a8a840e2f7d49010e3315bb0f0af9;Dudkiewicz Mieczysław;6;2;LPR
8a8a8a840e2f7d49010e3317749e0afb;Szymczak Jarosław Kazimierz;7;2;LPR
8a8a8a840e2f7d49010e331911130afd;Kostrzewa Karol Roman;8;2;LPR
8a8a8a840e2f7d49010e331a974a0aff;Pawlik Przemysław;9;2;LPR
8a8a8a840e2f7d49010e331ca49d0b01;Siewior Jacek;10;2;LPR
8a8a8a840e2f7d49010e331e70d40b03;Alama Marcin Kuba;11;2;LPR
8a8a8a840e2f7d49010e33205f4a0b05;Kurman Marcin;12;2;LPR
8a8a8a840e2f7d49010e3321fdca0b07;Różycki Damian Piotr;13;2;LPR
8a8a8a840e2f7d49010e3323ef590b09;Masin Roman Paweł;14;2;LPR
8a8a8a830e3f665a010e41e39fc6225a;Grzybowski Edward Józef;1;3;PEiR
8a8a8a830e3f665a010e41e5b1a822a2;Adamkiewicz Wiesława;2;3;PEiR
8a8a8a830e3f665a010e41e7e84922e2;Rewers Krzysztof;3;3;PEiR
8a8a8a830e3f665a010e41e9fd2a2334;Żerucha Magdalena;4;3;PEiR
8a8a8a830e3f665a010e41eec15023c4;Hawryszczak Katarzyna;5;3;PEiR
8a8a8a830e3f665a010e41f03f4a23f6;Kędzierski Marek;6;3;PEiR
8a8a8a830e3f665a010e41f169fa2416;Ostrowski Jerzy Kazimierz;7;3;PEiR
8a8a8a830e3f665a010e41f2f745244e;Dzierzgwa Mirosław;8;3;PEiR
8a8a8a830e3f665a010e41f4b19f249c;Gamus Teresa;9;3;PEiR
8a8a8a840e424ca3010e4259ff540074;Dobkowski Wiesław;1;4;PiS
8a8a8a840e424ca3010e4262b56001c7;Grabowski Piotr;2;4;PiS
8a8a8a840e424ca3010e4264227501f2;Witczak Witold;3;4;PiS
8a8a8a840e424ca3010e42654a3a0226;Lepa Adam;4;4;PiS
8a8a8a840e424ca3010e42667e9a0281;Kędziak Tadeusz;5;4;PiS
8a8a8a840e424ca3010e4268254902e0;Ciałowicz Bogusław;6;4;PiS
8a8a8a840e424ca3010e42698e6b031d;Bernacki Andrzej;7;4;PiS
8a8a8a840e424ca3010e426b619d03a9;Bareła Tomasz;8;4;PiS
8a8a8a820e3bbe22010e3d20465828c4;Kula Włodzimierz Stanisław;1;5;PO
8a8a8a820e3bbe22010e3d21f1132908;Łuczak Longiniusz Andrzej;2;5;PO
8a8a8a820e3bbe22010e3d237dac293b;Zacharewicz Jacek Paweł;3;5;PO
8a8a8a820e3bbe22010e3d264b472993;Mizgalska-Dąbrowska Anna Arleta;4;5;PO
8a8a8a820e3bbe22010e3d279a4029b3;Ogłuszka Jerzy;5;5;PO
8a8a8a820e3bbe22010e3d28a82329e5;Grynkiewicz Marek;6;5;PO
8a8a8a820e3bbe22010e3d29fd182a01;Kazimierczak Waldemar Kazimierz;7;5;PO
8a8a8a820e3bbe22010e3d2b72412a26;Ból Stanisław Bogdan;8;5;PO
8a8a8a820e3bbe22010e3d2cf40a2a5e;Bardziński Krzysztof Andrzej;9;5;PO
8a8a8a820e3bbe22010e3d2e70ac2a8b;Stokłosa Adam Michał;10;5;PO
8a8a8a820e3bbe22010e3d3072222acf;Ciesielski Sławomir;11;5;PO
8a8a8a820e3bbe22010e3d31d6102b02;Majsak Zdzisław;12;5;PO
8a8a8a820e3bbe22010e3d3323e52b23;Wiśniewska Sybilla Adrianna;13;5;PO
8a8a8a840e25fd28010e2e273ca30fa8;Rzepecki Marcin Piotr;1;6;SLD
8a8a8a840e25fd28010e2e2986ec0fb1;Karcz Tadeusz;2;6;SLD
8a8a8a840e25fd28010e2e3451df0fc8;Borowski Andrzej Jan;3;6;SLD
8a8a8a840e25fd28010e2e3777f70fd0;Tomaszewski Leopold;4;6;SLD
8a8a8a840e25fd28010e2e3b53580fd8;Błaszczyk Arkadiusz Mariusz;5;6;SLD
8a8a8a840e25fd28010e2e3deda40fde;Włodarczyk Bartosz Marek;6;6;SLD
8a8a8a840e25fd28010e2e4032800fe5;Kluza Marek Stanisław;7;6;SLD
8a8a8a840e25fd28010e2e42b40f0fea;Kielian Marian;8;6;SLD
8a8a8a840e25fd28010e2e4665020ff6;Mikołajczyk Ewa Maria;9;6;SLD
8a8a8a840e25fd28010e2e487c4f0ffa;Tomaszewski Maciej Jeremi;10;6;SLD
8a8a8a840e25fd28010e2e4a10e81000;Berłowska Joanna Ewa;11;6;SLD
8a8a8a840e25fd28010e2e824e4c1089;Popecki Jacek;1;7;Samoobrona
8a8a8a840e25fd28010e2e84125c108e;Krawczyk Aneta Krystyna;2;7;Samoobrona
8a8a8a840e25fd28010e2e86c95d1093;Wrzeszcz Robert;3;7;Samoobrona
8a8a8a840e25fd28010e2e883dfa1099;Kociołek Piotr;4;7;Samoobrona
8a8a8a840e25fd28010e2e89f8ee10a0;Dąbrowski Waldemar;5;7;Samoobrona
8a8a8a840e25fd28010e2e8d026b10a2;Wiedeński Stanisław;6;7;Samoobrona
8a8a8a840e25fd28010e2e8f40f410a7;Mirż Mariusz;7;7;Samoobrona
8a8a8a840e25fd28010e2e91568110a9;Jóźwik Wiesław Jan;8;7;Samoobrona
8a8a8a840e25fd28010e2e9422dc10ab;Jasion Zbigniew Mieczysław;9;7;Samoobrona
8a8a8a840e25fd28010e2e961cd210b4;Thiem Adrian;10;7;Samoobrona
8a8a8a840e25fd28010e2e993b6310b8;Nowak Kazimierz;11;7;Samoobrona
8a8a8a840e25fd28010e2e9aefc610bc;Kulawiak Monika Lidia;12;7;Samoobrona
8a8a8a840e25fd28010e2e9d799a10c0;Zimnicki Rafał Szymon;13;7;Samoobrona
8a8a8a840e25fd28010e2e9fba3310c4;Grudzińska Maria;14;7;Samoobrona
8a8a8a840e33ee53010e37ebdddc160b;Migus Maciej;1;10;10
8a8a8a840e33ee53010e37eefcca1664;Zieliński Piotr;2;10;10
8a8a8a840e33ee53010e37f0b1a61681;Sobkowicz Michał;3;10;10
8a8a8a840e33ee53010e37f23fe616a0;Szulc Norbert;4;10;10
8a8a8a840e33ee53010e37f3b58316b5;Zieliński Łukasz;5;10;10
8a8a8a840e33ee53010e37c4e24313d6;Brzuzy Ryszard;1;11;11
8a8a8a840e33ee53010e37c6bd2113ef;Staśkiewicz Adam Marcin;2;11;11
8a8a8a840e33ee53010e37c83bb313ff;Maconko Czesław Kazimierz;3;11;11
8a8a8a840e33ee53010e37c9bba7140e;Nikody Ksawery;4;11;11
8a8a8a840e33ee53010e37ccf8df142f;Skowronek Leszek Franciszek;5;11;11
8a8a8a840e33ee53010e37ce9c4b1444;Dryja Tadeusz;6;11;11
8a8a8a840e33ee53010e37d00da41465;Kowalczyk Jerzy Wojciech;7;11;11
8a8a8a840e33ee53010e37d17011146b;Iwanowski Krzysztof;8;11;11
8a8a8a840e33ee53010e37d29d3f147b;Jasiniak Jan Roman;9;11;11
8a8a8a840e33ee53010e37d5983114a1;Bąkowicz Janusz Paweł;10;11;11
8a8a8a840e33ee53010e37d7553b14b8;Leszczyński Adam Wojciech;11;11;11
8a8a8a840e33ee53010e37dfd82b1548;Lubowicka Joanna Agnieszka;12;11;11
8a8a8a820e424ca4010e43a64ae94311;Wiśniewska Janina;1;12;12
8a8a8a820e424ca4010e43a84919435d;Gałka Władysław;2;12;12
8a8a8a820e424ca4010e43a996d8437a;Papierski Jan;3;12;12
8a8a8a820e424ca4010e43aacf3c43c4;Kalinowski Ryszard;4;12;12
8a8a8a820e424ca4010e43b3c58e44d8;Idzikowski Sławomir;5;12;12
8a8a8a840e25fd28010e2df7a3510f23;Filich-Szelejak Tyberiusz;1;14;14
8a8a8a840e25fd28010e2dfb7ed20f32;Skalski Brunon;2;14;14
8a8a8a840e25fd28010e2dfd0f8e0f3c;Wasiela Martin;3;14;14
8a8a8a840e25fd28010e2dfe8f9a0f41;Janasik Michał;4;14;14
8a8a8a840e25fd28010e2e0759200f54;Ciągło Włodzimierz;5;14;14
8a8a8a840e25fd28010e2e09158b0f56;Jakubowska Janina;6;14;14
8a8a8a840e25fd28010e2e0a94b10f5a;Gidelski Dariusz;7;14;14
8a8a8a840e25fd28010e2e0bab370f5c;Targosz Aleksandra;8;14;14
8a8a8a830e3f665a010e41bff3111e0c;Surowiecki Andrzej;1;15;15
8a8a8a830e3f665a010e41c161d21e27;Witkowski Władysław;2;15;15
8a8a8a830e3f665a010e41c3f0431e7e;Nowański Dariusz;3;15;15
8a8a8a830e3f665a010e41c5957a1ea1;Suligorska Karolina Magdalena;4;15;15
8a8a8a830e3f665a010e41c778c61eca;Jarzębska Anna;5;15;15
8a8a8a830e424d14010e434f8de42525;Arent Jerzy Kazimierz;1;16;16
8a8a8a830e424d14010e435393e625cb;Urbaniak Jolanta Regina;2;16;16
8a8a8a830e424d14010e4355f2b52656;Chwilczyński Mieczysław Szymon;3;16;16
8a8a8a830e424d14010e43580f8d26c5;Łuszcz Paweł Jakub;4;16;16
8a8a8a830e424d14010e435991df2707;Czernisz Robert;5;16;16
8a8a8a830e424d14010e435b316e2751;Lotczyk Lucyna;6;16;16
8a8a8a830e424d14010e435fa2ce27ed;Bączyk Agnieszka Jadwiga;7;16;16
8a8a8a820e43e970010e44271e4f0206;Wojtera Anna;1;17;17
8a8a8a820e43e970010e442d397c024b;Olejniczak Stanisław;2;17;17
8a8a8a820e43e970010e442ef5e80266;Nowak Henryk;3;17;17
8a8a8a820e43e970010e443057aa027a;Kowalczyk Bartłomiej;4;17;17
8a8a8a820e43e970010e443210890286;Janczak Krzysztof Michał;5;17;17
8a8a8a820e3f6604010e40b6937809a8;Wojtas Edward;1;1;PSL
8a8a8a820e3f6604010e40b9e82d09f6;Starownik Marian Roman;2;1;PSL
8a8a8a820e3f6604010e40bb8b510a2f;Wesołowski Marian;3;1;PSL
8a8a8a820e3f6604010e40be1ab00a6d;Dudziak Henryk Józef;4;1;PSL
8a8a8a820e3f6604010e40c01a4d0a99;Borzęcka Hanna Irena;5;1;PSL
8a8a8a820e3f6604010e40c2ee950ae3;Grzyb Marek Jan;6;1;PSL
8a8a8a820e3f6604010e40c4d4b60b15;Kapusta Grzegorz Krzysztof;7;1;PSL
8a8a8a820e3f6604010e40c758020b54;Kwiecień Franciszek Marek;8;1;PSL
8a8a8a820e3f6604010e40ca3a2e0bb2;Michalik Marek;9;1;PSL
8a8a8a820e3f6604010e40cd27a50bfc;Olszowy Zenon Ryszard;10;1;PSL
8a8a8a820e3f6604010e40cf078e0c41;Piecak Tomasz Piotr;11;1;PSL
8a8a8a820e3f6604010e40d261000ca1;Rzetelski Piotr Sławomir;12;1;PSL
8a8a8a820e3f6604010e40d4716f0cd8;Sarna Henryka;13;1;PSL
8a8a8a820e3f6604010e40d6a1a20d23;Tatara Jadwiga Stefania;14;1;PSL
8a8a8a820e3f6604010e40daee4b0d8d;Wertel Piotr Ireneusz;15;1;PSL
8a8a8a820e3f6604010e40f20eb9104f;Woźniak Jan;16;1;PSL
8a8a8a820e3f6604010e40f4191210a4;Jakubaszek Waldemar;17;1;PSL
8a8a8a830e3f661c010e417f7948225b;Grzęda Mirosław Józef;1;2;LPR
8a8a8a830e3f661c010e4182788b22cc;Wójcik Paweł Sebastian;2;2;LPR
8a8a8a830e3f661c010e4184b98c2315;Tur Bronisław Marian;3;2;LPR
8a8a8a830e3f661c010e418673282358;Szałaj Dariusz Adam;4;2;LPR
8a8a8a830e3f661c010e4188ab0023b0;Dziwisz Zofia Dorota;5;2;LPR
8a8a8a830e3f661c010e418b22fd23fd;Wereszka Roman;6;2;LPR
8a8a8a830e3f661c010e418c76ca242a;Wawerski Marcin;7;2;LPR
8a8a8a830e3f661c010e418dad1a244e;Napieracz Anna;8;2;LPR
8a8a8a830e3f661c010e418f8df22493;Janczarek Janusz Marek;9;2;LPR
8a8a8a830e3f661c010e4190c11724b8;Machnikowski Andrzej;10;2;LPR
8a8a8a830e3f661c010e4192293924f2;Mazurek Grażyna Bożena;11;2;LPR
8a8a8a830e3f661c010e41935fee251d;Wójtowicz Jakub;12;2;LPR
8a8a8a830e3f661c010e4197837c25ab;Dajek Maria;13;2;LPR
8a8a8a830e3f661c010e4199172125e8;Barańczuk Karol Bogumił;14;2;LPR
8a8a8a830e3f661c010e419aad372614;Żółkiewski Karol;15;2;LPR
8a8a8a840e424c84010e4294ee8c0afa;Duszak Stanisław;1;3;PEiR
8a8a8a840e424c84010e4296228d0b3c;Gruda Stanisław;2;3;PEiR
8a8a8a840e424c84010e42979aee0b68;Sokoluk Izabela Beata;3;3;PEiR
8a8a8a840e424c84010e4298b9cb0b87;Wiak Antoni;4;3;PEiR
8a8a8a840e424c84010e429bbc9f0c04;Bogdanowicz Janusz Sławomir;5;3;PEiR
8a8a8a840e424c84010e429e45080c98;Wójcik Ryszard;6;3;PEiR
8a8a8a840e424c84010e429f6e550cd1;Gruda Lidia;7;3;PEiR
8a8a8a840e424c84010e42d0279e169f;Grabek Sylwester;8;3;PEiR
8a8a8a840e424c84010e42d1744b16fc;Matuła Helena;9;3;PEiR
8a8a8a840e424c84010e432cdd843092;Solis Tomasz Piotr;1;4;PiS
8a8a8a840e424c84010e432e485a3120;Biegalska Janina Ewa;2;4;PiS
8a8a8a840e424c84010e432f72663176;Bernaś Krzysztof;3;4;PiS
8a8a8a840e424c84010e43310b2b31df;Kot Teresa;4;4;PiS
8a8a8a840e424c84010e4334f9343309;Banach Marek;5;4;PiS
8a8a8a840e424c84010e433650ad336e;Kara Jan Antoni;6;4;PiS
8a8a8a840e424c84010e4337778f33ab;Frania Jan;7;4;PiS
8a8a8a840e424c84010e433903b63435;Sławecki Jan Kazimierz;8;4;PiS
8a8a8a840e424c84010e433a3ef4349f;Szwed Edward Józef;9;4;PiS
8a8a8a840e424c84010e433e1a163581;Wróblewski Marek Antoni;10;4;PiS
8a8a8a840e424c84010e43402ae135f3;Naczas Halina;11;4;PiS
8a8a8a840e424c84010e4341ea183671;Pawlak Barbara;12;4;PiS
8a8a8a840e424c84010e43435a0636eb;Sokół Jan;13;4;PiS
8a8a8a840e424c84010e4346fe6937b7;Kaczyński Tomasz;14;4;PiS
8a8a8a840e424c84010e435488aa3b22;Wojciechowski Marek Grzegorz;15;4;PiS
8a8a8a840e424c84010e4356058b3b6d;Kucharczyk Zofia;16;4;PiS
8a8a8a840e424c84010e4357d5913be2;Łucka Ireneusz Paweł;17;4;PiS
8a8a8a840e424c84010e435907b73c35;Kamiński Mariusz;18;4;PiS
8a8a8a840e3f6619010e41f55f213a25;Flasiński Marek;1;5;PO
8a8a8a840e3f6619010e41f7f7fe3a76;Babisz Krzysztof;2;5;PO
8a8a8a840e3f6619010e420a68873e22;Bernecki Mirosław;3;5;PO
8a8a8a840e3f6619010e420ceac03eb7;Pudło Tadeusz;4;5;PO
8a8a8a840e3f6619010e42112e2c3fa2;Małyska Tomasz Andrzej;5;5;PO
8a8a8a840e3f6619010e42132a6f3ff4;Urban Marian Wiesław;6;5;PO
8a8a8a840e3f6619010e421635b9406a;Kmita Elżbieta Helena;7;5;PO
8a8a8a840e3f6619010e42185b8f40c1;Madej Zdzisław;8;5;PO
8a8a8a840e3f6619010e421b9b404127;Blicharz Jarosław Wojciech;9;5;PO
8a8a8a840e3f6619010e421d684d416d;Zaporowski Maciej Piotr;10;5;PO
8a8a8a840e3f6619010e421f8f8741a1;Bigos Jarosław;11;5;PO
8a8a8a840e3f6619010e4222223b41ea;Mazurkiewicz Maciej;12;5;PO
8a8a8a840e3f6619010e4225b67942ad;Klechowicz Dariusz;13;5;PO
8a8a8a840e3bbd93010e3d318a9d1afd;Sierakowska Izabella Antonina;1;6;SLD
8a8a8a840e3bbd93010e3d32b3571b05;Sikora Barbara;2;6;SLD
8a8a8a840e3bbd93010e3d341a091b1c;Gryz Jerzy Zygmunt;3;6;SLD
8a8a8a840e3bbd93010e3d3543c01b2d;Michalski Piotr Henryk;4;6;SLD
8a8a8a840e3bbd93010e3d36809d1b33;Gagoś Robert Wojciech;5;6;SLD
8a8a8a840e3bbd93010e3d3842b91b55;Pelc-Jarząbek Jadwiga Grażyna;6;6;SLD
8a8a8a840e3bbd93010e3d39ae471b67;Stępień Jan;7;6;SLD
8a8a8a840e3bbd93010e3d3aeedd1b7a;Ceglarski Paweł Piotr;8;6;SLD
8a8a8a840e3bbd93010e3d3bee3d1b95;Kuś Norbert Grzegorz;9;6;SLD
8a8a8a840e3bbd93010e3d3d02f81ba2;Żmurek Michał;10;6;SLD
8a8a8a840e3bbd93010e3d3f85b51bc1;Drzewiecki Łukasz;11;6;SLD
8a8a8a840e3bbd93010e3d40a06f1bc8;Jakubowski Sławomir Marcin;12;6;SLD
8a8a8a840e3bbd93010e3d4187d21bd1;Bednarz Franciszek;13;6;SLD
8a8a8a840e424c84010e435e09f63d65;Krzyszczak Józef;1;7;Samoobrona
8a8a8a840e424c84010e435fecc73de8;Zborzyński Jacek;2;7;Samoobrona
8a8a8a840e424c84010e43618dd03e3f;Tomczuk Lucjan;3;7;Samoobrona
8a8a8a840e424c84010e4363bf603ee3;Skórski Stefan;4;7;Samoobrona
8a8a8a840e424c84010e43660ceb3f6f;Sajko Urszula;5;7;Samoobrona
8a8a8a840e424c84010e436965f44034;Wójtowicz Jan;6;7;Samoobrona
8a8a8a840e424c84010e436afddd4080;Wyrostek Tomasz;7;7;Samoobrona
8a8a8a840e424c84010e436d1e4f4116;Korzeniowska Barbara;8;7;Samoobrona
8a8a8a840e424c84010e436f4eb54183;Warowny Jerzy Andrzej;9;7;Samoobrona
8a8a8a840e424c84010e43715d3f41e6;Mizura Agnieszka;10;7;Samoobrona
8a8a8a840e424c84010e4375a79c4318;Dymińska-Niściór Marta Irena;11;7;Samoobrona
8a8a8a840e424c84010e437716ca436e;Kusak Dariusz;12;7;Samoobrona
8a8a8a840e424c84010e43793ca04410;Nakonieczna Grażyna Nina;13;7;Samoobrona
8a8a8a840e424c84010e437b8641448f;Eysmont Przemysław Stanisław;14;7;Samoobrona
8a8a8a840e3f6619010e415fc73e2035;Kuszpa Grzegorz;1;10;10
8a8a8a840e3f6619010e4163007820bc;Semla Paweł;2;10;10
8a8a8a840e3f6619010e4166d9e32173;Brzoskowska Emilia;3;10;10
8a8a8a840e3f6619010e4168b90121c7;Tatarczak Mariusz;4;10;10
8a8a8a840e3f6619010e416ab475223a;Medyński Radosław;5;10;10
8a8a8a840e424c84010e43bc44c95262;Barwińska Anetta;1;11;11
8a8a8a840e424c84010e43be1610529e;Rękas Anna Katarzyna;2;11;11
8a8a8a840e424c84010e43bfb96552e4;Szot Roman Józef;3;11;11
8a8a8a840e424c84010e43c12347530c;Piłat Barbara;4;11;11
8a8a8a840e424c84010e43c3aa1a5363;Kamińska Anna Dorota;5;11;11
8a8a8a840e424c84010e43c62f4f53ca;Jarznicka Ewelina Maria;6;11;11
8a8a8a840e424c84010e43c93b245422;Kozak Beata Elżbieta;7;11;11
8a8a8a840e424c84010e43cb1405546c;Woźniak Lidia;8;11;11
8a8a8a840e424c84010e43ccaabe54b6;Pawłosek Lucyna;9;11;11
8a8a8a840e43e94f010e507417f023a7;Krawczyk Joanna;10;11;11
8a8a8a840e33ee7d010e3773660a0a43;Martys Szymon;1;12;12
8a8a8a840e33ee7d010e3774f57f0a64;Szlendak Michał;2;12;12
8a8a8a840e33ee7d010e37766e550a70;Kołaczkowska Aneta Barbara;3;12;12
8a8a8a840e33ee7d010e3777c9ef0a7c;Piłat Tomasz;4;12;12
8a8a8a840e33ee7d010e377971fa0a8e;Kwiatek Mariusz;5;12;12
8a8a8a840e33ee7d010e377ae2a20aa8;Wrona Daniel;6;12;12
8a8a8a840e33ee7d010e377c5a000ac1;Płowaś Jarosław Andrzej;7;12;12
8a8a8a840e33ee7d010e377e84f50ada;Żywicki Grzegorz;8;12;12
8a8a8a840e33ee7d010e378106820aff;Rożek Jan;9;12;12
8a8a8a840e33ee7d010e3782ddaf0b0e;Maciocha Maria;10;12;12
8a8a8a840e33ee7d010e3784f8080b2d;Kołaczkowski Tomasz;11;12;12
8a8a8a840e33ee7d010e3787ad2c0b45;Siedlecki Andrzej;12;12;12
8a8a8a830e3fad0c010e411541fb0768;Fedak Jolanta;1;1;PSL
8a8a8a830e3fad0c010e4117bad1077e;Stosik Michał Piotr;2;1;PSL
8a8a8a830e3fad0c010e411954960783;Laber Stanisław Adam;3;1;PSL
8a8a8a830e3fad0c010e411b07b60789;Rakowska Edyta Joanna;4;1;PSL
8a8a8a830e3fad0c010e411e3dfa07a1;Andrykiewicz Jan Tadeusz;5;1;PSL
8a8a8a830e3fad0c010e411fd3a707aa;Obrał Zenon Władysław;6;1;PSL
8a8a8a830e3fad0c010e4123ea7607be;Spruch Zbigniew Szczepan;7;1;PSL
8a8a8a830e3fad0c010e4125a23507d5;Sokolik Henryk Zdzisław;8;1;PSL
8a8a8a830e3fad0c010e4127337507f2;Wojtkowiak Dariusz Krzysztof;9;1;PSL
8a8a8a830e3fad0c010e4128add00801;Mariański Mirosław;10;1;PSL
8a8a8a830e3fad0c010e412a8286081d;Gembara Agata;11;1;PSL
8a8a8a830e3fad0c010e412d199f0836;Gniazdowski Jarosław Mariusz;12;1;PSL
8a8a8a830e3bbe14010e3d0c205408eb;Żukowski Bartosz;1;2;LPR
8a8a8a830e3bbe14010e3d107ad20901;Walczak Barbara;2;2;LPR
8a8a8a830e3bbe14010e3d1504880923;Kiwka Tadeusz;3;2;LPR
8a8a8a830e3bbe14010e3d1781b7093d;Wojtkowska Jadwiga Krystyna;4;2;LPR
8a8a8a830e3bbe14010e3d19d3ba095b;Gudzowski Rafał;5;2;LPR
8a8a8a830e3bbe14010e3d1bab480962;Walczak Stanisław;6;2;LPR
8a8a8a830e3bbe14010e3d1dd13f096d;Oszywa Henryk;7;2;LPR
8a8a8a830e3bbe14010e3d1fc5dd097a;Bosak Ryszard;8;2;LPR
8a8a8a830e3bbe14010e3d21b8120992;Miśko Daniel;9;2;LPR
8a8a8a830e3bbe14010e3d2586c309a6;Wojtkiewicz Waldemar;10;2;LPR
8a8a8a830e3bbe14010e3d275cf409b1;Bała Maciej;11;2;LPR
8a8a8a830e3bbe14010e3d293f3c09c4;Stojanowski-Han Zbyszko;12;2;LPR
8a8a8a840e3faccd010e4128697f08bd;Romankiewicz Krzysztof Edward;1;3;PEiR
8a8a8a840e3faccd010e412c0b43090a;Pawluk Ludwik;2;3;PEiR
8a8a8a840e3faccd010e412f78ea0945;Teler Rafał;3;3;PEiR
8a8a8a840e3faccd010e4138641209bf;Markiewicz Wojciech;4;3;PEiR
8a8a8a840e3faccd010e41463d2e0acf;Rauer Zbigniew;5;3;PEiR
8a8a8a840e3faccd010e414ce8aa0b17;Papina Jan Józef;6;3;PEiR
8a8a8a830e3fad0c010e41c3ec4e0d01;Sapa Robert;1;4;PiS
8a8a8a830e3fad0c010e41c721ae0d2e;Kościk Zbigniew;2;4;PiS
8a8a8a830e3fad0c010e41ce2ecc0d7b;Ostrowski Henryk;3;4;PiS
8a8a8a830e3fad0c010e41d4b58a0dc8;Sawaściuk Zygmunt;4;4;PiS
8a8a8a830e3fad0c010e41db978d0e0e;Sulatycki Bogdan;5;4;PiS
8a8a8a830e3fad0c010e41ddb8210e35;Bosy Ewa;6;4;PiS
8a8a8a830e3fad0c010e41e543980ea0;Pawlisiak Lech;7;4;PiS
8a8a8a830e3fad0c010e41e93d740eb4;Zieliński Zenon;8;4;PiS
8a8a8a830e3fad0c010e41ed0afd0ee0;Mleczak Tadeusz;9;4;PiS
8a8a8a830e3fad0c010e41ef52c30ef0;Marcinkowski Jarosław;10;4;PiS
