"teryt";"lgw";"pis";"po";"d3";"pis.p";"po.p";"d3.p"
"140403";921;541;83;95;58.7404994571118;9.01194353963084;10.314875135722
"140404";1533;933;230;117;60.8610567514677;15.003261578604;7.6320939334638
"140405";1134;641;149;98;56.5255731922399;13.1393298059965;8.64197530864197
"140501";7018;1877;2970;719;26.7455115417498;42.3197492163009;10.2450840695355
"140502";2043;487;1002;177;23.8374938815467;49.0455212922173;8.66372980910426
"140503";1567;682;362;147;43.5226547543076;23.1014677728143;9.38098276962348
"140504";18610;5109;7321;1905;27.4529822675981;39.3390650188071;10.2364320257926
"140505";4530;1605;1631;357;35.4304635761589;36.0044150110375;7.88079470198676
"140506";3673;1069;1358;312;29.1042744350667;36.9725020419276;8.49441873128233
"140601";1901;888;251;368;46.7122567069963;13.2035770647028;19.3582325092057
"140602";2008;1132;201;275;56.3745019920319;10.0099601593625;13.695219123506
"140603";2916;1207;582;391;41.3923182441701;19.9588477366255;13.4087791495199
"140604";989;607;69;138;61.3751263902932;6.97674418604651;13.953488372093
"140605";8045;2659;2872;990;33.0515848353014;35.6991920447483;12.3057799875699
"140606";1411;665;209;201;47.1296952515946;14.8121899362155;14.2452161587527
"140607";2370;1367;395;218;57.6793248945148;16.6666666666667;9.19831223628692
"140608";2459;1351;332;430;54.9410329402196;13.5014233428223;17.4867832452216
"140609";1362;549;308;200;40.3083700440529;22.6138032305433;14.6842878120411
"140611";5677;2659;1148;650;46.8381187246785;20.2219482120838;11.4497093535318
"140701";1731;905;401;112;52.2819179664934;23.1658001155402;6.47024841132293
"140702";2187;1396;242;122;63.8317329675354;11.0653863740283;5.57841792409694
"140703";1083;667;122;62;61.5881809787627;11.2650046168052;5.72483841181902
"140704";1268;787;203;96;62.0662460567823;16.0094637223975;7.57097791798107
"140705";9009;4263;2523;587;47.3193473193473;28.005328005328;6.51570651570652
"140706";2053;1218;327;119;59.3278129566488;15.9279103750609;5.79639551875304
"140707";1125;659;175;67;58.5777777777778;15.5555555555556;5.95555555555556
"140801";19287;5640;8001;1628;29.2424949447815;41.4839010732618;8.44091875356458
"140802";8018;1960;3657;641;24.4449987528062;45.6098777750062;7.99451234721876
"140803";6630;1875;2786;513;28.2805429864253;42.0211161387632;7.73755656108597
"140804";6222;1895;2523;443;30.4564448730312;40.549662487946;7.11989713918354
"140805";6624;1924;2563;573;29.0458937198068;38.6926328502416;8.65036231884058
"140901";559;318;72;70;56.8872987477639;12.8801431127013;12.5223613595707
"140902";1220;714;123;127;58.5245901639344;10.0819672131148;10.4098360655738
"140903";2753;1296;646;244;47.0759171812568;23.465310570287;8.86305848165637
"140904";1107;740;98;110;66.8473351400181;8.85275519421861;9.93676603432701
"140905";1456;899;193;126;61.7445054945055;13.2554945054945;8.65384615384615
"140906";1129;585;200;94;51.8157661647476;17.7147918511957;8.325952170062
"141001";794;533;43;88;67.1284634760705;5.41561712846348;11.0831234256927
"141002";2970;1505;433;478;50.6734006734007;14.5791245791246;16.0942760942761
"141003";945;559;35;152;59.1534391534392;3.7037037037037;16.0846560846561
"141004";1289;672;105;221;52.133436772692;8.14584949573313;17.1450737005431
"141005";1540;821;244;182;53.3116883116883;15.8441558441558;11.8181818181818
"141006";1204;738;82;116;61.2956810631229;6.81063122923588;9.63455149501661
"141101";2579;1122;749;284;43.5052345870492;29.0422644435828;11.0120201628538
"141102";785;512;98;50;65.2229299363057;12.484076433121;6.36942675159236
"141103";1269;738;169;120;58.1560283687943;13.317572892041;9.45626477541371
"141104";1565;828;209;186;52.9073482428115;13.3546325878594;11.8849840255591
"141105";543;352;42;52;64.8250460405157;7.73480662983425;9.57642725598527
"141106";1433;884;174;145;61.68876482903;12.142358688067;10.1186322400558
"141107";1361;695;335;137;51.0653930933137;24.6142542248347;10.0661278471712
"141108";890;498;181;92;55.9550561797753;20.3370786516854;10.3370786516854
"141109";929;575;83;99;61.8945102260495;8.93433799784715;10.6566200215285
"141110";1149;687;143;133;59.7911227154047;12.4456048738033;11.5752828546562
"141201";14416;5145;5435;1223;35.6895116537181;37.7011653718091;8.48362930077691
"141204";2017;991;443;228;49.1323748140803;21.9633118492811;11.3039167079822
"141205";3641;1659;891;343;45.5644053831365;24.4712990936556;9.42048887668223
"141206";2009;1100;354;182;54.7536087605774;17.6207068193131;9.05923344947735
"141207";6240;2372;2073;549;38.0128205128205;33.2211538461538;8.79807692307692
"141208";1609;948;189;174;58.9185829707893;11.7464263517713;10.8141702921069
"141209";1804;977;341;152;54.1574279379157;18.9024390243902;8.42572062084257
"141210";1505;864;152;117;57.4086378737542;10.0996677740864;7.77408637873754
"141211";5268;2355;1335;508;44.7038724373576;25.3416856492027;9.64312832194381
"141212";2631;1249;631;238;47.4724439376663;23.9832763207906;9.04599011782592
"141213";2427;1268;440;191;52.2455706633704;18.1293778327153;7.86979810465595
"141214";2449;1419;314;298;57.9420171498571;12.8215598203348;12.1682319314006
"141215";8294;3060;3043;630;36.8941403424162;36.6891728960695;7.59585242343863
"141301";8092;3113;2773;888;38.4700939199209;34.268413247652;10.97380128522
"141302";590;393;61;57;66.6101694915254;10.3389830508475;9.66101694915254
"141303";1080;583;192;125;53.9814814814815;17.7777777777778;11.5740740740741
"141304";740;421;82;117;56.8918918918919;11.0810810810811;15.8108108108108
"141305";1493;800;253;160;53.5833891493637;16.9457468184863;10.7166778298727
"141306";1069;558;132;182;52.1983161833489;12.3479887745557;17.0252572497661
"141307";836;488;63;156;58.3732057416268;7.53588516746411;18.6602870813397
"141308";972;525;120;158;54.0123456790123;12.3456790123457;16.2551440329218
"141309";898;513;96;119;57.1269487750557;10.6904231625835;13.2516703786192
"141310";1196;629;186;153;52.5919732441472;15.5518394648829;12.7926421404682
"141401";8961;2682;3701;633;29.9296953465015;41.3011940631626;7.0639437562772
"141402";3897;1361;1410;359;34.9243007441622;36.1816782140108;9.21221452399281
"141403";1919;950;489;98;49.5049504950495;25.4820218863992;5.1068264721209
"141404";5194;2548;1216;494;49.0566037735849;23.4116288024644;9.51097420100116
"141405";3309;1299;1043;270;39.2565729827743;31.5200967059535;8.15956482320943
"141406";1585;680;395;142;42.9022082018927;24.9211356466877;8.9589905362776
"141501";1522;729;147;367;47.8975032851511;9.65834428383706;24.1130091984231
"141502";543;345;20;113;63.5359116022099;3.68324125230203;20.8103130755064
"141503";1391;835;63;221;60.0287562904385;4.52911574406902;15.8878504672897
"141504";2072;1204;201;303;58.1081081081081;9.7007722007722;14.6235521235521
"141505";2949;1423;168;869;48.2536453034927;5.69684638860631;29.4676161410648
"141506";2580;1330;237;529;51.5503875968992;9.18604651162791;20.5038759689922
"141507";1786;925;141;412;51.7917133258679;7.89473684210526;23.0683090705487
"141508";2445;1414;224;378;57.8323108384458;9.16155419222904;15.4601226993865
"141509";3089;1434;432;656;46.4227905471026;13.9851084493364;21.2366461638071
"141510";3960;1606;878;794;40.5555555555556;22.1717171717172;20.050505050505
"141511";1443;890;113;209;61.6770616770617;7.83090783090783;14.4837144837145
"141601";6369;2738;1795;917;42.9894802951798;28.1833882870152;14.397864656932
"141602";1180;815;71;108;69.0677966101695;6.01694915254237;9.15254237288136
"141603";837;577;46;60;68.936678614098;5.49581839904421;7.16845878136201
"141604";865;437;175;124;50.5202312138728;20.2312138728324;14.3352601156069
"141605";3257;1956;471;279;60.0552655818238;14.4611605772183;8.56616518268345
"141606";846;546;85;66;64.5390070921986;10.0472813238771;7.80141843971631
"141607";3357;1979;468;334;58.9514447423295;13.941018766756;9.94935954721478
"141608";992;696;52;101;70.1612903225807;5.24193548387097;10.1814516129032
"141609";450;275;30;62;61.1111111111111;6.66666666666667;13.7777777777778
"141610";1054;592;108;155;56.1669829222011;10.246679316888;14.7058823529412
"141611";1039;705;86;68;67.8537054860443;8.2771896053898;6.54475457170356
"141701";8922;2464;3715;678;27.6171262048868;41.638646043488;7.59919300605245
"141702";17399;6284;6213;1253;36.1170182194379;35.7089487901604;7.20156330823611
"141703";4555;2162;1091;327;47.4643249176729;23.9517014270033;7.17892425905598
"141704";5923;2673;1736;440;45.1291575215263;29.3094715515786;7.42866790477798
"141705";2821;1525;495;199;54.058844381425;17.5469691598724;7.05423608649415
"141706";1341;827;180;74;61.6703952274422;13.4228187919463;5.51826994780015
"141707";2236;1157;406;236;51.7441860465116;18.1574239713775;10.5545617173524
"141708";5846;1993;2042;450;34.0916866233322;34.9298665754362;7.69757098871023
"141801";8738;3092;3035;547;35.385671778439;34.7333485923552;6.26001373311971
"141802";10288;3018;4814;600;29.3351477449456;46.7923794712286;5.83203732503888
"141803";13309;2640;6233;1163;19.8362010669472;46.8329701705613;8.73844766699226
"141804";34108;7460;16949;2444;21.871701653571;49.6921543332942;7.16547437551308
"141805";4308;1280;1628;379;29.7121634168988;37.7901578458682;8.79758588672238
"141806";4045;1661;1211;254;41.0630407911001;29.938195302843;6.27935723114957
"141901";2117;1114;388;223;52.6216343882853;18.3278223901748;10.533774208786
"141902";1949;960;429;175;49.2560287326834;22.0112878399179;8.97896357106208
"141903";2036;1105;361;161;54.2730844793713;17.7308447937132;7.90766208251474
"141904";1310;831;104;125;63.4351145038168;7.93893129770992;9.54198473282443
"141905";1478;844;200;164;57.1041948579161;13.531799729364;11.0960757780785
"141906";3196;1734;731;271;54.2553191489362;22.8723404255319;8.4793491864831
"141907";1676;724;443;193;43.1980906921241;26.4319809069212;11.5155131264916
"141908";1232;722;202;106;58.6038961038961;16.3961038961039;8.6038961038961
"141909";1094;604;209;117;55.2102376599634;19.1042047531993;10.6946983546618
"141910";2224;971;520;338;43.660071942446;23.3812949640288;15.1978417266187
"141911";1064;702;133;78;65.9774436090226;12.5;7.33082706766917
"141912";2961;891;1201;317;30.0911854103343;40.5606214116852;10.7058426207362
"141913";3589;1567;941;371;43.661186960156;26.2190025076623;10.3371412649763
"141914";1546;882;243;137;57.0504527813713;15.7179818887452;8.86157826649418
"141915";1434;722;282;140;50.3486750348675;19.6652719665272;9.7629009762901
"142001";6286;2366;2523;499;37.6391982182628;40.1368119630926;7.93827553293032
"142002";1087;516;304;107;47.4701011959522;27.966881324747;9.84360625574977
"142003";1833;1071;316;148;58.4288052373159;17.2394980905619;8.07419530823786
"142004";1498;879;220;108;58.6782376502003;14.6862483311081;7.20961281708945
"142005";833;527;104;71;63.265306122449;12.484993997599;8.5234093637455
"142006";973;390;337;69;40.082219938335;34.6351490236382;7.09146968139774
"142007";1254;722;174;104;57.5757575757576;13.8755980861244;8.29346092503987
"142008";1364;724;345;99;53.0791788856305;25.2932551319648;7.25806451612903
"142009";1810;838;413;223;46.2983425414365;22.8176795580111;12.3204419889503
"142010";1559;1010;147;149;64.7851186658114;9.42912123155869;9.55740859525337
"142011";1439;748;312;134;51.9805420430855;21.681723419041;9.31202223766505
"142012";1054;566;181;111;53.7001897533207;17.1726755218216;10.5313092979127
"142101";8982;2905;3624;624;32.3424627031841;40.3473613894456;6.94722778891116
"142102";23127;6170;10214;1663;26.6787737276776;44.1648289877632;7.19072945042591
"142103";11378;3058;4861;992;26.8764281947618;42.7227983828441;8.71857971523994
"142104";9020;2085;4442;663;23.1152993348115;49.2461197339246;7.35033259423503
"142105";6579;1581;3001;569;24.031007751938;45.6148350813193;8.64873081015352
"142106";8944;2972;3303;699;33.2289803220036;36.9297853309481;7.81529516994633
"142201";4704;2011;1769;248;42.7508503401361;37.6062925170068;5.27210884353742
"142202";2118;1185;353;219;55.9490084985836;16.6666666666667;10.3399433427762
"142203";982;611;110;98;62.2199592668024;11.2016293279022;9.979633401222
"142204";1452;816;193;185;56.198347107438;13.2920110192837;12.7410468319559
"142205";823;538;82;64;65.3705953827461;9.96354799513973;7.77642770352369
"142206";976;691;50;47;70.7991803278689;5.12295081967213;4.8155737704918
"142207";1697;1039;297;98;61.22569239835;17.5014731879788;5.77489687684148
"142301";1179;617;193;136;52.3324851569126;16.3698049194232;11.5351993214589
"142302";1338;896;103;51;66.965620328849;7.69805680119581;3.81165919282511
"142303";1423;826;72;264;58.0463808854533;5.0597329585383;18.5523541813071
"142304";1309;945;114;59;72.192513368984;8.70893812070283;4.50725744843392
"142305";1148;711;93;70;61.9337979094077;8.10104529616725;6.09756097560976
"142306";3690;2025;784;245;54.8780487804878;21.2466124661247;6.63956639566396
"142307";1540;1025;90;76;66.5584415584416;5.84415584415584;4.93506493506494
"142308";1783;1211;183;102;67.9192372406057;10.263600673023;5.72069545709478
"142401";948;548;83;122;57.8059071729958;8.75527426160338;12.8691983122363
"142402";1596;936;176;218;58.6466165413534;11.0275689223058;13.6591478696742
"142403";1467;766;269;113;52.2154055896387;18.3367416496251;7.70279481935924
"142404";6512;2821;1923;594;43.3200245700246;29.5300982800983;9.12162162162162
"142405";1144;607;220;79;53.0594405594406;19.2307692307692;6.9055944055944
"142406";1114;656;107;141;58.886894075404;9.60502692998205;12.657091561939
"142407";1480;836;247;119;56.4864864864865;16.6891891891892;8.04054054054054
"142501";5039;2199;1616;365;43.6396110339353;32.0698551299861;7.24350069458226
"142502";2756;1771;344;112;64.2597968069666;12.4818577648766;4.06386066763425
"142503";3465;1832;754;256;52.8715728715729;21.7604617604618;7.38816738816739
"142504";2087;1249;345;116;59.8466698610446;16.5309056061332;5.55821753713464
"142505";3796;2252;601;219;59.3256059009484;15.8324552160169;5.76923076923077
"142506";4280;2145;998;255;50.1168224299065;23.3177570093458;5.95794392523364
"142507";3530;1941;606;202;54.985835694051;17.1671388101983;5.72237960339943
"142508";2599;1547;484;158;59.5228934205464;18.6225471335129;6.07926125432859
"142509";2050;1363;212;71;66.4878048780488;10.3414634146341;3.46341463414634
"142510";4554;2850;585;238;62.5823451910408;12.8458498023715;5.22617479139218
"142511";2389;1344;357;143;56.2578484721641;14.9434910004186;5.98576810380913
"142512";2597;1605;324;177;61.802079322295;12.4759337697343;6.81555641124374
"142513";4268;2512;757;199;58.8566073102156;17.7366447985005;4.66260543580131
"142601";824;575;52;70;69.7815533980583;6.31067961165049;8.49514563106796
"142602";743;365;88;175;49.1251682368775;11.8438761776581;23.5531628532974
"142603";2373;1264;349;310;53.2659081331648;14.7071217867678;13.0636325326591
"142604";1543;954;95;154;61.8276085547634;6.15683732987686;9.98055735580039
"142605";1716;905;179;227;52.7389277389277;10.4312354312354;13.2284382284382
"142606";869;546;41;95;62.8308400460299;4.7180667433832;10.9321058688147
"142607";931;541;35;168;58.109559613319;3.7593984962406;18.0451127819549
"142608";5819;2955;1027;675;50.7819212923183;17.6490805980409;11.5999312596666
"142609";2455;1615;194;244;65.7841140529532;7.90224032586558;9.93890020366599
"142610";1317;763;116;123;57.9347000759301;8.8078967350038;9.33940774487472
"142611";1974;1227;122;167;62.1580547112462;6.18034447821682;8.45997973657548
"142612";1333;914;89;109;68.5671417854464;6.67666916729182;8.17704426106527
"142613";3188;1995;173;332;62.5784190715182;5.42659974905897;10.4140526976161
"142701";4843;2027;1664;406;41.8542225893042;34.3588684699566;8.38323353293413
"142702";1241;668;194;85;53.8275584206285;15.6325543916197;6.84931506849315
"142703";1200;689;138;112;57.4166666666667;11.5;9.33333333333333
"142704";930;574;85;95;61.7204301075269;9.13978494623656;10.2150537634409
"142705";1390;769;250;133;55.3237410071943;17.9856115107914;9.56834532374101
"142706";964;548;174;89;56.8464730290456;18.0497925311203;9.23236514522822
"142707";1445;854;162;164;59.1003460207612;11.2110726643599;11.3494809688581
"142801";10308;3866;4218;617;37.5048506014746;40.9196740395809;5.98564221963523
"142802";1080;583;241;85;53.9814814814815;22.3148148148148;7.87037037037037
"142803";1670;1097;197;127;65.688622754491;11.7964071856287;7.60479041916168
"142804";1443;909;218;106;62.993762993763;15.1074151074151;7.34580734580735
"142805";1786;865;386;197;48.4322508398656;21.6125419932811;11.030235162374
"142806";902;541;114;74;59.9778270509978;12.6385809312639;8.2039911308204
"142807";3070;1332;874;329;43.3876221498371;28.4690553745928;10.7166123778502
"142808";3634;1627;952;299;44.7716015410017;26.1970280682444;8.22784810126582
