year;pack;name;age;height;weight;caps;position
2015;canada;Tyler Ardron;24;194;110;21;BackRow
2015;canada;Jeff Hassler;24;178;96;16;Wing
2015;canada;Liam Underwood;24;189;91;11;FlyHalf
2015;canada;Evan Olmstead;24;197;115;6;Lock
2015;canada;Jake Ilnicki;23;180;125;8;Prop
2015;canada;Ray Barkwill;35;180;103;24;Hooker
2015;canada;Djustice Sears-Duru;21;185;118;10;Prop
2015;canada;Benoit Piffero;28;183;102;10;Hooker
2015;canada;Kyle Gilmour;27;185;85;13;BackRow
2015;canada;Gordon McRorie;27;178;80;13;ScrumHalf
2015;england;James Haskell;30;193;114;61;BackRow
2015;england;David Wilson;30;188;122;43;Prop
2015;england;Danny Care;28;175;85;52;ScrumHalf
2015;england;Dan Cole;28;189;118;57;Prop
2015;england;Tom Youngs;28;175;102;29;Hooker
2015;england;Rob Webber;29;183;110;15;Hooker
2015;england;Brad Barritt;29;185;95;25;Centre
2015;england;Geoff Parling;31;198;114;30;Lock
2015;england;Chris Robshaw;29;188;110;41;BackRow
2015;england;Mike Brown;30;183;92;41;FullBack
2015;england;Richard Wigglesworth;32;176;86;25;ScrumHalf
2015;england;Alex Goode;27;180;91;18;FullBack
2015;england;Courtney Lawes;26;201;115;42;Lock
2015;england;Ben Youngs;26;178;87;53;ScrumHalf
2015;england;Jamie George;24;183;109;2;Hooker
2015;england;Joe Marler;25;183;113;35;Prop
2015;england;Mako Vunipola;24;182;118;28;Prop
2015;england;Kieran Brookes;25;186;122;14;Prop
2015;england;Jonny May;25;189;90;18;Wing
2015;england;Jonathan Joseph;24;183;93;14;Centre
2015;england;George Kruis;25;198;112;8;Lock
2015;england;Tom Wood;28;193;108;40;BackRow
2015;england;Owen Farrell;24;188;90;34;FlyHalf
2015;england;George Ford;22;175;80;15;FlyHalf
2015;england;Joe Launchbury;24;198;115;26;Lock
2015;england;Ben Morgan;26;190;116;30;BackRow
2015;england;Henry Slade;22;190;90;1;Centre
2015;england;Billy Vunipola;22;188;126;21;BackRow
2015;england;Jack Nowell;22;180;89;9;Wing
2015;england;Anthony Watson;21;188;90;13;Wing
2015;england;Sam Burgess;26;193;116;4;Centre
2015;fiji;Sunia Koto;35;178;110;46;Hooker
2015;fiji;Akapusi Qera;31;193;102;49;BackRow
2015;fiji;Gabiriele Lovobalavu;30;176;97;22;Centre
2015;fiji;Asaeli Tikoirotuma;29;186;93;14;Wing
2015;fiji;Netani Talei;32;190;110;31;BackRow
2015;fiji;Sakiusa Matadigo;33;188;106;21;BackRow
2015;fiji;Kini Murimurivalu;26;184;94;11;FullBack
2015;fiji;Isei Colati;31;175;115;9;Prop
2015;fiji;Vereniki Goneva;31;189;99;37;Centre
2015;fiji;Manasa Saulo;26;189;111;26;Prop
2015;fiji;Nemia Kenatale;29;179;85;35;ScrumHalf
2015;fiji;Apisalome Ratuniyarawa;29;198;114;17;Lock
2015;fiji;Viliame Veikoso;33;178;102;30;Hooker
2015;fiji;Henry Seniloli;26;174;70;8;ScrumHalf
2015;fiji;Nikola Matawalu;26;179;85;28;ScrumHalf
2015;fiji;Leone Nakarawa;27;198;117;33;Lock
2015;fiji;Josh Matavesi;24;184;93;14;FlyHalf
2015;fiji;Campese Ma'afu;30;182;114;37;Prop
2015;fiji;Talemaitoga Tuapati;31;180;107;31;Hooker
2015;fiji;Dominiko Waqaniburotu;29;189;111;25;BackRow
2015;fiji;Nemani Nadolo;27;194;125;22;Centre
2015;fiji;Malakai Ravulo;32;190;107;35;BackRow
2015;fiji;Tevita Cavubati;28;200;120;10;Lock
2015;fiji;Ben Volavola;24;191;89;8;FlyHalf
2015;fiji;Metuisela Talebula;24;186;88;18;FullBack
2015;fiji;Waisea Nayacalevu;25;195;97;13;Wing
2015;fiji;Leroy Atalifo;27;180;130;2;Prop
2015;fiji;Peceli Yato;22;183;104;6;BackRow
2015;fiji;Lepani Botia;26;178;98;5;Centre
2015;fiji;Peni Ravai;25;185;105;11;Prop
2015;fiji;Nemia Soqeta;30;196;117;8;Lock
2015;france;Frederic Michalak;32;180;87;74;FlyHalf
2015;france;Nicolas Mas;35;180;108;82;Prop
2015;france;Pascal Pape;34;195;118;62;Lock
2015;france;Yannick Nyanga;31;188;103;44;BackRow
2015;france;Dimitri Szarzewski;32;181;101;82;Hooker
2015;france;Damien Chouly;29;192;109;33;BackRow
2015;france;Sebastien Tillous-Borde;30;176;87;17;ScrumHalf
2015;france;Mathieu Bastareaud;27;183;125;36;Centre
2015;france;Yoann Huget;28;187;96;41;Wing
2015;france;Yoann Maestri;27;201;119;39;Lock
2015;france;Morgan Parra;26;180;83;63;ScrumHalf
2015;france;Guilhem Guirado;29;180;109;35;Hooker
2015;france;Louis Picamoles;29;192;118;49;BackRow
2015;france;Fulgence Ouedraogo;29;191;100;38;BackRow
2015;france;Scott Spedding;29;186;100;11;FullBack
2015;france;Thierry Dusautoir;33;188;103;77;BackRow
2015;france;Vincent Debaty;33;190;125;34;Prop
2015;france;Wesley Fofana;27;182;93;36;Centre
2015;france;Rabah Slimani;25;178;112;18;Prop
2015;france;Alexandre Dumoulin;26;189;98;5;Centre
2015;france;Benjamin Kayser;31;183;108;35;Hooker
2015;france;Noa Nakaitaci;25;190;97;6;Wing
2015;france;Remy Grosso;27;189;103;12;Wing
2015;france;Uini Atonio;25;197;145;10;Prop
2015;france;Rory Kockott;29;180;89;10;ScrumHalf
2015;france;Eddy Ben Arous;25;184;109;9;Prop
2015;france;Brice Dulin;25;176;82;21;FullBack
2015;france;Remi Tales;31;186;93;21;FlyHalf
2015;france;Gael Fickou;21;190;99;15;Centre
2015;france;Alexandre Flanquart;25;204;120;17;Lock
2015;france;Bernard Le Roux;26;196;113;20;BackRow
2015;france;Sofiane Guitoune;26;184;94;5;Wing
2015;georgia;Giorgi Chkhaidze;34;195;112;85;Lock
2015;georgia;Mamuka Gorgodze;31;196;118;63;BackRow
2015;georgia;Merab Kvirikashvili;31;177;80;87;FullBack
2015;georgia;Davit Zirakashvili;31;179;117;52;Prop
2015;georgia;Levan Datunashvili;32;196;114;73;Lock
2015;georgia;Giorgi Begadze;29;178;81;38;ScrumHalf
2015;georgia;Davit Kubriashvili;28;183;122;40;Prop
2015;georgia;Simon Maisuradze;29;180;108;32;Hooker
2015;georgia;Alexander Todua;27;183;92;48;Wing
2015;georgia;Lasha Khmaladze;27;180;82;39;FlyHalf
2015;georgia;Jaba Bregvadze;28;180;102;31;Hooker
2015;georgia;Karlen Asieshvili;28;184;112;14;Prop
2015;georgia;Davit Kacharava;30;184;96;85;Centre
2015;georgia;Lasha Malaguradze;29;185;92;60;FlyHalf
2015;georgia;Giorgi Nemsadze;31;194;111;53;Lock
2015;georgia;Shalva Sutiashvili;31;193;102;51;BackRow
2015;georgia;Beka Tsiklauri;26;180;87;21;FullBack
2015;georgia;Viktor Kolelishvili;25;192;104;34;BackRow
2015;georgia;Konstantine Mikautadze;24;200;125;38;Lock
2015;georgia;Levan Chilachava;24;188;125;26;Prop
2015;georgia;Giorgi Tkhilaishvili;24;180;103;23;BackRow
2015;georgia;Shalva Mamukashvili;24;180;106;33;Hooker
2015;georgia;Mikheil Nariashvili;25;186;118;30;Prop
2015;georgia;Merab Sharikadze;22;185;96;38;Centre
2015;georgia;Vazha Khutsishvili;22;165;73;20;ScrumHalf
2015;georgia;Lasha Lomidze;23;195;108;13;BackRow
2015;georgia;Tamaz Mchedlidze;22;194;108;33;Wing
2015;georgia;Giorgi Pruidze;21;192;95;5;Wing
2015;georgia;Giorgi Aptsiauri;21;178;89;12;FullBack
2015;georgia;Murazi Giorgadze;21;182;85;8;Wing
2015;georgia;Vasil Lobzhanidze;18;175;75;8;ScrumHalf
2015;ireland;Paul O'Connell;35;198;112;112;Lock
2015;ireland;Tommy Bowe;31;190;96;68;Wing
2015;ireland;Jonathan Sexton;30;188;92;57;FlyHalf
2015;ireland;Chris Henry;30;191;107;20;BackRow
2015;ireland;Jared Payne;29;188;95;9;Centre
2015;ireland;Rory Best;33;180;110;86;Hooker
2015;ireland;Eoin Reddan;34;178;83;65;ScrumHalf
2015;ireland;Cian Healy;27;185;112;52;Prop
2015;ireland;Keith Earls;27;178;92;42;Wing
2015;ireland;Darren Cave;28;183;93;10;Centre
2015;ireland;Rob Kearney;29;185;95;67;FullBack
2015;ireland;Devin Toner;29;208;124;27;Lock
2015;ireland;Richardt Strauss;29;175;101;10;Hooker
2015;ireland;Jamie Heaslip;31;193;110;81;BackRow
2015;ireland;Sean Cronin;29;180;101;46;Hooker
2015;ireland;Sean O'Brien;28;188;108;40;BackRow
2015;ireland;Luke Fitzgerald;28;185;91;32;Wing
2015;ireland;Mike Ross;35;188;127;53;Prop
2015;ireland;Dave Kearney;26;180;91;11;Wing
2015;ireland;Ian Madigan;26;180;90;22;FlyHalf
2015;ireland;Donnacha Ryan;31;201;116;32;Lock
2015;ireland;Jack McGrath;25;185;118;21;Prop
2015;ireland;Conor Murray;26;188;94;40;ScrumHalf
2015;ireland;Peter O'Mahony;26;191;107;33;BackRow
2015;ireland;Jordi Murphy;24;188;108;12;BackRow
2015;ireland;Simon Zebo;25;188;94;19;Wing
2015;ireland;Tadhg Furlong;22;185;119;2;Prop
2015;ireland;Iain Henderson;23;198;114;20;Lock
2015;ireland;Paddy Jackson;23;180;80;12;FlyHalf
2015;ireland;Robbie Henshaw;22;191;100;12;Centre
2015;ireland;Nathan White;34;188;122;4;Prop
2015;italy;Sergio Parisse;32;196;112;113;BackRow
2015;italy;Martin Castrogiovanni;33;188;117;115;Prop
2015;italy;Andrea Masi;34;183;99;95;FullBack
2015;italy;Mauro Bergamasco;36;185;104;105;BackRow
2015;italy;Valerio Bernabò;31;198;110;26;Lock
2015;italy;Leonardo Ghiraldini;30;184;103;80;Hooker
2015;italy;Alessandro Zanni;31;188;107;92;BackRow
2015;italy;Michele Rizzo;33;188;110;21;Prop
2015;italy;Matias Aguero;34;184;106;38;Prop
2015;italy;Luke McLean;28;190;98;73;FullBack
2015;italy;Davide Giazzon;29;180;106;22;Hooker
2015;italy;Simone Favaro;26;183;100;25;BackRow
2015;italy;Lorenzo Cittadini;32;190;120;42;Prop
2015;italy;Samuela Vunisa;27;189;117;10;BackRow
2015;italy;Josh Furno;25;200;108;33;Lock
2015;italy;Gonzalo Garcia;31;185;96;38;Centre
2015;italy;Francesco Minto;28;193;107;21;BackRow
2015;italy;Tommaso Benvenuti;24;187;100;32;Centre
2015;italy;Edoardo Gori;25;180;86;45;ScrumHalf
2015;italy;Andrea Manici;25;183;103;14;Hooker
2015;italy;Giovanbattista Venditti;25;187;110;31;Wing
2015;italy;Quintin Geldenhuys;34;203;118;59;Lock
2015;italy;Guglielmo Palazzani;24;173;83;13;ScrumHalf
2015;italy;Marco Fuser;24;198;124;6;Lock
2015;italy;Dario Chistolini;27;180;109;11;Prop
2015;italy;Michele Visentin;23;184;92;1;Wing
2015;italy;Michele Campagnaro;22;184;91;16;Centre
2015;italy;Leonardo Sarto;23;192;93;21;Wing
2015;italy;Marcello Violi;21;176;83;2;ScrumHalf
2015;italy;Tommaso Allan;22;184;87;19;FlyHalf
2015;italy;Enrico Bacchin;22;182;97;4;Centre
2015;italy;Carlo Canna;23;185;90;5;FlyHalf
2015;japan;Hitoshi Ono;37;192;106;95;Lock
2015;japan;Toshiaki Hirose;33;173;82;28;Wing
2015;japan;Akihito Yamada;30;181;90;14;Wing
2015;japan;Ayumu Goromaru;29;185;99;55;FullBack
2015;japan;Shota Horie;29;180;105;40;Hooker
2015;japan;Shinya Makabe;28;192;118;33;Lock
2015;japan;Kensuke Hatakeyama;30;178;115;70;Prop
2015;japan;Fumiaki Tanaka;30;166;71;51;ScrumHalf
2015;japan;Masataka Mikami;27;178;115;31;Prop
2015;japan;Luke Thompson;34;196;108;61;Lock
2015;japan;Kosei Ono;28;171;83;30;FlyHalf
2015;japan;Michael Leitch;26;190;105;45;BackRow
2015;japan;Ryu Koliniasi Holani;33;188;112;42;BackRow
2015;japan;Hiroshi Yamashita;29;183;122;47;Prop
2015;japan;Keita Inagaki;25;183;115;8;Prop
2015;japan;Harumichi Tatekawa;25;181;94;41;Centre
2015;japan;Amanaki Mafi;25;189;112;5;BackRow
2015;japan;Takeshi Kizu;27;183;114;39;Hooker
2015;japan;Hiroki Yuhara;31;173;102;22;Hooker
2015;japan;Justin Ives;31;196;105;31;BackRow
2015;japan;Atsushi Hiwasa;28;166;72;49;ScrumHalf
2015;japan;Shoji Ito;34;191;100;36;Lock
2015;japan;Yu Tamura;26;181;92;35;FlyHalf
2015;japan;Yoshikazu Fujita;22;184;90;28;Wing
2015;japan;Hendrik Tui;27;189;107;34;BackRow
2015;japan;Michael Broadhurst;28;196;111;24;BackRow
2015;japan;Kenki Fukuoka;23;175;83;17;Wing
2015;japan;Male Sau;27;183;97;25;Centre
2015;japan;Craig Wing;35;180;90;10;Centre
2015;japan;Kotaro Matsushima;22;175;88;14;Wing
2015;japan;Karne Hesketh;30;178;98;12;Wing
2015;namibia;Jacques Burger;32;188;102;36;BackRow
2015;namibia;Darryl De La Harpe;26;183;97;27;Centre
2015;namibia;Eugene Jantjies;29;177;87;47;ScrumHalf
2015;namibia;Casper Viviers;27;185;112;15;Prop
2015;namibia;Chrysander Botha;27;185;91;35;FullBack
2015;namibia;Johnny Redelinghuys;31;184;127;48;Prop
2015;namibia;PJ Van Lill;31;192;113;39;BackRow
2015;namibia;Tinus Du Plessis;31;195;104;46;BackRow
2015;namibia;Johan Coetzee;27;186;120;6;Prop
2015;namibia;Johan Tromp;24;183;91;20;FullBack
2015;namibia;Russel Van Wyk;25;180;88;5;Wing
2015;namibia;Jaco Engels;34;185;122;13;Prop
2015;namibia;David Philander;28;175;93;24;Wing
2015;namibia;Eneill Buitendag;26;187;97;15;ScrumHalf
2015;namibia;Conrad Marais;26;193;103;9;Wing
2015;namibia;Rohan Kitshoff;30;182;98;23;BackRow
2015;namibia;Theuns Kotze;29;175;86;27;FlyHalf
2015;namibia;Danie Van Wyk;29;188;91;14;Centre
2015;namibia;Raoul Larson;31;185;125;7;Prop
2015;namibia;Torsten Van Jaarsveld;28;173;100;8;Hooker
2015;namibia;Wian Conradie;20;185;105;1;BackRow
2015;namibia;Janco Venter;21;193;100;10;Lock
2015;namibia;Renaldo Bothma;26;190;113;8;BackRow
2015;namibia;Heinrich Smit;24;175;88;12;Wing
2015;namibia;Johan Deysel;24;184;94;10;Centre
2015;namibia;Louis van der Westhuizen;20;178;93;3;Hooker
2015;namibia;Tjiuee Uanivi;24;200;108;12;Lock
2015;namibia;JC Greyling;24;187;92;10;Centre
2015;namibia;Damian Stevens;20;175;82;1;ScrumHalf
2015;namibia;AJ De Klerk;23;178;128;6;Prop
2015;namibia;Leneve Damens;22;186;100;5;BackRow
2015;newzealand;Richie McCaw;34;187;105;144;BackRow
2015;newzealand;Keven Mealamu;36;181;109;127;Hooker
2015;newzealand;Tony Woodcock;34;184;120;116;Prop
2015;newzealand;Ma'a Nonu;33;182;108;99;Centre
2015;newzealand;Daniel Carter;33;178;96;107;FlyHalf
2015;newzealand;Jerome Kaino;32;196;110;62;BackRow
2015;newzealand;Conrad Smith;33;186;95;89;Centre
2015;newzealand;Liam Messam;31;190;109;42;BackRow
2015;newzealand;Ben Franks;31;183;117;44;Prop
2015;newzealand;Kieran Read;29;193;110;79;BackRow
2015;newzealand;Colin Slade;27;183;90;21;FlyHalf
2015;newzealand;Victor Vito;28;192;109;30;BackRow
2015;newzealand;Dane Coles;28;184;110;31;Hooker
2015;newzealand;Ben Smith;29;186;94;43;Wing
2015;newzealand;Wyatt Crockett;32;193;116;42;Prop
2015;newzealand;Samuel Whitelock;26;202;116;68;Lock
2015;newzealand;Aaron Smith;26;171;82;42;ScrumHalf
2015;newzealand;Owen Franks;27;185;118;73;Prop
2015;newzealand;Tawera Kerr-Barlow;25;187;89;16;ScrumHalf
2015;newzealand;Julian Savea;25;192;106;37;Wing
2015;newzealand;Sonny Bill Williams;30;191;108;28;Centre
2015;newzealand;Codie Taylor;24;183;106;4;Hooker
2015;newzealand;Luke Romano;29;199;113;21;Lock
2015;newzealand;Sam Cane;23;189;105;26;BackRow
2015;newzealand;TJ Perenara;23;183;94;17;ScrumHalf
2015;newzealand;Beauden Barrett;24;187;91;32;FlyHalf
2015;newzealand;Waisake Naholo;24;186;102;1;Wing
2015;newzealand;Brodie Retallick;24;204;120;42;Lock
2015;newzealand;Malakai Fekitoa;23;187;99;12;Centre
2015;newzealand;Charlie Faumuina;28;184;128;29;Prop
2015;newzealand;Nehe Milner-Skudder;24;182;90;4;Wing
2015;romania;Danut Dumbrava;34;187;95;74;FlyHalf
2015;romania;Paulica Ion;32;183;118;71;Prop
2015;romania;Valentin Calafeteanu;30;182;82;74;ScrumHalf
2015;romania;Valentin Ursache;29;194;112;61;BackRow
2015;romania;Catalin Fercu;29;184;87;81;FullBack
2015;romania;Csaba Gal;30;184;97;85;Centre
2015;romania;Otar Turashvili;29;184;118;22;Hooker
2015;romania;Mihaita Lazar;28;186;118;48;Prop
2015;romania;Viorel Lucaci;29;190;103;43;BackRow
2015;romania;Mihai Macovei;28;194;108;65;BackRow
2015;romania;Florin Vlaicu;29;186;98;82;Centre
2015;romania;Ionut Botezatu;27;180;80;28;Wing
2015;romania;Andrei Radoi;28;181;103;47;Hooker
2015;romania;Stelian Burcea;31;189;107;51;BackRow
2015;romania;Madalin Lemnaru;26;188;95;28;Wing
2015;romania;Valentin Poparlan;28;196;117;48;Lock
2015;romania;Daniel Carpo;30;191;106;51;BackRow
2015;romania;Florin Surugiu;30;170;81;52;ScrumHalf
2015;romania;Alexandru Tarus;26;184;111;7;Prop
2015;romania;Adrian Apostol;25;187;93;20;Wing
2015;romania;Tudorel Bratu;24;172;71;NA;ScrumHalf
2015;romania;Florin Ionita;25;195;96;17;Wing
2015;romania;Andrei Ursache;31;180;117;23;Prop
2015;romania;Eugen Capatana;29;180;105;18;Hooker
2015;romania;Horatiu Pungea;29;188;130;27;Prop
2015;romania;Marius Antonescu;23;198;112;9;Lock
2015;romania;Sabin Stratila;20;187;80;1;FullBack
2015;romania;Michael Wiringi;30;173;87;1;FlyHalf
2015;romania;Paula Kinikinilau;29;185;105;2;Centre
2015;romania;Johannes van Heerden;28;196;118;2;Lock
2015;romania;Ovidiu Tonita;35;195;109;71;BackRow
2015;samoa;Alesana Tuilagi;34;194;111;37;Wing
2015;samoa;Maurie Faasavalu;35;191;112;26;BackRow
2015;samoa;Ofisa Treviranus;31;185;108;34;BackRow
2015;samoa;Paul Perez;29;189;101;13;Centre
2015;samoa;Jake Grey;31;170;110;4;Prop
2015;samoa;Census Johnston;34;190;135;53;Prop
2015;samoa;Jack Lam;27;183;101;17;BackRow
2015;samoa;Faifili Levave;29;194;100;8;BackRow
2015;samoa;George Pisi;29;188;103;18;Centre
2015;samoa;Wayne Ole Avei;32;178;114;23;Hooker
2015;samoa;Alafoti Faosiliva;29;185;112;14;BackRow
2015;samoa;Tusi Pisi;33;183;93;26;FlyHalf
2015;samoa;Ken Pisi;26;180;89;8;Wing
2015;samoa;Kane Thompson;33;198;113;31;Lock
2015;samoa;Iosefa Tekori;31;198;119;34;Lock
2015;samoa;Fa'atoina Autagavaia;27;178;82;17;FullBack
2015;samoa;Sanele Vavae Tuilagi;27;190;108;5;BackRow
2015;samoa;Viliamu Afatia;25;181;106;12;Prop
2015;samoa;Sakaria Taulafo;32;183;118;38;Prop
2015;samoa;Patrick Faapale;24;179;90;6;FlyHalf
2015;samoa;Anthony Perenise;32;182;118;26;Prop
2015;samoa;Kahn Fotuali'i;33;184;94;26;ScrumHalf
2015;samoa;Johnny Leota;31;183;93;19;Centre
2015;samoa;Rey Lee-Lo;29;181;90;4;Centre
2015;samoa;Motu Matu'u;28;180;112;5;Hooker
2015;samoa;Vavao Afemai;23;168;65;6;ScrumHalf
2015;samoa;Ma'atulimanu Leiataua;28;180;106;8;Hooker
2015;samoa;Teofilo Paulo;27;198;122;20;Lock
2015;samoa;Tim Nanai-Williams;26;178;88;3;FullBack
2015;samoa;Mike Stanley;25;183;88;8;FlyHalf
2015;samoa;TJ Ioane;26;187;96;7;BackRow
2015;scotland;Sean Lamont;34;188;105;98;Wing
2015;scotland;Ross Ford;31;186;115;92;Hooker
2015;scotland;Alasdair Strokosch;32;191;109;47;BackRow
2015;scotland;Greig Laidlaw;29;176;80;42;ScrumHalf
2015;scotland;Gordon Reid;28;188;120;12;Prop
2015;scotland;Richie Vernon;28;195;102;22;Centre
2015;scotland;Alasdair Dickinson;32;185;111;49;Prop
2015;scotland;Ryan Grant;29;183;111;25;Prop
2015;scotland;Tommy Seymour;27;183;95;19;Wing
2015;scotland;Kevin Bryce;27;178;92;2;Hooker
2015;scotland;John Hardie;27;183;102;3;BackRow
2015;scotland;Sean Maitland;27;188;98;18;Wing
2015;scotland;Peter Horne;25;183;92;12;Centre
2015;scotland;Richie Gray;26;207;126;49;Lock
2015;scotland;Fraser Brown;26;183;103;11;Hooker
2015;scotland;Grant Gilchrist;25;202;120;12;Lock
2015;scotland;Henry Pyrgos;26;178;80;17;ScrumHalf
2015;scotland;Ryan Wilson;26;191;105;13;BackRow
2015;scotland;Willem Nel;29;182;120;5;Prop
2015;scotland;Jon Welsh;28;185;111;9;Prop
2015;scotland;David Denton;25;196;114;29;BackRow
2015;scotland;Matt Scott;24;186;101;30;Centre
2015;scotland;Duncan Weir;24;176;90;19;FlyHalf
2015;scotland;Mark Bennett;22;183;89;11;Centre
2015;scotland;Stuart Hogg;23;180;93;35;FullBack
2015;scotland;Tim Visser;28;196;109;22;Wing
2015;scotland;Finn Russell;23;182;87;13;FlyHalf
2015;scotland;Sam Hidalgo-Clyne;22;175;87;7;ScrumHalf
2015;scotland;Jonny Gray;21;198;119;16;Lock
2015;scotland;Tim Swinson;28;193;116;14;Lock
2015;scotland;Josh Strauss;28;193;114;2;BackRow
2015;southafrica;Victor Matfield;38;201;110;125;Lock
2015;southafrica;Jean De Villiers;34;190;100;109;Centre
2015;southafrica;Schalk Burger;32;193;110;81;BackRow
2015;southafrica;Fourie Du Preez;33;183;88;72;ScrumHalf
2015;southafrica;Bryan Habana;32;179;94;112;Wing
2015;southafrica;Morne Steyn;31;186;91;59;FlyHalf
2015;southafrica;Bismarck Du Plessis;31;190;115;74;Hooker
2015;southafrica;Ruan Pienaar;31;186;92;86;ScrumHalf
2015;southafrica;Adriaan Strauss;29;184;112;50;Hooker
2015;southafrica;JP Pietersen;29;191;102;62;Wing
2015;southafrica;Schalk Brits;34;182;100;9;Hooker
2015;southafrica;Jannie Du Plessis;32;187;123;66;Prop
2015;southafrica;Tendai Mtawarira;30;183;116;70;Prop
2015;southafrica;Coenie Oosthuizen;26;187;126;22;Prop
2015;southafrica;Willem Alberts;31;192;120;33;BackRow
2015;southafrica;Lwazi Mvovo;29;181;93;14;Wing
2015;southafrica;Duane Vermeulen;29;193;108;30;BackRow
2015;southafrica;Zane Kirchner;31;184;92;31;FullBack
2015;southafrica;Pat Lambie;24;177;89;46;FlyHalf
2015;southafrica;Siya Kolisi;24;186;99;13;BackRow
2015;southafrica;Francois Louw;30;190;114;38;BackRow
2015;southafrica;Eben Etzebeth;23;203;117;39;Lock
2015;southafrica;Pieter-Steph Du Toit;23;200;115;5;Lock
2015;southafrica;Handre Pollard;21;189;98;15;FlyHalf
2015;southafrica;Frans Malherbe;24;190;123;7;Prop
2015;southafrica;Jesse Kriel;21;186;96;6;Centre
2015;southafrica;Willie Le Roux;26;186;90;29;FullBack
2015;southafrica;Trevor Nyakane;26;178;120;18;Prop
2015;southafrica;Damian De Allende;23;189;109;8;Centre
2015;southafrica;Lodewyk De Jager;22;205;125;14;Lock
2015;southafrica;Rudy Paige;26;169;77;0;ScrumHalf
2015;tonga;Tukulua Lokotui;35;193;118;25;Lock
2015;tonga;Soane Tonga'uiha;33;194;115;18;Prop
2015;tonga;Tevita Mailau;30;180;100;17;Prop
2015;tonga;Sione Kalamafoni;27;194;117;26;BackRow
2015;tonga;Jack Ram;28;189;105;3;BackRow
2015;tonga;Samisoni Fisilau;27;182;95;15;ScrumHalf
2015;tonga;Nili Latu;33;180;101;47;BackRow
2015;tonga;Hale T Pole;36;190;109;37;BackRow
2015;tonga;Vungakoto Lilo;32;187;95;39;FullBack
2015;tonga;Sila Puafisi;27;183;94;20;Prop
2015;tonga;Sitiveni Mafi;25;196;102;15;BackRow
2015;tonga;Sione Piukala;30;180;105;15;Centre
2015;tonga;David Halaifonua;28;189;85;13;Wing
2015;tonga;Opeti Fonua;29;198;120;6;BackRow
2015;tonga;Kurt Morath;30;186;85;27;FlyHalf
2015;tonga;Telusa Veainu;24;190;103;5;Wing
2015;tonga;Will Helu;29;190;89;21;Wing
2015;tonga;Viliami Ma'afu;33;190;109;25;BackRow
2015;tonga;Elvis Taione;32;178;112;19;Hooker
2015;tonga;Halani 'Aulika;32;190;120;14;Prop
2015;tonga;Siale Piutau;29;185;99;21;Centre
2015;tonga;Sona Taumalolo;33;185;112;18;Prop
2015;tonga;Joseph Tuineau;34;203;120;22;Lock
2015;tonga;Fetu'u Vainikolo;30;180;95;23;Wing
2015;tonga;Latiume Fosita;23;187;97;11;FlyHalf
2015;tonga;Uili Kolo'ofa'i;32;197;118;5;Lock
2015;tonga;Paula Ngauamo;25;185;122;4;Hooker
2015;tonga;Sonatane Takulua;24;180;95;11;ScrumHalf
2015;tonga;Sosefo Maake;24;179;97;1;ScrumHalf
2015;tonga;Viliami Tahitua;23;180;105;2;Centre
2015;tonga;Aleki Lutui;37;185;108;43;Hooker
2015;uruguay;Oscar Duran;35;174;115;33;Prop
2015;uruguay;Carlos Arboleya;30;173;110;52;Hooker
2015;uruguay;Jeronimo Etcheverry;27;178;85;42;UtilityBack
2015;uruguay;Alberto Roman;28;180;96;37;Centre
2015;uruguay;Leandro Leivas;27;181;98;44;Wing
2015;uruguay;Francisco Bulanti;35;178;91;23;Wing
2015;uruguay;Mario Sagario;29;187;116;49;Prop
2015;uruguay;Nicolas Klappenbach;33;178;98;47;Hooker
2015;uruguay;Juan De Freitas;25;181;97;40;BackRow
2015;uruguay;Juan Manuel Gaminara;26;175;95;25;BackRow
2015;uruguay;Santiago Gibernau;27;183;85;33;UtilityBack
2015;uruguay;Diego Magno;26;188;105;50;BackRow
2015;uruguay;Alejandro Nieto;27;186;108;29;BackRow
2015;uruguay;Santiago Vilaseca;31;187;106;35;Lock
2015;uruguay;Gaston Mieres;25;181;80;39;FullBack
2015;uruguay;Alejo Corral;34;179;105;48;Prop
2015;uruguay;Alejo Duran;24;171;79;33;ScrumHalf
2015;uruguay;Andres Vilaseca;24;196;95;14;Centre
2015;uruguay;Felipe Berchesi;24;178;80;17;FlyHalf
2015;uruguay;Agustin Ormaechea;24;176;86;25;ScrumHalf
2015;uruguay;Agustin Alonso;24;174;85;13;BackRow
2015;uruguay;Franco Lamanna;23;188;100;24;UtilityForward
2015;uruguay;Mateo Sanguinetti;23;185;105;16;Prop
2015;uruguay;Joaquin Prada;24;181;93;30;Centre
2015;uruguay;Rodrigo Silva;22;175;75;16;UtilityBack
2015;uruguay;Jorge Zerbino;23;192;112;12;Lock
2015;uruguay;Mathias Palomeque;28;191;105;24;Lock
2015;uruguay;Fernando Bascou;28;188;96;26;BackRow
2015;uruguay;Matias Beer;21;193;87;13;UtilityForward
2015;uruguay;German Kessler;21;184;105;13;Hooker
2015;uruguay;Manuel Blengio;21;173;77;10;FlyHalf
2015;usa;Louis Stanfill;30;192;110;55;Lock
2015;usa;Eric Fry;28;193;116;35;Prop
2015;usa;Andrew Durutalo;27;187;102;11;BackRow
2015;usa;Zach Test;25;190;88;4;Wing
2015;usa;Chris Wyles;32;183;93;52;FullBack
