year;pack;name;age;height;weight;caps;position;poscode
2007;GEO;Besso Udesiani;29;183;95;NA;NA;NA
2007;GEO;Rati Urushadze;32;193;100;NA;NA;NA
2007;GEO;Avtandil Kopaliani;25;182;113;NA;NA;NA
2007;GEO;Bidzina Samkharadze;24;170;70;NA;NA;NA
2007;GEO;Giorgi Shkinin;24;170;70;NA;NA;NA
2007;GEO;Zviad Maisuradze;27;185;97;NA;NA;NA
2007;GEO;David Zirakashvili;24;183;117;NA;NA;NA
2007;GEO;Levan Datunashvili;24;194;110;NA;NA;NA
2007;GEO;Davit Kacharava;22;175;75;NA;NA;NA
2007;GEO;Revaz Gigauri;23;185;93;NA;NA;NA
2011;WAL;Gethin Jenkins;31;188;121;NA;NA;NA
2011;WAL;Mike Phillips;29;191;101;NA;NA;NA
2011;WAL;Adam Jones;30;183;120;NA;NA;NA
2011;WAL;Huw Bennett;28;183;106;NA;NA;NA
2011;WAL;Paul James;29;186;115;NA;NA;NA
2011;WAL;Ryan Jones;30;197;115;NA;NA;NA
2011;WAL;Luke Charteris;28;206;125;NA;NA;NA
2011;WAL;Aled Brew;25;185;98;NA;NA;NA
2011;WAL;Alun Wyn Jones;26;197;122;NA;NA;NA
2011;WAL;Jamie Roberts;25;193;110;NA;NA;NA
2011;WAL;Lee Byrne;31;191;96;NA;NA;NA
2011;WAL;Jonathan Davies;23;186;105;NA;NA;NA
2011;WAL;Bradley Davies;24;198;122;NA;NA;NA
2011;WAL;Ken Owens;24;185;108;NA;NA;NA
2011;WAL;Rhys Priestland;24;183;92;NA;NA;NA
2011;WAL;Craig Mitchell;25;183;116;NA;NA;NA
2011;WAL;James Hook;26;185;96;NA;NA;NA
2011;WAL;Ryan Bevington;23;182;112;NA;NA;NA
2011;WAL;Leigh Halfpenny;23;178;83;NA;NA;NA
2011;WAL;Sam Warburton;23;188;106;NA;NA;NA
2011;WAL;Andy Powell;30;193;114;NA;NA;NA
2011;WAL;Danny Lydiate;24;193;112;NA;NA;NA
2011;WAL;Scott Williams;21;183;99;NA;NA;NA
2011;WAL;Tavis Knoyle;21;185;94;NA;NA;NA
2011;WAL;Toby Faletau;21;188;109;NA;NA;NA
2011;WAL;George North;19;192;105;NA;NA;NA
2011;WAL;Lloyd Burns;27;183;109;NA;NA;NA
2011;WAL;Lloyd Williams;22;183;90;NA;NA;NA
2011;WAL;Stephen Jones;34;186;92;NA;NA;NA
2011;WAL;Shane Williams;34;170;80;NA;NA;NA
2011;ENG;Lewis Moody;33;190;104;NA;NA;NA
2011;ENG;Steve Thompson;33;191;115;NA;NA;NA
2011;ENG;Tom Palmer;32;198;115;NA;NA;NA
2011;ENG;Mark Cueto;32;184;94;NA;NA;NA
2011;ENG;Andrew Sheridan;32;190;123;NA;NA;NA
2011;ENG;Simon Shaw;38;203;123;NA;NA;NA
2011;ENG;Jonny Wilkinson;32;178;88;NA;NA;NA
2011;ENG;Mike Tindall;33;187;102;NA;NA;NA
2011;ENG;Matt Stevens;29;187;123;NA;NA;NA
2011;ENG;Lee Mears;32;173;96;NA;NA;NA
2011;ENG;Louis Deacon;31;198;115;NA;NA;NA
2011;ENG;James Haskell;26;194;111;NA;NA;NA
2011;ENG;David Wilson;26;185;122;NA;NA;NA
2011;ENG;Toby Flood;26;191;93;NA;NA;NA
2011;ENG;Ben Foden;26;183;93;NA;NA;NA
2011;ENG;Dylan Hartley;25;185;108;NA;NA;NA
2011;ENG;Dan Cole;24;190;118;NA;NA;NA
2011;ENG;Delon Armitage;28;190;94;NA;NA;NA
2011;ENG;Tom Croft;26;198;105;NA;NA;NA
2011;ENG;Richard Wigglesworth;28;176;86;NA;NA;NA
2011;ENG;Thomas Waldrom;28;185;111;NA;NA;NA
2011;ENG;Nick Easter;33;192;114;NA;NA;NA
2011;ENG;Alex Corbisiero;23;185;116;NA;NA;NA
2011;ENG;Joe Simpson;23;180;84;NA;NA;NA
2011;ENG;Courtney Lawes;22;201;114;NA;NA;NA
2011;ENG;Ben Youngs;22;178;87;NA;NA;NA
2011;ENG;Matt Banahan;25;201;112;NA;NA;NA
2011;ENG;Chris Ashton;24;186;92;NA;NA;NA
2011;ENG;Shontayne Hape;30;187;102;NA;NA;NA
2011;ENG;Tom Wood;25;195;105;NA;NA;NA
2011;ENG;Manu Tuilagi;20;185;111;NA;NA;NA
2011;SCO;Chris Paterson;33;180;80;NA;NA;NA
2011;SCO;Nathan Hines;35;201;118;NA;NA;NA
2011;SCO;Mike Blair;30;180;84;NA;NA;NA
2011;SCO;Allan Jacobsen;33;178;112;NA;NA;NA
2011;SCO;Dougie Hall;31;183;105;NA;NA;NA
2011;SCO;Chris Cusiter;29;180;83;NA;NA;NA
2011;SCO;Simon Danielli;32;191;102;NA;NA;NA
2011;SCO;Dan Parks;33;181;92;NA;NA;NA
2011;SCO;Graeme Morrison;29;191;103;NA;NA;NA
2011;SCO;Sean Lamont;30;189;103;NA;NA;NA
2011;SCO;Alastair Kellock;30;205;118;NA;NA;NA
2011;SCO;Rory Lawson;30;176;83;NA;NA;NA
2011;SCO;Ross Ford;27;184;113;NA;NA;NA
2011;SCO;Kelly Brown;29;193;106;NA;NA;NA
2011;SCO;Scott Lawson;30;172;100;NA;NA;NA
2011;SCO;Rory Lamont;29;189;100;NA;NA;NA
2011;SCO;John Barclay;25;190;101;NA;NA;NA
2011;SCO;Ally Strokosch;28;191;108;NA;NA;NA
2011;SCO;Moray Low;27;188;125;NA;NA;NA
2011;SCO;Nick De Luca;27;182;95;NA;NA;NA
2011;SCO;Euan Murray;31;185;118;NA;NA;NA
2011;SCO;Richie Vernon;24;198;107;NA;NA;NA
2011;SCO;Ross Rennie;25;184;99;NA;NA;NA
2011;SCO;Alasdair Dickinson;28;185;112;NA;NA;NA
2011;SCO;Jim Hamilton;29;203;123;NA;NA;NA
2011;SCO;Ruaridh Jackson;23;182;86;NA;NA;NA
2011;SCO;Richie Gray;22;205;128;NA;NA;NA
2011;SCO;Max Evans;28;180;87;NA;NA;NA
2011;SCO;Geoff Cross;29;183;115;NA;NA;NA
2011;SCO;Joe Ansbro;26;183;95;NA;NA;NA
2011;IRE;Paul O'Connell;32;198;112;NA;NA;NA
2011;IRE;Geordan Murphy;33;186;88;NA;NA;NA
2011;IRE;Leo Cullen;33;198;110;NA;NA;NA
2011;IRE;Donncha O'Callaghan;32;198;116;NA;NA;NA
2011;IRE;Paddy Wallace;32;177;88;NA;NA;NA
2011;IRE;Tommy Bowe;27;191;98;NA;NA;NA
2011;IRE;Denis Leamy;30;188;108;NA;NA;NA
2011;IRE;Jonathan Sexton;26;190;92;NA;NA;NA
2011;IRE;Andrew Trimble;27;188;97;NA;NA;NA
2011;IRE;Stephen Ferris;26;192;113;NA;NA;NA
2011;IRE;Rory Best;29;178;105;NA;NA;NA
2011;IRE;Jerry Flannery;33;180;101;NA;NA;NA
2011;IRE;Eoin Reddan;31;178;84;NA;NA;NA
2011;IRE;Cian Healy;24;184;115;NA;NA;NA
2011;IRE;Keith Earls;24;180;90;NA;NA;NA
2011;IRE;Rob Kearney;25;187;95;NA;NA;NA
2011;IRE;Fergus McFadden;25;185;93;NA;NA;NA
2011;IRE;Brian O'Driscoll;32;181;94;NA;NA;NA
2011;IRE;Ronan O'Gara;34;180;84;NA;NA;NA
2011;IRE;Jamie Heaslip;28;193;109;NA;NA;NA
2011;IRE;Sean Cronin;25;183;103;NA;NA;NA
2011;IRE;Sean O'Brien;24;188;107;NA;NA;NA
2011;IRE;Tom Court;31;190;118;NA;NA;NA
2011;IRE;Shane Jennings;30;188;105;NA;NA;NA
2011;IRE;Isaac Boss;31;177;88;NA;NA;NA
2011;IRE;Mike Ross;32;188;124;NA;NA;NA
2011;IRE;Tony Buckley;31;195;137;NA;NA;NA
2011;IRE;Donnacha Ryan;28;201;114;NA;NA;NA
2011;IRE;Conor Murray;22;187;91;NA;NA;NA
2011;IRE;Damien Varley;28;181;110;NA;NA;NA
2011;IRE;Gordon D'Arcy;31;183;90;NA;NA;NA
2011;NZL;Richie McCaw;31;187;106;NA;NA;NA
2011;NZL;Andrew Hore;33;183;113;NA;NA;NA
2011;NZL;Ali Williams;30;202;115;NA;NA;NA
2011;NZL;Keven Mealamu;32;181;109;NA;NA;NA
2011;NZL;Tony Woodcock;30;184;119;NA;NA;NA
2011;NZL;Ma'a Nonu;29;182;106;NA;NA;NA
2011;NZL;Brad Thorn;36;195;114;NA;NA;NA
2011;NZL;Daniel Carter;29;178;93;NA;NA;NA
2011;NZL;Mils Muliaina;31;183;93;NA;NA;NA
2011;NZL;Corey Flynn;30;184;108;NA;NA;NA
2011;NZL;Jerome Kaino;28;196;110;NA;NA;NA
2011;NZL;Jimmy Cowan;29;182;95;NA;NA;NA
2011;NZL;Piri Weepu;28;178;96;NA;NA;NA
2011;NZL;Conrad Smith;30;186;95;NA;NA;NA
2011;NZL;Isaia Toeava;25;181;99;NA;NA;NA
2011;NZL;Andy Ellis;27;182;90;NA;NA;NA
2011;NZL;Richard Kahui;26;190;101;NA;NA;NA
2011;NZL;Hosea Gear;27;188;102;NA;NA;NA
2011;NZL;Ben Franks;27;183;117;NA;NA;NA
2011;NZL;Kieran Read;26;193;108;NA;NA;NA
2011;NZL;John Afoa;28;183;119;NA;NA;NA
2011;NZL;Colin Slade;24;183;90;NA;NA;NA
2011;NZL;Victor Vito;24;192;109;NA;NA;NA
2011;NZL;Stephen Donald;28;186;96;NA;NA;NA
2011;NZL;Cory Jane;28;183;88;NA;NA;NA
2011;NZL;Anthony Boric;28;200;113;NA;NA;NA
2011;NZL;Israel Dagg;23;186;95;NA;NA;NA
2011;NZL;Sam Whitelock;23;202;114;NA;NA;NA
2011;NZL;Zac Guildford;22;182;96;NA;NA;NA
2011;NZL;Adam Thomson;29;196;110;NA;NA;NA
2011;NZL;Aaron Cruden;22;175;82;NA;NA;NA
2011;NZL;Owen Franks;24;185;119;NA;NA;NA
2011;NZL;Sonny Bill Williams;26;191;110;NA;NA;NA
2011;AUS;Nathan Sharpe;33;200;115;NA;NA;NA
2011;AUS;Dan Vickerman;32;204;115;NA;NA;NA
2011;AUS;Rocky Elsom;28;197;106;NA;NA;NA
2011;AUS;Radike Samo;35;197;117;NA;NA;NA
2011;AUS;Drew Mitchell;27;182;95;NA;NA;NA
2011;AUS;Ben Alexander;27;189;117;NA;NA;NA
2011;AUS;Adam Ashley-Cooper;27;182;98;NA;NA;NA
2011;AUS;James Horwill;26;200;115;NA;NA;NA
2011;AUS;Tatafu Polota-Nau;26;181;113;NA;NA;NA
2011;AUS;Stephen Moore;28;186;112;NA;NA;NA
2011;AUS;Digby Ioane;26;179;93;NA;NA;NA
2011;AUS;Anthony Faingaa;24;178;88;NA;NA;NA
2011;AUS;Saia Faingaa;24;187;108;NA;NA;NA
2011;AUS;Will Genia;23;182;85;NA;NA;NA
2011;AUS;David Pocock;23;181;101;NA;NA;NA
2011;AUS;Lachie Turner;24;189;88;NA;NA;NA
2011;AUS;Sekope Kepu;25;188;125;NA;NA;NA
2011;AUS;Luke Burgess;28;179;89;NA;NA;NA
2011;AUS;Wycliff Palu;29;194;120;NA;NA;NA
2011;AUS;Pat McCabe;23;186;92;NA;NA;NA
2011;AUS;Quade Cooper;23;186;93;NA;NA;NA
2011;AUS;Ben McCalman;23;192;106;NA;NA;NA
2011;AUS;Rob Simmons;22;200;115;NA;NA;NA
2011;AUS;Berrick Barnes;25;183;87;NA;NA;NA
2011;AUS;Kurtley Beale;22;184;94;NA;NA;NA
2011;AUS;Salesi Ma'afu;28;184;126;NA;NA;NA
2011;AUS;Robert Horne;22;186;88;NA;NA;NA
2011;AUS;Matt Hodgson;30;184;100;NA;NA;NA
2011;AUS;James O'Connor;21;180;88;NA;NA;NA
2011;AUS;James Slipper;22;185;113;NA;NA;NA
2011;AUS;Scott Higginbotham;25;195;110;NA;NA;NA
2011;AUS;Nick Phipps;22;180;87;NA;NA;NA
2011;RSA;Butch James;32;184;98;NA;NA;NA
2011;RSA;Victor Matfield;34;201;110;NA;NA;NA
2011;RSA;Jean De Villiers;30;190;100;NA;NA;NA
2011;RSA;Bakkies Botha;32;202;118;NA;NA;NA
2011;RSA;CJ van der Linde;31;190;123;NA;NA;NA
2011;RSA;Schalk Burger;28;193;110;NA;NA;NA
2011;RSA;Danie Rossouw;33;197;118;NA;NA;NA
2011;RSA;Jaque Fourie;28;188;96;NA;NA;NA
2011;RSA;Fourie Du Preez;29;183;88;NA;NA;NA
2011;RSA;Bryan Habana;28;179;92;NA;NA;NA
2011;RSA;Gurthrö Steenkamp;30;189;124;NA;NA;NA
2011;RSA;John Smit;33;186;116;NA;NA;NA
2011;RSA;Chiliboy Ralepelle;25;178;95;NA;NA;NA
2011;RSA;Morné Steyn;27;186;82;NA;NA;NA
2011;RSA;Bismarck Du Plessis;27;189;105;NA;NA;NA
2011;RSA;Ruan Pienaar;27;186;84;NA;NA;NA
2011;RSA;Frans Steyn;24;191;100;NA;NA;NA
2011;RSA;Pierre Spies;26;194;103;NA;NA;NA
2011;RSA;JP Pietersen;25;191;85;NA;NA;NA
2011;RSA;Johan Muller;31;200;106;NA;NA;NA
2011;RSA;Francois Hougaard;23;179;86;NA;NA;NA
2011;RSA;Odwa Ndungane;30;183;85;NA;NA;NA
2011;RSA;Jannie Du Plessis;29;187;113;NA;NA;NA
2011;RSA;Tendai Mtawarira;26;188;112;NA;NA;NA
2011;RSA;Heinrich Brüssow;25;181;101;NA;NA;NA
2011;RSA;Willem Alberts;27;191;115;NA;NA;NA
2011;RSA;Gio Aplon;29;175;70;NA;NA;NA
2011;RSA;Zane Kirchner;27;184;92;NA;NA;NA
2011;RSA;Juan De Jongh;23;177;84;NA;NA;NA
2011;RSA;Pat Lambie;21;177;86;NA;NA;NA
2011;RSA;Francois Louw;26;190;110;NA;NA;NA
2011;ARG;Patricio Albacete;30;200;123;NA;NA;NA
2011;ARG;Rodrigo Roncero;34;177;113;NA;NA;NA
2011;ARG;Lucas Borges;31;175;82;NA;NA;NA
2011;ARG;Gonzalo Tiesi;26;184;92;NA;NA;NA
2011;ARG;Marcos Ayerza;28;186;113;NA;NA;NA
2011;ARG;Felipe Contepomi;34;180;95;NA;NA;NA
2011;ARG;Mario Ledesma Arocena;38;183;110;NA;NA;NA
2011;ARG;Martín Scelzo;35;190;126;NA;NA;NA
2011;ARG;Juan Martín Fernandez Lobbe;30;193;105;NA;NA;NA
2011;ARG;Juan Manuel Leguizamón;28;190;105;NA;NA;NA
2011;ARG;Agustín Creevy;26;181;106;NA;NA;NA
2011;ARG;Horacio Agulla;27;181;90;NA;NA;NA
2011;ARG;Marcelo Bosch;27;186;95;NA;NA;NA
2011;ARG;Santiago Fernández;26;183;90;NA;NA;NA
2011;ARG;Manuel Carizza;27;202;120;NA;NA;NA
2011;ARG;Nicolás Vergallo;28;169;77;NA;NA;NA
2011;ARG;Juan Figallo;23;187;115;NA;NA;NA
2011;ARG;Agustín Gosio;28;177;85;NA;NA;NA
2011;ARG;Alfredo Lalanne;28;172;79;NA;NA;NA
2011;ARG;Genaro Fessia;30;188;103;NA;NA;NA
2011;ARG;Nicolás Sanchez;23;178;85;NA;NA;NA
2011;ARG;Gonzalo Camacho;27;173;82;NA;NA;NA
2011;ARG;Alejandro Campos;28;190;106;NA;NA;NA
2011;ARG;Lucas Gonzalez Amorosino;26;185;88;NA;NA;NA
2011;ARG;Juan Jose Imhoff;23;184;84;NA;NA;NA
2011;ARG;Mariano Galarza;25;203;115;NA;NA;NA
2011;ARG;Leonardo Senatore;27;191;106;NA;NA;NA
2011;ARG;Martín Rodríguez;26;185;93;NA;NA;NA
2011;ARG;Maximiliano Bustos;25;183;124;NA;NA;NA
2011;ARG;Julio Farias Cabello;33;193;109;NA;NA;NA
2011;ARG;Tomas Vallejos;27;196;110;NA;NA;NA
2011;ITA;Mirco Bergamasco;28;180;86;NA;NA;NA
2011;ITA;Marco Bortolami;31;197;113;NA;NA;NA
2011;ITA;Sergio Parisse;28;196;104;NA;NA;NA
2011;ITA;Fabio Ongaro;34;183;104;NA;NA;NA
2011;ITA;Martin Castrogiovanni;30;188;122;NA;NA;NA
2011;ITA;Andrea Masi;30;186;92;NA;NA;NA
2011;ITA;Gonzalo Canale;29;182;93;NA;NA;NA
2011;ITA;Carlo Del Fava;30;197;115;NA;NA;NA
2011;ITA;Mauro Bergamasco;32;185;98;NA;NA;NA
2011;ITA;Andrea Lo Cicero;35;185;110;NA;NA;NA
2011;ITA;Salvatore Perugini;33;182;108;NA;NA;NA
2011;ITA;Luciano Orquera;30;171;78;NA;NA;NA
2011;ITA;Matteo Pratichetti;26;190;100;NA;NA;NA
2011;ITA;Robert Barbieri;27;185;108;NA;NA;NA
2011;ITA;Leonardo Ghiraldini;27;184;99;NA;NA;NA
2011;ITA;Fabio Semenzato;25;179;89;NA;NA;NA
2011;ITA;Alberto Sgarbi;25;191;99;NA;NA;NA
2011;ITA;Giulio Toniolatti;27;183;85;NA;NA;NA
2011;ITA;Alessandro Zanni;27;193;100;NA;NA;NA
2011;ITA;Pablo Canavosio;30;175;83;NA;NA;NA
2011;ITA;Luke McLean;24;190;95;NA;NA;NA
2011;ITA;Paul Derbyshire;25;192;100;NA;NA;NA
2011;ITA;Lorenzo Cittadini;29;191;127;NA;NA;NA
2011;ITA;Tommaso D'Apice;23;180;105;NA;NA;NA
2011;ITA;Riccardo Bocchino;23;180;82;NA;NA;NA
2011;ITA;Gonzalo Garcia;27;185;96;NA;NA;NA
2011;ITA;Franco Sbaraglini;29;180;103;NA;NA;NA
2011;ITA;Tommaso Benvenuti;21;187;95;NA;NA;NA
2011;ITA;Edoardo Gori;21;178;82;NA;NA;NA
2011;ITA;Quintin Geldenhuys;30;203;116;NA;NA;NA
2011;ITA;Cornelius Van Zyl;32;200;110;NA;NA;NA
2011;FRA;Aurélien Rougerie;31;194;104;NA;NA;NA
2011;FRA;Damien Traille;32;193;101;NA;NA;NA
2011;FRA;Imanol Harinordoquy;31;192;108;NA;NA;NA
2011;FRA;Cédric Heymans;33;179;96;NA;NA;NA
2011;FRA;Jean-Baptiste Poux;32;180;105;NA;NA;NA
2011;FRA;Vincent Clerc;30;178;90;NA;NA;NA
2011;FRA;Dimitri Yachvili;31;182;85;NA;NA;NA
2011;FRA;David Skrela;32;190;96;NA;NA;NA
2011;FRA;Nicolas Mas;31;179;107;NA;NA;NA
2011;FRA;Pascal Pape;31;196;116;NA;NA;NA
2011;FRA;William Servat;33;184;103;NA;NA;NA
2011;FRA;Julien Bonnaire;33;193;101;NA;NA;NA
2011;FRA;Dimitri Szarzewski;28;181;101;NA;NA;NA
2011;FRA;Lionel Nallet;35;198;115;NA;NA;NA
2011;FRA;David Marty;29;182;93;NA;NA;NA
2011;FRA;Maxime Médard;25;182;93;NA;NA;NA
2011;FRA;Alexis Palisson;24;177;84;NA;NA;NA
2011;FRA;Morgan Parra;23;180;80;NA;NA;NA
2011;FRA;Guilhem Guirado;25;181;99;NA;NA;NA
2011;FRA;Maxime Mermoz;25;181;91;NA;NA;NA
2011;FRA;Louis Picamoles;25;192;118;NA;NA;NA
2011;FRA;Francois Trinh-Duc;25;184;93;NA;NA;NA
2011;FRA;Fulgence Ouedraogo;25;188;102;NA;NA;NA
2011;FRA;Romain Millo-Chluski;28;195;119;NA;NA;NA
2011;FRA;Thierry Dusautoir;30;188;95;NA;NA;NA
2011;FRA;Raphael Lakafia;23;190;114;NA;NA;NA
2011;FRA;Julien Pierre;30;197;112;NA;NA;NA
2011;FRA;Fabien Barcella;28;180;110;NA;NA;NA
2011;FRA;Luc Ducalcon;27;183;115;NA;NA;NA
2011;FRA;Fabrice Estebanez;30;186;99;NA;NA;NA
2011;FRA;Jean Marc Doussain;20;176;91;NA;NA;NA
2011;WSM;Alesana Tuilagi;30;194;111;NA;NA;NA
2011;WSM;Maurie Faasavalu;31;194;112;NA;NA;NA
2011;WSM;George Stowers;32;192;117;NA;NA;NA
2011;WSM;Sailosi Tagicakibau;29;194;107;NA;NA;NA
2011;WSM;Filipo Lavea Levi;32;198;119;NA;NA;NA
2011;WSM;David Lemi;29;175;75;NA;NA;NA
2011;WSM;Tasesa Lavea;31;176;89;NA;NA;NA
2011;WSM;Seilala Mapusua;31;185;102;NA;NA;NA
2011;WSM;Mahonri Schwalger;33;184;102;NA;NA;NA
2011;WSM;Ofisa Treviranus;27;193;108;NA;NA;NA
2011;WSM;Daniel Leo;29;196;112;NA;NA;NA
2011;WSM;Census Johnston;30;190;135;NA;NA;NA
2011;WSM;Eliota Fuimaono Sapolu;31;186;94;NA;NA;NA
2011;WSM;Manaia Salavea;25;190;108;NA;NA;NA
2011;WSM;George Pisi;25;188;103;NA;NA;NA
2011;WSM;Ole Avei;28;194;120;NA;NA;NA
2011;WSM;Ti'i Paulo;28;187;119;NA;NA;NA
2011;WSM;Tusi Pisi;29;197;93;NA;NA;NA
2011;WSM;Junior Poluleuligaga;30;183;92;NA;NA;NA
2011;WSM;Kane Thompson;29;198;113;NA;NA;NA
2011;WSM;Joe Tekori;28;198;119;NA;NA;NA
2011;WSM;Jeremy Sua;23;181;86;NA;NA;NA
2011;WSM;Logovi'i Mulipola;24;192;124;NA;NA;NA
2011;WSM;Sakaria Taulafo;28;183;118;NA;NA;NA
2011;WSM;Anthony Perenise;29;182;118;NA;NA;NA
2011;WSM;Paul Williams;28;190;100;NA;NA;NA
2011;WSM;Kahn Fotuali'i;29;184;94;NA;NA;NA
2011;WSM;Johnny Leota;27;183;99;NA;NA;NA
2011;WSM;Taiasina Tuifua;27;196;118;NA;NA;NA
2011;WSM;James Sooialo;22;185;95;NA;NA;NA
2011;FIJ;Sisa Koyamaibole;31;192;120;NA;NA;NA
2011;FIJ;Seremaia Bai;32;187;100;NA;NA;NA
2011;FIJ;Deacon Manu;32;184;120;NA;NA;NA
2011;FIJ;Sunia Koto;31;178;110;NA;NA;NA
2011;FIJ;Akapusi Qera;27;193;102;NA;NA;NA
2011;FIJ;Iliesa Lomani Rakuka Keresoni;24;180;96;NA;NA;NA
2011;FIJ;Waisea Sedre Luveniyali;26;174;89;NA;NA;NA
2011;FIJ;Gaby Lovobalavu;26;176;97;NA;NA;NA
2011;FIJ;Naipolioni Nalaga;25;191;100;NA;NA;NA
2011;FIJ;Rupeni Nasiga;26;194;104;NA;NA;NA
2011;FIJ;Netani Edward Talei;28;190;110;NA;NA;NA
2011;FIJ;Sakiusa Matadigo;29;188;106;NA;NA;NA
2011;FIJ;Kini Murimurivalu;22;184;94;NA;NA;NA
2011;FIJ;Wame Lewaravu;29;196;114;NA;NA;NA
2011;FIJ;Vereniki Goneva;27;189;99;NA;NA;NA
2011;FIJ;Vitori Tomu Buatava;26;180;91;NA;NA;NA
2011;FIJ;Michael Tagicakibau;26;190;98;NA;NA;NA
2011;FIJ;Nemia Kenatale;25;179;85;NA;NA;NA
2011;FIJ;Setefano Somoca;30;185;122;NA;NA;NA
2011;FIJ;Ravai Susau Fatiaki;24;184;102;NA;NA;NA
2011;FIJ;Viliame Veikoso;29;178;102;NA;NA;NA
2011;FIJ;Leone Nakarawa;23;198;117;NA;NA;NA
2011;FIJ;Waisea Nailago;22;186;117;NA;NA;NA
2011;FIJ;Campese Ma'afu;27;182;114;NA;NA;NA
2011;FIJ;Talemaitoga Dautu Tuapati;27;180;107;NA;NA;NA
2011;FIJ;Dominiko Maiwiriwiri Waqaniburotu;25;189;111;NA;NA;NA
2011;FIJ;Seko Kalou;27;198;112;NA;NA;NA
2011;FIJ;Mala Ravulo;28;190;107;NA;NA;NA
2011;FIJ;Albert James Vulivuli;26;188;105;NA;NA;NA
2011;FIJ;Nicky Little;35;183;100;NA;NA;NA
2011;TON;Tukulua Lokotui;32;196;118;NA;NA;NA
2011;TON;Taufa'ao Filise;34;188;121;NA;NA;NA
2011;TON;Ephraim Taukafa;35;180;108;NA;NA;NA
2011;TON;Kisi Pulu;33;175;112;NA;NA;NA
2011;TON;Finau Maka;34;188;110;NA;NA;NA
2011;TON;Sukanaivalu Hufanga;29;182;89;NA;NA;NA
2011;TON;Soane Tonga'uiha;29;191;130;NA;NA;NA
2011;TON;Alipate Fatafehi;27;191;114;NA;NA;NA
2011;TON;Taniela Moa;26;182;102;NA;NA;NA
2011;TON;Andrew Ma'ilei;32;178;95;NA;NA;NA
2011;TON;Sione Kalamafoni;23;192;117;NA;NA;NA
2011;TON;Samisoni Fisilau;24;182;95;NA;NA;NA
2011;TON;Sione Timani;27;196;121;NA;NA;NA
2011;TON;Paino Hehea;32;198;114;NA;NA;NA
2011;TON;Vungakoto Lilo;28;187;95;NA;NA;NA
2011;TON;Samiu Vahafolau;33;192;111;NA;NA;NA
2011;TON;Sione Vaiomounga;22;184;95;NA;NA;NA
2011;TON;Viliame Iongi;22;173;82;NA;NA;NA
2011;TON;Aloisio Ma'asi;29;185;96;NA;NA;NA
2011;TON;Kurt Morath;27;183;90;NA;NA;NA
2011;TON;William Helu;25;189;98;NA;NA;NA
2011;TON;Alaska Taufa;28;189;103;NA;NA;NA
2011;TON;Thomas Palu;25;175;85;NA;NA;NA
2011;TON;Viliami Ma'afu;29;186;109;NA;NA;NA
2011;TON;Halani Aulika;28;185;122;NA;NA;NA
2011;TON;Siale Piutau;26;185;97;NA;NA;NA
2011;TON;Alisona Taumalolo;30;185;112;NA;NA;NA
2011;TON;Joseph Tuineau;30;203;120;NA;NA;NA
2011;TON;Fetu'u Vainikolo;26;181;95;NA;NA;NA
2011;TON;Aleki Lutui;33;185;108;NA;NA;NA
2011;JPN;Ippei Asada;31;166;75;NA;NA;NA
2011;JPN;Bryce Robins;31;183;95;NA;NA;NA
2011;JPN;Hitoshi Ono;33;192;105;NA;NA;NA
2011;JPN;Kosuke Endo;31;186;90;NA;NA;NA
2011;JPN;Taihei Ueda;29;180;89;NA;NA;NA
2011;JPN;Takashi Kikutani;31;187;100;NA;NA;NA
2011;JPN;Toshizumi Kitagawa;30;195;110;NA;NA;NA
2011;JPN;Shota Horie;25;180;104;NA;NA;NA
2011;JPN;Kensuke Hatakeyama;26;178;122;NA;NA;NA
2011;JPN;Fumiaki Tanaka;26;166;75;NA;NA;NA
2011;JPN;Takehisa Usuzuki;26;180;88;NA;NA;NA
2011;JPN;Yuta Imamura;27;178;93;NA;NA;NA
2011;JPN;Luke Thompson;30;196;109;NA;NA;NA
2011;JPN;Yuji Kitagawa;25;196;118;NA;NA;NA
2011;JPN;Tomoki Yoshida;29;172;78;NA;NA;NA
2011;JPN;Koji Taira;28;185;95;NA;NA;NA
2011;JPN;Yusuke Aoki;28;176;96;NA;NA;NA
2011;JPN;James Arlidge;32;187;93;NA;NA;NA
2011;JPN;Michael Leitch;23;190;103;NA;NA;NA
2011;JPN;Ryukoliniasi Holani;30;188;111;NA;NA;NA
2011;JPN;Ryan Nicholas;32;192;100;NA;NA;NA
2011;JPN;Shaun Webb;30;180;90;NA;NA;NA
2011;JPN;Hisateru Hirashima;28;180;110;NA;NA;NA
2011;JPN;Naoki Kawamata;26;184;118;NA;NA;NA
2011;JPN;Toetuu Taufa;31;183;105;NA;NA;NA
2011;JPN;Alisi Tupuailai;31;187;116;NA;NA;NA
2011;JPN;Sione Talikavili Vatuvei;28;189;100;NA;NA;NA
2011;JPN;Hiroki Yuhara;27;173;105;NA;NA;NA
2011;JPN;Nozomu Fujita;27;191;118;NA;NA;NA
2011;JPN;Itaru Taniguchi;27;188;105;NA;NA;NA
2011;JPN;Atsushi Hiwasa;24;166;70;NA;NA;NA
2011;JPN;Murray Williams;29;180;86;NA;NA;NA
2011;JPN;Hirotoki Onozawa;33;180;85;NA;NA;NA
2011;CAN;Jamie Cudmore;33;198;116;NA;NA;NA
2011;CAN;Ed Fairhurst;32;183;93;NA;NA;NA
