woj;okr;komitet;nr;kandydat;wiek;skad;oswidczenie;uwagi
16;o5;RAZEM;3;MICHALSKI Michał;36;Lewin Brzeski;;
16;o5;RAZEM;4;CISAKOWSKA Aneta Aleksandra;19;Opole;;
16;o5;RAZEM;5;CAPAŁA Andrzej Adam;29;Praszka;;
16;o5;RN;1;MALIŃSKI Michał Jan;26;Opole;;
16;o5;RN;2;DZIĘGIELEWSKI Zbigniew Henryk;54;Brzeg;;
16;o5;RN;3;CZAPKOWSKI Dariusz Ludwik;48;Brzeg;;
16;o5;RN;4;WILSKA Anna;25;Goszowice;;
16;o5;RN;5;WĘGRZYN Izabela Dominika;36;Górażdże;;
16;o5;K15;1;TISTEK Robert;50;Ligota Turawska;;
16;o5;K15;2;MACHNIO Maksym Jan;32;Lewin Brzeski;;
16;o5;K15;3;PYZIAK Alicja;24;Jędrzychów;;
16;o5;K15;4;WELENS Michał Andrzej;24;Brzeg;;
16;o5;K15;5;RZOŃCA Kamila Krystyna;25;Brzeg;;
16;o5;K15;6;GRAD Mariusz Władysław;40;Michałów;;
16;o5;K15;7;ŚWIĘTALSKA Magdalena Monika;36;Młodoszowice;;
16;o5;K15;8;MAŁEK Mateusz Paweł;25;Brzeg;;
16;o5;K15;9;PIECUCH Ewa;35;Brzeg;;
16;o5;WwS;1;SUDUŁ Gracjan;26;Stara Jamka;;
16;o5;WwS;2;WOŚ Anna Agnieszka;38;Chróścina;;
16;o5;WwS;3;SUDUŁ Katarzyna;28;Stara Jamka;;
16;o5;WwS;4;SIEMBIDA Jerzy;58;Prudnik;;
16;o5;WwS;5;SUDUŁ Patryk;24;Stara Jamka;;
16;o5;WwS;6;BIELUŃ Apoloniusz Rafał;40;Charbielin;;
16;o5;WwS;7;DZIONY Anna;33;Rzymkowice;;
16;o5;WwS;8;KONIECZNY Andrzej Tomasz;38;Rozwadza;;
16;o5;PiS;1;BYCZKOWSKI Dariusz Paweł;52;Lubsza;;
16;o5;PiS;2;DAROWSKI Leszek Piotr;72;Nysa;;
16;o5;PiS;3;NAKONIECZNY Martyna Barbara;39;Nysa;;
16;o5;PiS;4;TRZASKAWSKA Danuta Iwona;51;Grodków;;
16;o5;PiS;5;LITWINOWICZ Mariusz Tomasz;40;Stroszowice;;
16;o5;PiS;6;KAMIŃSKI Władysław Jan;62;Głuchołazy;;
16;o5;PiS;7;POTOCKI Daniel Jan;23;Tarnów Grodkowski;;
16;o5;PiS;8;BŁACHUT Barbara Zofia;55;Brzeg;;
16;o5;PiS;9;PEIKERT Edyta;44;Pakosławice;;
16;o5;BS;1;KRZYŻOWSKI Maciej Mariusz;44;Nysa;;
16;o5;BS;2;PYSKATY Dariusz Władysław;53;Piątkowice;;
16;o5;BS;3;FAŁAT Jerzy Józef;69;Nysa;;
16;o5;BS;4;WOJTAS Małgorzata Ewa;57;Otmuchów;;
16;o5;BS;5;JAKUBOWSKA Sabina Elżbieta;39;Nysa;;
16;o5;BS;1;RADOŃ Marzena Teresa;37;Głuchołazy;;
16;o5;BS;2;BEDNARCZYK Sebastian Józef;43;Bąków;;
16;o5;BS;3;JANIK Tomasz Kacper;23;Opole;;
16;o5;BS;4;KRYCZEK Lidia Władysława;87;Kędzierzyn-Koźle;;
16;o5;BS;5;CHARĘZA Anna Agnieszka;25;Nysa;;
18;o1;BS;1;DZIESZKO Ireneusz;51;Mielec;;
18;o1;BS;2;RĘKAS Sylwia Judyta;52;Rzeszów;;
18;o1;BS;3;RZĄSA Irena Stanisława;61;Rzeszów;;
18;o1;BS;4;KASZUBA Katarzyna Bogumiła;47;Rzeszów;;
18;o1;BS;5;WIDELAK Bartłomiej Ryszard;35;Styków;;
18;o1;BS;6;MAŁEK Damian Maciej;30;Rzeszów;;
18;o1;PSL;1;BARTMAN Stanisław Wojciech;63;Kraczkowa;;
18;o1;PSL;2;SŁUPEK Edward Józef;60;Rzeszów;;
18;o1;PSL;3;GDAŃSKI Józef;58;Budy Łańcuckie;;
18;o1;PSL;4;BUREK Jan;67;Rzeszów;;
18;o1;PSL;5;MAJEWICZ Kazimiera;62;Leżajsk;;
18;o1;PSL;6;KUŹNIAR Janina Józefa;71;Albigowa;;
18;o1;PSL;7;NIEROJEWSKI Witold Józef;69;Rzeszów;;
18;o1;PSL;8;POCHEĆ Klaudia Ewa;23;Krasne;;
18;o1;PSL;9;KOTLIŃSKA Marzena Anna;52;Rzeszów;;
18;o1;PSL;10;PATRUŚ Grzegorz;41;Nienadówka;;
18;o1;ZIELONI;1;OMIETOŃSKA Jolanta Teresa;60;Rzeszów;;
18;o1;ZIELONI;2;LIGNAR Tomasz Dominik;28;Rzeszów;;
18;o1;ZIELONI;3;WILK Marzena Małgorzata;45;Rzeszów;;
18;o1;ZIELONI;4;GROCH Bartłomiej Tomasz;27;Żurawiczki;;
18;o1;ZIELONI;5;BAZYLEWICZ Zofia;59;Rzeszów;;
18;o1;ZIELONI;6;SMALEC Bartosz Zbigniew;41;Rzeszów;;
18;o1;PO-N;1;FERET Krzysztof Adam;50;Rzeszów;;
18;o1;PO-N;2;STĘPIEŃ Danuta Waleria;70;Rzeszów;;
18;o1;PO-N;3;TOMAKA Jan Walenty;69;Nowa Wieś;;
18;o1;PO-N;4;ORDYCZYŃSKI Marek Stefan;53;Leżajsk;;
18;o1;PO-N;5;SZCZYRBA Marta Stanisława;57;Rzeszów;;
18;o1;PO-N;6;HOŁUB Ewa Magdalena;47;Łańcut;;
18;o1;PO-N;7;NOWAK Stanisław;64;Rzeszów;;
18;o1;PO-N;8;ROGOWSKA Anna Jolanta;64;Rzeszów;;
18;o1;PO-N;9;GRABOWSKI Zbigniew;70;Rzeszów;;
18;o1;PO-N;10;DZIKI Mirosław Artur;55;Rzeszów;;
18;o1;SLD-LR;1;NIEWCZAS Marta Agata;44;Rzeszów;;
18;o1;SLD-LR;2;RYBKA Jerzy;66;Rogoźnica;;
18;o1;SLD-LR;3;DOMINIK Dorota Anna;54;Rzeszów;;
18;o1;SLD-LR;4;MĘDRALA Ryszard Jan;65;Łańcut;;
18;o1;SLD-LR;5;SKRZYDLAK Włodzimierz Stanisław;68;Nowa Sarzyna;;
18;o1;SLD-LR;6;PIETRZAK Henryk;60;Rzeszów;;
18;o1;SLD-LR;7;GAJDEK Krystyna;63;Rzeszów;;
18;o1;SLD-LR;8;WYTRWAŁ Marta Józefa;60;Rzeszów;;
18;o1;SLD-LR;9;KUŹMICZ Marek Andrzej;23;Rzeszów;;
18;o1;SLD-LR;10;FILIPEK Jerzy;67;Rzeszów;otrzymano treść oświadczenia z IPN;
18;o1;RAZEM;1;ITNER Agnieszka;47;Rzeszów;;
18;o1;RAZEM;2;PRENETA Paweł Krzysztof;37;Rzeszów;;
18;o1;RAZEM;3;OŻÓG Barbara Katarzyna;48;Nienadówka;;
18;o1;RAZEM;4;TUROŃ Arkadiusz;40;Rzeszów;;
18;o1;RAZEM;5;TYMCZAK Sandra Magdalena;20;Rzeszów;;
18;o1;RAZEM;6;JASIŃSKI Krzysztof;23;Łańcut;;
18;o1;RAZEM;7;GĄSIOR-NIEMIEC Anna Katarzyna;54;Roztoki;;
18;o1;RAZEM;8;BĄK Dominik;27;Bratkowice;;
18;o1;RN;1;BUCZEK Tomasz Wojciech;32;Kolbuszowa Górna;;
18;o1;RN;2;POMYKAŁA Izabela Karolina;24;Łańcut;;
18;o1;RN;3;SYLWANOWICZ Krzysztof Jerzy;26;Medynia Głogowska;;
18;o1;RN;4;DĄBEK Damian Łukasz;28;Rakszawa;;
18;o1;RN;5;CHORZĘPA Elżbieta;24;Trzeboś;;
18;o1;RN;6;WOŁOSZYN Tomasz;57;Rzeszów;;
18;o1;RN;7;BROWIŃSKA Magdalena Aneta;25;Rzeszów;;
18;o1;K15;1;BOBOLA Alicja Maria;28;Rzeszów;;
18;o1;K15;2;GUZ Krzysztof Jacek;34;Boguchwała;;
18;o1;K15;3;TĘCZA Teresa Anna;53;Głogów Małopolski;;
18;o1;K15;4;BERNAT Mateusz Kamil;23;Górno;;
18;o1;K15;5;PĄCZKA Przemysław;41;Brzóza Królewska;;
18;o1;K15;6;ROMAŃSKA Danuta Krystyna;70;Nowa Sarzyna;;
18;o1;K15;7;MARUT Grzegorz Józef;35;Sokołów Małopolski;;
18;o1;K15;8;GANCARZ Maria Paulina;30;Krzemienica;;
18;o1;K15;9;BŁĄDEK Andrzej;36;Wierzawice;;
18;o1;WwS;1;BAŃKA Damian;21;Strzyżów;;
18;o1;WwS;2;KARDASIŃSKA Marzena;54;Stalowa Wola;;
18;o1;WwS;3;PILAWA Marcin Tomasz;39;Rzeszów;;
18;o1;WwS;4;DRĄŻEK Łukasz Franciszek;32;Rzeszów;;
18;o1;WwS;5;ZALEWSKA Karolina Kinga;24;Rzeszów;;
18;o1;WwS;6;DREWNIAK Tomasz Wiesław;37;Futoma;;
18;o1;WwS;7;KRUPA Ewelina;28;Rzeszów;;
18;o1;WwS;8;SZYSZKA Sylwester Marcin;31;Rzeszów;;
18;o1;WwS;9;CZENCZEK Kinga Elżbieta;27;Giedlarowa;;
18;o1;WwS;10;STELMACH Alicja Lucyna;47;Tarnobrzeg;;
18;o1;PiS;1;CYPRYŚ Jerzy;52;Rzeszów;;
18;o1;PiS;2;FAJGER Maria Bożena;54;Rzeszów;;
18;o1;PiS;3;KRUCZEK Stanisław;52;Futoma;;
18;o1;PiS;4;KOTULA Jacek Adam;52;Rzeszów;;
18;o1;PiS;5;WYBRANIEC Bogusława;60;Rzeszów;;
18;o1;PiS;6;KITLIŃSKA Nina Beata;51;Rzeszów;;
18;o1;PiS;7;TOŁPA Mieczysław;54;Wierzawice;;
18;o1;PiS;8;OŻÓG Karol Wojciech;36;Rzeszów;;
18;o1;PiS;9;CYGAN Halina;48;Ulanica;;
18;o1;PiS;10;JAKIM Roman Stanisław;59;Rzeszów;;
18;o1;BS;1;JAGIEŁA Beata;43;Rzeszów;;
18;o1;BS;2;MUSKUS Ewa;23;Chodaczów;;
18;o1;BS;3;ULICKI Kazimierz;54;Rzeszów;;
18;o1;BS;4;SKOWRON Tadeusz Wojciech;58;Rzeszów;;
18;o1;BS;5;WIĄCEK Agata Paulina;31;Nosówka;;
18;o1;BS;6;ŻUGAJ Łukasz Józef;37;Chodaczów;;
18;o1;BS;7;ADAMIEC Jolanta Stanisława;42;Rzeszów;;
18;o1;BS;8;PACHLA Izabela Katarzyna;27;Nowe Brusno;;
18;o1;BS;9;SZCZURKO Krzysztof Janusz;65;Cieszyna;;
18;o1;BS;10;MATWIJ Mirosław Stanisław;47;Rzeszów;;
18;o2;BS;1;DUL Jolanta;45;Radomyśl Wielki;;
18;o2;BS;2;STRAUB Lidia;54;Chorzelów;;
18;o2;BS;3;WOLSKA Renata;52;Gorzyce;;
18;o2;BS;4;SZEBLA Łukasz Marek;35;Mielec;;
18;o2;BS;5;KOZIOŁ Arkadiusz Krzysztof;38;Mielec;;
18;o2;PSL;1;LADA Wiesław Andrzej;56;Żyraków;;
18;o2;PSL;2;TARAPATA Jan Władysław;64;Tuszów Narodowy;;
18;o2;PSL;3;KIEPIEL Teresa Bogusława;54;Ropczyce;;
18;o2;PSL;4;BARNAŚ Mariusz Andrzej;43;Mielec;;
18;o2;PSL;5;KOZIOŁ Magdalena Helena;45;Dębica;;
18;o2;PSL;6;ŻELAZKO Danuta;54;Mielec;;
18;o2;PSL;7;STOLARSKA Małgorzata;36;Dobrzechów;;
18;o2;PSL;8;ŚLIWIŃSKI Dariusz Adam;54;Wielopole Skrzyńskie;;
18;o2;PO-N;1;MITRĘGA Maria;65;Dębica;;
18;o2;PO-N;2;KRAJEWSKA Aneta Anna;37;Gnojnica;;
18;o2;PO-N;3;STROJNA Ewa Janina;63;Rzeszów;;
18;o2;PO-N;4;ŻYŁKA Adam Nikodem;44;Ropczyce;;
18;o2;PO-N;5;RAWINIS Emilia;64;Rzemień;;
18;o2;PO-N;6;JURZYSTA Marcin;36;Czudec;;
18;o2;PO-N;7;PIETRUSZKA Jacek Robert;41;Stępina;;
18;o2;PO-N;8;GAMROT Jacek Michał;58;Mielec;;
18;o2;SLD-LR;1;BRZOSTOWSKI Edward;83;Dębica;;
18;o2;SLD-LR;2;KUREK Andrzej;61;Dulcza Wielka;;
18;o2;SLD-LR;3;MIKOWSKI Bogdan Adam;61;Radomyśl Wielki;;
18;o2;SLD-LR;4;GARBACZ-SARLIŃSKA Barbara Beata;43;Dębica;;
18;o2;SLD-LR;5;BARAN Danuta Jolanta;52;Kliszów;;
18;o2;SLD-LR;6;SIUTA Magdalena Maria;36;Czudec;;
18;o2;SLD-LR;7;ŚWIĘTONIOWSKI Arkadiusz Jerzy;38;Wiśniowa;;
18;o2;SLD-LR;8;TOMCZYK Michał Konrad;20;Mielec;;
18;o2;RAZEM;1;IRZYK Martin Marian;33;Dobrzechów;;
18;o2;RAZEM;2;RŻANY Monika;41;Mielec;;
18;o2;RAZEM;3;ZAGÓRSKI Marek Józef;46;Szufnarowa;;
18;o2;RAZEM;4;JURASIŃSKA Agnieszka Zofia;30;Dynów;;
18;o2;RAZEM;5;GAWRON Jakub;37;Krasne;;
18;o2;RN;1;SŁĄBA Leszek;55;Mielec;;
18;o2;RN;2;ZIĘBA Tadeusz Mikołaj;62;Rzędzianowice;;
18;o2;RN;3;OCHAŁ Katarzyna Kinga;24;Zagorzyce;;
18;o2;RN;4;KUBIK Michał Franciszek;39;Dębica;;
18;o2;RN;5;USARZ-NICOŚ Paulina Ewa;26;Żarówka;;
18;o2;RN;6;FILA-MORYTKO Piotr Robert;22;Mielec;;
18;o2;RN;7;MALINOWSKA Klaudia Katarzyna;25;Dębica;;
18;o2;RN;8;ŚRODOŃ Monika Paulina;28;Gwoźnica Górna;;
18;o2;K15;1;GOCLON Paweł Andrzej;32;Dębica;;
18;o2;K15;2;KAPINOS Aleksander Józef;37;Chrząstów;;
18;o2;K15;3;JURASZ Bartłomiej Adam;28;Pułanki;;
18;o2;K15;4;LUKA Jolanta Anna;43;Dąbrówka Osuchowska;;
18;o2;K15;5;PARYS Anna Katarzyna;36;Dębica;;
18;o2;K15;6;PIETRUCHA Agata Anna;39;Rzeszów;;
18;o2;K15;7;ZAMORSKI Mariusz;31;Żyznów;;
18;o2;WwS;1;SALWA Małgorzata Kazimiera;57;Strzyżów;;
18;o2;WwS;2;STRZELCZYK Karol Mikołaj;23;Rzemień;;
18;o2;WwS;3;NIEKOWAL Krzysztof Stanisław;56;Gogołów;;
18;o2;WwS;4;KUMOREK Dariusz Jan;44;Lutcza;;
18;o2;WwS;5;MATŁOSZ Mariusz Kazimierz;40;Strzyżów;;
18;o2;WwS;6;KWASEK Agnieszka;26;Tarnobrzeg;;
18;o2;WwS;7;MACIOŁEK Jarosław Paweł;24;Żyraków;;
18;o2;WwS;8;BURY Sylwia Magdalena;21;Strzyżów;;
18;o2;PiS;1;ORTYL Władysław Zenon;64;Mielec;;
18;o2;PiS;2;ŁĄCZAK Czesław;63;Zawierzbie;;
18;o2;PiS;3;BIESZCZAD Stefan;59;Dębica;;
18;o2;PiS;4;MAGDOŃ Jacek;45;Ropczyce;;
18;o2;PiS;5;MARCZENIA Andrzej;55;Mielec;;
18;o2;PiS;6;NAPIERACZ Maria;54;Partynia;;
18;o2;PiS;7;MARCZAK Barbara Danuta;51;Strzyżów;;
18;o2;PiS;8;STEC-ŚWIDERSKA Bogumiła Mirosława;55;Iwierzyce;;
18;o2;BS;1;ARMATA Jan;71;Wiśniowa;;
18;o2;BS;2;SZUKAŁA Maria;67;Kozłów;;
18;o2;BS;3;BABIARZ Mariusz Józef;54;Gwoźnica Górna;;
18;o2;BS;4;SARNA Wioletta Katarzyna;39;Wysoka Strzyżowska;;
18;o2;BS;5;MASTEJ Małgorzata;52;Pułanki;;
18;o2;BS;6;WIŚNIEWSKA-FUDALA Wioleta Anna;33;Brzeziny;;
18;o2;BS;7;WŁODYKA Emil;66;Różanka;;
18;o2;BS;8;GOMÓŁKA Tadeusz Ferdynand;61;Strzyżów;;
18;o3;BS;1;SASIELA-BŁAŻEJCZAK Halina Małgorzata;44;Tarnobrzeg;;
18;o3;BS;2;PIEKARCZYK Stanisława Teresa;51;Tarnobrzeg;;
18;o3;BS;3;TORBA Katarzyna Anna;41;Tarnobrzeg;;
18;o3;BS;4;TRAWIŃSKI Andrzej;31;Nowa Dęba;;
18;o3;BS;5;PIEPRZYK Mikołaj Adam;24;Stalowa Wola;;
18;o3;PSL;1;BŁĄDEK Lidia;62;Nisko;;
18;o3;PSL;2;KOŚCIELNY Stanisław;64;Huta Komorowska;;
18;o3;PSL;3;MATYKA Lucyna;53;Furmany;;
18;o3;PSL;4;SZEPELAK Grażyna Helena;55;Turbia;;
18;o3;PSL;5;FURDYNA Mirosław;57;Mielec;;
18;o3;PSL;6;URBANIAK Czesław;70;Cygany;;
18;o3;PSL;7;TRYBAŁA Władysław Stefan;61;Zdziary;;
18;o3;PO-N;1;SZLĘZAK Andrzej Kazimierz;55;Stalowa Wola;;
18;o3;PO-N;2;KAPAŁA Ryszard;59;Ropczyce;;
18;o3;PO-N;3;NOWAK Halina;69;Gorzyce;;
18;o3;PO-N;4;TROCHIMOWICZ-WARGA Zofia;71;Tarnobrzeg;;
18;o3;PO-N;5;RZEŹNIKIEWICZ Dominika;30;Majdan Królewski;;
18;o3;PO-N;6;SZCZĘSNY Jakub Jan;25;Gorzyce;;
18;o3;PO-N;7;NIEDZIAŁEK Tadeusz;55;Rudnik nad Sanem;;
18;o3;SLD-LR;1;OZIMEK Julian;70;Nisko;;
18;o3;SLD-LR;2;TOFIL Bronisław Tadeusz;64;Stalowa Wola;;
18;o3;SLD-LR;3;KRAWCZYK Jan Marian;75;Tarnobrzeg;;
18;o3;SLD-LR;4;WOŹNIAK Zbigniew Andrzej;66;Kolbuszowa;;
18;o3;SLD-LR;5;ZAJĄC Marzena Zofia;46;Tarnobrzeg;;
18;o3;SLD-LR;6;OSTROWSKA Anna;61;Stalowa Wola;;
18;o3;SLD-LR;7;ZYCH Ala;54;Krzaki;;
18;o3;RAZEM;1;GRZYB Tomasz Michał;21;Rzeszów;;
18;o3;RAZEM;2;DEREŃ Karolina;32;Tarnobrzeg;;
18;o3;RAZEM;3;KOTULSKI Krzysztof Stanisław;27;Chmielów;;
18;o3;RAZEM;4;MRÓZ-TOTON Dominika;37;Rzeszów;;
18;o3;RAZEM;5;ITNER Mateusz;19;Rzeszów;;
18;o3;RN;1;ZIĘBA Tomasz Sylwester;32;Kopki;;
18;o3;RN;2;ZYCH Małgorzata;39;Tarnobrzeg;;
18;o3;RN;3;SUROWANIEC Anna Krystyna;37;Stalowa Wola;;
18;o3;RN;4;JAWORSKI Dariusz;29;Mazury;;
18;o3;RN;5;GLICA Grzegorz Marcin;46;Tarnobrzeg;;
18;o3;RN;6;RYFIŃSKA Dorota Anna;51;Dąbrowa;;
18;o3;RN;7;WEISS Krzysztof Paweł;55;Tarnobrzeg;;
18;o3;K15;1;HAUSNER Daniel Stefan;42;Stalowa Wola;;
18;o3;K15;2;GĘBALA Agata;31;Żabno;;
18;o3;K15;3;SOJA Arkadiusz Ryszard;45;Tarnobrzeg;;
18;o3;K15;4;RĘBISZ Wiktoria Gabriela;18;Kolbuszowa;;
18;o3;K15;5;GOŁĘBIOWSKI Andrzej;53;Nisko;;
18;o3;WwS;1;STELMACH Krzysztof Jerzy;48;Dąbrowa Rzeczycka;;
18;o3;WwS;2;KANIA Bartłomiej;27;Rudnik nad Sanem;;
18;o3;WwS;3;KAWA Maria Stefania;59;Gorzyce;;
18;o3;WwS;4;RAWSKA-WNĘK Magdalena Klara;49;Tarnobrzeg;;
18;o3;WwS;5;GORCZYCA Magdalena Barbara;40;Poręby Furmańskie;;
18;o3;WwS;6;KUBIAK Dawid;45;Tarnobrzeg;;
18;o3;WwS;7;KOSIOROWSKI Artur;43;Kupno;;
18;o3;PiS;1;DRAUS Ewa Maria;58;Kolbuszowa;;
18;o3;PiS;2;BŁĄDEK Antoni;71;Agatówka;;
18;o3;PiS;3;ROMANIUK Bogdan Piotr;51;Lipnica;;
18;o3;PiS;4;DZIUBIŃSKI Jan;64;Tarnobrzeg;;
18;o3;PiS;5;PIECH Kamila Barbara;36;Stalowa Wola;;
18;o3;PiS;6;KACPRZYK Danuta Lucyna;55;Rudnik nad Sanem;;
18;o3;PiS;7;TOFILSKI Bogusław Władysław;49;Wólka Tanewska;;
18;o3;BS;1;GŁÓWKA-LUTY Joanna Teresa;32;Skowierzyn;;
18;o3;BS;2;ŻARNOWSKI Mieczysław;70;Tarnobrzeg;;
18;o3;BS;3;POTYRAŁA Kazimierz Józef;60;Sobniów;;
18;o3;BS;4;GORCZYCA Małgorzata Maria;46;Skołyszyn;;
18;o3;BS;5;STACHURSKA Sylwia Julia;26;Nowy Żmigród;;
18;o3;BS;6;KOLANO Lidia Grażyna;52;Krzątka;;
18;o3;BS;7;DOMAGAŁA Piotr Paweł;44;Gorliczyna;;
18;o4;BS;1;TELEGA Renata Czesława;48;Przemyśl;;
18;o4;BS;2;KULAS Małgorzata Barbara;45;Ostrów;;
18;o4;BS;3;MIESIĄC Wojciech Stanisław;50;Bolestraszyce;;
18;o4;BS;4;PIEKARSKA Marzena Maria;36;Żurawica;;
18;o4;BS;5;FIEDOSEWICZ Monika;57;Przemyśl;;
18;o4;BS;6;DEC Andrzej Piotr;48;Trzeboś;;
18;o4;BS;7;MĘŻYK Łukasz Jan;28;Rzeszów;;
18;o4;PSL;1;NEPELSKI Andrzej;59;Nowe Sioło;;
18;o4;PSL;2;TWAROWSKI Kacper Karol;21;Korzenica;;
18;o4;PSL;3;DACHNOWICZ Małgorzata Krystyna;42;Dubiecko;;
18;o4;PSL;4;PIENIĄŻEK Teresa;58;Żurawiczki;;
18;o4;PSL;5;HOŁOWACZ Bogumiła Stanisława;54;Jarosław;;
18;o4;PSL;6;MATREJEK Edmund Stanisław;57;Przemyśl;;
18;o4;PSL;7;BAWOŁ Tomasz Tadeusz;27;Majdan Sieniawski;;
18;o4;PSL;8;HOŁYSZKO Janusz Marek;53;Drohojów;;
18;o4;ZIELONI;1;BARTOSZEK Piotr Łukasz;37;Przemyśl;;
18;o4;ZIELONI;2;WOJTASZEK Barbara Ewa;41;Gorzejowa;;
18;o4;ZIELONI;3;CIŹLA Michał Piotr;19;Rzeszów;;
18;o4;ZIELONI;4;CYGAN Karolina Daniela;19;Łęki Dolne;;
18;o4;ZIELONI;5;SĘK Ryszard Adam;42;Stalowa Wola;;
18;o4;PO-N;1;TOMAŃSKI Piotr;49;Żurawica;;
18;o4;PO-N;2;ZADWORNY Waldemar;44;Dachnów;;
18;o4;PO-N;3;CHYŻYŃSKI Mariusz;39;Duńkowice;;
18;o4;PO-N;4;KOSTKA Grażyna Dorota;55;Przeworsk;;
18;o4;PO-N;5;ZYGARLICKA Maria;68;Głogów Małopolski;;
18;o4;PO-N;6;SZPUNAR Olimpia Katarzyna;35;Jarosław;;
18;o4;PO-N;7;MAZURKIEWICZ Stanisław Jacek;49;Pawłosiów;;
18;o4;PO-N;8;KŁAK Krzysztof Józef;52;Przeworsk;;
18;o4;SLD-LR;1;BŁOTNICKI Jan Ryszard;68;Krasiczyn;;
18;o4;SLD-LR;2;SZCZYGIEŁ Anna Iwona;43;Lubaczów;;
18;o4;SLD-LR;3;MYKITA Jacek Wojciech;51;Przemyśl;otrzymano treść oświadczenia z IPN;
18;o4;SLD-LR;4;WÓJTOWICZ Adam Józef;70;Przeworsk;;
18;o4;SLD-LR;5;WOJTYNA Katarzyna Monika;39;Przemyśl;;
18;o4;SLD-LR;6;CZUJKO Jolanta Kazimiera;57;Jarosław;;
18;o4;SLD-LR;7;SAWA Kinga Katarzyna;21;Gorliczyna;;
18;o4;SLD-LR;8;ŁUKSIK Wiesław Bogdan;44;Rogóżno;;
18;o4;RAZEM;1;KALINOWSKA Liliana Sabina;37;Przemyśl;;
18;o4;RAZEM;2;TURKIEWICZ Dariusz Bogdan;43;Przemyśl;;
18;o4;RAZEM;3;LEWICKA Monika;45;Przemyśl;;
18;o4;RAZEM;4;SKÓRKA-KRÓL Grzegorz;34;Przemyśl;;
18;o4;RAZEM;5;RĄCZY Katarzyna;35;Rzeszów;;
18;o4;RAZEM;6;IMIEŁOWSKI Marek Zygmunt;27;Jarosław;;
18;o4;RN;1;MAJKA Robert;56;Przemyśl;;
18;o4;RN;2;KULPA Marek Bogusław;42;Żurawica;;
18;o4;RN;3;WAŻNY Tomasz Mariusz;41;Cieszanów;;
18;o4;RN;4;PERŻYŁO Anna Maria;34;Żurawica;;
18;o4;RN;5;MATREJEK Michał Kornel;37;Munina;;
18;o4;RN;6;ZIELIŃSKA Katarzyna Jadwiga;36;Rzeszów;;
18;o4;RN;7;SZUMIGRAJ Wiktoria Marcelina;18;Jarosław;;
18;o4;RN;8;JEZIERSKI Łukasz;31;Tryńcza;;
18;o4;K15;1;BRENKACZ Jarosław Andrzej;53;Zapałów;;
18;o4;K15;2;ŚWIRK Łukasz Kazimierz;30;Bóbrka Kańczucka;;
18;o4;K15;3;CHRAPEK Grzegorz Mariusz;39;Rozbórz Okrągły;;
18;o4;K15;4;PUCHALSKI Mateusz Jerzy;26;Stary Dzików;;
18;o4;K15;5;DUDA Dariusz Czesław;40;Huta Kryształowa;;
18;o4;K15;6;BOBEL Nadzieja Paulina;29;Jarosław;;
18;o4;K15;7;DZIURA Bernadetta Małgorzata;42;Koniaczów;;
18;o4;K15;8;GOŁĘBIOWSKA Marta Magdalena;37;Hermanowice;;
18;o4;WwS;1;FILIP Tomasz Rafał;42;Jarosław;;
18;o4;WwS;2;RĄCZKOWSKA Karolina Maria;29;Przeworsk;;
18;o4;WwS;3;WOJTUCH Ryszard Jan;54;Stary Lubliniec;;
18;o4;WwS;4;KUNACH Jerzy Edward;47;Jarosław;;
18;o4;WwS;5;STELMACH Klara Zenona;70;Dąbrowa Rzeczycka;;
18;o4;WwS;6;REBUŚ Damian Rafał;27;Lubaczów;;
18;o4;WwS;7;BUJAK Marta Ewa;41;Tarnobrzeg;;
18;o4;PiS;1;PILCH Piotr;52;Przemyśl;;
18;o4;PiS;2;ĆWIERZ Andrzej Bogusław;71;Jarosław;;
18;o4;PiS;3;HUK Anna Maria;44;Radymno;;
18;o4;PiS;4;PAMUŁA Teresa;61;Lubaczów;;
18;o4;PiS;5;LEGENY Tomasz Grzegorz;45;Jarosław;;
18;o4;PiS;6;POŁUDNIAK Sabina Ewa;37;Niżatyce;;
18;o4;PiS;7;LEWICKI Maciej Jan;62;Ostrów;;
18;o4;PiS;8;KRÓL Mariusz Andrzej;46;Ruszelczyce;;
18;o4;BS;1;JAGIEŁA Mateusz Marian;43;Gorliczyna;;
18;o4;BS;2;ŚLIWIŃSKI Jarosław;79;Mirocin;;
18;o4;BS;3;POTACZEK Joanna Elżbieta;45;Przemyśl;;
18;o4;BS;4;MAJCHER Andrzej Jan;52;Jarosław;;
18;o4;BS;5;FICEK Piotr Władysław;52;Gorliczyna;;
18;o4;BS;6;SZAREK Katarzyna Maria;36;Widna Góra;;
18;o4;BS;7;STANISZEWSKI Stanisław;71;Jarosław;;
18;o4;BS;8;STANIEC Marzena Małgorzata;43;Skołoszów;;
18;o5;BS;1;SZNAJDER Lucyna;46;Miejsce Piastowe;;
18;o5;BS;2;RADWAŃSKA-FRYDRYCH Magdalena;44;Korczyna;;
18;o5;BS;3;STASIAK Barbara Zofia;54;Krosno;;
18;o5;BS;4;MAREK Kamil Piotr;31;Kożuchów;;
18;o5;BS;5;PĘCAK Piotr Tomasz;30;Boguchwała;;
18;o5;PSL;1;SOBIERAJ Dariusz Wojciech;55;Krościenko Wyżne;;
18;o5;PSL;2;POSPOLITAK Maria Halina;59;Brzozów;;
