M;R1;060114;KIEC Grzegorz;Komitet Wyborczy Wyborców Grzegorza Kiec;671;50.64;;Tak
S;R1;060115;BRUCZUK Krzysztof Jan;Komitet Wyborczy Wyborców Sosnówka 2014;606;100.00;;Tak
S;R1;060116;IWANIUK Krzysztof Jerzy;Komitet Wyborczy Wyborców Krzysztofa Iwaniuka;2299;100.00;;Tak
S;R1;060117;LITWINIUK Zygmunt Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;799;100.00;;Tak
S;R1;060118;DRAGAN Piotr Robert;Komitet Wyborczy Wyborców "Perspektywa dla Gminy Wisznice";1917;100.00;;Tak
M;R1;060119;SIKORA Jan Henryk;Komitet Wyborczy Polskie Stronnictwo Ludowe;1231;57.23;;Tak
M;R1;060202;BIAŁY Józef Henryk;Komitet Wyborczy Wyborców Józefa Białego;891;60.41;;Tak
M;R1;060203;RóŻYŃSKI Wiesław Marian;Komitet Wyborczy Polskie Stronnictwo Ludowe;3569;71.68;;Tak
M;R1;060204;PYCZKO Zbigniew;Komitet Wyborczy Wyborców Zbigniewa Pyczko;1131;65.87;;Tak
M;R1;060207;DZIURA Roman Antoni;Komitet Wyborczy Wyborców Józefowska Inicjatywa Samorządowa;1878;66.27;;Tak
M;R1;060209;KOZYRA Stanisław;Komitet Wyborczy Wyborców Stanisława Kozyry;1183;63.26;;Tak
M;R1;060210;PLACEK Andrzej;Komitet Wyborczy Wyborców "Przyjazna Gmina";1135;51.15;;Tak
S;R1;060211;HACIA Edward Adam;Komitet Wyborczy Wyborców Nasza Gmina Potok;1940;100.00;;Tak
M;R1;060212;STRóŻ Eugeniusz;Komitet Wyborczy Wyborców "Edukacja, Praca, Rozwój";1537;55.25;;Tak
M;R1;060214;KRUKOWSKI Eugeniusz;Komitet Wyborczy Wyborców Eugeniusza Krukowskiego;1663;50.33;;Tak
M;R1;060301;BODYS Stanisław;Komitet Wyborczy Wyborców Wspólnota;1175;57.46;;Tak
S;R1;060302;MARUSZEWSKI Henryk;Komitet Wyborczy Polskie Stronnictwo Ludowe;868;100.00;;Tak
M;R1;060303;KOCIUBA Wiesław;Komitet Wyborczy Wyborców Wiesława Kociuby;3440;68.77;;Tak
S;R1;060304;SAWA Wojciech;Komitet Wyborczy Wyborców Wojciecha Sawy;2370;100.00;;Tak
M;R1;060306;KANDZIORA Roman Karol;Komitet Wyborczy Wyborców Romana Kandziory;1049;57.54;;Tak
M;R1;060307;RADZIĘCIAK Wiesław;Komitet Wyborczy Polskie Stronnictwo Ludowe;936;52.09;;Tak
M;R1;060308;KRUPA Zdzisław Ireneusz;Komitet Wyborczy Wyborców "Przyjazna Gmina";1532;81.27;;Tak
S;R1;060309;SMAL Kazimierz;Komitet Wyborczy Wyborców Kazimierza Smala;1297;100.00;;Tak
M;R1;060311;ZONIK Hieronim;Komitet Wyborczy Wyborców Hieronima Zonika;1716;68.12;;Tak
M;R1;060313;GOŁĘBIOWSKI Henryk Grzegorz;Komitet Wyborczy Wyborców Henryka Gołębiowskiego;1013;50.07;;Tak
M;R1;060314;NIEZGODA Edyta;Komitet Wyborczy Wyborców Edyty Niezgody;1087;62.91;;Tak
M;R1;060315;GÓRSKI Tadeusz;Komitet Wyborczy Wyborców Rejowiec 2014;1752;68.71;;Tak
M;R1;060402;DREWNIK Grzegorz;Komitet Wyborczy Polskie Stronnictwo Ludowe;1407;61.33;;Tak
M;R1;060403;BOŻEK Krzysztof;Komitet Wyborczy Wyborców - "Nasza Gmina Horodło";1171;51.84;;Tak
M;R1;060404;MOŁODECKI Jan;Komitet Wyborczy Wyborców "Razem Łatwiej";2256;64.04;;Tak
M;R1;060405;MAŁYSZEK Marta Ewa;Komitet Wyborczy Polskie Stronnictwo Ludowe;1409;50.47;;Tak
M;R1;060406;CZARNOTA Stanisław;Komitet Wyborczy Wyborców Sprawiedliwe i Lepsze Jutro;980;52.49;;Tak
M;R1;060408;BOJKO Lech Franciszek;Komitet Wyborczy Wyborców Lecha Bojko;2365;65.90;;Tak
M;R1;060501;MICHAŁEK Henryk Aleksander;Komitet Wyborczy Polskie Stronnictwo Ludowe;1187;73.91;;Tak
S;R1;060502;JAWORSKI Czesław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1177;100.00;;Tak
S;R1;060505;KOŁTYŚ Krzysztof Adam;Komitet Wyborczy Prawo i Sprawiedliwość;5639;100.00;;Tak
M;R1;060507;PIETRZYK Jerzy  Piotr;Komitet Wyborczy Wyborców Samorząd;1373;56.27;;Tak
M;R1;060603;KASPRZAK Marek;Komitet Wyborczy Polskie Stronnictwo Ludowe;1255;67.18;;Tak
M;R1;060604;LEWCZUK Jerzy;Komitet Wyborczy Wyborców "Jerzego Lewczuka";2291;53.19;;Tak
M;R1;060605;KORCZYŃSKI Janusz;Komitet Wyborczy Wyborców Janusza Korczyńskiego;1967;60.86;;Tak
M;R1;060606;SAPIECHA Małgorzata Jolanta;Komitet Wyborczy Wyborców Jawność i Współpraca;1244;68.65;;Tak
M;R1;060609;ZDUNEK Tadeusz;Komitet Wyborczy Polskie Stronnictwo Ludowe;858;63.46;;Tak
S;R1;060610;PROSKURA LESZEK WALDEMAR;Komitet Wyborczy Polskie Stronnictwo Ludowe;1213;100.00;;Tak
M;R1;060611;LIS Jacek;Komitet Wyborczy Polskie Stronnictwo Ludowe;1510;61.99;;Tak
M;R1;060703;GĄSIOROWSKI Marcin;Komitet Wyborczy Polskie Stronnictwo Ludowe;1538;75.28;;Tak
M;R1;060704;SZCZEPANIK Mariusz;Komitet Wyborczy Wyborców Mariusza Szczepanika Nowa Inicjatywa;1670;56.27;;Tak
M;R1;060705;CHAPSKI Mirosław Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;2278;75.93;;Tak
M;R1;060706;JASKOWSKI Artur Piotr;Komitet Wyborczy Wyborców Artura Jaskowskiego;1373;50.95;;Tak
M;R1;060709;GŁĄB Paweł Zbigniew;Komitet Wyborczy Prawo i Sprawiedliwość;1294;53.34;;Tak
M;R1;060802;CHOMIUK Artur Sławomir;Komitet Wyborczy Wyborców Dla Gminy;1124;50.63;;Tak
M;R1;060803;CIESZKO Sławomir Marian;Komitet Wyborczy Wyborców "Gmina Firlej - Nasz Wspólny Dom";1576;57.88;;Tak
M;R1;060805;ŁUGOWSKI Karol Marek;Komitet Wyborczy Wyborców Wspólne Dobro;1524;51.28;;Tak
S;R1;060806;FUTERA Tomasz;Komitet Wyborczy Wyborców Rozwój Miasta i Gminy Kock;2514;100.00;;Tak
M;R1;060807;KOPYŚĆ Krzysztof Grzegorz;Komitet Wyborczy Wyborców Krzysztofa Kopyścia;2335;50.60;;Tak
M;R1;060808;JANKOWSKI Janusz Antoni;Komitet Wyborczy Polskie Stronnictwo Ludowe;1610;50.05;;Tak
M;R1;060809;MARZĘDA Janusz Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1838;63.53;;Tak
M;R1;060810;GRUSZCZYK Józef Krzysztof;Komitet Wyborczy Wyborców Gmin Powiatu Lubartowskiego;1184;52.60;;Tak
M;R1;060812;MARZĘDA Stanisław Marian;Komitet Wyborczy Wyborców Serniki;1543;61.79;;Tak
M;R1;060902;MADZELAN Zenon Stanisław;Komitet Wyborczy Wyborców Gmina Borzechów Nasz Wspólny Dom;1090;53.14;;Tak
M;R1;060904;FIRLEJ Kazimierz;Komitet Wyborczy Wyborców Porozumienie Niezależnych;2368;62.41;;Tak
M;R1;060905;ANASIEWICZ Jacek Zbigniew;Komitet Wyborczy Wyborców Wspólna Gmina;2445;60.97;;Tak
M;R1;060906;SAŁEK Magdalena Sylwia;Komitet Wyborczy Wyborców  Razem dla Rozwoju;1548;51.58;;Tak
M;R1;060908;ŻYDEK Mirosław;Komitet Wyborczy Polskie Stronnictwo Ludowe;3486;74.63;;Tak
M;R1;060909;BRYDA Katarzyna Honorata;Komitet Wyborczy Wyborców Lubię Krzczonów Katarzyna Bryda;1250;51.82;;Tak
M;R1;060911;URBAŚ Krzysztof;Komitet Wyborczy Polskie Stronnictwo Ludowe;4762;59.00;;Tak
M;R1;060912;DĄBROWSKI Jan Andrzej;Komitet Wyborczy Polskie Stronnictwo Ludowe;1804;63.48;;Tak
M;R1;060914;GORTAT Edwin;Komitet Wyborczy Wyborców Służba Ludziom;3099;72.49;;Tak
M;R1;060915;WOJTAS Anna Elżbieta;Komitet Wyborczy Wyborców Anny Wojtas;1327;59.19;;Tak
M;R1;060916;ZARĘBA Teodora;Komitet Wyborczy Wyborców Nasza Gmina Zakrzew;847;62.88;;Tak
M;R1;061001;PIKUŁA Wiesław Stanisław;Komitet Wyborczy Wyborców Porozumienie Samorządowe Wspólna Sprawa;1838;52.50;;Tak
M;R1;061002;CHABROS Andrzej Marcin;Komitet Wyborczy Wyborców Nasza Mała Ojczyzna - Ludwin;2081;82.19;;Tak
M;R1;061004;SURYŚ Tomasz Andrzej;Komitet Wyborczy Wyborców Razem Gminie;2166;58.49;;Tak
S;R1;061005;GRZESIUK Adam Paweł;Komitet Wyborczy Polskie Stronnictwo Ludowe;2060;100.00;;Tak
M;R1;061006;SZCZĘSNA Dorota Zofia;Komitet Wyborczy Wyborców Przyjazna i Aktywna Gmina;1313;58.38;;Tak
M;R1;061103;SKWAREK Sławomir;Komitet Wyborczy Wyborców Sławomira Skwarka;1423;50.55;;Tak
M;R1;061105;OSIAK Mariusz;Komitet Wyborczy Wyborców Twój Dom-Twoja Gmina;5092;71.42;;Tak
M;R1;061107;KAZANA Krzysztof;Komitet Wyborczy Polskie Stronnictwo Ludowe;2930;59.63;;Tak
S;R1;061108;CZUB Marek Jan;Komitet Wyborczy Polskie Stronnictwo Ludowe;3101;100.00;;Tak
M;R1;061110;WYLOTEK Janusz Tadeusz;Komitet Wyborczy Przymierze dla Ziemi Łukowskiej;1946;58.84;;Tak
M;R1;061111;MIKA Władysław Robert;Komitet Wyborczy Stowarzyszenia Rozwoju Gminy;1419;57.87;;Tak
M;R1;061201;MAJEWSKI Jan Wincenty;Komitet Wyborczy Wyborców Jana Majewskiego;1599;53.77;;Tak
M;R1;061202;KAPICA Grzegorz;Komitet Wyborczy Wyborców Mała Ojczyzna;1857;68.32;;Tak
M;R1;061203;GOLISZEK Janusz Konrad;Komitet Wyborczy Polskie Stronnictwo Ludowe;1612;78.94;;Tak
S;R1;061302;ŁOBEJKO Dariusz;Komitet Wyborczy Wyborców Zadbajmy o Rozwój;1446;100.00;;Tak
M;R1;061303;KRĘPSKI Paweł;Komitet Wyborczy Wyborców Zadbajmy o Rozwój;1157;67.50;;Tak
S;R1;061305;CHILCZUK Krzysztof Józef;Komitet Wyborczy Wyborców Nasza Gmina Podedwórze;389;100.00;;Tak
M;R1;061401;GROBEL Janusz Marian;Komitet Wyborczy Stowarzyszenia "Porozumienie Samorządowe Prawicy Puławskiej";10567;67.02;;Tak
M;R1;061402;GAGOŚ Robert Wojciech;Komitet Wyborczy Wyborców Razem;1080;54.35;;Tak
M;R1;061403;GĘDEK Jan Jacek;Komitet Wyborczy Wyborców Gmina Janowiec Razem;1166;60.54;;Tak
M;R1;061404;PISULA Andrzej;Komitet Wyborczy Wyborców Andrzeja Pisuli;2058;64.94;;Tak
M;R1;061405;GOŁĘBIOWSKI Stanisław;Komitet Wyborczy Wyborców Stanisława Gołębiowskiego;2317;66.79;;Tak
M;R1;061406;WóJCICKI Stanisław;Komitet Wyborczy Wyborców St. Wójcicki;1497;51.25;;Tak
M;R1;061407;ROZWAŁKA Andrzej Szczepan;Komitet Wyborczy Polskie Stronnictwo Ludowe;911;60.37;;Tak
M;R1;061409;BRZEZIŃSKI Krzysztof Marek;Komitet Wyborczy Wyborców Dwa Brzegi Krzysztofa Brzezińskiego;2406;50.54;;Tak
M;R1;061502;SAŁATA Radosław Adam;Komitet Wyborczy Wyborców Razem dla Gminy Borki;1670;55.93;;Tak
M;R1;061504;ŁADNY Zbigniew;Komitet Wyborczy Wyborców Zbigniew Ładny;2680;68.16;;Tak
M;R1;061506;MAZUREK Wiesław Stanisław;Komitet Wyborczy Wyborców Wiesława Mazurka;2540;69.17;;Tak
M;R1;061507;KOCZKODAJ Jarosław Waldemar;Komitet Wyborczy Wyborców "Wspólna Gmina";1585;50.05;;Tak
M;R1;061601;SIEDLECKA Beata;Komitet Wyborczy Wyborców Dęblin Na Plus;3324;53.07;;Tak
M;R1;061602;STEFANOWSKI Zenon Mirosław;Komitet Wyborczy Wyborców Zenona Stefanowskiego;2179;62.53;;Tak
S;R1;061603;PIOTROWSKI Ryszard;Komitet Wyborczy Wyborców "Nasza Mała Ojczyzna";1396;100.00;;Tak
M;R1;061605;CHLAŚCIAK Zbigniew Witold;Komitet Wyborczy Wyborców RAZEM DO SUKCESU;1232;50.41;;Tak
M;R1;061606;OLSZAK Krzysztof Józef;Komitet Wyborczy Wyborców Gminy Ułęż;870;52.16;;Tak
M;R1;061701;JAKSON Waldemar;Komitet Wyborczy Wyborców Rodzina i Prawo;6673;55.22;;Tak
M;R1;061703;CHOLEWA Michał Tomasz;Komitet Wyborczy Polskie Stronnictwo Ludowe;2671;61.52;;Tak
M;R1;061704;MASICZ Elżbieta Krystyna;Komitet Wyborczy Polskie Stronnictwo Ludowe;1138;67.74;;Tak
M;R1;061705;SZPAKOWSKI Jerzy;Komitet Wyborczy Wyborców "Rozwój Gminy";1505;51.86;;Tak
M;R1;061801;ŻUKOWSKI Wojciech Sławomir;Komitet Wyborczy Prawo i Sprawiedliwość;4399;55.99;;Tak
M;R1;061802;ADAMEK Andrzej;Komitet Wyborczy Polskie Stronnictwo Ludowe;1030;65.11;;Tak
M;R1;061803;WOJNAR Zdzisław Franciszek;Komitet Wyborczy Wyborców Zdzisława Wojnara "Bądźmy Razem";869;52.89;;Tak
M;R1;061805;LESZCZYŃSKI Tomasz Grzegorz;Komitet Wyborczy Wyborców "Aktywna Gmina Lubycza Królewska";1566;64.76;;Tak
M;R1;061810;WITKOWSKA Irena Elżbieta;Komitet Wyborczy Wyborców Ireny Elżbiety Witkowskiej Nasza Gmina Telatyn;1324;61.55;;Tak
M;R1;061812;ZAJĄC Mariusz Marian;Komitet Wyborczy Wyborców Mariusza Zająca;1377;50.05;;Tak
M;R1;061813;KŁĘBEK Łukasz Daniel;Komitet Wyborczy Wyborców Łukasza Kłębka;1068;56.78;;Tak
M;R1;061903;KOPIENIAK Marek Krzysztof;Komitet Wyborczy Polskie Stronnictwo Ludowe;896;56.00;;Tak
M;R1;061904;KOŁTUN Paweł Nikodem;Komitet Wyborczy Polskie Stronnictwo Ludowe;560;51.19;;Tak
M;R1;061905;ANTONIUK Tomasz Andrzej;Komitet Wyborczy Wyborców Tomasza Antoniuka;1195;64.25;;Tak
M;R1;061907;ŁUKASIK Jan Władysław;Komitet Wyborczy Wyborców Gminy Wola Uhruska;1025;65.54;;Tak
M;R1;062001;SZYKUŁA Dariusz;Komitet Wyborczy Wyborców Dariusza Szykuły;1290;51.07;;Tak
M;R1;062003;SIEŃKOWSKA Wiesława Antonina;Komitet Wyborczy Wyborców Wiesławy Sieńkowskiej;1902;66.57;;Tak
M;R1;062005;TURCZYN Antoni Wojciech;Komitet Wyborczy Wyborców Antoniego Wojciecha Turczyna;1701;63.68;;Tak
M;R1;062007;WAL Adam;Komitet Wyborczy Wyborców Odrodzenie;1697;60.96;;Tak
M;R1;062009;BERNAT Marian Tadeusz;Komitet Wyborczy Stowarzyszenie Rozwoju i Promocji Gminy Sitno i Okolic C.L.;1732;64.22;;Tak
M;R1;062011;RACZYŃSKI Waldemar;Komitet Wyborczy Wyborców Ziemi Starozamojskiej;1515;52.82;;Tak
M;R1;062012;BULAK Leon;Komitet Wyborczy Wyborców "Przyjazna Gmina Sułów";1166;51.12;;Tak
M;R1;062013;MAZUR Marian Jan;Komitet Wyborczy Wyborców MJ Mazura;2381;54.70;;Tak
M;R1;062014;GLIWIŃSKI Ryszard Mieczysław;Komitet Wyborczy Wyborców Ryszarda Gliwińskiego Kandydata na Wójta Gminy Zamość;5424;64.03;;Tak
M;R1;066301;ŻUK Krzysztof Jan;Komitet Wyborczy Platforma Obywatelska RP;65749;60.13;;Tak
M;R1;080101;KUNT Andrzej Ludwik;Komitet Wyborczy Wyborców Andrzeja Kunta;3997;74.31;;Tak
M;R1;080102;PŁAWSKA Krystyna Irena;Komitet Wyborczy Wyborców "Bogdaniec 2002";1549;58.39;;Tak
M;R1;080103;TYMSZAN Paweł Witold;Komitet Wyborczy Wyborców Nasza Gmina Deszczno;1996;60.87;;Tak
M;R1;080104;MOŁODCIAK Anna Genowefa;Komitet Wyborczy Wyborców Razem dla Gminy Kłodawa;2264;68.28;;Tak
M;R1;080201;BARTCZAK Bartłomiej Lesław;Komitet Wyborczy Wyborców Bartłomiej Bartczak;3393;61.96;;Tak
M;R1;080203;OLGRZYMEK Leszek Piotr;Komitet Wyborczy Wyborców Przyjazna i Piękna Gmina Bytnica;576;56.69;;Tak
M;R1;080204;BRYSZEWSKA Krystyna;Komitet Wyborczy Wyborców Krystyny Bryszewskiej z Wami dla Was;1452;69.64;;Tak
M;R1;080206;CEBULA Marek Jerzy;Komitet Wyborczy Wyborców Marek Cebula;4350;63.21;;Tak
M;R1;080207;JAROCIŃSKI Dariusz Wojciech;Komitet Wyborczy Wyborców Dariusz Jarociński;680;53.42;;Tak
M;R1;080303;KUCHARYK Bartłomiej Jerzy;Komitet Wyborczy Wyborców Forum dla Gminy Przytoczna;1888;70.24;;Tak
M;R1;080304;GÓRCZYŃSKI Waldemar  Gerard;Komitet Wyborczy Wyborców Wybór Gminy Pszczew;989;53.11;;Tak
M;R1;080306;KACZMAREK Jarosław Józef;Komitet Wyborczy Polskie Stronnictwo Ludowe;1595;57.42;;Tak
M;R1;080401;TYSZKIEWICZ Wadim;Komitet Wyborczy Wyborców Wadim Tyszkiewicz;10237;85.90;;Tak
S;R1;080402;SAUTER Jacek;Komitet Wyborczy Wyborców Miłośników Bytomia Odrzańskiego;1279;100.00;;Tak
M;R1;080403;MATYSIK Henryk Szczepan;Komitet Wyborczy Wyborców Matysika;883;68.61;;Tak
S;R1;080408;STRAUS Dariusz;Komitet Wyborczy Wyborców Nasza Gmina Siedlisko;693;100.00;;Tak
S;R1;080502;STOLARSKI Robert;Komitet Wyborczy Wyborców  Zaufanie;1053;100.00;;Tak
M;R1;080503;KOZŁOWSKI Stanisław;Komitet Wyborczy Wyborców Gmina Ośno - Wspólna Sprawa;1680;55.43;;Tak
M;R1;080505;CISZEWICZ Tomasz Zbigniew;Komitet Wyborczy Wyborców Tomasza Ciszewicza;4464;61.02;;Tak
M;R1;080601;WALOCH Leszek Stefan;Komitet Wyborczy Wyborców Leszka Walocha;1779;70.29;;Tak
M;R1;080602;PIETRUSZAK Maciej;Komitet Wyborczy Wyborców Macieja Pietruszaka;3067;55.82;;Tak
M;R1;080603;WŁASAK Wiesław;Komitet Wyborczy Wyborców "Forum Gminy Stare Kurowo";1075;68.95;;Tak
M;R1;080701;PECZKAJTIS Stanisław;Komitet Wyborczy Wyborców Gospodarna Gmina Stanisława Peczkajtisa;1421;65.57;;Tak
M;R1;080702;JASKUŁA Tomasz;Komitet Wyborczy Wyborców Twoja Gmina Lubniewice;1033;65.21;;Tak
M;R1;080703;KRZYŚKÓW Janusz;Komitet Wyborczy Wyborców Przyjazna Gmina;1395;79.22;;Tak
M;R1;080705;STANULEWICZ Ryszard;Komitet Wyborczy Wyborców Nasza Mała Ojczyzna;1884;72.38;;Tak
M;R1;080802;KALBARCZYK Czesław Jan;Komitet Wyborczy Wyborców Razem dla Gminy Łagów;1437;65.68;;Tak
M;R1;080803;WOCH Zbigniew;Komitet Wyborczy Wyborców Inicjatywa Samorządowa;1393;68.96;;Tak
S;R1;080806;CZYCZERSKI Wiesław Kazimierz;Komitet Wyborczy Forum Samorządowe;2191;100.00;;Tak
S;R1;080901;RADNY Bernard Mieczysław;Komitet Wyborczy Wyborców Rozwój i Przyszłość Babimojszczyzny;1600;100.00;;Tak
M;R1;080902;DOSZEL Grzegorz Stanisław;Komitet Wyborczy Wyborców Grzegorza Doszel;795;55.48;;Tak
M;R1;080903;IWANUS Piotr;Komitet Wyborczy Wyborców Na Rzecz Gminy i Miasta Czerwieńsk;2006;58.83;;Tak
M;R1;080904;FABIŚ Jerzy Antoni;Komitet Wyborczy Wyborców Jerzy Fabiś;1591;57.29;;Tak
M;R1;080907;JASKULSKI Adam Konstanty;Komitet Wyborczy Wyborców Przymierze Świdnica;1664;60.97;;Tak
M;R1;080908;STASZAK Izabella Ewa;Komitet Wyborczy Wyborców Izabelli Staszak;761;51.84;;Tak
M;R1;081001;JAROSZ Krzysztof;Komitet Wyborczy Stowarzyszenie Nasze Miasto;658;52.77;;Tak
M;R1;081003;ADAMOWICZ Jerzy;Komitet Wyborczy Wyborców Jerzego Adamowicza;1070;68.24;;Tak
M;R1;081005;SENDECKA Małgorzata Janina;Komitet Wyborczy Wyborców Małgorzaty Sendeckiej;1774;79.16;;Tak
M;R1;081006;KOSIŃSKI Jan Władysław;Komitet Wyborczy Wyborców Jan Kosiński;1093;58.83;;Tak
M;R1;081007;RUBACHA Józef Marcin;Komitet Wyborczy Wyborców Józefa Rubachy;4622;67.52;;Tak
M;R1;081008;OLSZEWSKI Wojciech Juliusz;Komitet Wyborczy Wyborców Wszyscy Razem Wymiarki;601;57.68;;Tak
M;R1;081009;NIESŁUCHOWSKI Tomasz;Komitet Wyborczy Wyborców Nasza Gmina Żagań;1524;59.62;;Tak
M;R1;081101;KULINIAK Piotr;Komitet Wyborczy Wyborców Dobre Miasto Gmina Powiat;716;70.26;;Tak
M;R1;081105;MORŻAK Michał;Komitet Wyborczy Wyborców Michała Morżaka;825;59.14;;Tak
M;R1;081107;KLISOWSKI Ryszard;Komitet Wyborczy Wyborców Gmina-Nasz Dom;865;57.13;;Tak
M;R1;081108;IWLEW Marek;Komitet Wyborczy Wyborców Marek Iwlew;1255;55.48;;Tak
M;R1;081110;MROŻEK Leszek Piotr;Komitet Wyborczy Wyborców Leszka Mrożka;2174;50.27;;Tak
M;R1;081201;SADRAKUŁA Cezary Roman;Komitet Wyborczy Wyborców Dobra Gmina Sława;2506;53.34;;Tak
M;R1;086101;WÓJCICKI Jacek Piotr;Komitet Wyborczy Wyborców Porozumienie Ruchów Miejskich Ludzie dla Miasta;26060;60.59;;Tak
M;R1;100102;ŁADZIAK Kamil Jerzy;Komitet Wyborczy Prawo i Sprawiedliwość;3602;67.57;;Tak
M;R1;100103;ZIELIŃSKA Bożena Henryka;Komitet Wyborczy Wyborców Bożeny Zielińskiej;1452;56.28;;Tak
M;R1;100104;CHOJNOWSKI Sławomir;Komitet Wyborczy Wyborców Razem dla Gminy Kleszczów;1661;52.90;;Tak
M;R1;100106;WOŹNIAK Dariusz Paweł;Komitet Wyborczy Wyborców Jedność Wiejska;1687;55.24;;Tak
M;R1;100201;BURZYŃSKI Zbigniew Paweł;Komitet Wyborczy Wyborców Zbigniewa Burzyńskiego;9278;65.08;;Tak
M;R1;100202;KOŁACH Krzysztof;Komitet Wyborczy Polskie Stronnictwo Ludowe;1435;61.35;;Tak
M;R1;100204;HERMAN Julianna Barbara;Komitet Wyborczy Wyborców Julianny Barbary Herman;2062;54.62;;Tak
M;R1;100205;JAKUBOWSKI Tomasz;Komitet Wyborczy Wyborców Tomasza Jakubowskiego;1462;74.67;;Tak
S;R1;100206;BRYŁA Jerzy Tadeusz;Komitet Wyborczy Wyborców - Strażacy Gminy Kutno;1832;100.00;;Tak
M;R1;100207;JĘDRZEJCZAK Stanisław;Komitet Wyborczy Wyborców - Strażacy Gminy Łanięta;634;59.42;;Tak
M;R1;100208;KOSTRZEWA Zdzisław;Komitet Wyborczy Wyborców Zdzisława Kostrzewy;1128;72.22;;Tak
M;R1;100209;PAWLIKOWSKI Robert Zbigniew;Komitet Wyborczy Polskie Stronnictwo Ludowe;1206;83.46;;Tak
M;R1;100210;KACZMAREK Tadeusz Jan;Komitet Wyborczy Wyborców Nasza Gmina-Strzelce;1002;60.51;;Tak
S;R1;100301;WĘGLEWSKI Bronisław;Komitet Wyborczy Wyborców OSP "Wspólna Sprawa";1574;100.00;;Tak
M;R1;100303;KOTARSKI Jerzy;Komitet Wyborczy Wyborców "Strażacy-Wspólna Sprawa";1406;51.48;;Tak
M;R1;100305;SZAFRAŃSKA Renata Mirosława;Komitet Wyborczy Wyborców - Mieszkańcy Gminy Wodzierady;832;52.59;;Tak
M;R1;100401;LIPIŃSKI Krzysztof;Komitet Wyborczy Wyborców Krzysztofa Lipińskiego;3172;50.61;;Tak
S;R1;100402;WOJTERA Zbigniew Stanisław;Komitet Wyborczy Wyborców Zbigniewa Wojtery;1355;100.00;;Tak
M;R1;100403;FRANKOWSKI Włodzimierz;Komitet Wyborczy Wyborców Włodzimierza Frankowskiego;1038;57.06;;Tak
M;R1;100408;WŁODARCZYK Mirosław;Komitet Wyborczy Wyborców Ziemi Witońskiej;1025;60.83;;Tak
S;R1;100503;RECZULSKI Dariusz;Komitet Wyborczy Polskie Stronnictwo Ludowe;994;100.00;;Tak
M;R1;100504;KWIATKOWSKI Paweł;Komitet Wyborczy Polskie Stronnictwo Ludowe;1227;63.25;;Tak
M;R1;100505;MIAZEK Beata;Komitet Wyborczy Wyborców Gminy Kiernozia;1074;65.37;;Tak
M;R1;100507;BARYLSKI Andrzej;Komitet Wyborczy Polskie Stronnictwo Ludowe;1894;73.98;;Tak
M;R1;100510;KWIATKOWSKI Jarosław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1598;71.09;;Tak
M;R1;100602;KUBUS Dariusz;Komitet Wyborczy Wyborców Dariusza Kubusa;4370;79.43;;Tak
M;R1;100607;CHAŁAT Waldemar Ludwik;Komitet Wyborczy Stowarzyszenie "Razem Dla Gminy";5294;53.54;;Tak
M;R1;100611;MAŁECKI Witold Mariusz;Komitet Wyborczy Wyborców Witolda Małeckiego;3056;62.80;;Tak
M;R1;100701;RESZELEWSKI Jacek;Komitet Wyborczy Prawo i Sprawiedliwość;1464;53.24;;Tak
M;R1;100702;RESZELEWSKI Janusz Bernard;Komitet Wyborczy Wyborców - Janusz;3060;55.46;;Tak
M;R1;100703;WERŁOS Paweł Waldemar;Komitet Wyborczy Wyborców Razem dla Gminy Mniszków;1546;58.25;;Tak
S;R1;100705;RUDALSKI WOJCIECH BOGDAN;Komitet Wyborczy Wyborców Wspólnota Samorządowa Gminy Paradyż;1680;100.00;;Tak
M;R1;100706;FRANAS Michał Jan;Komitet Wyborczy Wyborców Ziemia Opoczyńska;983;50.20;;Tak
M;R1;100707;WOJCIECHOWSKI Tadeusz;Komitet Wyborczy Wyborców "Razem dla Gminy Sławno";2796;77.56;;Tak
M;R1;100708;NAWROCKI Krzysztof Błażej;Komitet Wyborczy Wyborców Wspólnota Samorządowa Gminy Żarnów;1920;56.82;;Tak
M;R1;100803;MAŚLANKA-OLCZYK Grażyna Teresa;Komitet Wyborczy Wyborców "Wspólnota";1396;78.38;;Tak
M;R1;100804;JARZĘBAK Robert Wojciech;Komitet Wyborczy Wyborców Roberta Jarzębaka;2201;76.66;;Tak
M;R1;100805;TOPOLSKI Adam Jan;Komitet Wyborczy Wyborców Ksawerów Razem;2062;57.81;;Tak
M;R1;100806;BORKOWSKI Tadeusz Zygmunt;Komitet Wyborczy Wyborców T Borkowskiego;1890;58.32;;Tak
M;R1;100807;GAJDA Henryk Adam;Komitet Wyborczy Wyborców Samorządowe Porozumienie Ludowe;1658;56.59;;Tak
M;R1;100902;JĘDRZEJSKI Kazimierz Józef;Komitet Wyborczy Wyborców Kazimierza Jędrzejskiego "Razem dla Kiełczygłowa";1406;57.62;;Tak
