121013;KULIG Maria Krystyna;908;Komitet Wyborczy Wyborców Twój Głos - Wspólna Przyszłość;
240605;Sośniak Bogdan Ryszard;1504;Komitet Wyborczy Wyborców Bogdana Sośniaka;T
226301;JACEK Aleksander Waldemar;627;Komitet Wyborczy Wyborców ALEKSANDRA JACKA;
101411;Sobańska Jadwiga Dorota;1494;Komitet Wyborczy Polskie Stronnictwo Ludowe;
022602;Miara Rafał;1088;Komitet Wyborczy Wyborców WSPÓŁPRACA NA RZECZ POWIATU;
260901;Borowski Jerzy;3711;Komitet Wyborczy Stowarzyszenia Nasze Miasto - Sandomierz;
320608;KITLAS Zbigniew Leszek;966;Komitet Wyborczy Wyborców "Razem Ku Lepszemu";
143204;Cieślak Andrzej;1728;Komitet Wyborczy Wyborców Gmina - Wspólnym Dobrem;
201207;SUCHOCKI Maciej;1299;Komitet Wyborczy Wyborców Gmina Suwałki-Czas na Zmiany;
280706;SADOWSKI Jan Adam;1813;Komitet Wyborczy Prawo i Sprawiedliwość;
220501;Grzegorzewski Jerzy Wojciech;1629;Komitet Wyborczy Wyborców Przyjazna Gmina;
261004;Płusa Szymon Wacław;203;Komitet Wyborczy Wyborców Szymona Płusy;
247301;Larysz Aleksander Edward;2639;Komitet Wyborczy Wyborców Aleksander Larysz Nasze Miasto Rybnik;
321705;Matuszewski Jan;3063;Komitet Wyborczy Wyborców Wspólna Gmina;T
080201;Turowski Zenon Antoni;1733;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
140311;KOSZUTSKI Andrzej Jacek;1353;Komitet Wyborczy Wyborców Wspólna Gmina Sobolew;
101611;OBIAŁA Andrzej;363;Komitet Wyborczy Prawo i Sprawiedliwość;
141107;Kruszewska Jolanta;255;Komitet Wyborczy Wyborców Ziemia Makowska;
121605;KOWALSKI Zbigniew Leon;360;Komitet Wyborczy Wyborców Ziemia Tarnowska;
020608;Kalata Mirosław;1153;Komitet Wyborczy Wyborców Mirosława Kalaty;
143004;NOSOWSKI Henryk;882;Komitet Wyborczy Wyborców Porozumienie dla Rozwoju Gminy Orońsko;
080604;FEDER Mateusz Maciej;2230;Komitet Wyborczy Wyborców Mateusza Federa;
120902;Szczepaniec Kazimierz Marek;2866;Komitet Wyborczy Wyborców "Samorządna Gmina Lubień";T
143801;Szafaryn Jarosław;1342;Komitet Wyborczy Wyborców Wolni od Polityki;
180103;Smoleńska Karolina Jadwiga;53;Komitet Wyborczy Wyborców Nasza Gmina W Naszych Rękach;
320903;Kozłowski Ireneusz Czesław;1485;Komitet Wyborczy Wyborców Ireneusza Kozłowskiego;
181608;Piekut Justyna;535;Komitet Wyborczy Wyborców Dla Gminy Kamień;
020807;Longawa Stanisław Tadeusz;2903;Komitet Wyborczy Polskie Stronnictwo Ludowe;
206201;PIORUNEK Jacek;3125;Komitet Wyborczy Platforma Obywatelska RP;
143402;Piotrowski Marcin;1093;Komitet Wyborczy Wyborców MARECKA ALTERNATYWA-TWÓJ GŁOS!;
061004;Suryś Tomasz Andrzej;2166;Komitet Wyborczy Wyborców Razem Gminie;T
100404;Wojtera Marek Jacek;501;Komitet Wyborczy Wyborców Rolnika Marka Wojtery;
026501;Szełemej Roman;31878;Komitet Wyborczy Platforma Obywatelska RP;T
022501;Łężny Robert;1198;Komitet Wyborczy Wyborców Roberta Łężnego;T
241309;OLSZEWSKI WIESŁAW ANDRZEJ;2104;Komitet Wyborczy Wyborców Dalej Do Przodu;
141501;Toryfter Henryk;1988;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
320103;Tomczyk Ryszard Jan;90;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
021101;OLSZOWIAK Krzysztof Zbigniew;2592;Komitet Wyborczy STOWARZYSZENIA RAZEM DLA LUBINA I POWIATU;
143004;KNOP Krzysztof Jacek;531;Komitet Wyborczy Wyborców Knop Uczciwość i Kompetencja;
120907;Pułka Piotr Jan;3084;Komitet Wyborczy Wyborców Piotra Pułki Gmina dla Ludzi;
261301;SOBAŃSKI Sławomir;258;Komitet Wyborczy Wyborców Wspólnie, Aktywnie, Skutecznie-Zawsze;
080605;PAJTEL Tomasz Leszek;194;Komitet Wyborczy Wyborców Nasz cel-lepsze jutro;
041107;Borkowski Zygmunt;294;Komitet Wyborczy Prawo i Sprawiedliwość;
280207;JAROSZ Beata;707;Komitet Wyborczy Wyborców NASZ SAMORZĄD;T
321703;Pawlik Piotr;1442;Komitet Wyborczy Wyborców Piotra Pawlika;T
143308;Wójcik Mieczysław Stanisław;1098;Komitet Wyborczy Wyborców Nasza Gmina Stoczek;T
143004;CIEPIELA Sławomir;336;Komitet Wyborczy Wyborców Sławomira Ciepieli - Przyjazna Gmina;
281103;PRAŻMO Maciej Grzegorz;381;Komitet Wyborczy Wyborców Macieja Prażmo;
281405;BURDYŁO Izabela Karolina;262;Komitet Wyborczy Wyborców Gminy Gietrzwałd;
241103;Strzedulla Andrzej Franciszek;1264;Komitet Wyborczy Wyborców Wspólna Gmina Krzanowice;T
200107;STOLARSKI Krzysztof;189;Komitet Wyborczy Wyborców Przyjaciół Ziemi Augustowskiej;
060310;ĆWIR Dariusz;1113;Komitet Wyborczy Wyborców Dariusza Ćwira;
206201;DZIERZGOWSKI Wojciech;2000;Komitet Wyborczy Polskie Stronnictwo Ludowe;
200304;DEREHAJŁO Stanisław;1132;Komitet Wyborczy Wyborców Nasze Podlasie;T
100108;MUŚKIEWICZ Aurelia;335;Komitet Wyborczy Wyborców Razem Jarosława Brózdy;
240107;Miłoch Małgorzata Joanna;1327;Komitet Wyborczy Wyborców Małgorzaty Miłoch;
081102;Maciuszonek Wacław Jan;2459;Komitet Wyborczy Platforma Obywatelska RP;
060110;ADAMOWICZ Krzysztof;3185;Komitet Wyborczy Wyborców Krzysztof Adamowicz;T
281701;ŻUCHOWSKI Henryk;2109;Komitet Wyborczy Prawo i Sprawiedliwość;
260805;SUŁEK TADEUSZ;1428;Koalicyjny Komitet Wyborczy SLD Lewica Razem;T
022606;Kardasz Leszek;451;Komitet Wyborczy Wyborców 2014 PLUS;
180803;Halesiak Tadeusz;1278;Komitet Wyborczy Wyborców Rozwój Gminy i Powiatu;T
302502;WOJCIECHOWSKI Andrzej;466;Komitet Wyborczy Prawo i Sprawiedliwość;
181003;Dobrzański Edward Łukasz;2539;Komitet Wyborczy Wyborców Nasza Gmina Czarna;T
020301;Zubowski Jan Kazimierz;9471;Komitet Wyborczy Wyborców JANA ZUBOWSKIEGO;
160305;HELBIN Krystyna Monika;954;Komitet Wyborczy Wyborców Mniejszość Niemiecka;T
301603;SUWICZAK Franciszek;97;Komitet Wyborczy Prawo i Sprawiedliwość;
180307;Czerwiec Krzysztof;1186;Komitet Wyborczy Prawo i Sprawiedliwość;
120203;Szot Krzysztof;1433;Komitet Wyborczy Prawo i Sprawiedliwość;
200104;ŁĘPICKI Lech;855;Komitet Wyborczy Wyborców Wspólne Dobro - Gmina Lipsk;
280704;KOPROWIAK Tomasz;1311;Komitet Wyborczy Wyborców - STRAŻ - GMINA - ROZWÓJ;
142501;LIPKA Wincenty Florian;240;Komitet Wyborczy Polskie Stronnictwo Ludowe;
080906;Odważny Ignacy;3544;Komitet Wyborczy Wyborców Ignacego Odważnego;
281404;PACH Henryk Jacek;2184;Komitet Wyborczy Wyborców Henryk Pach;
260302;Kasperek Maria;932;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
101401;Olejnik Tomasz Marian;1799;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
046201;Sokołowska Mariola Henryka;2110;Komitet Wyborczy Wyborców Wspólny Grudziądz;
142302;PILIPCZUK Bożena Maria;1141;Komitet Wyborczy Wyborców Porozumienie Samorządowe;
021802;Frankowski Piotr;787;Komitet Wyborczy Wyborców Lepsza Przyszłość Malczyc;
221002;Budziejewski Andrzej Wojciech;267;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
120905;Długopolska Zofia;434;Komitet Wyborczy Wyborców Zofii Długopolskiej;
142104;Rajski Paweł;1354;Komitet Wyborczy Wyborców Wierni Mieszkańcom;
200105;JEDLIŃSKI Waldemar;204;Komitet Wyborczy Wyborców Jawna i Przejrzysta Gmina;
302401;SYTEK Przemysław Wojciech;92;Komitet Wyborczy Wyborców Mała Wspólna Ojczyzna;
020402;OLSZEWSKI Rafał Albert;167;Komitet Wyborczy Wyborców Rafała Olszewskiego;
143205;Kolwas Marcin Jakub;545;Komitet Wyborczy Platforma Obywatelska RP;
061410;Siwiec Bartłomiej Piotr;179;Komitet Wyborczy Wyborców Gmina Wąwolnica Nasze Wspólne Dobro;
300505;Łaniecki Adam Józef;692;Komitet Wyborczy Ochotnicza Straż Pożarna Wielichowo;
140801;Michalski Konrad;4805;Komitet Wyborczy Prawo i Sprawiedliwość;
100610;Anderwald Marek Mirosław;642;Komitet Wyborczy Prawo i Sprawiedliwość;
143404;WYSZYŃSKI Piotr Władysław;524;Komitet Wyborczy Wyborców Jeden Powiat Centrum Samorządowe;
281803;MIROS Marek Aleksander;3241;Komitet Wyborczy Wyborców "Gołdap Razem";
280505;ŻUKOWSKI Bogdan;367;Komitet Wyborczy Wyborców Bogdana Żukowskiego;
120806;Nowakowska Małgorzata Barbara;287;Komitet Wyborczy Polskie Stronnictwo Ludowe;
061108;Czub Marek Jan;3101;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
142204;Orłowski Edward;386;Komitet Wyborczy Wyborców Edwarda Orłowskiego;
160204;SIORAK Aneta Janina;163;Komitet Wyborczy Wyborców Gminy Kietrz - Aneta Siorak;
046201;Malinowski Robert;16048;Komitet Wyborczy Platforma Obywatelska RP;T
246301;Kopel Marek Stanisław;9346;Komitet Wyborczy "Wspólnie dla Chorzowa";
120106;GROBLICKI Marek;129;Komitet Wyborczy Wyborców Przyjazna Gmina Nowy Wiśnicz;
321001;SIARKIEWICZ Zygmunt;2695;Komitet Wyborczy Wyborców Zygmunta Siarkiewicza - Samorząd Razem;
061503;BODZIAK Andrzej;48;Komitet Wyborczy Twój Ruch;
161001;HINDERA Arnold Aleksander;1509;Komitet Wyborczy Wyborców Mniejszość Niemiecka;
160301;WIDŁAK Artur Fryderyk;239;Komitet Wyborczy Wyborców Jedność Artura Widłaka;
121807;Radoń Wacław Edward;427;Komitet Wyborczy Prawo i Sprawiedliwość;
142001;Tucholski Krzysztof;1495;Komitet Wyborczy Mazowiecka Wspólnota Samorządowa;
080404;Ogrodnik Andrzej Jacek;1907;Komitet Wyborczy Wyborców Porozumienie dla Kożuchowa;
041509;Surdyka Jan Antoni;2334;Komitet Wyborczy Wyborców "Nowy Czas";
181605;Sówka Krystyna Teresa;972;Komitet Wyborczy Wyborców Rozwój Pogórza Dynowskiego;
301306;DROŻDŻYŃSKI Mieczysław Karol;798;Komitet Wyborczy Polskie Stronnictwo Ludowe;
260102;Janik Zbigniew;1478;Komitet Wyborczy Wyborców Wspólna i Przyjazna Gmina;T
220903;Grochala  Zbigniew  Wojciech;284;Komitet Wyborczy Wyborców Porozumienie Społeczno-Samorządowe;
020805;Łącki Adam Edward;588;Komitet Wyborczy Stowarzyszenie Inicjatyw Polanica-Zdrój;
060911;Godlewska Ewa Kazimiera;454;Komitet Wyborczy Wyborców Ewa Godlewska;
241701;Paluch Aldona Brygida;1138;Komitet Wyborczy Platforma Obywatelska RP;
120102;SZUMAŃSKI Bogdan Wiesław;372;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
240206;Brzezicki Mieczysław Stanisław;836;Komitet Wyborczy Nasz Dom Jaworze;
160102;PULIT Andrzej;1748;Komitet Wyborczy Wyborców Postęp i Rozwój;T
141301;Retkowska Małgorzata;1454;Komitet Wyborczy Wyborców Moje Miasto Mława 2014;
080909;Landzwojczak-Sobiech Daria Beata;341;Komitet Wyborczy Wyborców Czas na Zmiany;
100907;Krystaszek Ewa Elżbieta;587;Komitet Wyborczy Stowarzyszenie Rozwoju Ziemi Pajęczańskiej;
220601;Jaroniec Krzysztof Andrzej;403;Komitet Wyborczy Wyborców Nasza Kościerzyna;
021203;Kaziów Ludwik Stanisław;1478;Komitet Wyborczy Wyborców Wspólnota Samorządowa Lwówek Śląski;
021805;Olkiewicz Teresa Stanisława;1345;Komitet Wyborczy Wyborców - Powiat Średzki;T
020811;Mierzejewska Adrianna;2451;Komitet Wyborczy Wyborców Przełom 2014;T
301401;OBROCKI Sławomir Sylwester;449;Komitet Wyborczy Wyborców Ziemia Chrzypska Wspólnym Dobrem;
142402;Łach Bogdan Wojciech;513;Komitet Wyborczy Polskie Stronnictwo Ludowe;
302203;Rojda Łukasz;2129;Komitet Wyborczy Wyborców Razem w Przyszłość;
061104;KĘDRA Jerzy;2179;Komitet Wyborczy Wyborców "Najlepszy";
141915;Janczak Jacek;614;Komitet Wyborczy Wyborców Razem Dla Ziemi Wyszogrodzkiej;
201301;WITAS Zbigniew;96;Komitet Wyborczy Wyborców Twoje Wysokie Mazowieckie;
180302;Przebięda Maria Władysława;2184;Komitet Wyborczy Wyborców Wspólnota Ziemi Dębickiej;
101105;Cyganiak Zdzisław Krzysztof;761;Komitet Wyborczy Platforma Obywatelska RP;
301703;DZIUBKA Ewa;2075;Komitet Wyborczy Wyborców Ewy Dziubka;
260209;Woźniak Iwona Maria;296;Komitet Wyborczy Polskie Stronnictwo Ludowe;
260209;Szwaczka Teresa;167;Komitet Wyborczy Prawo i Sprawiedliwość;
100406;Dąbrowski Zenon Antoni;1235;Komitet Wyborczy Wyborców Zenona Dąbrowskiego;
040603;Kawski Franciszek Andrzej;950;Komitet Wyborczy Wyborców Rozwój Miasta i Gminy Łasin;
160404;KONARSKI Tadeusz Józef;428;Komitet Wyborczy Prawo i Sprawiedliwość;
281602;WŁODKOWSKI Zbigniew;1693;Komitet Wyborczy Polskie Stronnictwo Ludowe;
302709;Różycka Ewa;872;Komitet Wyborczy Wyborców Samorządna Gmina;
041104;Zieliński Marian Jan;1133;Komitet Wyborczy Wyborców "Kujawski Samorząd Osięciny";
241001;PLACHA GABRIELA ANNA;1723;Komitet Wyborczy Wyborców Mieszkańców Goczałkowic-Zdroju;T
301105;Książkiewicz Hubert;281;Komitet Wyborczy Prawo i Sprawiedliwość;
121307;Gałgan Grzegorz;1195;Komitet Wyborczy Wyborców "Wspólnota Polanki";T
040709;STYRNA Henryk Józef;668;Komitet Wyborczy Wyborców Przymierze dla Gminy Złotniki Kuj.;
180403;Głąb Tomasz Piotr;537;Komitet Wyborczy Wyborców Niezależni w Samorządzie;
200904;BOĆWIŃSKI Witold Jan;348;Komitet Wyborczy Wyborców "Szansa dla gminy";
121405;Cichy Grzegorz Rafał;2408;Komitet Wyborczy Wyborców KPR Razem;
160102;BANASIUK Bartosz Łukasz;138;Komitet Wyborczy Wyborców Jedność Skarbimierza;
281501;KOWALSKI Ryszard;1050;Komitet Wyborczy Wyborców Ryszarda Kowalskiego;
260106;Cenda Beata Justyna;45;Komitet Wyborczy Wyborców Centrum Ludzkich Spraw;
101903;Oleszczyk Witold Jakub;646;Komitet Wyborczy Platforma Obywatelska RP;
321003;Mazepa Arkadiusz Sobiesław;1236;Komitet Wyborczy Platforma Obywatelska RP;
143505;Garbarczyk Justyna;2684;Komitet Wyborczy Wyborców Przymierze Samorządowe;
040705;WITKOWSKI Sebastian Maciej;705;Komitet Wyborczy Polskie Stronnictwo Ludowe;
260906;Piwnik Marcin Łukasz;1269;Komitet Wyborczy Polskie Stronnictwo Ludowe;
201001;KOCHAŃSKI Andrzej;1292;Komitet Wyborczy Prawo i Sprawiedliwość;
140705;ŚMIETANKA Tomasz Józef;7809;Komitet Wyborczy Samorządowe Forum Ziemi Kozienickiej;T
221003;Ciżmowski Robert Leszek;504;Komitet Wyborczy Wyborców Wspólnie w Dobrym Kierunku;
301303;Wilczkowiak Hieronim;1326;Komitet Wyborczy Wyborców Hieronima Wilczkowiaka;
142103;Kosiński Arkadiusz;6964;Komitet Wyborczy Wyborców Arkadiusza Kosińskiego "Dobro Wspólne";T
021901;Garstecki Robert Mariusz;1890;Komitet Wyborczy Prawo i Sprawiedliwość;
061810;Suski Edward;533;Komitet Wyborczy Polskie Stronnictwo Ludowe;
241714;Piętka Tadeusz;1240;Komitet Wyborczy Wyborców Nasza Ziemia;T
060309;SMAL Kazimierz;1297;Komitet Wyborczy Wyborców Kazimierza Smala;T
220704;Bussler Ewelina;499;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
260803;BARAN Zbigniew;489;Komitet Wyborczy Stowarzyszenie Społeczno - Kulturalne "DLA PONIDZIA";
200806;GRYGO Cezary;817;Komitet Wyborczy Wyborców Porozumienie Gminno - Powiatowe 2014;
180603;WILK Jerzy;2319;Komitet Wyborczy Wyborców Nasza Gmina Majdan Królewski;T
021006;Telega Mirosław Edward;91;Komitet Wyborczy Wyborców Alternatywa;
247801;Więcław Jarosław Arkadiusz;2379;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
143412;SULICH Igor Sebastian;1986;Komitet Wyborczy Platforma Obywatelska RP;
201101;CISZKOWSKI Tadeusz;1912;Komitet Wyborczy Wyborców Wspólna Gmina Dąbrowa;
121309;Strzelec Jerzy Jan;1020;Komitet Wyborczy Wyborców Dialog 2014;
301008;Grabarek Henryk Krzysztof;266;Komitet Wyborczy Prawo i Sprawiedliwość;
240505;Obrzut Krzysztof;2135;Komitet Wyborczy Wyborców Zgoda i Przyszłość;T
142305;KLIMEK Marek Tadeusz;1097;Komitet Wyborczy Wyborców Gmina Potworów;T
302902;BIRK Hieronim;2311;Komitet Wyborczy Wyborców Razem dla Gminy Siedlec;
280502;POLKOWSKI Antoni;1582;Komitet Wyborczy Wyborców Antoni Polkowski;
120606;Bartl Czesław Andrzej;4372;Komitet Wyborczy Wyborców Nowe Krzeszowice;
281802;ZIELIŃSKI Ryszard;700;Komitet Wyborczy Wyborców Ryszarda Zielińskiego;T
101201;Zakrzewski Robert;2337;Komitet Wyborczy Platforma Obywatelska RP;
241602;Kozieł Marek Jacek;3288;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
120902;Waligóra Jerzy Adam;712;Komitet Wyborczy Wyborców - Solidarni Polacy;
240201;Krajewski Józef;279;Komitet Wyborczy Wyborców Szczyrk 2020;
301701;Herwich Marian Henryk;1176;Komitet Wyborczy Wyborców Ostrowskie Forum Niezależnych;
061506;GROCHOWSKI Daniel;1132;Komitet Wyborczy Wyborców "Razem Dla Gminy Radzyń Podlaski";
181005;Bar Tadeusz;903;Komitet Wyborczy Wyborców Przyszłość dla Pokoleń;
060314;TATYS Leszek Marek;180;Komitet Wyborczy Prawo i Sprawiedliwość;
200107;DRĄGIEWICZ Tadeusz;906;Komitet Wyborczy Wyborców Samorząd Ziemi Sztabińskiej;
121801;Kubień Krzysztof;4306;Komitet Wyborczy Wyborców Krzysztofa Kubienia - Razem Andrychów;
200901;NOWALSKI Arkadiusz Adam;1333;Komitet Wyborczy Wyborców "Uczciwa zmiana";T
121203;Gaj Grażyna Urszula;199;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
060112;JAWOSZEK Alicja Maria;193;Komitet Wyborczy Wyborców Nasza Gmina Rokitno;
280304;WĘGLEWSKI Krzysztof;422;Komitet Wyborczy Wyborców Samorządowe "Ugrupowanie Lokalne";
120712;KĘSKA Stanisław Jan;168;Komitet Wyborczy Wyborców "Wspólna Przyszłość";
101903;Strzelczyk Przemysław;445;Komitet Wyborczy Prawo i Sprawiedliwość;
040208;Krauza Jacek;135;Komitet Wyborczy Prawo i Sprawiedliwość;
061202;Kozioł Ewa;861;Komitet Wyborczy Polskie Stronnictwo Ludowe;
142801;Gaik Przemysław  Łukasz;1130;Komitet Wyborczy Wyborców Przyjazny Samorząd;
101901;Rybka Czesław;2941;Komitet Wyborczy Prawo i Sprawiedliwość;
121101;SAMOLEJ Gabriel Marian;327;Komitet Wyborczy Wyborców Nowotarskie Fair Play;
301001;Kapuściński Jacek;472;Komitet Wyborczy Wyborców Lepsza Przyszłość;
040903;LESZCZYŃSKI Mirosław Kazimierz;2906;Komitet Wyborczy Polskie Stronnictwo Ludowe;
120705;ZIĘBA Agata;1237;Komitet Wyborczy Prawo i Sprawiedliwość;
181605;Kot Marek Jan;577;Komitet Wyborczy Wyborców Razem dla Gminy Dynów;
142506;JANKOWSKI Sławomir Mirosław;295;Komitet Wyborczy Prawo i Sprawiedliwość;
303101;FIDURSKI Wiesław;725;Komitet Wyborczy Prawo i Sprawiedliwość;
260605;Ślęzak Piotr;2165;Komitet Wyborczy Wyborców Bliżej Ludzi;
240204;Pięta Stanisław Józef;4905;Komitet Wyborczy Wyborców - Bezpartyjni - Rodzina Prawo Wspólnota;
201310;KRAJEWSKI Krzysztof;2048;Komitet Wyborczy Wyborców Krzysztofa Krajewskiego;T
121008;Mąka Julian;116;Komitet Wyborczy Wyborców Juliana Mąki;
060402;BARTECKI Stanisław;507;Komitet Wyborczy Prawo i Sprawiedliwość;
181803;RAGAN Maria Zofia;436;Komitet Wyborczy Wyborców Aktywni;
060406;Metyk Mirosława;51;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
301007;Bartczak Jan Marek;578;Komitet Wyborczy Wyborców Porozumienie Wyborcze "Razem dla Gminy";
142501;GAWLIK Aleksander;564;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
081004;Brzezicki Józef Piotr;443;Komitet Wyborczy Wyborców Józefa Brzezickiego Lepsza Iłowa;
220305;DMYTRYSZYN Eugeniusz;923;Komitet Wyborczy Wyborców GMINA KOCZAŁA NASZĄ MAŁĄ OJCZYZNĄ;T
041810;Binięda Bogusław;327;Komitet Wyborczy Wyborców Wspólnota Samorządowa;
301804;Berski Wiesław;1284;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
066301;Kowalski Marian Janusz;3332;Komitet Wyborczy Wyborców Ruch Narodowy;
247401;Labryga Michał Sławomir;1295;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
220804;Wittke Ryszard Jan;3354;Komitet Wyborczy Wyborców POROZUMIENIE SPOŁECZNE;T
181310;Fac Lucjan Leszek;2122;Komitet Wyborczy Wyborców Samorządna Gmina Żurawica;
281603;ALICKI Jan;5072;Komitet Wyborczy Wyborców Porozumienie Społeczne Jana Alickiego;
261302;Włodarczyk Jacek Michał;1420;Komitet Wyborczy Polskie Stronnictwo Ludowe;
060401;Zając Tomasz Piotr;2924;Komitet Wyborczy Wyborców Porozumienie i Rozwój;
247101;Umińska-Duraj Sława Matylda;9948;Komitet Wyborczy Wyborców Krzysztofa Turzańskiego i Sławy Umińskiej-Duraj;
221312;Połom Stanisław Franciszek;3227;Komitet Wyborczy Wyborców Nasza Gmina Starogard Gdański;T
160402;BIAŁASZCZYK Tomasz Stefan;899;Komitet Wyborczy Polskie Stronnictwo Ludowe;
140505;Połutrenko Grzegorz;1332;Komitet Wyborczy Wyborców - Nowa Perspektywa Gminy Jaktorów;
200215;POGORZELSKI Paweł;235;Komitet Wyborczy Wyborców Przywróćmy Demokrację;
160802;GODYLA Beniamin Wincenty;1267;Komitet Wyborczy Wyborców Działamy Lokalnie;
100101;BRÓZDA Jarosław Konrad;1470;Komitet Wyborczy Wyborców Razem Jarosława Brózdy;
280104;JAWORSKI Włodzimierz;405;Komitet Wyborczy Wyborców WSPÓLNOTA SAMORZĄDOWA;
201201;DERKOWSKA Dorota;76;Komitet Wyborczy Wyborców Niezależni;
320901;Osman Roman;915;Komitet Wyborczy Prawo i Sprawiedliwość;
100407;Jabłoński Radosław;400;Komitet Wyborczy Wyborców Ziemia Łęczycka;
062013;Skiba Andrzej Marek;690;Komitet Wyborczy Prawo i Sprawiedliwość;
180702;Węgrzyn Tomasz;685;Komitet Wyborczy Wyborców Gmina Inaczej;
326201;KRZYSTEK Piotr Tomasz;50191;Bezpartyjni Komitet Wyborczy Wyborców Piotra Krzystka;
200202;DEN Jolanta;1282;Komitet Wyborczy Wyborców Jolanta Den;
240405;Zając Adam Michał;1573;Komitet Wyborczy Wyborców Adama Zająca-gwarancją rozwoju gminy;
140101;KRZYŻANOWSKA Małgorzata Danuta;722;Komitet Wyborczy Prawo i Sprawiedliwość;
160201;WAGA Eugeniusz Jan;920;Komitet Wyborczy Wyborców Mieszkańcy Powiatu Głubczyckiego;
141910;Woliński Kazimierz;532;Komitet Wyborczy Wyborców "Niezależni";
182104;Zapała Krzysztof Wojciech;1557;Komitet Wyborczy Wyborców "Skuteczny Samorząd - Sprawna Gmina";T
121611;Rajski Wiesław Marek;1543;Komitet Wyborczy Wyborców Dobra Gmina;
301011;Nawrocki Ryszard Piotr;3658;Komitet Wyborczy Wyborców Dla Dobra Gminy;T
142807;Charaziński Grzegorz;820;Komitet Wyborczy Prawo i Sprawiedliwość;
200505;MAŁASZEWSKI Leon;576;Komitet Wyborczy Wyborców Porozumienie Samorządowe Ziemia Hajnowska;T
143409;Bonecka Halina Justyna;890;Komitet Wyborczy Platforma Obywatelska RP;
121509;PALARSKI Łukasz Jan;1554;Komitet Wyborczy Wyborców Nasza Gmina Zembrzyce;T
121113;LEKSANDER Bartosz;762;Komitet Wyborczy Wyborców BARTOSZA LEKSANDRA;
241506;Jakubczyk Daniel Kamil;2060;Komitet Wyborczy Wspólnota Samorządowa;
020810;Węgrecki Mieczysław;353;Komitet Wyborczy Wyborców „Międzylesie - Czas na Rozwój" Kandydata na Burmistrza Międzylesia mgr inż. Mieczysława Węgreckiego;
121505;PUDO Stanisław;2271;Komitet Wyborczy Wyborców "STRAŻACY";T
161101;PYTEL Brygida Teresa;1228;Komitet Wyborczy Wyborców Mniejszość Niemiecka;T
280701;WĄS Irena Maria;287;Komitet Wyborczy Wyborców SOLIDARNIE NARODOWO RAZEM;
302105;Dobrowolska Zofia;1531;Komitet Wyborczy Wyborców Zofii Dobrowolskiej;
280306;LIGMAN Edmund;1562;Komitet Wyborczy Wyborców Gminy Rybno;
120701;GROSICKA Irena Zofia;960;Komitet Wyborczy Wyborców "O Lepsze Jutro";
