teryt;nr;kto;glosy;prc;totalG;urzad;mode
261206;2;WASILCZUK Joanna;848;29.34;2890;WG Rytwiany;M
261206;3;ROKICKI Marian;338;11.70;2890;WG Rytwiany;M
261207;1;KOPEĆ Leszek Marek;7526;65.25;11534;BMG Staszów;M
261207;2;ROŻEK Dominik;4008;34.75;11534;BMG Staszów;M
261208;1;TUZ Andrzej;1382;59.54;2321;WG Szydłów;M
261208;2;KLAMCZYŃSKI Jan Tadeusz;939;40.46;2321;WG Szydłów;M
261301;1;PAŁKA Rafał Hubert;1714;68.78;2492;WG Kluczewsko;M
261301;2;ZIĘBA Jacek Karol;778;31.22;2492;WG Kluczewsko;M
261302;1;GLIŚCIŃSKI Ireneusz Henryk;655;50.00;1310;WG Krasocin;S
261303;1;WALASEK Andrzej Sobiesław;927;59.65;1554;WG Moskorzew;M
261303;2;WIEKIERA Marcin Szczepan;627;40.35;1554;WG Moskorzew;M
261304;1;BŁAUT Krzysztof Jacek;436;33.41;1305;WG Radków;M
261304;2;DOMINIK Jarosław Jan;384;29.43;1305;WG Radków;M
261304;3;MIRAŚ Zbigniew Bogusław;351;26.90;1305;WG Radków;M
261304;4;SOKOŁOWSKI Tomasz Adam;112;8.58;1305;WG Radków;M
261304;5;ŚLIWIŃSKI Sylwester;22;1.69;1305;WG Radków;M
261305;1;PIEKARSKI Tadeusz Jan;324;50.00;648;WG Secemin;S
261306;1;DZIUBEK Grzegorz Artur;6081;67.60;8995;B Gminy Włoszczowa;M
261306;2;BULSKI Piotr;2914;32.40;8995;B Gminy Włoszczowa;M
266101;1;WENTA Bogdan Brunon;32913;37.62;87493;PM Kielce;M
266101;2;LUBAWSKI Wojciech Jerzy;25552;29.20;87493;PM Kielce;M
266101;3;LIROY-MARZEC Piotr Krzysztof;14016;16.02;87493;PM Kielce;M
266101;4;GIERADA Artur Daniel;6503;7.43;87493;PM Kielce;M
266101;5;ADAMCZYK Krzysztof;3899;4.46;87493;PM Kielce;M
266101;6;CHŁODNICKI Marcin;3609;4.12;87493;PM Kielce;M
266101;7;JELONEK Arkadiusz Cezary;1001;1.14;87493;PM Kielce;M
280101;1;PETRYKOWSKI Piotr;3409;34.99;9744;BM Bartoszyce;M
280101;2;PROKOCKI Wojciech;2631;27.00;9744;BM Bartoszyce;M
280101;3;BASAK Katarzyna Izabela;2583;26.51;9744;BM Bartoszyce;M
280101;4;MACHNIEWSKA Wioletta Joanna;1121;11.50;9744;BM Bartoszyce;M
280102;1;KOSTKA Jacek Przemysław;1318;69.19;1905;BM Górowa Iławeckiego;M
280102;2;BUBEŁA Jerzy;328;17.22;1905;BM Górowa Iławeckiego;M
280102;3;BŁOCKI Grzegorz;259;13.60;1905;BM Górowa Iławeckiego;M
280103;1;MILUSKI Bogusław;1159;28.57;4056;WG Bartoszyce;M
280103;2;DYCHA Andrzej Mieczysław;1021;25.17;4056;WG Bartoszyce;M
280103;3;HUSZCZA Robert Jan;665;16.40;4056;WG Bartoszyce;M
280103;4;WIETRAK Marian;627;15.46;4056;WG Bartoszyce;M
280103;5;SZOKA Agnieszka;316;7.79;4056;WG Bartoszyce;M
280103;6;OSTAPOWICZ Ryszard Wiesław;268;6.61;4056;WG Bartoszyce;M
280104;1;DOMINIAK Marek Kazimierz;1378;57.46;2398;B Bisztynka;M
280104;2;WÓJCIK Paweł;704;29.36;2398;B Bisztynka;M
280104;3;KOBRYŃ Agnieszka Jadwiga;316;13.18;2398;B Bisztynka;M
280105;1;OLSZEWSKA-ŚWITAJ Bożena Jadwiga;1878;64.92;2893;WG Górowo Iławeckie;M
280105;2;HERMANOWICZ Lech;1015;35.08;2893;WG Górowo Iławeckie;M
280106;1;WOŁOSIUK Irena;1549;74.76;2072;B Sępopola;M
280106;2;SUCHOSTAWSKI Bogdan Jan;523;25.24;2072;B Sępopola;M
280201;1;TRZCIŃSKA Monika Dorota;2853;37.17;7676;BM Braniewa;M
280201;2;SIELICKI Tomasz;2515;32.76;7676;BM Braniewa;M
280201;3;PENKALSKI Wojciech Adam;2027;26.41;7676;BM Braniewa;M
280201;4;DALAK Zbigniew;281;3.66;7676;BM Braniewa;M
280202;1;BORNUS Jakub Grzegorz;1122;41.36;2713;WG Braniewo;M
280202;2;KAZIMIERCZUK Ewa;1013;37.34;2713;WG Braniewo;M
280202;3;PRZYBOROWSKI Wincenty Marian;326;12.02;2713;WG Braniewo;M
280202;4;SUBOCZ Anna Maria;252;9.29;2713;WG Braniewo;M
280203;1;PIETKIEWICZ Zbigniew;622;40.89;1521;BMG Frombork;M
280203;2;MODZELEWSKA-KOZIOŁ Monika Anna;413;27.15;1521;BMG Frombork;M
280203;3;WROŃSKA Małgorzata Marta;334;21.96;1521;BMG Frombork;M
280203;4;NARLOCH Krzysztof Paweł;152;9.99;1521;BMG Frombork;M
280204;1;SKRZESZEWSKI Łukasz;817;54.50;1499;WG Lelkowo;M
280204;2;POPIEL Stanisław;682;45.50;1499;WG Lelkowo;M
280205;1;KIEJDO Kazimierz;1455;50.59;2876;B Pieniężna;M
280205;2;KĄDZIOŁKA Krzysztof Kamil;1421;49.41;2876;B Pieniężna;M
280206;1;KOWALSKI Zbigniew Andrzej;166;50.00;332;WG Płoskinia;S
280207;1;SZCZERBA Bogusław;848;58.64;1446;WG Wilczęta;M
280207;2;KACZOREK-NISKA Lilla Marta;425;29.39;1446;WG Wilczęta;M
280207;3;KUCAJ Józef;173;11.96;1446;WG Wilczęta;M
280301;1;MROWIŃSKI Grzegorz;7389;85.21;8672;BM Działdowo;M
280301;2;MAĆKOWIAK Dariusz Henryk;1283;14.79;8672;BM Działdowo;M
280302;1;ZIELIŃSKI Mirosław Franciszek;1346;34.88;3859;WG Działdowo;M
280302;2;CHYLIŃSKI Krystian;1271;32.94;3859;WG Działdowo;M
280302;3;KRAJEWSKI Marcin Klaudiusz;571;14.80;3859;WG Działdowo;M
280302;4;KACZOREK Krzysztof Roman;406;10.52;3859;WG Działdowo;M
280302;5;KRYSIAK Elżbieta;265;6.87;3859;WG Działdowo;M
280303;1;CICHOCKI Sebastian;2321;69.83;3324;WG Iłowo-Osada;M
280303;2;GRABIŃSKI Maciej Tomasz;741;22.29;3324;WG Iłowo-Osada;M
280303;3;STRZELEWSKA Bożena Halina;262;7.88;3324;WG Iłowo-Osada;M
280304;1;SITAREK Maciej Krzysztof;3442;52.86;6511;B Lidzbarka;M
280304;2;DUDANIEC Tomasz Maciej;2941;45.17;6511;B Lidzbarka;M
280304;3;SIECZKOWSKI Adrian;128;1.97;6511;B Lidzbarka;M
280305;1;GROBLEWSKI Krzysztof;1588;64.63;2457;WG Płośnica;M
280305;2;DUDA Jerzy Józef;869;35.37;2457;WG Płośnica;M
280306;1;WĘGRZYNOWSKI Tomasz;1779;48.73;3651;WG Rybno;M
280306;2;LIGMAN Edmund;812;22.24;3651;WG Rybno;M
280306;3;KAMIŃSKI Piotr;468;12.82;3651;WG Rybno;M
280306;4;GURGIELEWICZ Piotr;416;11.39;3651;WG Rybno;M
280306;5;KORNACKI Andrzej;108;2.96;3651;WG Rybno;M
280306;6;MĘŻYKOWSKI Mirosław Wojciech;68;1.86;3651;WG Rybno;M
280401;1;TUCHOLSKI Zygmunt;1663;64.53;2577;WG Elbląg;M
280401;2;SIENIUĆ Ryszard;556;21.58;2577;WG Elbląg;M
280401;3;BOROS-BURLINGO Beata;358;13.89;2577;WG Elbląg;M
280402;1;BONDARUK Andrzej;695;57.34;1212;WG Godkowo;M
280402;2;ŁESYK Sławomir;283;23.35;1212;WG Godkowo;M
280402;3;DYL Konrad;234;19.31;1212;WG Godkowo;M
280403;1;ŚLĘZAK Marcin Szczepan;231;50.00;462;WG Gronowo Elbląskie;S
280404;1;WASIK Dorota Małgorzata;1142;75.03;1522;WG Markusy;M
280404;2;CHROSTEK-ŻUGAJ Grażyna;380;24.97;1522;WG Markusy;M
280405;1;SZUMAŁA Krzysztof Henryk;836;54.36;1538;WG Milejewo;M
280405;2;SZNAJDER Mariola Barbara;702;45.64;1538;WG Milejewo;M
280406;1;MISZTAL Marek Stanisław;813;41.52;1958;BM i Gminy;M
280406;2;BEDNARCZYK Renata Wioletta;739;37.74;1958;BM i Gminy;M
280406;3;BRZOZOWSKI Jerzy;406;20.74;1958;BM i Gminy;M
280407;1;ŚNIECIKOWSKI Wiesław Grzegorz;3657;53.36;6853;B Pasłęka;M
280407;2;KOPAŃSKI Krzysztof;2405;35.09;6853;B Pasłęka;M
280407;3;ŻYLIŃSKI Kamil;791;11.54;6853;B Pasłęka;M
280408;1;KIEJDO Henryk;754;45.70;1650;WG Rychliki;M
280408;2;LICHUSZEWSKI Zbigniew;744;45.09;1650;WG Rychliki;M
280408;3;GIZA Paweł Mateusz;152;9.21;1650;WG Rychliki;M
280409;1;DALMAN Magdalena Beata;953;40.59;2348;B Tolkmicka;M
280409;2;ZAMOJCIN Józef Antoni;899;38.29;2348;B Tolkmicka;M
280409;3;MISZTAL Andrzej Włodzimierz;297;12.65;2348;B Tolkmicka;M
280409;4;SZEMPLIŃSKI Mariusz Adam;199;8.48;2348;B Tolkmicka;M
280501;1;ANDRUKIEWICZ Tomasz Mariusz;15343;73.83;20781;PM Ełku;M
280501;2;WOJCIECHOWSKA Anna;4454;21.43;20781;PM Ełku;M
280501;3;SUPIŃSKA Anita;984;4.74;20781;PM Ełku;M
280502;1;OSEWSKI Tomasz;2602;61.04;4263;WG Ełk;M
280502;2;ŁAPIŃSKI Krzysztof;517;12.13;4263;WG Ełk;M
280502;3;POLKOWSKI Antoni;448;10.51;4263;WG Ełk;M
280502;4;MICHAŁOWSKI Tomasz Michał;440;10.32;4263;WG Ełk;M
280502;5;SIDOROWICZ Anna;256;6.01;4263;WG Ełk;M
280503;1;BEZDZIECKI Andrzej;1201;49.12;2445;WG Kalinowo;M
280503;2;MARKIEWICZ Marek;674;27.57;2445;WG Kalinowo;M
280503;3;RACZYŃSKA Mariola Jadwiga;570;23.31;2445;WG Kalinowo;M
280504;1;WILCZEWSKI Rafał;1151;39.97;2880;WG Prostki;M
280504;2;BAGAN Bożena Waleria;512;17.78;2880;WG Prostki;M
280504;3;ORŁOWSKI Mirosław;490;17.01;2880;WG Prostki;M
280504;4;MAJ Anna;325;11.28;2880;WG Prostki;M
280504;5;SUPIŃSKI Janusz;229;7.95;2880;WG Prostki;M
280504;6;KURZĄTKOWSKI Mariusz;173;6.01;2880;WG Prostki;M
280505;1;JURKOWSKA-KAWAŁKO Ewa Dorota;965;58.81;1641;WG Stare Juchy;M
280505;2;ŻUKOWSKI Bogdan;444;27.06;1641;WG Stare Juchy;M
280505;3;KARWOWSKI Robert;232;14.14;1641;WG Stare Juchy;M
280601;1;IWASZKIEWICZ Wojciech Karol;6409;56.58;11327;BM Giżycka;M
280601;2;WRÓBEL Maciej Stanisław;2755;24.32;11327;BM Giżycka;M
280601;3;ANDRUSZKIEWICZ Piotr Marek;2163;19.10;11327;BM Giżycka;M
280604;1;JASUDOWICZ Marek;2049;57.20;3582;WG Giżycko;M
280604;2;SIEROŃSKI Andrzej Włodzimierz;979;27.33;3582;WG Giżycko;M
280604;3;KULIK Wiesław Kazimierz;554;15.47;3582;WG Giżycko;M
280605;1;KŁOCZKO Bartłomiej Artur;897;69.05;1299;WG Kruklanki;M
280605;2;MAŚNIK Dariusz;402;30.95;1299;WG Kruklanki;M
280606;1;MAZURCZYK Barbara Małgorzata;957;60.88;1572;WG Miłki;M
280606;2;WĄSIAKOWSKI Stanisław;461;29.33;1572;WG Miłki;M
280606;3;DUSYN Piotr Krzysztof;154;9.80;1572;WG Miłki;M
280608;1;FILIPEK Jarosław;1469;67.02;2192;BMG Ryn;M
280608;2;LECZYCKI Juliusz Bernard;468;21.35;2192;BMG Ryn;M
280608;3;KANIUKA Stanisław;255;11.63;2192;BMG Ryn;M
280610;1;KRÓL Radosław;1505;55.23;2725;WG Wydminy;M
280610;2;BINIK Anna Stefania;1220;44.77;2725;WG Wydminy;M
280701;1;ŻYLIŃSKI Adam Jacek;5093;39.10;13025;BM Iławy;M
280701;2;KOPACZEWSKI Dawid;2852;21.90;13025;BM Iławy;M
280701;3;ŻUCHOWSKI Piotr;2814;21.60;13025;BM Iławy;M
280701;4;MIKOŁAJCZYK Maciej Tomasz;2266;17.40;13025;BM Iławy;M
280702;1;RADTKE Maciej;2498;58.58;4264;BM Lubawa;M
280702;2;SZAUER Mateusz;1550;36.35;4264;BM Lubawa;M
280702;3;ROGOWSKI Tomasz Jan;216;5.07;4264;BM Lubawa;M
280703;1;HARMACIŃSKI Krzysztof;2824;58.46;4831;WG Iława;M
280703;2;WĘGŁOWSKA Anna;1063;22.00;4831;WG Iława;M
280703;3;MAŁEK Franciszek Jerzy;944;19.54;4831;WG Iława;M
280704;1;RYSZCZUK Rafał;2329;82.76;2814;B Kisielic;M
280704;2;WIĘCEK Janusz Stefan;485;17.24;2814;B Kisielic;M
280705;1;EWERTOWSKI Tomasz;2726;71.14;3832;WG Lubawa;M
280705;2;NITKOWSKI Krzysztof Roman;1106;28.86;3832;WG Lubawa;M
280706;1;PIETRZYKOWSKI Krzysztof Stefan;3285;62.85;5227;B Susza;M
280706;2;KĘPIŃSKI Krzysztof;981;18.77;5227;B Susza;M
280706;3;SADOWSKI Krzysztof;961;18.39;5227;B Susza;M
280707;1;ŻYLIŃSKI Marek Błażej;1907;72.43;2633;B Zalewa;M
280707;2;GŁOZAK Grzegorz;726;27.57;2633;B Zalewa;M
280801;1;HEĆMAN Krzysztof Wiesław;4684;42.83;10935;BM Kętrzyn;M
280801;2;NIEDZIÓŁKA Ryszard Henryk;4217;38.56;10935;BM Kętrzyn;M
280801;3;RYPINA Rafał;2034;18.60;10935;BM Kętrzyn;M
280802;1;KAMIŃSKA Marta;1592;64.09;2484;WG Barciany;M
280802;2;KOZYRA Ryszard;892;35.91;2484;WG Barciany;M
280803;1;BOBROWSKI Paweł Krzysztof;263;50.00;526;WG Kętrzyn;S
280804;1;OSTROWSKI Ryszard;1848;52.03;3552;B Korsz;M
280804;2;BAMBUREK Krzysztof;1335;37.58;3552;B Korsz;M
280804;3;DUDZIAK Tomasz Tadeusz;369;10.39;3552;B Korsz;M
280805;1;JANISZEWSKI Marek;2048;62.92;3255;B Reszla;M
280805;2;KRASIŃSKI Michał Jerzy;705;21.66;3255;B Reszla;M
280805;3;ŚLIMAK-DUDA Katarzyna;502;15.42;3255;B Reszla;M
280806;1;OLSZEWSKI Marek Leszek;775;46.91;1652;WG Srokowo;M
280806;2;WAWER Marek;530;32.08;1652;WG Srokowo;M
280806;3;IWANIURA Paweł Piotr;347;21.00;1652;WG Srokowo;M
280901;1;WIŚNIOWSKI Jacek;5361;79.14;6774;BM Lidzbarka Warmińskiego;M
280901;2;ZDANOWICZ Bartłomiej Józef;926;13.67;6774;BM Lidzbarka Warmińskiego;M
280901;3;LITWIN Mirosław;487;7.19;6774;BM Lidzbarka Warmińskiego;M
280902;1;TKACZUK Wiesław Jan;844;56.68;1489;WG Kiwity;M
280902;2;ROZMYSŁOWICZ Robert;645;43.32;1489;WG Kiwity;M
280903;1;ANDRUKAJTIS Fabian;216;50.00;432;WG Lidzbark Warmiński;S
280904;1;MAZUR Andrzej Jan;873;56.25;1552;WG Lubomino;M
280904;2;TROJAN Piotr Józef;679;43.75;1552;WG Lubomino;M
280905;1;POPIEL Ireneusz;3006;61.31;4903;B Ornety;M
280905;2;LISOWSKI Wojciech Julian;1200;24.47;4903;B Ornety;M
280905;3;OŁTUSZEWSKA Marzena Maria;571;11.65;4903;B Ornety;M
280905;4;KOZIOŁ Małgorzata Krystyna;126;2.57;4903;B Ornety;M
281001;1;BUŁAJEWSKI Stanisław;3174;33.58;9453;BM Mrągowo;M
281001;2;CYBUL Waldemar Marek;2006;21.22;9453;BM Mrągowo;M
281001;3;SIEMIENIEC Otolia Anna;1986;21.01;9453;BM Mrągowo;M
281001;4;MOROZ Bogdan;1281;13.55;9453;BM Mrągowo;M
281001;5;TARNOWSKI Dominik Damian;1006;10.64;9453;BM Mrągowo;M
281002;1;JAKUBOWSKI Piotr Zbigniew;2151;65.42;3288;BM Mikołajki;M
281002;2;KIŚLUK Jacek Mirosław;1137;34.58;3288;BM Mikołajki;M
281003;1;PIERCEWICZ Piotr;2118;64.77;3270;WG Mrągowo;M
281003;2;KRASIŃSKI Jerzy Wiesław;1152;35.23;3270;WG Mrągowo;M
281004;1;KURCZEWSKA Agnieszka Anna;2095;70.73;2962;WG Piecki;M
281004;2;DOMIAN Piotr;459;15.50;2962;WG Piecki;M
281004;3;DOMIAN Halina;408;13.77;2962;WG Piecki;M
281005;1;MACIEJEWSKI Józef;1268;62.62;2025;WG Sorkwity;M
281005;2;KOLCZYŃSKI Krzysztof;757;37.38;2025;WG Sorkwity;M
281101;1;RAKOCZY Piotr;652;38.88;1677;WG Janowiec Kościelny;M
281101;2;MRÓZ Renata Katarzyna;488;29.10;1677;WG Janowiec Kościelny;M
281101;3;ZADROŻNY Jarosław;299;17.83;1677;WG Janowiec Kościelny;M
281101;4;WYSZYŃSKA Halina Stanisława;238;14.19;1677;WG Janowiec Kościelny;M
281102;1;NAPIWODZKI Grzegorz;564;41.20;1369;WG Janowo;M
281102;2;BARTKOWSKI Dariusz;389;28.41;1369;WG Janowo;M
281102;3;CHMIELEWSKA Bożena;297;21.69;1369;WG Janowo;M
281102;4;MAZUR Dariusz Jerzy;119;8.69;1369;WG Janowo;M
281103;1;WOLSZCZAK Marek Antoni;1431;61.42;2330;WG Kozłowo;M
281103;2;KUCMUS Tomasz;899;38.58;2330;WG Kozłowo;M
281104;1;KOSMALA Jacek;5898;68.58;8600;B Nidzicy;M
281104;2;PALIŃSKI Marcin;1586;18.44;8600;B Nidzicy;M
281104;3;ŚPIEWAK Leszek Adam;1116;12.98;8600;B Nidzicy;M
281201;1;BLANK Józef;2079;46.19;4501;B Nowego Miasta Lubawskiego;M
281201;2;PRUSAKOWSKI Leon Ryszard;1610;35.77;4501;B Nowego Miasta Lubawskiego;M
281201;3;PIĄTEK Piotr;812;18.04;4501;B Nowego Miasta Lubawskiego;M
281202;1;DOBEK Arkadiusz;3148;81.34;3870;WG Biskupiec;M
281202;2;SKOLMOWSKI Eugeniusz Ludwik;409;10.57;3870;WG Biskupiec;M
281202;3;MILEWSKI Mariusz Marcin;313;8.09;3870;WG Biskupiec;M
281203;1;SZCZEPAŃSKI Tomasz;1770;59.22;2989;WG Grodziczno;M
281203;2;TRZASKALSKA Katarzyna;1011;33.82;2989;WG Grodziczno;M
281203;3;BARTNICKI Radosław Jan;115;3.85;2989;WG Grodziczno;M
281203;4;KLIMEK Edward;93;3.11;2989;WG Grodziczno;M
281204;1;DERESZEWSKI Wojciech;2358;60.55;3894;WG Kurzętnik;M
281204;2;GŁOWACKI Adam Jacek;1041;26.73;3894;WG Kurzętnik;M
281204;3;ZĄBKIEWICZ Marek;495;12.71;3894;WG Kurzętnik;M
281205;1;WARUSZEWSKI Tomasz;475;50.00;950;WG Nowe Miasto Lubawskie;S
281303;1;LOCMAN Krzysztof;201;50.00;402;WG Kowale Oleckie;S
281304;1;OLSZEWSKI Wacław;2894;34.22;8456;B Olecka;M
281304;2;SOBCZAK Karol;2296;27.15;8456;B Olecka;M
281304;3;CZEKAY Marcin;1382;16.34;8456;B Olecka;M
281304;4;ROSZKO Marcin;993;11.74;8456;B Olecka;M
281304;5;MAZURKIEWICZ Mariusz;891;10.54;8456;B Olecka;M
281305;1;LUBERECKI Mariusz;569;39.16;1453;WG Świętajno;M
281305;2;ZAKRZEWSKI Janusz;516;35.51;1453;WG Świętajno;M
281305;3;ZAGRODZKA Małgorzata;368;25.33;1453;WG Świętajno;M
281306;1;KUCZYŃSKI Jarosław Wiesław;880;71.84;1225;WG Wieliczki;M
281306;2;BULANDA Urszula;345;28.16;1225;WG Wieliczki;M
281401;1;MACIEJEWSKI Andrzej;3759;56.41;6664;B Barczewa;M
281401;2;JASIŃSKI Dariusz;2110;31.66;6664;B Barczewa;M
281401;3;CARUK Bogdan Stanisław;795;11.93;6664;B Barczewa;M
281402;1;KOZŁOWSKI Kamil Mieczysław;4740;64.65;7332;B Biskupca;M
281402;2;SAMORAJCZYK Elżbieta Halina;787;10.73;7332;B Biskupca;M
281402;3;WADOWSKA Monika;742;10.12;7332;B Biskupca;M
281402;4;GOGOŁ Tomasz;581;7.92;7332;B Biskupca;M
281402;5;PASZKOWSKI Mirosław;482;6.57;7332;B Biskupca;M
281403;1;KOWALSKI Jarosław;2780;41.85;6643;B Dobrego Miasta;M
281403;2;HARAŃ Beata Ewa;1968;29.63;6643;B Dobrego Miasta;M
281403;3;RUCIŃSKI Wojciech;684;10.30;6643;B Dobrego Miasta;M
281403;4;ŁAŃKO Ryszard Bolesław;583;8.78;6643;B Dobrego Miasta;M
281403;5;STRĘKOWSKI Krzysztof Jan;325;4.89;6643;B Dobrego Miasta;M
281403;6;BOROWIK Jarosław Jerzy;303;4.56;6643;B Dobrego Miasta;M
281404;1;ZADWORNY Daniel Paweł;2520;47.46;5310;WG Dywity;M
281404;2;PACH Henryk Jacek;1280;24.11;5310;WG Dywity;M
281404;3;WĄSIK Alicja Danuta;1058;19.92;5310;WG Dywity;M
281404;4;DOMARADZKA-ZIAREK Danuta Ewa;452;8.51;5310;WG Dywity;M
281405;1;KASPROWICZ Jan;1812;64.12;2826;WG Gietrzwałd;M
281405;2;SAMULOWSKI Wojciech Lucjan;1014;35.88;2826;WG Gietrzwałd;M
281406;1;LESZCZYŃSKI Maciej Robert;1644;56.98;2885;B Jezioran;M
281406;2;BOCZKOWSKI Leszek;687;23.81;2885;B Jezioran;M
281406;3;KILJAN Krzysztof Andrzej;554;19.20;2885;B Jezioran;M
281407;1;GIECKO Wojciech;1732;53.94;3211;WG Jonkowo;M
281407;2;PORĘBSKI Dariusz Krzysztof;585;18.22;3211;WG Jonkowo;M
281407;3;KRUK Jolanta Elżbieta;566;17.63;3211;WG Jonkowo;M
281407;4;JURKIEWICZ Arkadiusz;328;10.21;3211;WG Jonkowo;M
281408;1;SZULC Piotr;789;58.92;1339;WG Kolno;M
281408;2;DUDA Henryk Kazimierz;550;41.08;1339;WG Kolno;M
281409;1;KOWALEWSKI Bogusław;1723;32.33;5330;B Olsztynka;M
281409;2;STEGIENKO Mirosław Wojciech;1508;28.29;5330;B Olsztynka;M
281409;3;WITKOWSKI Jerzy;828;15.53;5330;B Olsztynka;M
281409;4;FILIPKOWSKA Wiesława Krystyna;650;12.20;5330;B Olsztynka;M
281409;5;ARGALSKI Leszek Leon;621;11.65;5330;B Olsztynka;M
281410;1;CHROSTOWSKA Teresa Anna;1866;50.09;3725;WG Purda;M
281410;2;PŁOSKI Piotr Karol;1680;45.10;3725;WG Purda;M
281410;3;SKRZYŃSKI Jacek Jakub;179;4.81;3725;WG Purda;M
281411;1;KONTRAKTOWICZ Michał;2186;52.10;4196;WG Stawiguda;M
281411;2;DERDOŃ Irena;2010;47.90;4196;WG Stawiguda;M
281412;1;KOWALCZYK Sławomir;725;46.65;1554;WG Świątki;M
281412;2;ZAMOŻNIEWICZ-BAŁDYGA Joanna;615;39.58;1554;WG Świątki;M
281412;3;SITARSKA Teresa;214;13.77;1554;WG Świątki;M
281501;1;NAJMOWICZ Czesław Jan;4690;35.57;13184;BM Ostróda;M
281501;2;MICHALAK Zbigniew;3265;24.76;13184;BM Ostróda;M
281501;3;WIŚNIEWSKA Kinga Ewa;2840;21.54;13184;BM Ostróda;M
281501;4;GRACZYK Waldemar;2389;18.12;13184;BM Ostróda;M
281502;1;ZWALIŃSKI Piotr;959;48.43;1980;WG Dąbrówno;M
281502;2;BOJAROWSKI Piotr Jacek;724;36.57;1980;WG Dąbrówno;M
281502;3;ZALEWSKI Marek Edward;297;15.00;1980;WG Dąbrówno;M
281503;1;KACPRZYK Henryk Jan;1066;45.40;2348;WG Grunwald;M
281503;2;SZCZEPKOWSKI Adam Marian;697;29.68;2348;WG Grunwald;M
281503;3;ROSA Arkadiusz;585;24.91;2348;WG Grunwald;M
281504;1;MALINOWSKI Robert Bronisław;1492;68.03;2193;WG Łukta;M
281504;2;PALIŃSKI Wojciech;701;31.97;2193;WG Łukta;M
281505;1;KRAJEWSKI Marcin Paweł;1679;67.62;2483;WG Małdyty;M
281505;2;SZARZYŃSKA Krystyna Lucyna;474;19.09;2483;WG Małdyty;M
281505;3;FIEDOSIUK Mirosław Adam;330;13.29;2483;WG Małdyty;M
281506;1;GAWRYLUK Aleksander;1060;46.29;2290;B Miłakowa;M
281506;2;SZULBORSKI Krzysztof Dariusz;767;33.49;2290;B Miłakowa;M
281506;3;PRZYBYSZ Waldemar Andrzej;463;20.22;2290;B Miłakowa;M
281507;1;SIWKOWSKI Stanisław Henryk;1137;55.52;2048;BMG Miłomłyn;M
281507;2;BRZOZOWSKI Stanisław;911;44.48;2048;BMG Miłomłyn;M
281508;1;SOBIERAJSKI Tadeusz Zbigniew;5420;53.67;10099;B Morąga;M
281508;2;ORŁOWSKI Tomasz;3412;33.79;10099;B Morąga;M
281508;3;SCHULZ Sebastian Łukasz;1267;12.55;10099;B Morąga;M
281509;1;FIJAS Bogusław Jerzy;3474;54.69;6352;WG Ostróda;M
281509;2;WOŹNY Mieczysław;1565;24.64;6352;WG Ostróda;M
281509;3;MARKOWSKI Mirosław;1313;20.67;6352;WG Ostróda;M
281601;1;SOKOŁOWSKA Beata;1856;38.73;4792;B Białej Piskiej;M
281601;2;STĘPNIAK Wojciech Zbigniew;1803;37.63;4792;B Białej Piskiej;M
281601;3;SIEJK Marcin Sebastian;1133;23.64;4792;B Białej Piskiej;M
281602;1;WŁODKOWSKI Zbigniew;3150;87.96;3581;B Orzysza;M
281602;2;OKUNIEWSKI Tadeusz;431;12.04;3581;B Orzysza;M
281603;1;SZYMBORSKI Andrzej Janusz;5653;52.35;10798;B Pisza;M
281603;2;ZADROGA Andrzej;4292;39.75;10798;B Pisza;M
281603;3;BEDNARCZYK Zenon;853;7.90;10798;B Pisza;M
281604;1;FELIŃSKI Piotr Ryszard;2576;78.73;3272;BMG Ruciane-Nida;M
281604;2;WNUK Mariusz;696;21.27;3272;BMG Ruciane-Nida;M
281701;1;MAŃKOWSKI Krzysztof Michał;2946;29.23;10079;BM Szczytno;M
281701;2;GONTARZEWSKI Zbigniew Jacek;2429;24.10;10079;BM Szczytno;M
281701;3;WILCZEK Rafał Jan;2386;23.67;10079;BM Szczytno;M
281701;4;GÓRSKA Danuta;1925;19.10;10079;BM Szczytno;M
281701;5;LENARD Aneta Anna;393;3.90;10079;BM Szczytno;M
281702;1;SZYDLIK Marianna Bogusława;1842;63.32;2909;WG Dźwierzuty;M
281702;2;MALEWICZ Michał;586;20.14;2909;WG Dźwierzuty;M
281702;3;ŁOMIAK Jolanta Elżbieta;481;16.53;2909;WG Dźwierzuty;M
281703;1;AMBROZIAK Sławomir;1228;74.83;1641;WG Jedwabno;M
281703;2;OTULAKOWSKI Krzysztof Jan;413;25.17;1641;WG Jedwabno;M
281704;1;ŁACHMAŃSKI Cezary;1707;71.63;2383;BM Pasym;M
281704;2;MIUS Bernard Piotr;676;28.37;2383;BM Pasym;M
281705;1;KUDRZYCKI Zbigniew;1624;68.38;2375;WG Rozogi;M
281705;2;DRÓZD Jarosław;409;17.22;2375;WG Rozogi;M
281705;3;JODŁOWSKI Jacek Ignacy;342;14.40;2375;WG Rozogi;M
281706;1;WOJCIECHOWSKI Sławomir;3952;77.99;5067;WG Szczytno;M
281706;2;CIELECKA Jolanta Alicja;1115;22.01;5067;WG Szczytno;M
281707;1;KOŁAKOWSKA Alicja;1452;57.12;2542;WG Świętajno;M
281707;2;PABICH Janusz Sylwester;718;28.25;2542;WG Świętajno;M
