event;year;cat;sex;fid;cntry1;name1;winner;name2;cntry2;score1;score2;time;round;idr;ippon;stime;in;wn;yn
wc;2011;73;M;7;KAZ;ZARIPKANOV=Eldar;L;CHANA=Navdeep;IND;1 0 0=;0=;00:47;best 128;best 128;1;47;1;0;0
wc;2011;73;M;5;MLI;TRAORE=Seydou;R;CASTRO=Derian;COL;0= █;1 0 1=;05:00;best 128;best 128;1;300;1;0;1
wc;2011;73;M;1;KOR;WANG=Ki-chun;L;DI CRISTO=Giovanni;ITA;1 0 0=;0= █ █ █;05:00;best 128;best 128;1;300;1;0;0
wc;2011;78;F;67;JPN;OGATA=Akari;R;TCHEUMEO=Audrey;FRA;0= █;1 0 0=;03:00;Final;r8;1;180;1;0;0
wc;2011;78;F;66;GER;WOLLERT=Heide;R;AGUIAR=Mayra;BRA;0=;1 0 0=;01:29;Bronze;r8;1;89;1;0;0
wc;2011;78;F;65;NED;VERKERK=Marhinde;R;HARRISON=Kayla;USA;0=;1=;05:00;Bronze;r8;0;300;0;0;1
wc;2011;78;F;64;USA;HARRISON=Kayla;R;TCHEUMEO=Audrey;FRA;0=;1= █;05:00;Semi Final;Semi Final;0;300;0;0;1
wc;2011;78;F;63;JPN;OGATA=Akari;L;AGUIAR=Mayra;BRA;1 0 0=;0=;05:00;Semi Final;Semi Final;1;300;1;0;0
wc;2011;78;F;62;JPN;IKEDA=Hitomi;R;WOLLERT=Heide;GER;0=;1 0 0=;01:00;Repechage;r5;1;60;1;0;0
wc;2011;78;F;61;NED;VERKERK=Marhinde;L;ERDELYI-JOO=Abigel;HUN;1= █;0=;05:00;Repechage;r5;0;300;0;0;1
wc;2011;78;F;60;FRA;TCHEUMEO=Audrey;L;WOLLERT=Heide;GER;1 0 0= █;0=;03:06;Quarter Final;Quarter Final;1;186;1;0;0
wc;2011;78;F;59;USA;HARRISON=Kayla;L;IKEDA=Hitomi;JPN;1 0=;0= █;05:00;Quarter Final;Quarter Final;0;300;0;1;0
wc;2011;78;F;58;BRA;AGUIAR=Mayra;L;ERDELYI-JOO=Abigel;HUN;1 0 0=;0=;01:29;Quarter Final;Quarter Final;1;89;1;0;0
wc;2011;78;F;57;JPN;OGATA=Akari;L;VERKERK=Marhinde;NED;1 0 0=;0=█;03:50;Quarter Final;Quarter Final;1;230;1;0;0
wc;2011;78;F;56;GER;WOLLERT=Heide;L;VELENSEK=Anamari;SLO;1 0=;0=;05:00;best 16;best 16;0;300;0;1;0
wc;2011;78;F;55;FRA;TCHEUMEO=Audrey;L;ZHANG=Zhehui;CHN;1 1= █;0= █ █;05:00;best 16;best 16;0;300;0;1;1
wc;2011;78;F;54;FRA;LOUETTE KANNING=Lucie;R;IKEDA=Hitomi;JPN;1= █;1 0= █ █;05:00;best 16;best 16;0;300;0;1;1
wc;2011;78;F;53;USA;HARRISON=Kayla;L;PUREVJARGAL=Lkhamdegd;MGL;1 0 1=;0= █ █;03:48;best 16;best 16;1;228;1;0;1
wc;2011;78;F;52;HUN;ERDELYI-JOO=Abigel;L;MOSKALYUK=Vera;RUS;1 1 0= █ █;1= █;04:49;best 16;best 16;1;289;1;1;1
wc;2011;78;F;51;BRA;AGUIAR=Mayra;L;MALZAHN=Luise;GER;1 0 1=;0=;02:57;best 16;best 16;1;177;1;0;1
wc;2011;78;F;50;NED;VERKERK=Marhinde;L;PRYSHCHEPA=Maryna;UKR;1 1 0= █;0= █;04:36;best 16;best 16;1;276;1;1;0
wc;2011;78;F;49;JPN;OGATA=Akari;L;COTTON=Amy;CAN;1=;0=;05:20;best 16;best 16;0;320;0;0;1
wc;2011;78;F;48;SLO;VELENSEK=Anamari;L;RAMIREZ=Yahima;POR;1= █;0= █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;78;F;47;GER;WOLLERT=Heide;L;SAGNA=Georgette;SEN;1=;0= █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;78;F;46;KAZ;ULMENTAYEVA=Galiya;R;ZHANG=Zhehui;CHN;0=;1 0 0=;05:00;best 32;best 32;1;300;1;0;0
wc;2011;78;F;45;FRA;TCHEUMEO=Audrey;L;JEONG=Gyeong-Mi;KOR;1=;0= █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;78;F;44;JPN;IKEDA=Hitomi;L;CORTES=Anny;COL;1 0 1=;0=;02:20;best 32;best 32;1;140;1;0;1
wc;2011;78;F;43;FRA;LOUETTE KANNING=Lucie;L;CASTILLO=Yalennis;CUB;1= █ █;1=;07:27;best 32;best 32;0;447;0;0;2
wc;2011;78;F;42;RUS;DMITRIEVA=Anastasiya;R;PUREVJARGAL=Lkhamdegd;MGL;0= █;1 0=;05:00;best 32;best 32;0;300;0;1;0
wc;2011;78;F;41;USA;HARRISON=Kayla;L;ROBERGE=Catherine;CAN;1=;0= █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;78;F;40;RUS;MOSKALYUK=Vera;L;JACQUES=Catherine;BEL;1=;0= █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;78;F;39;HUN;ERDELYI-JOO=Abigel;L;RASOKISOKI=Sisilia;FIJ;1 1 2=;0= █;01:19;best 32;best 32;1;79;1;1;2
wc;2011;78;F;38;GAB;KOUMBA=Audrey;R;MALZAHN=Luise;GER;0= █ █;1 0 1=;02:43;best 32;best 32;1;163;1;0;1
wc;2011;78;F;37;BRA;AGUIAR=Mayra;L;MBALLA ATANGANA=Hortence Vanessa;CMR;1 0 1=;0=;00:53;best 32;best 32;1;53;1;0;1
wc;2011;78;F;36;UKR;PRYSHCHEPA=Maryna;L;ZHANG=Meiling;CHN;1 0 0=;0=;00:21;best 32;best 32;1;21;1;0;0
wc;2011;78;F;35;NED;VERKERK=Marhinde;L;KAKHAROVA=Dinara;KGZ;1 1 1= █;0= █ █;02:50;best 32;best 32;1;170;1;1;1
wc;2011;78;F;34;CAN;COTTON=Amy;L;PINTO=Keivi;VEN;1 1 0=;0= █ █ █;02:59;best 32;best 32;1;179;1;1;0
wc;2011;78;F;33;JPN;OGATA=Akari;L;GENA=Nadjeda;HAI;1 0 0=;0= █;00:18;best 32;best 32;1;18;1;0;0
wc;2011;78;F;31;SLO;VELENSEK=Anamari;L;CHONGTHAM=Jina Devi;IND;1 0 1=;0=;05:00;best 64;best 64;1;300;1;0;1
wc;2011;78;F;27;LTU;SILEIKAITE=Giedre;R;ULMENTAYEVA=Galiya;KAZ;0=;1=;05:00;best 64;best 64;0;300;0;0;1
wc;2011;78;F;22;CUB;CASTILLO=Yalennis;L;PRIETO=Raquel;ESP;1 0 1= █;0=;05:00;best 64;best 64;1;300;1;0;1
wc;2011;78;F;20;UKR;MATROSOVA=Anastasiia;R;PUREVJARGAL=Lkhamdegd;MGL;0=;1 0 0=;04:12;best 64;best 64;1;252;1;0;0
wc;2011;78;F;13;HUN;ERDELYI-JOO=Abigel;L;GALEONE=Assunta;ITA;1 0 2= █ █ █;1 0= █ █;04:55;best 64;best 64;1;295;1;1;2
wc;2011;78;F;12;GER;MALZAHN=Luise;L;POGORZELEC=Daria;POL;1= █;0= █ █;05:00;best 64;best 64;0;300;0;0;1
wc;2011;78;F;8;CHN;ZHANG=Meiling;L;FAIZOLLANOVA=Zamzagul;KAZ;1 0 0=;0=;01:54;best 64;best 64;1;114;1;0;0
wc;2011;78;F;1;JPN;OGATA=Akari;L;ANTOMARCHI=Kaliema;CUB;1 1 0=;0=;04:00;best 64;best 64;1;240;1;1;0
wc;2011;81;M;131;KOR;KIM=Jae-Bum;L;MRVALJEVIC=Srdjan;MNE;1 1= █ █;1= █ █;05:00;Final;r8;0;300;0;1;2
wc;2011;81;M;130;MDA;TOMA=Sergiu;L;PIETRI=Loic;FRA;1 0 0=;0=;00:53;Bronze;r8;1;53;1;0;0
wc;2011;81;M;129;AZE;RAJABLI=Elkhan;R;GUILHEIRO=Leandro;BRA;0=;1 0 0=;01:26;Bronze;r8;1;86;1;0;0
wc;2011;81;M;128;BRA;GUILHEIRO=Leandro;R;MRVALJEVIC=Srdjan;MNE;3= █;1 0= █ █;04:52;Semi Final;Semi Final;0;292;0;1;3
wc;2011;81;M;127;KOR;KIM=Jae-Bum;L;PIETRI=Loic;FRA;1 0= █;0= █;05:00;Semi Final;Semi Final;0;300;0;1;0
wc;2011;81;M;126;MDA;TOMA=Sergiu;L;VASYLENKO=Artem;UKR;1 0 0=;0= █;01:19;Repechage;r5;1;79;1;0;0
wc;2011;81;M;125;RUS;NIFONTOV=Ivan;R;RAJABLI=Elkhan;AZE;0= █ █;1 1=;04:53;Repechage;r5;0;293;0;1;1
wc;2011;81;M;124;UKR;VASYLENKO=Artem;R;MRVALJEVIC=Srdjan;MNE;1=;1 0 1=;03:52;Quarter Final;Quarter Final;1;232;1;0;2
wc;2011;81;M;123;BRA;GUILHEIRO=Leandro;L;TOMA=Sergiu;MDA;1= █;0=;05:00;Quarter Final;Quarter Final;0;300;0;0;1
wc;2011;81;M;122;AZE;RAJABLI=Elkhan;R;PIETRI=Loic;FRA;1 0=;1 1 1=;05:00;Quarter Final;Quarter Final;1;300;1;2;1
wc;2011;81;M;121;KOR;KIM=Jae-Bum;L;NIFONTOV=Ivan;RUS;1 1= █;0= █ █;05:00;Quarter Final;Quarter Final;0;300;0;1;1
wc;2011;81;M;120;MNE;MRVALJEVIC=Srdjan;L;RAHIMOV=Farhod;TJK;1 0 1=;0=;03:05;best 16;best 16;1;185;1;0;1
wc;2011;81;M;119;AZE;MAMMADLI=Elnur;R;VASYLENKO=Artem;UKR;0=;1 1 2= █;04:50;best 16;best 16;1;290;1;1;2
wc;2011;81;M;118;RUS;MAGOMEDOV=Sirazhudin;R;TOMA=Sergiu;MDA;1=;1 0 0= █ █;03:18;best 16;best 16;1;198;1;0;1
wc;2011;81;M;117;BRA;GUILHEIRO=Leandro;L;SCHMITT=Alain;FRA;1= █ █;1= █ █;03:57;best 16;best 16;0;237;0;0;2
wc;2011;81;M;116;FRA;PIETRI=Loic;L;TCHRIKISHVILI=Avtandili;GEO;1 0=;0= █;05:00;best 16;best 16;0;300;0;1;0
wc;2011;81;M;115;JPN;NAKAI=Takahiro;R;RAJABLI=Elkhan;AZE;1=;1 1= █ █;05:00;best 16;best 16;0;300;0;1;2
wc;2011;81;M;114;RUS;NIFONTOV=Ivan;L;CANTO=Flavio;BRA;1 1= █;0= █ █;05:00;best 16;best 16;0;300;0;1;1
wc;2011;81;M;113;KOR;KIM=Jae-Bum;L;BISCHOF=Ole;GER;1 0=;0= █ █ █;05:00;best 16;best 16;0;300;0;1;0
wc;2011;81;M;112;KGZ;DZHUSUPOV=Alimbek;R;RAHIMOV=Farhod;TJK;0=;1 0 0=;02:17;best 32;best 32;1;137;1;0;0
wc;2011;81;M;111;MNE;MRVALJEVIC=Srdjan;L;KIM=Min Gyu;KOR;1 0 0=;0=;01:33;best 32;best 32;1;93;1;0;0
wc;2011;81;M;110;SRB;NEFEDOV=Aleksej;R;VASYLENKO=Artem;UKR;0= █;1 1 0=;03:42;best 32;best 32;1;222;1;1;0
wc;2011;81;M;109;AZE;MAMMADLI=Elnur;L;ATTAF=Safouane;MAR;0= █;0= █;10:00;best 32;best 32;0;NA;0;0;0
wc;2011;81;M;108;MDA;TOMA=Sergiu;L;IMAMOV=Yakhyo;UZB;1 0 0= █;0=;03:58;best 32;best 32;1;238;1;0;0
wc;2011;81;M;107;RUS;MAGOMEDOV=Sirazhudin;L;CSOKNYAI=Laszlo;HUN;1 0 0=;0=;00:59;best 32;best 32;1;59;1;0;0
wc;2011;81;M;106;SEN;DIAWARA=Baye;R;SCHMITT=Alain;FRA;0= █ █;1 0 1= █;04:31;best 32;best 32;1;271;1;0;1
wc;2011;81;M;105;BRA;GUILHEIRO=Leandro;L;GHASEMI NEJAD=Amir;IRI;1 0=;0= █ █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2011;81;M;104;KAZ;SHAMSHIYEV=Sayat;R;TCHRIKISHVILI=Avtandili;GEO;0= █;1 1=;05:00;best 32;best 32;0;300;0;1;1
wc;2011;81;M;103;NED;ELMONT=Guillaume;R;PIETRI=Loic;FRA;0= █ █;1= █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;81;M;102;AZE;RAJABLI=Elkhan;L;MUSIL=Jaromir;CZE;1 0 1=;0=;02:04;best 32;best 32;1;124;1;0;1
wc;2011;81;M;101;JPN;NAKAI=Takahiro;L;CIANO=Antonio;ITA;1= █;0=;05:00;best 32;best 32;0;300;0;0;1
wc;2011;81;M;100;BRA;CANTO=Flavio;L;DUDCHYK=Vitalii;UKR;1 0 0=;0=;00:23;best 32;best 32;1;23;1;0;0
wc;2011;81;M;99;RUS;NIFONTOV=Ivan;L;LUCENTI=Emmanuel;ARG;1 0 0=;0=;02:11;best 32;best 32;1;131;1;0;0
wc;2011;81;M;98;CHN;SI=Rijigawa;R;BISCHOF=Ole;GER;1= █;1 0 0=;04:41;best 32;best 32;1;281;1;0;1
wc;2011;81;M;97;KOR;KIM=Jae-Bum;L;BOTTIEAU=Joachim;BEL;1 0 1=;0= █ █;03:29;best 32;best 32;1;209;1;0;1
wc;2011;81;M;96;HAI;DUVERGE=Richardson;R;RAHIMOV=Farhod;TJK;0= █;1 0 0=;02:02;best 64;best 64;1;122;1;0;0
wc;2011;81;M;95;TKM;AMANDURDYYEW=Rowsen;R;DZHUSUPOV=Alimbek;KGZ;0=;1 1 0=;00:30;best 64;best 64;1;30;1;1;0
wc;2011;81;M;94;KOR;KIM=Min Gyu;L;TAKAMATSU=Masahiro;JPN;1 0=;0=;06:38;best 64;best 64;0;398;0;1;0
wc;2011;81;M;93;GBR;BURTON=Euan;R;MRVALJEVIC=Srdjan;MNE;0= █ █;1= █;05:00;best 64;best 64;0;300;0;0;1
wc;2011;81;M;92;SLO;SEDEJ=Aljaz;R;VASYLENKO=Artem;UKR;0=;1 0 0=;02:41;best 64;best 64;1;161;1;0;0
wc;2011;81;M;91;SRB;NEFEDOV=Aleksej;L;ANTONIO=Angelo;ANG;1 0 1=;0= █;02:50;best 64;best 64;1;170;1;0;1
wc;2011;81;M;90;MAR;ATTAF=Safouane;L;IVERSON=Brent;AUS;1 0 0=;0=;05:00;best 64;best 64;1;300;1;0;0
wc;2011;81;M;89;AZE;MAMMADLI=Elnur;L;BENKOCZKY=Marian;SVK;1 0 1=;0= █ █;03:57;best 64;best 64;1;237;1;0;1
wc;2011;81;M;88;UZB;IMAMOV=Yakhyo;L;TSIKLAURI=Levan;GEO;1 0 0=;1 0=;03:45;best 64;best 64;1;225;1;1;0
wc;2011;81;M;87;USA;ST LEGER=Harry;R;TOMA=Sergiu;MDA;0= █;1 0 0= █;02:47;best 64;best 64;1;167;1;0;0
wc;2011;81;M;85;RUS;MAGOMEDOV=Sirazhudin;L;STSIASHENKA=Aliaksandr;BLR;1 0 0=;0= █;03:40;best 64;best 64;1;220;1;0;0
wc;2011;81;M;84;FRA;SCHMITT=Alain;L;PERRAULT=Guillaume;CAN;1 0 0=;1=;00:44;best 64;best 64;1;44;1;0;1
wc;2011;81;M;83;TOG;DENANYOH=Sacha;R;DIAWARA=Baye;SEN;0=;1 0 0=;01:47;best 64;best 64;1;107;1;0;0
wc;2011;81;M;82;GER;MARESCH=Sven;R;GHASEMI NEJAD=Amir;IRI;0= █ █;1= █;05:00;best 64;best 64;0;300;0;0;1
wc;2011;81;M;81;BRA;GUILHEIRO=Leandro;L;CASTRO=Pedro;COL;1 0= █;0= █ █ █;05:00;best 64;best 64;0;300;0;1;0
wc;2011;81;M;80;HUN;NAGYSOLYMOSI JR=Sandor;R;TCHRIKISHVILI=Avtandili;GEO;1=;1 1 0= █ █;04:53;best 64;best 64;1;293;1;1;1
wc;2011;81;M;78;SRB;IVEZIC=Miroljub;R;PIETRI=Loic;FRA;0=;1 0 0=;05:00;best 64;best 64;1;300;1;0;0
wc;2011;81;M;77;USA;STEVENS=Travis;R;ELMONT=Guillaume;NED;0= █ █;1=;05:00;best 64;best 64;0;300;0;0;1
wc;2011;81;M;76;ZAM;MUNYONGA=Boas;R;MUSIL=Jaromir;CZE;0=;1 0=;05:00;best 64;best 64;0;300;0;1;0
wc;2011;81;M;75;AZE;RAJABLI=Elkhan;L;NAULU=Josateki;FIJ;1 1 0= █;0=;01:57;best 64;best 64;1;117;1;1;0
wc;2011;81;M;74;MDA;DUMINICA=Valeriu;R;CIANO=Antonio;ITA;0= █ █;1=;05:00;best 64;best 64;0;300;0;0;1
wc;2011;81;M;73;JPN;NAKAI=Takahiro;L;LIMA=Diogo;POR;1= █;0=;05:00;best 64;best 64;0;300;0;0;1
wc;2011;81;M;72;UKR;DUDCHYK=Vitalii;L;BENAMADI=Abderrahmane;ALG;1 0 2=;2= █ █ █;03:47;best 64;best 64;1;227;1;0;4
wc;2011;81;M;71;BRA;CANTO=Flavio;L;REZC=Karim;MEX;1 0 0=;0= █;01:33;best 64;best 64;1;93;1;0;0
wc;2011;81;M;70;TJK;BOZOROV=Sherali;R;LUCENTI=Emmanuel;ARG;0= █ █ █;1 0 0=;05:00;best 64;best 64;1;300;1;0;0
wc;2011;81;M;68;CAN;VALOIS-FORTIER=Antoine;R;BISCHOF=Ole;GER;0= █ █;2= █;05:00;best 64;best 64;0;300;0;0;2
wc;2011;81;M;67;CHN;SI=Rijigawa;L;SARAFOV=Vancho;MKD;1 0 0=;0= █;05:00;best 64;best 64;1;300;1;0;0
wc;2011;81;M;66;CUB;CRUZ=Osmay;R;BOTTIEAU=Joachim;BEL;0= █;1= █;06:23;best 64;best 64;0;383;0;0;1
wc;2011;81;M;65;KOR;KIM=Jae-Bum;L;HOJAKULYEV=Azizjan;TKM;1 0 2=;0= █ █;03:23;best 64;best 64;1;203;1;0;2
wc;2011;81;M;64;TJK;RAHIMOV=Farhod;L;PACEK=Robin;SWE;1= █;0=;04:41;best 128;best 128;0;281;0;0;1
wc;2011;81;M;61;GHA;AHIAVOR=Victor;R;AMANDURDYYEW=Rowsen;TKM;0=;1 1 0=;02:02;best 128;best 128;1;122;1;1;0
wc;2011;81;M;57;GBR;BURTON=Euan;L;BOZBAYEV=Islam;KAZ;1 0 0=;0=;00:53;best 128;best 128;1;53;1;0;0
wc;2011;81;M;56;UKR;VASYLENKO=Artem;L;UNNARSSON=Hermann;ISL;1 2=;0= █ █;05:00;best 128;best 128;0;300;0;1;2
wc;2011;81;M;53;SRB;NEFEDOV=Aleksej;L;OVCHINNIKOVS=Konstantins;LAT;1 0=;0= █;05:00;best 128;best 128;0;300;0;1;0
wc;2011;81;M;49;AZE;MAMMADLI=Elnur;L;MARIJANOVIC=Tomislav;CRO;1 0=;0= █;05:20;best 128;best 128;0;320;0;1;0
wc;2011;81;M;46;KEN;SANG=Kipyego;R;TOMA=Sergiu;MDA;0=;1 1 0=;01:06;best 128;best 128;1;66;1;1;0
wc;2011;81;M;44;QAT;NAEMI=Awad;R;CSOKNYAI=Laszlo;HUN;0=;1 0 0=;01:01;best 128;best 128;1;61;1;0;0
wc;2011;81;M;39;ITA;BRUYERE=Francesco;R;SCHMITT=Alain;FRA;0= █ █;1 0 2= █;04:56;best 128;best 128;1;296;1;0;2
wc;2011;81;M;37;PAN;SIMMONDS=Omar;R;DENANYOH=Sacha;TOG;0= █;1=;05:00;best 128;best 128;0;300;0;0;1
wc;2011;81;M;36;MGL;GAN=Tuvshinjargal;R;GHASEMI NEJAD=Amir;IRI;0= █ █ █;1 0= █;05:00;best 128;best 128;0;300;0;1;0
wc;2011;81;M;32;GEO;TCHRIKISHVILI=Avtandili;L;MONNE=Hermann;BUR;1 0 0=;0=;00:41;best 128;best 128;1;41;1;0;0
wc;2011;81;M;27;SRB;IVEZIC=Miroljub;L;VELAZCO=German;PER;1 0= █;1=;05:00;best 128;best 128;0;300;0;1;1
wc;2011;81;M;24;CZE;MUSIL=Jaromir;L;DE WINDT=Reginald;AHO;1 0 0=;0=;05:00;best 128;best 128;1;300;1;0;0
wc;2011;81;M;22;THA;JAMPAWONG=Watcharin;R;NAULU=Josateki;FIJ;0=;1 1 0=;00:15;best 128;best 128;1;15;1;1;0
wc;2011;81;M;19;MDA;DUMINICA=Valeriu;L;RATSIMIZIVA=Fetra;MAD;1 1 0=;0= █;01:36;best 128;best 128;1;96;1;1;0
wc;2011;81;M;16;NIG;FAD=Seyni;R;BENAMADI=Abderrahmane;ALG;0= █;1 0 0=;05:00;best 128;best 128;1;300;1;0;0
wc;2011;81;M;12;ARG;LUCENTI=Emmanuel;L;BUTT=Karamat;PAK;1 1 1=;0= █ █;02:09;best 128;best 128;1;129;1;1;1
wc;2011;81;M;9;RUS;NIFONTOV=Ivan;L;SARI=Ahmet;TUR;1 0 0= █;0=;01:38;best 128;best 128;1;98;1;0;0
wc;2011;81;M;7;CMR;MBASSA=Michel;R;VALOIS-FORTIER=Antoine;CAN;0= █ █;1 0 1=;03:01;best 128;best 128;1;181;1;0;1
wc;2011;81;M;3;UZB;KABULOV=Farmon;R;CRUZ=Osmay;CUB;0=;1 0 0= █;05:00;best 128;best 128;1;300;1;0;0
wc;2011;81;M;1;KOR;KIM=Jae-Bum;L;OTGONBAATAR=Uuganbaatar;MGL;1=;0= █;04:41;best 128;best 128;0;281;0;0;1
wc;2011;90;M;131;GRE;ILIADIS=Ilias;L;NISHIYAMA=Daiki;JPN;1 0 0=;0=;03:31;Final;r8;1;211;1;0;0
wc;2011;90;M;130;CUB;GONZALEZ=Asley;L;DENISOV=Kirill;RUS;1= █;0= █;05:26;Bronze;r8;0;326;0;0;1
wc;2011;90;M;129;KOR;LEE=Kyu-won;R;ONO=Takashi;JPN;1 1=;1 0 0= █;04:27;Bronze;r8;1;267;1;1;1
wc;2011;90;M;128;JPN;ONO=Takashi;R;NISHIYAMA=Daiki;JPN;0= █ █;1= █;05:00;Semi Final;Semi Final;0;300;0;0;1
wc;2011;90;M;127;GRE;ILIADIS=Ilias;L;DENISOV=Kirill;RUS;1 0 0= █;0= █;04:19;Semi Final;Semi Final;1;259;1;0;0
wc;2011;90;M;126;UKR;GREKOV=Valentyn;R;GONZALEZ=Asley;CUB;1= █;1 0= █ █;05:00;Repechage;r5;0;300;0;1;1
wc;2011;90;M;125;BRA;PESSANHA=Hugo;R;LEE=Kyu-won;KOR;0= █ █;1 0 1= █;04:40;Repechage;r5;1;280;1;0;1
wc;2011;90;M;124;JPN;NISHIYAMA=Daiki;L;GONZALEZ=Asley;CUB;1=;0= █ █;05:00;Quarter Final;Quarter Final;0;300;0;0;1
wc;2011;90;M;123;JPN;ONO=Takashi;L;GREKOV=Valentyn;UKR;1 0 1= █;0= █ █;04:47;Quarter Final;Quarter Final;1;287;1;0;1
wc;2011;90;M;122;RUS;DENISOV=Kirill;L;LEE=Kyu-won;KOR;1 0 0=;0=;02:12;Quarter Final;Quarter Final;1;132;1;0;0
wc;2011;90;M;121;GRE;ILIADIS=Ilias;L;PESSANHA=Hugo;BRA;1 1 0=;0= █ █ █;03:10;Quarter Final;Quarter Final;1;190;1;1;0
wc;2011;90;M;120;UZB;CHORIEV=Dilshod;R;GONZALEZ=Asley;CUB;0= █ █;1= █;07:36;best 16;best 16;0;456;0;0;1
wc;2011;90;M;119;JPN;NISHIYAMA=Daiki;L;BENIKHLEF=Amar;ALG;1 0 0=;0=;01:13;best 16;best 16;1;73;1;0;0
wc;2011;90;M;118;BRA;CAMILO=Tiago;R;GREKOV=Valentyn;UKR;1= █;1 0= █ █;05:00;best 16;best 16;0;300;0;1;1
wc;2011;90;M;117;JPN;ONO=Takashi;L;RANDL=Milan;SVK;1 1= █;0= █ █;05:00;best 16;best 16;0;300;0;1;1
wc;2011;90;M;116;AZE;MAMMADOV=Elkhan;R;LEE=Kyu-won;KOR;0= █ █;1 0 1= █;04:30;best 16;best 16;1;270;1;0;1
wc;2011;90;M;115;RUS;DENISOV=Kirill;L;SYNYAVSKY=Vadym;UKR;1 1=;0= █ █ █;05:00;best 16;best 16;0;300;0;1;1
wc;2011;90;M;114;BRA;PESSANHA=Hugo;L;DOLASSEM=Dieudonne;CMR;1 0 0=;0=;01:09;best 16;best 16;1;69;1;0;0
wc;2011;90;M;113;GRE;ILIADIS=Ilias;L;REMARENCO=Ivan;MDA;1 0 0=;0=;01:10;best 16;best 16;1;70;1;0;0
wc;2011;90;M;112;CUB;GONZALEZ=Asley;L;WEGLARZ=Krzysztof;POL;1=;0= █;05:11;best 32;best 32;0;311;0;0;1
wc;2011;90;M;111;UZB;CHORIEV=Dilshod;L;SOBIROV=Parviz;TJK;1 0 0=;0=;02:01;best 32;best 32;1;121;1;0;0
wc;2011;90;M;110;ALG;BENIKHLEF=Amar;L;MELONI=Roberto;ITA;1 0= █ █;1= █ █ █;05:00;best 32;best 32;0;300;0;1;1
wc;2011;90;M;109;JPN;NISHIYAMA=Daiki;L;BAUZA=Karolis;LTU;1= █;0= █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;90;M;108;EGY;MESBAH=Hesham;R;GREKOV=Valentyn;UKR;0= █;1=;05:00;best 32;best 32;0;300;0;0;1
wc;2011;90;M;107;BRA;CAMILO=Tiago;L;SONG=Dae-nam;KOR;1=;0= █ █;06:03;best 32;best 32;0;363;0;0;1
wc;2011;90;M;106;SVK;RANDL=Milan;L;HISCHIER=Dominique;SUI;1 0 0= █ █;1= █;02:44;best 32;best 32;1;164;1;0;1
wc;2011;90;M;105;JPN;ONO=Takashi;L;NYMAN=Marcus;SWE;1 0= █;0= █;05:00;best 32;best 32;0;300;0;1;0
wc;2011;90;M;104;GEO;GOGOTCHURI=Zviad;R;LEE=Kyu-won;KOR;0=;1 0 1=;03:10;best 32;best 32;1;190;1;0;1
wc;2011;90;M;103;AZE;MAMMADOV=Elkhan;L;EMOND=Alexandre;CAN;1=;0= █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2011;90;M;102;KGZ;MAMEDOV=Chingiz;R;SYNYAVSKY=Vadym;UKR;0=;2= █;05:00;best 32;best 32;0;300;0;0;2
wc;2011;90;M;101;RUS;DENISOV=Kirill;L;BUFFET=Romain;FRA;1 0= █;0=;02:21;best 32;best 32;0;141;0;1;0
wc;2011;90;M;100;SRB;NIKOLIC=Nikola;R;DOLASSEM=Dieudonne;CMR;1= █ █ █;1 0= █ █;05:59;best 32;best 32;0;359;0;1;1
wc;2011;90;M;99;BRA;PESSANHA=Hugo;L;KASSACHEV=Alexandr;KAZ;2= █;0= █ █;05:00;best 32;best 32;0;300;0;0;2
wc;2011;90;M;98;GBR;GORDON=Winston;R;REMARENCO=Ivan;MDA;0= █;1 0 0= █;06:58;best 32;best 32;1;418;1;0;0
wc;2011;90;M;97;GRE;ILIADIS=Ilias;L;BOUYACOUB=Lyes;ALG;1 0 0= █;0= █ █ █;05:00;best 32;best 32;1;300;1;0;0
wc;2011;90;M;96;MGL;ERDENEBILEG=Enkhbat;R;WEGLARZ=Krzysztof;POL;0= █;1 0 0=;02:00;best 64;best 64;1;120;1;0;0
wc;2011;90;M;93;UZB;CHORIEV=Dilshod;L;DILL-RUSSELL=Ryan;NZL;1 0 0= █;0= █;03:13;best 64;best 64;1;193;1;0;0
wc;2011;90;M;92;ITA;MELONI=Roberto;L;KONE=Kinapeya romeo;CIV;2=;0= █ █;05:00;best 64;best 64;0;300;0;0;2
wc;2011;90;M;91;ARG;CAMPOS=Hector;R;BENIKHLEF=Amar;ALG;0= █ █;1= █;05:00;best 64;best 64;0;300;0;0;1
wc;2011;90;M;90;LTU;BAUZA=Karolis;L;BOLAT=Timur;KAZ;1 0 0=;0= █;03:07;best 64;best 64;1;187;1;0;0
wc;2011;90;M;89;JPN;NISHIYAMA=Daiki;L;LIPARTELIANI=Varlam;GEO;1= █;0= █;05:00;best 64;best 64;0;300;0;0;1
