nrk;pgnw;freq;lgw;lgnw
95554;1.77;61.16;1279;23
95555;1.19;61.35;1242;15
95556;1.77;63.49;1389;25
95557;1.19;65.10;1163;14
95558;1.51;57.46;1111;17
95559;0.85;71.85;1045;9
95560;0.93;71.91;1499;14
95561;0.89;61.12;1231;11
95562;0.84;53.83;822;7
95563;1.45;53.87;885;13
95564;0.88;60.81;1015;9
95565;1.30;61.44;1219;16
95566;0.43;64.75;1163;5
95567;1.31;61.39;1351;18
95568;1.13;72.92;1398;16
95569;1.22;56.23;1052;13
95570;1.30;67.63;835;11
95571;1.04;73.95;764;8
95572;1.13;64.22;875;10
95573;2.24;59.91;656;15
95574;0.56;61.58;534;3
95575;8.47;18.55;108;10
95576;0.00;31.29;46;0
95577;4.35;85.19;22;1
95578;1.29;59.92;993;13
95579;1.00;59.76;594;6
95580;1.03;58.39;482;5
95581;1.36;65.12;943;13
95582;1.06;65.58;1118;12
95583;1.64;69.90;660;11
95584;1.01;69.22;1280;13
95585;0.32;66.42;629;2
95586;3.53;37.19;273;10
95587;4.23;51.76;408;18
95588;1.33;62.28;813;11
95589;0.73;73.32;1353;10
95590;1.60;73.19;736;12
95591;0.74;67.40;673;5
95592;1.35;62.61;659;9
95593;1.73;61.61;738;13
95594;1.12;72.63;879;10
95595;1.71;68.90;860;15
95596;1.02;74.98;1169;12
95597;1.51;69.68;912;14
95598;1.57;67.98;627;10
95599;1.16;67.66;426;5
95600;0.60;78.87;835;5
95601;0.72;72.58;686;5
95602;0.89;73.98;665;6
95603;1.08;69.79;1099;12
95604;1.55;71.76;1203;19
95605;1.93;64.83;1267;25
95606;1.31;69.75;1354;18
95607;1.83;64.06;1288;24
95608;2.73;60.27;1070;30
95609;2.75;60.54;1237;35
95610;1.18;63.26;587;7
95611;1.81;61.95;1087;20
95612;1.68;67.73;817;14
95613;1.26;69.02;704;9
95614;1.76;62.97;947;17
95615;1.63;64.24;1147;19
95616;2.29;58.90;640;15
95617;2.04;64.96;672;14
95618;1.72;69.02;972;17
95619;2.54;61.23;805;21
95620;1.76;63.19;727;13
95621;0.73;64.90;949;7
95622;3.46;60.55;363;13
95623;1.17;55.95;590;7
95624;2.70;46.95;397;11
95625;2.03;50.06;386;8
95626;1.68;49.75;585;10
95627;3.14;45.99;617;20
95628;2.82;50.67;585;17
95629;1.96;54.05;549;11
95630;1.39;58.39;638;9
95631;3.22;52.71;451;15
95632;2.02;43.11;340;7
95633;3.58;47.65;673;25
95634;1.96;52.17;800;16
95635;13.21;36.55;46;7
95636;6.06;33.85;62;4
95637;8.47;62.77;54;5
95638;2.54;47.67;499;13
95639;1.65;44.13;536;9
95640;8.67;31.12;137;13
95641;6.08;31.36;139;9
95642;6.98;35.39;160;12
95643;3.73;40.05;155;6
95644;9.09;31.09;130;13
95645;8.16;43.65;180;16
95646;4.46;31.95;214;10
95647;4.25;37.43;248;11
95648;4.19;32.15;183;8
95649;7.14;37.50;156;12
95650;6.67;27.44;126;9
95651;3.28;42.49;443;15
95652;5.77;40.78;196;12
95653;4.38;46.19;371;17
95654;2.61;44.30;299;8
95655;2.03;33.79;532;11
95656;5.99;25.91;267;17
95657;8.00;33.44;92;8
95658;5.48;35.96;69;4
95659;8.16;39.68;180;16
95660;5.28;45.22;269;15
95661;9.55;35.44;142;15
95662;5.70;35.19;149;9
95663;4.07;46.95;118;5
95664;8.33;43.90;66;6
95665;4.71;40.39;647;32
95666;9.30;31.79;156;16
95667;5.71;39.93;314;19
95668;3.50;50.42;635;23
95669;1.18;46.70;84;1
95670;0.75;34.73;132;1
95671;3.92;27.13;49;2
95672;3.16;45.45;92;3
95673;3.90;41.73;148;6
95674;5.69;55.16;116;7
95675;6.99;42.76;173;13
95676;2.82;44.04;345;10
95677;3.31;40.37;468;16
95678;4.07;39.18;165;7
95679;5.62;39.73;252;15
95680;2.66;46.08;183;5
95681;2.09;43.82;281;6
95682;5.81;44.68;162;10
95683;2.52;40.77;310;8
95684;4.74;46.84;402;20
95685;6.54;32.62;143;10
95686;4.09;38.87;375;16
95687;2.67;31.65;73;2
95688;2.71;51.87;539;15
95689;5.70;42.79;546;33
95690;4.90;53.52;369;19
95691;2.18;47.42;314;7
95692;6.20;45.21;469;31
95693;4.21;62.66;614;27
95694;3.49;60.71;249;9
95695;4.36;62.64;263;12
95696;5.49;65.50;585;34
95697;2.33;59.87;545;13
95698;2.42;45.95;282;7
95699;5.85;49.52;193;12
95700;4.21;56.76;728;32
95701;5.55;49.42;562;33
95702;3.29;42.55;558;19
95703;5.88;43.31;128;8
95704;5.09;38.85;205;11
95705;2.60;54.34;975;26
95706;2.84;54.11;1163;34
95707;1.45;52.71;1159;17
95708;7.09;35.70;131;10
95709;2.61;43.76;710;19
95710;3.93;54.05;391;16
95711;2.11;46.73;371;8
95712;11.63;39.81;114;15
95713;3.55;49.90;462;17
95714;2.83;53.93;480;14
95715;3.19;42.69;486;16
95716;3.98;60.56;314;13
95717;3.90;50.11;888;36
95718;4.27;47.95;739;33
95719;3.62;39.61;213;8
95720;9.46;37.19;134;14
95721;2.95;43.45;296;9
95722;2.69;50.36;543;15
95723;2.47;57.04;158;4
95724;5.34;45.51;408;23
95725;0.00;64.84;59;0
95726;20.00;32.47;20;5
95727;3.54;54.37;654;24
95728;3.60;54.00;241;9
95729;6.19;53.39;288;19
95730;3.78;50.22;331;13
95731;9.13;57.68;239;24
95732;11.92;75.39;170;23
95733;6.52;48.59;129;9
95734;2.86;49.78;442;13
95735;1.98;45.32;247;5
95736;8.37;46.93;449;41
95737;5.08;42.58;392;21
95738;3.42;47.18;226;8
95739;2.86;52.80;238;7
95740;3.04;51.27;255;8
95741;1.40;57.22;422;6
95742;2.29;51.70;341;8
95743;2.12;49.08;416;9
95744;2.11;51.56;324;7
95745;2.91;48.95;567;17
95746;2.66;53.70;586;16
95747;3.05;52.05;541;17
95748;1.78;52.87;497;9
95749;1.57;46.86;440;7
95750;1.40;57.33;424;6
95751;4.46;54.89;386;18
95752;2.44;57.34;560;14
95753;3.85;48.09;375;15
95754;4.14;35.32;278;12
95755;3.96;44.44;388;16
95756;1.59;57.71;556;9
95757;2.23;58.73;658;15
95758;5.57;44.60;339;20
95759;1.27;55.70;622;8
95760;1.43;51.66;414;6
95761;3.85;44.83;25;1
95762;4.47;48.27;427;20
95763;2.88;32.67;270;8
95764;6.50;37.13;302;21
95765;5.68;35.29;216;13
95766;5.13;37.57;185;10
95767;2.43;55.04;362;9
95768;2.94;57.43;330;10
95769;2.32;52.54;464;11
95770;2.38;62.42;655;16
95771;6.70;49.75;376;27
95772;7.12;47.27;313;24
95773;2.44;50.41;120;3
95774;3.95;46.06;219;9
95775;2.78;52.53;525;15
95776;5.22;43.93;254;14
95777;1.25;49.79;473;6
95778;2.70;47.22;504;14
95779;3.10;45.19;437;14
95780;1.03;54.77;574;6
95781;2.66;46.70;476;13
95782;1.43;43.78;413;6
95783;3.59;46.88;456;17
95784;1.04;45.88;474;5
95785;3.65;45.23;475;18
95786;3.88;34.29;322;13
95787;2.92;49.10;532;16
95788;3.90;49.37;493;20
95789;1.42;55.28;557;8
95790;4.33;50.14;530;24
95791;3.12;49.76;497;16
95792;0.00;46.15;12;0
95793;0.00;6.25;2;0
95794;4.44;48.98;731;34
95795;6.31;49.19;312;21
95796;3.78;51.10;560;22
95797;2.17;52.96;586;13
95798;4.23;35.14;249;11
95799;2.76;58.00;846;24
95800;2.16;45.70;499;11
95801;2.10;49.20;605;13
95802;2.08;40.75;330;7
95803;2.39;44.57;409;10
95804;3.29;39.58;235;8
95805;3.48;43.81;222;8
95806;4.10;33.47;468;20
95807;3.50;35.15;497;18
95808;5.11;38.08;297;16
95809;5.06;40.09;169;9
95810;2.45;41.98;319;8
95811;5.80;32.09;130;8
95812;2.52;37.19;116;3
95813;2.03;41.46;145;3
95814;2.20;47.00;445;10
95815;4.08;42.61;47;2
95816;14.29;26.58;18;3
95817;1.44;41.72;206;3
95818;2.14;50.57;777;17
95819;3.33;50.08;290;10
95820;4.10;41.71;234;10
95821;4.11;54.32;350;15
95822;5.10;45.69;372;20
95823;5.60;39.94;253;15
95824;3.11;54.35;872;28
95825;1.97;44.03;398;8
95826;6.62;41.41;367;26
95827;2.74;48.52;604;17
95828;3.92;44.19;760;31
95829;2.30;40.88;298;7
95830;7.33;36.94;253;20
95831;4.84;47.69;866;44
95832;3.93;48.11;391;16
95833;3.02;50.82;930;29
95834;4.36;40.43;307;14
95835;1.90;57.38;930;18
95836;1.85;53.55;636;12
95837;2.07;50.76;945;20
95838;6.95;43.29;174;13
95839;1.95;57.30;1154;23
95840;3.09;55.07;816;26
95841;3.04;57.19;702;22
95842;2.81;56.10;760;22
95843;5.10;49.57;596;32
95844;4.86;50.53;274;14
95845;3.50;51.69;855;31
95846;4.56;53.71;690;33
95847;4.54;36.31;505;24
95848;2.69;50.34;217;6
95849;5.20;41.19;164;9
95850;5.42;36.28;314;18
95851;2.06;50.14;1046;22
95852;4.52;41.31;211;10
95853;1.66;46.21;653;11
95854;3.52;39.89;274;10
95855;10.00;60.61;72;8
95856;3.30;48.86;704;24
95857;2.75;44.97;565;16
95858;4.84;47.77;295;15
95859;4.49;48.36;660;31
95860;5.72;48.61;379;23
95861;2.32;51.47;1009;24
95862;4.25;53.62;1015;45
95863;1.37;53.06;864;12
95864;1.72;52.48;458;8
95865;3.14;41.51;587;19
95866;4.10;35.59;257;11
95867;2.30;39.33;297;7
95868;7.67;50.23;301;25
95869;2.28;54.95;472;11
95870;2.86;49.32;883;26
95871;3.63;44.72;743;28
95872;5.49;33.53;379;22
95873;6.39;37.00;293;20
95874;2.92;42.35;266;8
95875;4.36;49.55;417;19
95876;5.38;52.92;369;21
95877;3.38;52.39;857;30
95878;5.01;47.89;550;29
95879;3.88;50.46;743;30
95880;5.34;44.21;195;11
95881;5.26;42.94;216;12
95882;2.60;47.20;600;16
95883;2.99;56.15;616;19
95884;6.02;52.29;515;33
95885;4.54;53.60;505;24
95886;4.65;52.99;922;45
95887;4.80;47.71;377;19
95888;2.61;57.54;1007;27
95889;1.45;50.86;409;6
95890;3.56;57.43;678;25
95891;4.29;47.49;290;13
95892;1.61;52.32;366;6
95893;3.33;47.62;348;12
95894;3.96;38.22;218;9
95895;4.02;44.96;167;7
95896;4.08;44.44;353;15
95897;3.23;40.87;210;7
95898;3.12;50.05;931;30
95899;4.69;40.40;467;23
95900;2.13;42.27;321;7
95901;3.81;43.99;454;18
95902;4.72;43.49;242;12
95903;3.35;49.23;404;14
95904;2.98;39.90;163;5
95905;4.23;51.16;634;28
95906;3.42;46.73;621;22
95907;3.56;51.95;244;9
95908;3.60;49.95;455;17
95909;2.69;47.29;687;19
95910;1.58;47.96;312;5
95911;2.36;43.59;289;7
95912;3.90;39.59;296;12
95913;1.32;52.88;299;4
95914;3.18;40.83;304;10
95915;3.48;54.48;305;11
95916;3.42;61.09;367;13
95917;5.30;57.14;250;14
95918;1.98;59.76;297;6
95919;3.11;35.86;156;5
95920;3.25;39.09;149;5
95921;5.41;40.07;210;12
95922;4.59;51.58;499;24
95923;2.20;55.64;222;5
95924;3.42;52.85;564;20
95925;1.64;51.75;1079;18
95926;1.36;51.81;1014;14
95927;3.22;50.48;1023;34
95928;1.80;51.41;1036;19
95929;2.71;56.16;430;12
95930;1.75;55.16;1124;20
95931;1.68;53.35;760;13
95932;2.71;48.21;538;15
95933;3.56;43.25;488;18
95934;1.45;46.93;475;7
95935;1.63;45.86;604;10
95936;3.27;47.49;384;13
95937;1.25;51.61;237;3
95938;3.99;50.39;866;36
95939;2.73;49.08;285;8
95940;5.58;45.36;254;15
95941;5.00;43.76;323;17
95942;1.40;48.20;423;6
95943;3.36;63.47;403;14
95944;3.02;57.39;802;25
95945;3.24;50.47;418;14
95946;1.50;64.19;459;7
95947;2.27;43.56;301;7
95948;7.07;32.74;171;13
95949;2.30;50.82;424;10
95950;3.04;44.71;287;9
95951;3.46;51.08;251;9
95952;1.51;49.63;196;3
95953;2.78;58.34;1013;29
95954;2.01;52.10;487;10
95955;2.16;56.11;499;11
95956;4.58;52.02;479;23
95957;3.29;54.19;294;10
95958;3.91;49.13;491;20
95959;3.64;57.79;318;12
95960;2.20;52.82;311;7
95961;1.72;64.04;343;6
95962;3.64;44.03;423;16
95963;1.73;45.19;397;7
95964;2.50;47.38;468;12
95965;3.49;52.26;525;19
95966;2.04;51.36;480;10
95967;1.49;48.68;528;8
95968;2.67;44.96;473;13
95969;2.56;45.77;343;9
95970;2.92;47.29;432;13
95971;2.17;49.66;496;11
95972;0.75;43.03;398;3
95973;3.77;43.09;408;16
95974;3.23;50.10;479;16
95975;3.95;47.72;462;19
95976;1.62;52.06;546;9
95977;17.24;55.77;24;5
95978;7.96;39.51;208;18
95979;3.37;36.06;315;11
95980;4.82;44.57;375;19
95981;2.95;43.41;329;10
95982;2.30;31.70;298;7
95983;6.64;37.69;253;18
95984;8.02;48.40;321;28
95985;5.41;37.16;245;14
95986;6.62;51.27;395;28
95987;7.42;34.55;237;19
95988;5.85;37.63;338;21
95989;7.74;31.76;286;24
95990;4.59;44.59;291;14
95991;5.76;32.40;229;14
95992;6.89;44.06;311;23
95993;3.45;41.04;252;9
95994;2.65;37.05;220;6
95995;2.88;38.95;438;13
95996;2.47;39.76;513;13
95997;6.76;37.53;386;28
95998;7.69;37.20;216;18
95999;4.36;36.62;263;12
96000;7.76;40.99;214;18
96001;5.15;35.19;258;14
96002;7.16;35.65;324;25
96003;2.46;49.22;277;7
96004;3.11;33.04;218;7
96005;5.85;35.33;161;10
96006;3.70;48.21;26;1
96007;3.21;49.44;513;17
96008;3.77;40.23;434;17
96009;4.34;40.28;551;25
96010;8.98;44.55;294;29
96011;6.13;39.60;429;28
96012;1.63;49.29;722;12
96013;1.13;46.75;697;8
96014;2.26;48.28;562;13
96015;1.25;50.43;633;8
96016;1.51;56.83;783;12
96017;1.68;53.37;818;14
96018;1.53;52.31;770;12
96019;1.39;55.31;781;11
96020;2.01;50.36;683;14
96021;1.79;54.57;768;14
96022;1.85;51.01;744;14
96023;2.39;49.23;654;16
96024;2.14;59.70;870;19
96025;1.39;60.48;851;12
96026;1.05;54.19;755;8
96027;1.25;55.17;790;10
96028;0.74;49.09;672;5
96029;2.02;47.96;632;13
96030;2.65;45.65;588;16
96031;1.38;45.62;642;9
96032;1.85;36.71;477;9
96033;2.08;44.04;47;1
96034;10.71;45.16;25;3
96035;0.00;90.32;28;0
96036;3.44;46.12;281;10
96037;8.04;38.27;309;27
96038;2.33;46.09;461;11
96039;2.83;39.41;378;11
96040;4.69;42.23;386;19
96041;1.68;53.30;643;11
96042;2.76;43.03;282;8
96043;2.86;50.79;407;12
96044;4.25;44.73;248;11
96045;3.80;46.40;304;12
96046;2.43;45.12;401;10
96047;3.19;44.98;546;18
96048;1.98;42.63;445;9
96049;3.04;38.21;223;7
96050;2.28;38.15;214;5
96051;12.12;42.86;29;4
96052;2.51;41.43;389;10
96053;0.74;57.05;667;5
96054;3.17;43.66;427;14
96055;2.73;47.08;534;15
96056;3.45;43.58;364;13
96057;3.74;45.61;335;13
96058;1.90;44.95;310;6
96059;4.36;51.25;373;17
96060;1.78;42.37;221;4
96061;6.12;54.81;230;15
96062;3.33;47.19;551;19
96063;1.84;45.17;427;8
96064;2.65;47.03;478;13
96065;2.13;54.07;598;13
96066;3.21;47.70;512;17
96067;5.86;38.95;209;13
96068;1.87;51.51;786;15
96069;2.22;59.00;660;15
96070;1.79;55.81;660;12
96071;2.40;58.56;651;16
96072;8.23;37.05;290;26
96073;5.77;49.03;523;32
96074;1.75;59.51;784;14
96075;3.19;48.98;486;16
96076;2.91;46.53;533;16
96077;1.05;52.45;1036;11
96078;1.53;61.35;1283;20
96079;1.68;59.18;1284;22
96080;3.27;54.43;916;31
96081;4.32;60.52;1263;57
96082;2.07;58.71;1086;23
96083;1.55;58.27;635;10
96084;1.56;55.78;1011;16
96085;5.00;26.49;38;2
96086;0.97;55.55;615;6
96087;1.27;64.48;310;4
96088;3.55;50.38;190;7
96089;3.45;50.34;503;18
96090;3.64;45.98;397;15
96091;2.03;44.73;241;5
96092;2.46;47.47;238;6
96093;2.11;63.33;279;6
96094;7.02;47.11;212;16
96095;1.13;47.84;350;4
96096;4.25;45.49;338;15
96097;1.53;51.95;772;12
96098;2.20;50.12;623;14
96099;1.72;54.87;570;10
96100;3.77;40.68;332;13
96101;4.50;41.93;191;9
96102;3.14;51.32;339;11
96103;2.86;41.04;238;7
96104;7.59;53.56;146;12
96105;2.43;52.22;722;18
96106;3.56;47.83;244;9
96107;3.17;46.03;550;18
96108;1.91;61.73;462;9
96109;2.94;65.38;363;11
96110;7.69;78.00;36;3
96111;2.99;53.92;227;7
96112;2.66;48.74;548;15
96113;2.68;44.85;508;14
96114;3.82;56.83;252;10
96115;1.45;47.77;476;7
96116;3.66;46.81;184;7
96117;3.60;45.37;321;12
96118;6.25;50.93;360;24
96119;3.03;53.42;416;13
96120;2.72;49.55;322;9
96121;3.15;54.56;307;10
96122;2.10;47.56;419;9
96123;3.16;43.78;368;12
96124;2.29;49.87;384;9
96125;6.69;46.70;251;18
96126;2.36;53.13;207;5
96127;6.89;39.89;527;39
96128;8.57;41.67;192;18
96129;6.13;38.55;245;16
96130;5.88;35.66;240;15
96131;6.72;40.42;250;18
96132;6.84;34.67;177;13
96133;6.84;44.95;286;21
96134;3.96;48.22;1066;44
96135;3.86;47.41;448;18
96136;2.30;37.34;340;8
96137;7.79;43.47;497;42
96138;6.53;50.87;272;19
96139;8.53;42.93;472;44
96140;3.22;47.82;1021;34
96141;5.93;37.28;222;14
96142;6.06;45.05;248;16
96143;2.51;53.64;194;5
96144;7.25;45.51;371;29
96145;2.75;53.42;956;27
96146;3.78;45.31;790;31
96147;2.59;50.89;864;23
96148;1.85;52.40;901;17
96149;2.66;49.28;768;21
96150;3.32;47.58;816;28
96151;4.05;42.91;308;13
96152;2.97;47.62;359;11
96153;6.95;44.25;308;23
96154;3.78;39.38;382;15
96155;5.60;41.13;556;33
96156;1.60;61.45;800;13
96157;2.35;54.76;954;23
96158;1.49;54.05;993;15
96159;1.56;55.20;757;12
96160;2.50;54.54;779;20
96161;1.56;60.81;886;14
96162;1.91;66.09;411;8
96163;0.76;54.53;394;3
96164;2.90;56.31;771;23
96165;2.52;51.05;425;11
96166;2.49;45.58;352;9
96167;1.20;55.93;657;8
96168;1.58;49.33;874;14
96169;0.84;64.14;1291;11
96170;0.98;72.45;604;6
96171;0.90;69.89;987;9
96172;0.95;73.30;1572;15
96173;1.31;58.37;977;13
96174;2.35;53.79;1080;26
96175;3.46;47.60;670;24
96176;2.64;50.40;738;20
96177;2.56;54.20;798;21
96178;1.33;51.37;222;3
96179;1.86;50.47;844;16
96180;1.58;59.41;559;9
96181;2.23;57.78;919;21
96182;1.75;61.90;728;13
96183;0.62;72.08;1442;9
96184;1.36;69.58;1164;16
96185;1.36;69.82;1447;20
96186;1.27;73.74;1012;13
96187;0.82;72.05;1332;11
96188;1.00;63.96;794;8
96189;0.72;67.50;1105;8
96190;0.53;78.06;754;4
96191;1.65;69.98;894;15
96192;1.66;67.02;1123;19
96193;1.95;61.95;755;15
96194;6.39;54.79;337;23
96195;1.74;69.33;622;11
96196;1.45;57.56;409;6
96197;1.68;56.55;467;8
96198;1.49;71.21;463;7
96199;1.76;72.09;614;11
96200;2.71;54.42;395;11
96201;2.49;68.17;353;9
96202;0.85;61.74;584;5
96203;1.32;63.80;600;8
96204;2.32;52.09;548;13
96205;1.98;64.24;544;11
96206;2.81;62.12;381;11
96207;1.66;58.87;594;10
96208;1.40;58.82;562;8
96209;1.67;48.39;590;10
96210;3.20;56.73;514;17
96211;3.66;47.74;316;12
96212;3.78;50.70;280;11
96213;3.27;42.13;207;7
96214;2.27;63.04;560;13
96215;2.23;56.77;570;13
96216;3.70;84.38;52;2
96217;1.82;69.75;1132;21
96218;1.90;69.53;1238;24
96219;1.04;71.32;1612;17
96220;1.65;65.28;1130;19
96221;1.11;64.59;799;9
96222;1.73;62.96;1024;18
96223;1.92;55.35;817;16
96224;1.85;51.23;794;15
96225;1.85;51.30;1006;19
96226;2.95;57.02;887;27
96227;3.05;52.85;1206;38
96228;3.09;57.76;1190;38
96229;1.70;54.59;1215;21
96230;0.00;60.98;25;0
96231;4.14;42.90;556;24
96232;5.46;46.42;398;23
96233;2.32;34.78;337;8
96234;3.38;53.08;200;7
96235;3.59;50.20;832;31
96236;5.92;41.41;270;17
96237;3.05;37.92;254;8
96238;2.35;50.82;664;16
96239;5.59;40.70;287;17
96240;3.43;52.01;761;27
96241;3.07;43.28;253;8
96242;6.48;45.71;563;39
96243;2.52;48.55;620;16
96244;3.07;43.20;379;12
96245;4.13;50.00;232;10
96246;1.62;44.84;547;9
96247;3.90;47.95;370;15
96248;3.10;53.87;688;22
96249;1.41;50.13;1115;16
96250;2.40;44.43;366;9
96251;1.47;54.47;738;11
96252;5.03;49.45;340;18
96253;1.58;54.25;685;11
96254;2.57;42.71;417;11
96255;7.01;44.75;305;23
96256;1.57;61.43;751;12
96257;1.90;54.81;414;8
96258;3.73;40.92;232;9
96259;7.14;46.67;13;1
96260;3.80;52.22;531;21
96261;1.54;55.91;256;4
96262;3.83;38.21;226;9
96263;1.65;49.35;298;5
96264;4.74;44.55;261;13
96265;3.13;54.14;557;18
96266;5.16;46.24;478;26
96267;3.85;43.17;325;13
96268;1.92;41.27;306;6
96269;6.16;48.64;320;21
96270;9.73;37.22;167;18
96271;4.11;46.79;350;15
96272;4.06;40.15;260;11
96273;3.12;40.04;434;14
96274;2.32;50.13;548;13
96275;5.43;52.49;209;12
96276;12.50;72.73;14;2
96277;5.17;48.09;275;15
96278;4.79;53.14;298;15
96279;5.19;36.90;219;12
96280;6.25;39.60;225;15
96281;1.84;56.84;587;11
96282;1.52;58.34;844;13
96283;1.11;65.55;894;10
96284;2.05;64.42;383;8
96285;1.07;66.53;830;9
96286;1.30;63.36;454;6
96287;1.34;60.02;517;7
96288;1.72;63.98;515;9
96289;1.37;66.20;1078;15
96290;1.51;67.20;914;14
96291;1.46;60.52;944;14
96292;0.98;64.55;705;7
96293;2.12;65.32;553;12
96294;0.91;65.51;544;5
96295;0.52;65.82;569;3
96296;0.32;57.31;938;3
96297;1.78;60.40;1104;20
96298;1.49;51.85;594;9
96299;2.22;62.74;838;19
96300;1.98;55.84;989;20
96301;1.26;50.06;785;10
96302;1.28;64.53;1234;16
96303;0.81;61.98;857;7
96304;1.14;60.93;868;10
96305;1.13;55.02;1137;13
96306;1.99;54.92;591;12
96307;1.10;59.83;900;10
96308;0.46;62.95;861;4
96309;1.36;59.97;946;13
96310;1.23;64.21;1205;15
96311;1.47;65.13;1474;22
96312;2.14;65.09;1053;23
96313;1.85;63.26;1433;27
96314;1.49;57.29;1192;18
96315;2.38;61.45;820;20
96316;1.32;63.04;1417;19
96317;1.09;63.10;1270;14
96318;1.96;58.22;701;14
96319;1.56;63.35;696;11
96320;0.68;67.82;1030;7
96321;1.61;59.65;733;12
96322;1.30;63.18;757;10
96323;1.46;65.53;740;11
96324;15.38;74.82;88;16
96325;1.08;67.33;732;8
96326;0.65;67.77;608;4
96327;1.46;71.25;1282;19
96328;1.31;65.83;1055;14
96329;1.53;70.47;578;9
96330;2.19;69.72;714;16
96331;1.48;63.71;1195;18
96332;2.01;58.57;924;19
96333;0.75;63.88;395;3
96334;1.14;62.30;1214;14
96335;13.89;61.02;31;5
96336;2.19;56.61;670;15
96337;5.11;48.07;390;21
96338;3.16;55.28;644;21
96339;3.43;48.92;197;7
96340;3.29;50.90;411;14
96341;2.40;53.18;163;4
96342;1.79;54.07;659;12
96343;2.87;43.72;338;10
96344;2.36;44.72;331;8
96345;2.47;38.14;276;7
96346;2.73;51.52;214;6
96347;3.42;48.08;424;15
96348;3.30;47.44;322;11
96349;6.02;35.39;156;10
96350;3.81;44.28;227;9
96351;2.51;43.45;194;5
96352;4.95;45.50;173;9
96353;3.71;48.73;571;22
96354;3.06;60.53;886;28
96355;2.19;46.53;492;11
96356;2.83;48.27;720;21
96357;3.54;51.84;245;9
96358;1.96;55.65;599;12
96359;5.07;47.17;206;11
96360;13.04;95.83;40;6
96361;11.62;41.06;213;28
96362;2.23;41.21;525;12
96363;1.90;56.53;361;7
96364;5.91;47.21;175;11
96365;4.09;54.31;399;17
96366;3.30;53.87;586;20
96367;2.05;54.66;861;18
96368;1.91;52.69;873;17
96369;1.21;61.40;1064;13
96370;1.20;57.91;1150;14
96371;1.44;54.52;891;13
96372;2.22;53.79;923;21
96373;2.53;47.81;809;21
96374;2.85;61.71;1126;33
96375;2.14;57.89;1005;22
96376;1.87;57.20;838;16
96377;2.29;63.45;855;20
96378;5.56;37.11;34;2
96379;9.09;55.00;10;1
96380;0.00;32.22;58;0
96381;3.68;35.88;131;5
96382;5.76;40.17;131;8
96383;4.60;45.18;228;11
96384;2.04;32.10;144;3
96385;5.95;42.64;158;10
96386;7.69;36.79;36;3
96387;2.82;53.95;757;22
96388;2.37;39.47;247;6
96389;1.68;61.34;702;12
96390;3.10;56.18;687;22
96391;3.73;52.56;465;18
96392;3.94;51.52;390;16
96393;2.40;50.73;610;15
96394;3.47;47.35;612;22
96395;6.60;41.19;382;27
96396;4.86;43.26;333;17
96397;3.57;46.28;324;12
96398;3.56;46.93;406;15
96399;5.25;42.54;343;19
96400;5.81;44.70;373;23
96401;2.60;44.06;600;16
96402;1.14;55.38;605;7
96403;3.64;51.51;476;18
96404;1.71;53.79;516;9
96405;1.83;62.34;1071;20
96406;2.55;64.68;496;13
96407;2.78;51.61;280;8
96408;0.72;57.44;138;1
96409;1.05;56.83;568;6
96410;2.06;60.37;664;14
96411;3.73;53.92;258;10
96412;2.32;50.15;506;12
96413;2.61;59.19;486;13
96414;1.69;60.17;1047;18
96415;1.11;59.63;891;10
96416;0.98;65.17;1106;11
96417;1.69;60.52;1338;23
96418;0.67;57.93;595;4
96419;0.81;52.11;489;4
96420;1.59;42.73;434;7
96421;1.61;58.56;673;11
96422;1.65;58.28;1014;17
96423;0.36;58.13;278;1
96424;1.94;56.99;1059;21
96425;1.62;55.12;969;16
96426;1.21;63.11;1222;15
96427;1.57;65.62;1383;22
96428;1.53;60.30;899;14
96429;2.66;52.87;914;25
96430;1.40;59.93;634;9
96431;0.37;66.83;811;3
96432;1.74;62.51;1188;21
96433;2.44;82.00;40;1
96434;2.78;53.59;769;22
96435;5.15;39.29;221;12
96436;5.07;44.42;393;21
96437;3.33;49.50;290;10
96438;2.18;37.36;448;10
96439;3.10;50.00;657;21
96440;25.64;23.93;29;10
96441;4.20;34.10;114;5
96442;10.34;78.38;26;3
96443;3.34;46.48;925;32
96444;4.29;43.28;379;17
96445;3.65;50.31;475;18
96446;4.05;31.69;142;6
96447;5.67;37.69;283;17
96448;3.07;41.77;379;12
96449;4.46;52.95;685;32
96450;3.54;53.55;327;12
96451;4.37;50.30;241;11
96452;3.64;56.99;318;12
96453;3.77;48.34;281;11
96454;8.28;49.85;299;27
96455;3.96;48.56;194;8
96456;2.73;46.10;178;5
96457;6.78;36.20;110;8
96458;5.28;45.97;502;28
96459;0.69;52.36;143;1
96460;3.58;50.05;458;17
96461;3.13;49.38;309;10
96462;3.28;36.82;177;6
96463;5.76;40.42;360;22
96464;16.91;100.00;113;23
96465;2.30;55.96;807;19
96466;1.61;57.07;858;14
96467;1.62;57.05;848;14
96468;2.34;55.43;793;19
96469;1.85;45.77;638;12
96470;2.78;55.55;803;23
96471;2.42;54.74;766;19
96472;2.50;48.50;585;15
96473;1.25;52.37;709;9
96474;1.95;50.42;704;14
96475;2.85;40.52;546;16
96476;1.43;58.07;830;12
96477;1.41;50.25;698;10
96478;1.57;54.86;750;12
