KORWIN:
2 100106 KORWIN   650 28.175 (Rusiec)
0 149901 KORWIN 21757 12.542 (zagranica*)
0 229901 KORWIN    15 11.628 (statki gdańsk*)
2 022105 KORWIN   292 10.111 (Głuszyca)
2 281205  KUKIZ   163  6.559 (Nowe Miasto Lubawskie)
2 060114  KUKIZ    57  6.559 (Sławatycze)
2 306301  KUKIZ  1710  6.558 (Leszno)
1 280301  KUKIZ   482  6.555 (Działdowo)
2 143705  KUKIZ    62  6.554 (Siemiątkowo)
2 281104  KUKIZ   448  6.550 (Nidzica)
1 146502  KUKIZ  4284  6.544 (Bemowo)
2 060902  KUKIZ   110  6.528 (Borzechów)
1 143404  KUKIZ   569  6.519 (Zielonka)
2 200509  KUKIZ    78  6.516 (Narewka)
2 321802  KUKIZ   280  6.515 (Łobez)
2 302202  KUKIZ   138  6.509 (Jutrosin)
2 121110  KUKIZ   193  6.507 (Ochotnica Dolna)
1 146507  KUKIZ  6236  6.488 (Praga-Południe)
2 102104  KUKIZ    83  6.479 (Jeżów)
2 241712  KUKIZ   103  6.478 (Ślemień)
2 141406  KUKIZ   128  6.478 (Zakroczym)
2 143411  KUKIZ   468  6.472 (Tłuszcz)
2 120802  KUKIZ   151  6.467 (Gołcza)
2 200403  KUKIZ    94  6.452 (Radziłów)
2 121806  KUKIZ   245  6.446 (Spytkowice)
2 121016  KUKIZ   638  6.442 (Stary Sącz)
2 140901  KUKIZ    42  6.442 (Chotcza)
2 140803  KUKIZ   438  6.435 (Nieporęt)
2 141511  KUKIZ   112  6.429 (Troszyn)
2 260903  KUKIZ   147  6.428 (Klimontów)
2 046301  KUKIZ  5512  6.427 (Toruń)
2 140309  KUKIZ    98  6.426 (Parysów)
2 060503  KUKIZ   176  6.426 (Dzwola)
2 140904  KUKIZ    92  6.425 (Rzeczniów)
1 040102  KUKIZ   391  6.420 (Ciechocinek)
2 201008  KUKIZ    64  6.419 (Perlejewo)
2 040306  KUKIZ   376  6.411 (Osielsko)
2 280206  KUKIZ    45  6.410 (Płoskinia)
2 221308  KUKIZ    57  6.404 (Osiek)
2 142607  KUKIZ    79  6.392 (Przesmyki)
2 260507  KUKIZ    83  6.375 (Smyków)
2 041001  KUKIZ   266  6.368 (Kcynia)
2 120109  KUKIZ   161  6.359 (Żegocina)
1 126101  KUKIZ 23220  6.358 (Kraków*)
2 142205  KUKIZ    71  6.356 (Krasne)
2 120710  KUKIZ   134  6.351 (Niedźwiedź)
2 201308  KUKIZ   148  6.349 (Sokoły)
2 220103  KUKIZ   105  6.348 (Czarna Dąbrówka)
2 142105  KUKIZ   394  6.338 (Nadarzyn)
2 041503  KUKIZ   151  6.337 (Czernikowo)
2 100404  KUKIZ   115  6.326 (Grabów)
2 200706  KUKIZ    44  6.322 (Przytuły)
1 146514  KUKIZ  2479  6.317 (Wawer)
2 061110  KUKIZ   138  6.316 (Wojcieszków)
2 141107  KUKIZ   106  6.306 (Różan)
2 141803  KUKIZ   710  6.301 (Lesznowola)
2 226101  KUKIZ 13634  6.297 (Gdańsk)
2 140205  KUKIZ    79  6.295 (Grudusk)
2 040603  KUKIZ   142  6.289 (Łasin)
2 302304  KUKIZ    98  6.282 (Ostrowite)
2 141804  KUKIZ  2311  6.276 (Piaseczno)
2 221209  KUKIZ    58  6.270 (Smołdzino)
2 320507  KUKIZ   107  6.268 (Rewal)
2 180405  KUKIZ   148  6.253 (Laszki)
2 120613  KUKIZ   151  6.240 (Sułoszowa)
2 143302  KUKIZ    93  6.237 (Grębków)
2 120706  KUKIZ   225  6.234 (Laskowa)
2 140101  KUKIZ   260  6.234 (Białobrzegi)
2 143203  KUKIZ   109  6.229 (Kampinos)
2 143202  KUKIZ   338  6.224 (Izabelin)
1 281201  KUKIZ   253  6.209 (Nowe Miasto Lubawskie)
2 101104  KUKIZ   176  6.204 (Uniejów)
2 100502  KUKIZ   119  6.195 (Bielawy)
2 143405  KUKIZ   194  6.190 (Dąbrówka)
2 120904  KUKIZ   286  6.180 (Pcim)
2 101103  KUKIZ   356  6.179 (Poddębice)
2 040706  KUKIZ   377  6.178 (Kruszwica)
2 180710  KUKIZ    43  6.178 (Jaśliska)
2 142903  KUKIZ    54  6.164 (Ceranów)
1 140801  KUKIZ  1565  6.159 (Legionowo)
2 121404  KUKIZ    81  6.155 (Pałecznica)
2 143703  KUKIZ   126  6.149 (Lubowidz)
2 120507  KUKIZ   103  6.142 (Moszczenica)
1 146506  KUKIZ  2756  6.114 (Ochota)
2 143601  KUKIZ    92  6.109 (Kazanów)
2 201310  KUKIZ   122  6.088 (Wysokie Mazowieckie)
2 301401  KUKIZ    61  6.088 (Chrzypsko Wielkie)
1 041201  KUKIZ   343  6.071 (Rypin)
2 140103  KUKIZ    86  6.061 (Radzanów)
2 141902  KUKIZ   170  6.056 (Bodzanów)
2 201110  KUKIZ    60  6.054 (Szudziałowo)
2 143205  KUKIZ   780  6.053 (Łomianki)
2 181104  KUKIZ    67  6.047 (Gawłuszowice)
2 260105  KUKIZ   110  6.044 (Solec-Zdrój)
2 180508  KUKIZ   114  6.035 (Osiek Jasielski)
2 201403  KUKIZ   116  6.032 (Rutki)
2 260501  KUKIZ    85  6.028 (Fałków)
2 300308  KUKIZ   118  6.020 (Niechanowo)
2 220607  KUKIZ   131  6.012 (Nowa Karczma)
2 120708  KUKIZ   233  6.011 (Łukowica)
2 221505  KUKIZ   123  5.985 (Gniewino)
2 142804  KUKIZ   111  5.974 (Młodzieszyn)
2 141802  KUKIZ   733  5.963 (Konstancin-Jeziorna)
2 240309  KUKIZ   273  5.955 (Istebna)
2 301403  KUKIZ   382  5.954 (Międzychód)
2 201109  KUKIZ   139  5.945 (Suchowola)
2 220110  KUKIZ    72  5.941 (Tuchomie)
2 061108  KUKIZ   168  5.909 (Stoczek Łukowski)
2 101611  KUKIZ    74  5.901 (Żelechlinek)
2 141103  KUKIZ   112  5.901 (Karniewo)
2 201302  KUKIZ   184  5.897 (Ciechanowiec)
2 201309  KUKIZ   162  5.889 (Szepietowo)
2 300801  KUKIZ   176  5.886 (Baranów)
2 200602  KUKIZ    65  5.872 (Grabowo)
2 143704  KUKIZ    77  5.869 (Lutocin)
2 120402  KUKIZ   460  5.859 (Dąbrowa Tarnowska)
2 180302  KUKIZ   272  5.853 (Brzostek)
2 041605  KUKIZ   106  5.847 (Śliwice)
2 300503  KUKIZ   123  5.829 (Kamieniec)
2 121008  KUKIZ   119  5.816 (Łabowa)
2 143003  KUKIZ    72  5.802 (Mirów)
2 200304  KUKIZ    89  5.791 (Boćki)
2 241705  KUKIZ    55  5.777 (Koszarawa)
2 142707  KUKIZ   128  5.763 (Zawidz)
2 142402  KUKIZ   118  5.750 (Obryte)
2 220501  KUKIZ   165  5.747 (Chmielno)
2 321103  KUKIZ    36  5.732 (Nowe Warpno)
2 201106  KUKIZ    47  5.732 (Nowy Dwór)
2 121003  KUKIZ   198  5.728 (Gródek nad Dunajcem)
2 101102  KUKIZ    76  5.723 (Pęczniew)
2 303104  KUKIZ    94  5.711 (Lipka)
2 220506  KUKIZ   205  5.710 (Stężyca)
2 142906  KUKIZ   135  5.679 (Repki)
2 221603  KUKIZ    45  5.668 (Stary Dzierzgoń)
2 061107  KUKIZ   196  5.653 (Stanin)
2 200406  KUKIZ    63  5.630 (Wąsosz)
2 302113  KUKIZ   375  5.627 (Rokietnica)
2 143706  KUKIZ   290  5.625 (Żuromin)
2 143307  KUKIZ   121  5.620 (Sadowne)
2 040805  KUKIZ   121  5.620 (Kikół)
2 100407  KUKIZ    71  5.613 (Świnice Warckie)
2 121612  KUKIZ    75  5.605 (Wietrzychowice)
2 061103  KUKIZ   120  5.602 (Adamów)
2 181409  KUKIZ   157  5.587 (Zarzecze)
2 281101  KUKIZ    48  5.562 (Janowiec Kościelny)
2 260805  KUKIZ    73  5.560 (Złota)
1 306401  KUKIZ 14078  5.538 (Poznań*)
2 142301  KUKIZ    84  5.483 (Borkowice)
2 220505  KUKIZ   177  5.471 (Somonino)
2 061905  KUKIZ    82  5.459 (Urszulin)
2 142104  KUKIZ   511  5.459 (Michałowice)
2 220504  KUKIZ   391  5.459 (Sierakowice)
2 302117  KUKIZ   629  5.455 (Tarnowo Podgórne)
2 120709  KUKIZ   351  5.446 (Mszana Dolna)
2 121703  KUKIZ   258  5.445 (Bukowina Tatrzańska)
2 041812  KUKIZ   175  5.435 (Lubraniec)
2 142909  KUKIZ    88  5.402 (Sterdyń)
2 302105  KUKIZ   561  5.375 (Dopiewo)
1 146513  KUKIZ  4579  5.370 (Ursynów)
2 142308  KUKIZ   106  5.370 (Wieniawa)
2 142305  KUKIZ    78  5.368 (Potworów)
2 141611  KUKIZ    74  5.343 (Zaręby Kościelne)
2 220107  KUKIZ    73  5.328 (Parchowo)
2 160303  KUKIZ    82  5.318 (Cisek)
1 146505  KUKIZ  6399  5.301 (Mokotów)
2 200504  KUKIZ    34  5.288 (Czyże)
1 022103  KUKIZ   143  5.261 (Szczawno-Zdrój)
2 260505  KUKIZ    70  5.259 (Ruda Maleniecka)
2 201102  KUKIZ    70  5.255 (Janów)
2 221003  KUKIZ    49  5.229 (Ostaszewo)
2 200204  KUKIZ    90  5.193 (Gródek)
2 141606  KUKIZ    61  5.191 (Nur)
2 142606  KUKIZ    63  5.168 (Paprotnia)
1 146510  KUKIZ  3257  5.144 (Śródmieście)
2 142604  KUKIZ   100  5.118 (Mokobody)
1 301101  KUKIZ   522  5.075 (Kościan)
2 201006  KUKIZ    33  5.069 (Milejczyce)
2 302115  KUKIZ   407  5.055 (Suchy Las)
2 060502  KUKIZ    72  5.038 (Chrzanów)
2 060504  KUKIZ   157  5.037 (Godziszów)
2 226401  KUKIZ   978  5.024 (Sopot)
2 141102  KUKIZ    49  4.960 (Czerwonka)
2 141911  KUKIZ    76  4.941 (Słubice)
2 180805  KUKIZ   441  4.913 (Nowa Sarzyna)
2 181203  KUKIZ   199  4.900 (Jeżowe)
2 121010  KUKIZ   224  4.860 (Łososina Dolna)
2 142406  KUKIZ    88  4.859 (Winnica)
2 040802  KUKIZ    48  4.834 (Bobrowniki)
1 302102  KUKIZ   247  4.818 (Puszczykowo)
1 240303  KUKIZ   211  4.812 (Wisła)
1 146519  KUKIZ  1370  4.795 (Żoliborz)
2 142401  KUKIZ    70  4.717 (Gzy)
2 201002  KUKIZ   104  4.708 (Drohiczyn)
2 200308  KUKIZ    86  4.702 (Wyszki)
2 142407  KUKIZ    84  4.649 (Zatory)
2 200904  KUKIZ    50  4.638 (Puńsk)
2 141608  KUKIZ    60  4.601 (Stary Lubotyń)
2 142302  KUKIZ    78  4.594 (Gielniów)
2 180205  KUKIZ   163  4.590 (Jasienica Rosielna)
2 141603  KUKIZ    52  4.557 (Boguty-Pianki)
2 200305  KUKIZ   109  4.549 (Brańsk)
2 140106  KUKIZ    49  4.487 (Wyśmierzyce)
2 141108  KUKIZ    43  4.470 (Rzewnie)
2 201304  KUKIZ    84  4.435 (Klukowo)
2 200307  KUKIZ    30  4.405 (Rudka)
2 201402  KUKIZ    45  4.399 (Kołaki Kościelne)
2 040803  KUKIZ    33  4.220 (Chrostkowo)
2 201307  KUKIZ    71  4.219 (Nowe Piekuty)
1 140502  KUKIZ    99  4.216 (Podkowa Leśna)
2 300803  KUKIZ   421  4.187 (Kępno)
2 201303  KUKIZ   105  4.137 (Czyżew)
1 146516  KUKIZ   698  4.071 (Wilanów)
2 141604  KUKIZ    45  4.061 (Brok)
2 141609  KUKIZ    28  4.052 (Szulborze Wielkie)
2 201004  KUKIZ    61  4.018 (Grodzisk)
2 141610  KUKIZ    70  3.937 (Wąsewo)
2 142307  KUKIZ    68  3.904 (Rusinów)
2 120403  KUKIZ    50  3.882 (Gręboszów)
2 101305  KUKIZ    24  3.877 (Regnów)
2 201003  KUKIZ    38  3.874 (Dziadkowice)
2 201305  KUKIZ    51  3.696 (Kobylin-Borzymy)
2 142303  KUKIZ    63  3.682 (Klwów)
2 181608  KUKIZ   108  3.668 (Kamień)
2 142304  KUKIZ    62  3.547 (Odrzywół)
2 300807  KUKIZ    67  3.450 (Trzcinica)
0 229801  KUKIZ     1  3.333 (statki gdynia*)
1 221001  KUKIZ    16  2.941 (Krynica Morska)
2 201306  KUKIZ    37  2.733 (Kulesze Kościelne)
## Razem: KUKIZ: 1338610
KW Kongres Nowej Prawicy:
2 120506 KW Kon    31  1.042 (Łużna)
2 200504 KW Kon     6  0.933 (Czyże)
2 121015 KW Kon    11  0.712 (Rytro)
2 200505 KW Kon     3  0.596 (Dubicze Cerkiewne)
2 200507 KW Kon     5  0.568 (Kleszczele)
2 120509 KW Kon    10  0.562 (Sękowa)
2 121103 KW Kon    35  0.561 (Czarny Dunajec)
2 143603 KW Kon    10  0.551 (Przyłęk)
2 121108 KW Kon    15  0.547 (Łapsze Niżne)
2 120602 KW Kon    13  0.534 (Igołomia-Wawrzeńczyce)
2 121702 KW Kon    12  0.519 (Biały Dunajec)
2 120201 KW Kon    15  0.499 (Borzęcin)
2 142511 KW Kon    16  0.478 (Wierzbica)
2 120203 KW Kon    18  0.476 (Czchów)
2 120710 KW Kon    10  0.474 (Niedźwiedź)
1 121001 KW Kon    13  0.474 (Grybów)
2 140105 KW Kon     8  0.464 (Stromiec)
2 120510 KW Kon    10  0.461 (Uście Gorlickie)
2 206201 KW Kon   103  0.452 (Łomża)
2 181604 KW Kon    13  0.440 (Chmielnik)
2 121013 KW Kon    17  0.438 (Piwniczna-Zdrój)
2 140707 KW Kon     6  0.436 (Sieciechów)
2 201208 KW Kon     5  0.434 (Szypliszki)
2 120503 KW Kon    16  0.433 (Bobowa)
2 121203 KW Kon    13  0.430 (Bolesław)
2 181003 KW Kon    22  0.430 (Czarna)
2 142507 KW Kon    20  0.426 (Kowala)
2 200506 KW Kon     5  0.423 (Hajnówka)
2 120704 KW Kon    13  0.422 (Jodłownik)
2 121402 KW Kon     7  0.420 (Koszyce)
1 142501 KW Kon    30  0.415 (Pionki)
2 142305 KW Kon     6  0.413 (Potworów)
2 120603 KW Kon    14  0.397 (Iwanowice)
2 181605 KW Kon     9  0.396 (Dynów)
2 120508 KW Kon     8  0.396 (Ropa)
2 121005 KW Kon    17  0.394 (Kamionka Wielka)
2 121008 KW Kon     8  0.391 (Łabowa)
2 120708 KW Kon    15  0.387 (Łukowica)
2 121107 KW Kon     8  0.379 (Lipnica Wielka)
2 121102 KW Kon    10  0.367 (Szczawnica)
2 201106 KW Kon     3  0.366 (Nowy Dwór)
2 121704 KW Kon    11  0.364 (Kościelisko)
2 142504 KW Kon     9  0.363 (Jastrzębia)
2 200602 KW Kon     4  0.361 (Grabowo)
2 201209 KW Kon     3  0.361 (Wiżajny)
2 121002 KW Kon    42  0.356 (Chełmiec)
2 143605 KW Kon    21  0.355 (Zwoleń)
2 121608 KW Kon    19  0.347 (Skrzyszów)
2 142503 KW Kon    17  0.343 (Iłża)
2 120202 KW Kon    51  0.341 (Brzesko)
2 143004 KW Kon     7  0.340 (Orońsko)
2 120607 KW Kon    23  0.339 (Liszki)
2 142513 KW Kon    17  0.338 (Zakrzew)
2 142502 KW Kon    11  0.335 (Gózd)
2 142505 KW Kon    16  0.333 (Jedlińsk)
2 120606 KW Kon    46  0.332 (Krzeszowice)
2 121007 KW Kon    24  0.330 (Krynica-Zdrój)
2 121014 KW Kon    17  0.328 (Podegrodzie)
2 140702 KW Kon     9  0.324 (Głowaczów)
2 143002 KW Kon     6  0.324 (Jastrząb)
2 143604 KW Kon     5  0.323 (Tczów)
2 120611 KW Kon    57  0.323 (Skawina)
2 181007 KW Kon     9  0.322 (Żołynia)
2 120804 KW Kon     6  0.321 (Książ Wielki)
2 120504 KW Kon    21  0.320 (Gorlice)
2 121401 KW Kon     9  0.317 (Koniusza)
2 121603 KW Kon    18  0.313 (Lisia Góra)
2 121111 KW Kon    16  0.312 (Raba Wyżna)
1 121101 KW Kon    40  0.311 (Nowy Targ)
1 201301 KW Kon    12  0.307 (Wysokie Mazowieckie)
2 121604 KW Kon    14  0.306 (Pleśna)
2 120108 KW Kon     7  0.305 (Trzciana)
2 120407 KW Kon    13  0.305 (Szczucin)
2 121110 KW Kon     9  0.303 (Ochotnica Dolna)
2 200105 KW Kon     3  0.300 (Nowinka)
2 120204 KW Kon    18  0.300 (Dębno)
2 121612 KW Kon     4  0.299 (Wietrzychowice)
2 120205 KW Kon     9  0.299 (Gnojnik)
2 120612 KW Kon    15  0.296 (Słomniki)
2 140607 KW Kon     9  0.294 (Mogielnica)
2 201203 KW Kon     3  0.293 (Jeleniewo)
2 181202 KW Kon     5  0.292 (Jarocin)
2 181206 KW Kon    10  0.290 (Rudnik nad Sanem)
2 120207 KW Kon     9  0.290 (Szczurowa)
2 140704 KW Kon     4  0.289 (Grabów nad Pilicą)
2 200303 KW Kon     6  0.288 (Bielsk Podlaski)
2 201101 KW Kon    12  0.286 (Dąbrowa Białostocka)
2 143005 KW Kon    20  0.285 (Szydłowiec)
2 142512 KW Kon     9  0.285 (Wolanów)
2 120803 KW Kon     4  0.283 (Kozłów)
2 121016 KW Kon    28  0.283 (Stary Sącz)
2 201007 KW Kon     3  0.281 (Nurzec-Stacja)
2 180305 KW Kon     5  0.280 (Jodłowa)
2 120709 KW Kon    18  0.279 (Mszana Dolna)
2 120104 KW Kon     6  0.279 (Lipnica Murowana)
2 121109 KW Kon    21  0.277 (Nowy Targ)
2 120604 KW Kon    12  0.277 (Jerzmanowice-Przeginia)
2 181602 KW Kon    12  0.274 (Błażowa)
2 126201 KW Kon   104  0.272 (Nowy Sącz)
1 120702 KW Kon     9  0.270 (Mszana Dolna)
2 140905 KW Kon     5  0.270 (Sienno)
2 200701 KW Kon     5  0.269 (Jedwabne)
2 121611 KW Kon    12  0.267 (Wierzchosławice)
2 200107 KW Kon     4  0.267 (Sztabin)
1 200901 KW Kon     5  0.266 (Sejny)
2 182004 KW Kon    18  0.263 (Nowa Dęba)
2 120505 KW Kon     7  0.263 (Lipinki)
2 181606 KW Kon    22  0.262 (Głogów Małopolski)
2 120102 KW Kon    20  0.262 (Bochnia)
2 142508 KW Kon     9  0.260 (Pionki)
2 121010 KW Kon    12  0.260 (Łososina Dolna)
2 201403 KW Kon     5  0.260 (Rutki)
2 121207 KW Kon    24  0.259 (Wolbrom)
2 120502 KW Kon    16  0.258 (Biecz)
2 181802 KW Kon     7  0.258 (Bojanów)
2 121609 KW Kon    28  0.257 (Tarnów)
2 120616 KW Kon    31  0.256 (Zabierzów)
2 121405 KW Kon    15  0.255 (Proszowice)
2 120601 KW Kon    14  0.255 (Czernichów)
1 120501 KW Kon    29  0.252 (Gorlice)
2 120107 KW Kon    11  0.250 (Rzezawa)
2 121606 KW Kon    10  0.249 (Ryglice)
2 120613 KW Kon     6  0.248 (Sułoszowa)
2 180306 KW Kon    18  0.244 (Pilzno)
2 140603 KW Kon     9  0.243 (Chynów)
2 143003 KW Kon     3  0.242 (Mirów)
2 200306 KW Kon     2  0.239 (Orla)
2 120507 KW Kon     4  0.239 (Moszczenica)
2 121614 KW Kon    11  0.238 (Zakliczyn)
2 146301 KW Kon   218  0.238 (Radom)
2 142506 KW Kon    12  0.236 (Jedlnia-Letnisko)
2 182002 KW Kon    11  0.236 (Gorzyce)
2 120609 KW Kon    14  0.235 (Mogilany)
2 121206 KW Kon     6  0.232 (Trzyciąż)
2 200703 KW Kon     3  0.232 (Miastkowo)
2 121003 KW Kon     8  0.231 (Gródek nad Dunajcem)
1 120701 KW Kon    16  0.231 (Limanowa)
2 181603 KW Kon    21  0.231 (Boguchwała)
2 200603 KW Kon     6  0.231 (Kolno)
1 121701 KW Kon    28  0.228 (Zakopane)
2 181102 KW Kon     5  0.228 (Borowa)
2 200702 KW Kon     9  0.228 (Łomża)
2 140701 KW Kon     5  0.228 (Garbatka-Letnisko)
2 200211 KW Kon     6  0.226 (Turośń Kościelna)
2 121605 KW Kon     8  0.225 (Radłów)
2 206301 KW Kon    55  0.223 (Suwałki)
2 121610 KW Kon    16  0.222 (Tuchów)
1 126101 KW Kon   812  0.222 (Kraków*)
2 121011 KW Kon    10  0.222 (Muszyna)
2 121601 KW Kon     9  0.221 (Ciężkowice)
2 120106 KW Kon    13  0.220 (Nowy Wiśnicz)
2 200405 KW Kon     4  0.219 (Szczuczyn)
2 201201 KW Kon     2  0.218 (Bakałarzewo)
2 121105 KW Kon    14  0.216 (Jabłonka)
2 140101 KW Kon     9  0.216 (Białobrzegi)
2 180302 KW Kon    10  0.215 (Brzostek)
2 121904 KW Kon    24  0.215 (Niepołomice)
2 120705 KW Kon     6  0.213 (Kamienica)
2 120617 KW Kon    20  0.212 (Zielonki)
2 143602 KW Kon     4  0.212 (Policzna)
2 140103 KW Kon     3  0.211 (Radzanów)
2 181207 KW Kon     6  0.210 (Ulanów)
2 121905 KW Kon    50  0.210 (Wieliczka)
2 140904 KW Kon     3  0.209 (Rzeczniów)
2 121615 KW Kon    15  0.209 (Żabno)
2 121903 KW Kon     9  0.207 (Kłaj)
2 140611 KW Kon    15  0.206 (Warka)
2 121205 KW Kon    45  0.206 (Olkusz)
2 181903 KW Kon     9  0.205 (Niebylec)
2 181805 KW Kon     6  0.205 (Zaklików)
2 200202 KW Kon     8  0.203 (Czarna Białostocka)
2 181204 KW Kon     3  0.203 (Krzeszów)
2 142308 KW Kon     4  0.203 (Wieniawa)
2 120707 KW Kon    21  0.202 (Limanowa)
2 140906 KW Kon     3  0.202 (Solec nad Wisłą)
2 120105 KW Kon     6  0.201 (Łapanów)
2 121113 KW Kon     3  0.201 (Spytkowice)
2 201008 KW Kon     2  0.201 (Perlejewo)
2 120109 KW Kon     5  0.197 (Żegocina)
2 120614 KW Kon     8  0.197 (Świątniki Górne)
2 121104 KW Kon     5  0.197 (Czorsztyn)
2 142301 KW Kon     3  0.196 (Borkowice)
2 140706 KW Kon     5  0.196 (Magnuszew)
2 200304 KW Kon     3  0.195 (Boćki)
2 140705 KW Kon    24  0.193 (Kozienice)
2 121403 KW Kon     4  0.191 (Nowe Brzesko)
2 126301 KW Kon    93  0.191 (Tarnów)
2 200503 KW Kon     2  0.191 (Czeremcha)
2 121703 KW Kon     9  0.190 (Bukowina Tatrzańska)
2 181110 KW Kon     5  0.190 (Wadowice Górne)
1 121201 KW Kon     8  0.189 (Bukowno)
2 200508 KW Kon     2  0.189 (Narew)
2 200804 KW Kon     3  0.188 (Knyszyn)
1 180801 KW Kon    11  0.186 (Leżajsk)
2 121705 KW Kon     7  0.186 (Poronin)
2 121901 KW Kon     7  0.183 (Biskupice)
2 181002 KW Kon     6  0.182 (Białobrzegi)
2 201104 KW Kon     2  0.182 (Krynki)
2 181614 KW Kon     9  0.182 (Tyczyn)
2 140903 KW Kon     7  0.182 (Lipsko)
2 121012 KW Kon     6  0.181 (Nawojowa)
2 200209 KW Kon    11  0.181 (Supraśl)
2 186301 KW Kon   152  0.179 (Rzeszów)
2 201307 KW Kon     3  0.178 (Nowe Piekuty)
1 180301 KW Kon    35  0.175 (Dębica)
2 200204 KW Kon     3  0.173 (Gródek)
2 121613 KW Kon     9  0.173 (Wojnicz)
2 142307 KW Kon     3  0.172 (Rusinów)
2 120703 KW Kon     6  0.172 (Dobra)
2 201108 KW Kon    15  0.170 (Sokółka)
2 186401 KW Kon    32  0.170 (Tarnobrzeg)
2 120712 KW Kon     5  0.169 (Tymbark)
2 201404 KW Kon     3  0.168 (Szumowo)
2 120608 KW Kon     7  0.167 (Michałowice)
2 200605 KW Kon     3  0.164 (Stawiski)
2 121114 KW Kon     5  0.164 (Szaflary)
2 180307 KW Kon     9  0.164 (Żyraków)
2 120801 KW Kon     4  0.162 (Charsznica)
2 121009 KW Kon    10  0.161 (Łącko)
2 120711 KW Kon     4  0.161 (Słopnice)
2 181901 KW Kon     8  0.161 (Czudec)
2 200214 KW Kon     5  0.160 (Zabłudów)
2 181902 KW Kon     6  0.159 (Frysztak)
2 201304 KW Kon     3  0.158 (Klukowo)
2 180802 KW Kon     5  0.158 (Grodzisko Dolne)
2 143001 KW Kon     3  0.156 (Chlewiska)
2 200203 KW Kon     5  0.156 (Dobrzyniewo Duże)
2 121004 KW Kon    17  0.156 (Grybów)
2 121602 KW Kon     5  0.155 (Gromnik)
2 121204 KW Kon    10  0.155 (Klucze)
2 121006 KW Kon     9  0.155 (Korzenna)
2 181505 KW Kon     5  0.154 (Wielopole Skrzyńskie)
2 181504 KW Kon    16  0.154 (Sędziszów Małopolski)
2 181501 KW Kon     5  0.154 (Iwierzyce)
2 140901 KW Kon     1  0.153 (Chotcza)
2 181613 KW Kon    14  0.153 (Trzebownisko)
2 201205 KW Kon     3  0.152 (Raczki)
2 142510 KW Kon     8  0.152 (Skaryszew)
2 201405 KW Kon     5  0.152 (Zambrów)
2 200213 KW Kon     9  0.152 (Wasilków)
2 200207 KW Kon     3  0.151 (Michałowo)
2 201102 KW Kon     2  0.150 (Janów)
2 121607 KW Kon     4  0.149 (Rzepiennik Strzyżewski)
2 140605 KW Kon    15  0.148 (Grójec)
2 200404 KW Kon     2  0.148 (Rajgród)
2 201306 KW Kon     2  0.148 (Kulesze Kościelne)
2 121902 KW Kon    10  0.148 (Gdów)
2 180605 KW Kon     4  0.147 (Raniżów)
2 201305 KW Kon     2  0.145 (Kobylin-Borzymy)
2 120805 KW Kon    11  0.145 (Miechów)
2 200707 KW Kon     3  0.145 (Śniadowo)
2 181611 KW Kon    10  0.144 (Sokołów Małopolski)
2 181109 KW Kon     5  0.144 (Tuszów Narodowy)
2 200706 KW Kon     1  0.144 (Przytuły)
1 201401 KW Kon    11  0.143 (Zambrów)
2 140703 KW Kon     2  0.142 (Gniewoszów)
2 181108 KW Kon     7  0.141 (Radomyśl Wielki)
2 181107 KW Kon     6  0.140 (Przecław)
2 120402 KW Kon    11  0.140 (Dąbrowa Tarnowska)
2 120806 KW Kon     1  0.139 (Racławice)
2 201105 KW Kon     2  0.139 (Kuźnica)
2 120605 KW Kon     8  0.137 (Kocmyrzów-Luborzyca)
2 181006 KW Kon     4  0.136 (Rakszawa)
2 180804 KW Kon    10  0.134 (Leżajsk)
2 143601 KW Kon     2  0.133 (Kazanów)
2 180601 KW Kon     4  0.131 (Cmolas)
2 181607 KW Kon     4  0.130 (Hyżne)
2 181905 KW Kon     4  0.130 (Wiśniowa)
2 182001 KW Kon     6  0.129 (Baranów Sandomierski)
2 120802 KW Kon     3  0.128 (Gołcza)
2 201302 KW Kon     4  0.128 (Ciechanowiec)
1 200302 KW Kon     2  0.127 (Brańsk)
2 121112 KW Kon     9  0.122 (Rabka-Zdrój)
1 181001 KW Kon    10  0.122 (Łańcut)
2 200402 KW Kon     2  0.122 (Grajewo)
2 140902 KW Kon     2  0.121 (Ciepielów)
2 140601 KW Kon     3  0.121 (Belsk Duży)
2 201206 KW Kon     1  0.121 (Rutka-Tartak)
2 200502 KW Kon     1  0.120 (Białowieża)
2 120610 KW Kon     5  0.119 (Skała)
2 120401 KW Kon     1  0.119 (Bolesław)
2 140608 KW Kon     4  0.118 (Nowe Miasto nad Pilicą)
2 142302 KW Kon     2  0.118 (Gielniów)
2 142303 KW Kon     2  0.117 (Klwów)
2 120406 KW Kon     3  0.115 (Radgoszcz)
2 142304 KW Kon     2  0.114 (Odrzywół)
2 120103 KW Kon     3  0.114 (Drwinia)
2 180304 KW Kon    11  0.112 (Dębica)
2 120706 KW Kon     4  0.111 (Laskowa)
2 201204 KW Kon     1  0.108 (Przerośl)
2 120405 KW Kon     3  0.108 (Olesno)
2 181004 KW Kon    10  0.107 (Łańcut)
2 181205 KW Kon     9  0.107 (Nisko)
2 201005 KW Kon     1  0.106 (Mielnik)
1 120101 KW Kon    14  0.106 (Bochnia)
1 181101 KW Kon    27  0.104 (Mielec)
