id;nro;siedzibaokw;nrlisty;komitet;typ;pozycja;nazwisko;imiona;plec;zawod;adres.mz;teryt.mz;gmina.mz.;partia;poparcie;glosy;glosy2;procent;mandat;id
1296864;20;Warszawa;2;PiS;KWP;24;CHOROSIŃSKA;Dominika Małgorzata;Kobieta;aktorka;Konstancin-Jeziorna;141802;gm. Konstancin-Jeziorna;BEZPARTYJNY;;9596;9596;1.60;tak;
1296865;31;Katowice;2;PiS;KWP;5;NOWAK;Maria Teresa;Kobieta;nauczyciel;Chorzów;246301;m. Chorzów;PiS;;4166;4166;0.89;nie;
1296866;12;Kraków;2;PiS;KWP;14;KASPRZYCKA;Stanisława Marzena;Kobieta;dyrektor szkoły;Lipnik;120909;gm. Wiśniowa;PiS;;3134;3134;0.99;nie;
1296867;31;Katowice;2;PiS;KWP;6;PIECHOTA;Leszek Marian;Mężczyzna;Senator RP;Katowice;246901;m. Katowice;PiS;;1256;1256;0.27;nie;
1296868;12;Kraków;2;PiS;KWP;15;TROJANOWSKA;Grażyna;Kobieta;ekonomista;Chrzanów;120303;gm. Chrzanów;PiS;;3843;3843;1.22;nie;
1296869;12;Kraków;2;PiS;KWP;16;DUDA;Roman Wincenty;Mężczyzna;przedsiębiorca;Kraków;126101;m. Kraków;BEZPARTYJNY;;6963;6963;2.20;nie;
1296870;31;Katowice;2;PiS;KWP;7;WESOŁY;Marek Jacek;Mężczyzna;przedsiębiorca;Ruda Śląska;247201;m. Ruda Śląska;PiS;;6091;6091;1.30;tak;
1296871;31;Katowice;2;PiS;KWP;8;SKAPCZYK;Anita Maria;Kobieta;przedsiębiorca;Tychy;247701;m. Tychy;BEZPARTYJNY;;3330;3330;0.71;nie;
1296872;31;Katowice;2;PiS;KWP;9;SKIBA;Mariusz Piotr;Mężczyzna;politolog;Katowice;246901;m. Katowice;PiS;;2489;2489;0.53;nie;
1296873;29;Katowice;2;PiS;KWP;1;BORYS-SZOPA;Bożena Teresa;Kobieta;prawnik;Katowice;246901;m. Katowice;PiS;;49914;49914;14.65;tak;
1296874;31;Katowice;2;PiS;KWP;10;JABŁOŃSKI;Paweł;Mężczyzna;adwokat;Racibórz;241101;m. Racibórz;BEZPARTYJNY;;1362;1362;0.29;nie;
1296875;29;Katowice;2;PiS;KWP;2;SZARAMA;Wojciech Piotr;Mężczyzna;adwokat;Bytom;246201;m. Bytom;PiS;;16649;16649;4.89;tak;
1296876;31;Katowice;2;PiS;KWP;11;FREITAG;Janusz Paweł;Mężczyzna;inżynier mechanik;Lędziny;241403;m. Lędziny;PiS;;1691;1691;0.36;nie;
1296877;32;Katowice;2;PiS;KWP;1;MALIK;Ewa Danuta;Kobieta;parlamentarzysta;Sosnowiec;247501;m. Sosnowiec;PiS;;46773;46773;13.94;tak;
1296878;32;Katowice;2;PiS;KWP;2;ANDZEL;Waldemar Franciszek;Mężczyzna;politolog;Rogoźnik;240104;gm. Bobrowniki;PiS;;21723;21723;6.48;tak;
1296879;29;Katowice;2;PiS;KWP;3;PYZIK;Piotr Mieczysław;Mężczyzna;politolog;Gliwice;246601;m. Gliwice;PiS;;7076;7076;2.08;nie;
1296880;31;Katowice;2;PiS;KWP;12;AUGUSTYN;Zbigniew;Mężczyzna;inżynier transportu drogowego;Mysłowice;247001;m. Mysłowice;PiS;;997;997;0.21;nie;
1296881;32;Katowice;2;PiS;KWP;3;WARWAS;Robert Piotr;Mężczyzna;politolog;Dąbrowa Górnicza;246501;m. Dąbrowa Górnicza;PiS;;20354;20354;6.07;tak;
1296882;29;Katowice;2;PiS;KWP;4;GONCIARZ;Jarosław Włodzimierz;Mężczyzna;specjalista zastosowań informatyki;Gliwice;246601;m. Gliwice;PiS;;8980;8980;2.64;tak;
1296883;32;Katowice;2;PiS;KWP;4;NOWICKA;Danuta Czesława;Kobieta;metalurg;Zawiercie;241602;m. Zawiercie;PiS;;7574;7574;2.26;tak;
1296884;31;Katowice;2;PiS;KWP;13;KOPER-STASZOWSKA;Wioletta Maria;Kobieta;pedagog;Ruda Śląska;247201;m. Ruda Śląska;PiS;;1023;1023;0.22;nie;
1296885;32;Katowice;2;PiS;KWP;5;MATERLA;Maria;Kobieta;przedstawiciel władzy samorządowej;Jaworzno;246801;m. Jaworzno;PiS;;6414;6414;1.91;nie;
1296886;32;Katowice;2;PiS;KWP;6;KOZIK;Marcin Henryk;Mężczyzna;politolog;Jaworzno;246801;m. Jaworzno;SolidarnaPolska;;6851;6851;2.04;nie;
1296887;29;Katowice;2;PiS;KWP;5;OLSZEWSKI;Tomasz Jan;Mężczyzna;adwokat;Tarnowskie Góry;241304;m. Tarnowskie Góry;PJGowina;;7859;7859;2.31;nie;
1296888;31;Katowice;2;PiS;KWP;14;BISKUP;Bernadeta Cecylia;Kobieta;technik ekonomista;Chorzów;246301;m. Chorzów;PiS;;585;585;0.12;nie;
1296889;32;Katowice;2;PiS;KWP;7;ZARYCHTA-SURÓWKA;Małgorzata Wioletta;Kobieta;radca prawny;Sosnowiec;247501;m. Sosnowiec;PiS;;1197;1197;0.36;nie;
1296890;32;Katowice;2;PiS;KWP;8;PIĄTEK;Zbigniew Józef;Mężczyzna;przedstawiciel władzy samorządowej;Dąbrowa Górnicza;246501;m. Dąbrowa Górnicza;PiS;;1628;1628;0.49;nie;
1296891;29;Katowice;2;PiS;KWP;6;KUBICA;Józef Jan;Mężczyzna;inżynier leśnictwa;Tarnowskie Góry;241304;m. Tarnowskie Góry;SolidarnaPolska;;7017;7017;2.06;nie;
1296892;32;Katowice;2;PiS;KWP;9;SZYDLIK;Bożena Grażyna;Kobieta;pielęgniarka;Włodowice;241609;gm. Włodowice;PiS;;1295;1295;0.39;nie;
1296893;31;Katowice;2;PiS;KWP;15;PANEK;Krystyna Zofia;Kobieta;pracownik kancelaryjny;Katowice;246901;m. Katowice;PiS;;573;573;0.12;nie;
1296894;29;Katowice;2;PiS;KWP;7;DZIUK;Barbara Anna;Kobieta;ekonomista;Tarnowskie Góry;241304;m. Tarnowskie Góry;PiS;;11399;11399;3.35;tak;
1296895;32;Katowice;2;PiS;KWP;10;WILK;Kazimierz Czesław;Mężczyzna;górnik;Sosnowiec;247501;m. Sosnowiec;BEZPARTYJNY;;1004;1004;0.30;nie;
1296896;32;Katowice;2;PiS;KWP;11;WARDENGA;Lena Marzena;Kobieta;ekonomista;Czeladź;240102;m. Czeladź;BEZPARTYJNY;;581;581;0.17;nie;
1296897;29;Katowice;2;PiS;KWP;8;PRZEDPEŁSKI;Zbigniew Jerzy;Mężczyzna;inżynier mechanik;Bytom;246201;m. Bytom;PiS;;1141;1141;0.33;nie;
1296898;31;Katowice;2;PiS;KWP;16;GROBEL;Beata;Kobieta;nauczyciel przedszkola;Tychy;247701;m. Tychy;BEZPARTYJNY;;451;451;0.10;nie;
1296899;32;Katowice;2;PiS;KWP;12;DERELA;Maciej Daniel;Mężczyzna;politolog;Żarnowiec;241610;gm. Żarnowiec;PiS;;1227;1227;0.37;nie;
1296900;32;Katowice;2;PiS;KWP;13;CIEŚLIK;Beata Elżbieta;Kobieta;filolog;Dąbrowa Górnicza;246501;m. Dąbrowa Górnicza;PiS;;1314;1314;0.39;nie;
1296901;29;Katowice;2;PiS;KWP;9;BORÓWKA;Anna Joanna;Kobieta;psycholog;Zabrze;247801;m. Zabrze;PiS;;4500;4500;1.32;nie;
1296902;31;Katowice;2;PiS;KWP;17;ROSICKI;Łukasz Krzysztof;Mężczyzna;przedsiębiorca;Siemianowice Śląskie;247401;m. Siemianowice Śląskie;PiS;;311;311;0.07;nie;
1296904;29;Katowice;2;PiS;KWP;10;KOWALSKI;Bartłomiej Leszek;Mężczyzna;dyrektor marketingu;Gliwice;246601;m. Gliwice;PiS;;2312;2312;0.68;nie;
1296905;32;Katowice;2;PiS;KWP;14;SZOPA;Paweł Ludwik;Mężczyzna;prezes;Sosnowiec;247501;m. Sosnowiec;BEZPARTYJNY;;2046;2046;0.61;nie;
1296906;31;Katowice;2;PiS;KWP;18;DURSKA;Maria Stefania;Kobieta;nauczyciel;Katowice;246901;m. Katowice;PiS;;216;216;0.05;nie;
1296907;32;Katowice;2;PiS;KWP;15;TRAWCZYŃSKA;Ewa Irena;Kobieta;lekarz weterynarii;Sławków;240108;m. Sławków;BEZPARTYJNY;;772;772;0.23;nie;
1296908;29;Katowice;2;PiS;KWP;11;ŻAK;Paweł;Mężczyzna;inżynier inżynierii środowiska;Knurów;240501;m. Knurów;PiS;;2689;2689;0.79;nie;
1296909;31;Katowice;2;PiS;KWP;19;ZIĘBA;Janina Maria;Kobieta;sprzedawca;Świętochłowice;247601;m. Świętochłowice;PiS;;785;785;0.17;nie;
1296910;32;Katowice;2;PiS;KWP;16;GŁĄB;Zenon Zygmunt;Mężczyzna;przedstawiciel władzy samorządowej;Rokitno Szlacheckie;241605;gm. Łazy;PiS;;831;831;0.25;nie;
1296911;29;Katowice;2;PiS;KWP;12;SIEBIATA-TOMCZYK;Dorota Regina;Kobieta;położna;Bytom;246201;m. Bytom;BEZPARTYJNY;;787;787;0.23;nie;
1296912;31;Katowice;2;PiS;KWP;20;URBAŃCZYK;Marek Jan;Mężczyzna;nauczyciel akademicki - sztuki muzycznej;Siemianowice Śląskie;247401;m. Siemianowice Śląskie;PiS;;491;491;0.10;nie;
1296913;32;Katowice;2;PiS;KWP;17;CURYŁO;Łukasz;Mężczyzna;dyrektor generalny i zarządzający;Jaworzno;246801;m. Jaworzno;PiS;;2969;2969;0.89;nie;
1296914;31;Katowice;2;PiS;KWP;21;STĘPIEŃ;Agnieszka;Kobieta;pedagog resocjalizacji;Chorzów;246301;m. Chorzów;PiS;;1143;1143;0.24;nie;
1296915;29;Katowice;2;PiS;KWP;13;ILEWSKI;Adam;Mężczyzna;specjalista do spraw logistyki;Zabrze;247801;m. Zabrze;PiS;;756;756;0.22;nie;
1296916;31;Katowice;2;PiS;KWP;22;SKOTAREK;Agnieszka Katarzyna;Kobieta;nauczyciel;Piekary Śląskie;247101;m. Piekary Śląskie;BEZPARTYJNY;;474;474;0.10;nie;
1296917;29;Katowice;2;PiS;KWP;14;KOŁODZIEJ-PTAK;Krystyna Stanisława;Kobieta;inżynier inżynierii środowiska;Pyskowice;240502;m. Pyskowice;PiS;;847;847;0.25;nie;
1296918;31;Katowice;2;PiS;KWP;23;KICZMAL;Mirosław Stanisław;Mężczyzna;technik mechanik;Bojszowy Nowe;241404;gm. Bojszowy;PiS;;223;223;0.05;nie;
1296919;29;Katowice;2;PiS;KWP;15;REISS;Ferdynand Wilhelm;Mężczyzna;nauczyciel akademicki;Zabrze;247801;m. Zabrze;PiS;;926;926;0.27;nie;
1296920;31;Katowice;2;PiS;KWP;24;AHNERT;Wojciech Tadeusz;Mężczyzna;przedsiębiorca;Chorzów;246301;m. Chorzów;PiS;;689;689;0.15;nie;
1296921;29;Katowice;2;PiS;KWP;16;CEBULA;Ewelina Sylwia;Kobieta;inżynier organizacji i planowania produkcji;Łany;240505;gm. Rudziniec;BEZPARTYJNY;;1943;1943;0.57;nie;
1296922;29;Katowice;2;PiS;KWP;17;PATOŃ;Piotr Jerzy;Mężczyzna;elektromonter instalacji elektrycznych;Bytom;246201;m. Bytom;PiS;;1506;1506;0.44;nie;
1296923;29;Katowice;2;PiS;KWP;18;KOGOWSKA-PIASECKA;Elżbieta Izabela;Kobieta;nauczyciel matematyki;Gliwice;246601;m. Gliwice;PiS;;2278;2278;0.67;nie;
1296990;3;Wrocław;2;PiS;KWP;1;STACHOWIAK-RÓŻECKA;Mirosława Agnieszka;Kobieta;pedagog;Wrocław;026401;m. Wrocław;PiS;;91236;91236;13.94;tak;
1296992;3;Wrocław;2;PiS;KWP;2;HRENIAK;Paweł Marek;Mężczyzna;ekonomista;Wrocław;026401;m. Wrocław;PiS;;15166;15166;2.32;tak;
1296994;3;Wrocław;2;PiS;KWP;3;ŚWIAT;Jacek;Mężczyzna;parlamentarzysta;Wrocław;026401;m. Wrocław;PiS;;15537;15537;2.37;tak;
1296995;3;Wrocław;2;PiS;KWP;4;CZARNECKI;Przemysław Maksymilian;Mężczyzna;parlamentarzysta;Wrocław;026401;m. Wrocław;PiS;;19413;19413;2.97;tak;
1296996;3;Wrocław;2;PiS;KWP;5;CALIŃSKA-MAYER;Małgorzata Maria;Kobieta;prawnik;Wrocław;026401;m. Wrocław;PiS;;6342;6342;0.97;nie;
1296999;3;Wrocław;2;PiS;KWP;6;JAROCH;Andrzej Stanisław;Mężczyzna;nauczyciel akademicki;Wrocław;026401;m. Wrocław;PiS;;3799;3799;0.58;nie;
1297003;3;Wrocław;2;PiS;KWP;7;JĘDRYSEK;Mariusz Orion;Mężczyzna;nauczyciel akademicki - nauki o ziemi;Wrocław;026401;m. Wrocław;PiS;;12857;12857;1.96;nie;
1297005;3;Wrocław;2;PiS;KWP;8;SOIN;Agnieszka Anna;Kobieta;parlamentarzysta;Wrocław;026401;m. Wrocław;PiS;;14716;14716;2.25;tak;
1297007;3;Wrocław;2;PiS;KWP;9;DYTKO;Piotr Jan;Mężczyzna;prawnik;Łozina;022302;gm. Długołęka;PJGowina;;7863;7863;1.20;nie;
1297009;3;Wrocław;2;PiS;KWP;10;ADAMSKI;Artur;Mężczyzna;filolog;Wrocław;026401;m. Wrocław;BEZPARTYJNY;;3003;3003;0.46;nie;
1297011;3;Wrocław;2;PiS;KWP;11;BREZDEŃ;Zdzisław Ireneusz;Mężczyzna;inżynier mechanik;Godzikowice;021504;gm. Oława;PiS;;6300;6300;0.96;nie;
1297014;4;Bydgoszcz;4;KONFEDERACJA;KWP;1;SYPNIEWSKI;Marcin;Mężczyzna;prawnik;Morzewiec;040304;gm. Koronowo;KONFEDERACJA_WiN;;17873;17873;3.89;nie;
1297015;3;Wrocław;2;PiS;KWP;12;BARTNIK;Wojciech Stanisław;Mężczyzna;sportowiec;Oleśnica;021401;m. Oleśnica;BEZPARTYJNY;;6512;6512;1.00;nie;
1297018;3;Wrocław;2;PiS;KWP;13;DOMAGAŁA;Krzysztof Marek;Mężczyzna;mechanik maszyn melioracyjnych;Łazy Małe;021302;gm. Krośnice;PiS;;2844;2844;0.43;nie;
1297020;3;Wrocław;2;PiS;KWP;14;KOWALCZYK;Roman;Mężczyzna;nauczyciel;Wrocław;026401;m. Wrocław;PiS;;2219;2219;0.34;nie;
1297024;3;Wrocław;2;PiS;KWP;15;PIEŃKOWSKI;Robert;Mężczyzna;nauczyciel;Wrocław;026401;m. Wrocław;PiS;;977;977;0.15;nie;
1297026;4;Bydgoszcz;4;KONFEDERACJA;KWP;2;STRZEMKOWSKI;Filip Szymon;Mężczyzna;monter instalacji wentylacyjnych i klimatyzacyjnych;Gniewkowo;040703;gm. Gniewkowo;RuchNarodowy;;1382;1382;0.30;nie;
1297027;3;Wrocław;2;PiS;KWP;16;STOPA;Urszula Maria;Kobieta;naczelnik wydziału;Wrocław;026401;m. Wrocław;PiS;;1060;1060;0.16;nie;
1297030;3;Wrocław;2;PiS;KWP;17;ZAJĄC;Wiesław Antoni;Mężczyzna;mechanizator rolnictwa;Bierzyce;022302;gm. Długołęka;PiS;;1414;1414;0.22;nie;
1297031;4;Bydgoszcz;4;KONFEDERACJA;KWP;3;GINTHER;Radosław Mariusz;Mężczyzna;nauczyciel techniki;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;1082;1082;0.24;nie;
1297032;18;Siedlce;4;KONFEDERACJA;KWP;1;TOŁWIŃSKI;Krzysztof;Mężczyzna;rolnik;Jasienówka;201003;gm. Dziadkowice;BEZPARTYJNY;;11567;11567;2.55;nie;
1297033;3;Wrocław;2;PiS;KWP;18;BRZĄKAŁA;Agnieszka Maria;Kobieta;pracownik samorządowy;Ligota Piękna;022004;gm. Wisznia Mała;PiS;;912;912;0.14;nie;
1297034;4;Bydgoszcz;4;KONFEDERACJA;KWP;4;KUBACKA;Luiza Alicja;Kobieta;przedsiębiorca;Kowalewo;041005;gm. Szubin;BEZPARTYJNY;;1415;1415;0.31;nie;
1297035;18;Siedlce;4;KONFEDERACJA;KWP;2;GĄGOL;Jakub;Mężczyzna;handlowiec;Mińsk Mazowiecki;141201;m. Mińsk Mazowiecki;BEZPARTYJNY;;1861;1861;0.41;nie;
1297037;3;Wrocław;2;PiS;KWP;19;WAWRZYNIAK;Adrian Sławomir;Mężczyzna;rolnik;Turzany;022202;gm. Wińsko;PiS;;1979;1979;0.30;nie;
1297039;3;Wrocław;2;PiS;KWP;20;WOJEWÓDKA;Karolina;Kobieta;ekonomista;Środa Śląska;021804;gm. Środa Śląska;BEZPARTYJNY;;1160;1160;0.18;nie;
1297040;3;Wrocław;2;PiS;KWP;21;PIECHEL;Michał;Mężczyzna;teolog;Wrocław;026401;m. Wrocław;PiS;;493;493;0.08;nie;
1297041;18;Siedlce;4;KONFEDERACJA;KWP;3;PASTOR;Dariusz Piotr;Mężczyzna;pedagog;Warszawa;146506;Ochota;RuchNarodowy;;925;925;0.20;nie;
1297042;4;Bydgoszcz;4;KONFEDERACJA;KWP;5;JAROCKA;Krystyna Anna;Kobieta;audytor;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;677;677;0.15;nie;
1297043;3;Wrocław;2;PiS;KWP;22;STRUMECKA;Marzanna Teresa;Kobieta;naczelnik;Sokołowice;021406;gm. Oleśnica;BEZPARTYJNY;;444;444;0.07;nie;
1297044;18;Siedlce;4;KONFEDERACJA;KWP;4;RADZIKOWSKA;Edyta;Kobieta;fizjoterapeuta;Modrzew;142613;gm. Zbuczyn;BEZPARTYJNY;;1525;1525;0.34;nie;
1297045;4;Bydgoszcz;4;KONFEDERACJA;KWP;6;STACHOWIAK;Mateusz;Mężczyzna;rolnik;Rzemieniewice;041001;gm. Kcynia;BEZPARTYJNY;;1398;1398;0.30;nie;
1297048;3;Wrocław;2;PiS;KWP;23;LESZCZYŃSKA-NER;Zofia Maria;Kobieta;nauczyciel;Święta Katarzyna;022308;gm. Siechnice;BEZPARTYJNY;;762;762;0.12;nie;
1297050;4;Bydgoszcz;4;KONFEDERACJA;KWP;7;JAWORNIK;Łukasz;Mężczyzna;specjalista bezpieczeństwa i higieny pracy;Inowrocław;040701;m. Inowrocław;BEZPARTYJNY;;688;688;0.15;nie;
1297052;4;Bydgoszcz;4;KONFEDERACJA;KWP;8;KLUCZYŃSKI;Grzegorz;Mężczyzna;technik informatyk;Bydgoszcz;046101;m. Bydgoszcz;RuchNarodowy;;682;682;0.15;nie;
1297054;3;Wrocław;2;PiS;KWP;24;HARASNY;Marek;Mężczyzna;programista aplikacji;Żórawina;022309;gm. Żórawina;PiS;;536;536;0.08;nie;
1297057;18;Siedlce;4;KONFEDERACJA;KWP;5;MULAWA;Krzysztof;Mężczyzna;kontroler finansowy;Warszawa;146507;Praga-Południe;RuchNarodowy;;1478;1478;0.33;nie;
1297058;4;Bydgoszcz;4;KONFEDERACJA;KWP;9;POPŁAWSKA;Natalia Martyna;Kobieta;specjalista bankowości;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;743;743;0.16;nie;
1297059;3;Wrocław;2;PiS;KWP;25;MAKSYMIAK;Magdalena Maria;Kobieta;prawnik;Wiązów;021705;gm. Wiązów;PiS;;1110;1110;0.17;nie;
1297063;18;Siedlce;4;KONFEDERACJA;KWP;6;SKŁADANOWSKI;Roman Ryszard;Mężczyzna;inżynier mechanik;Wyszków;143505;gm. Wyszków;BEZPARTYJNY;;495;495;0.11;nie;
1297064;3;Wrocław;2;PiS;KWP;26;MROZOWSKA;Karolina Marta;Kobieta;urzędnik;Wrocław;026401;m. Wrocław;PiS;;890;890;0.14;nie;
1297066;4;Bydgoszcz;4;KONFEDERACJA;KWP;10;GEISLER-GRYGROWICZ;Joanna;Kobieta;technik ekonomista;Bydgoszcz;046101;m. Bydgoszcz;RuchNarodowy;;243;243;0.05;nie;
1297068;3;Wrocław;2;PiS;KWP;27;KEMPA;Cezary Piotr;Mężczyzna;leśnik;Syców;021407;gm. Syców;BEZPARTYJNY;;2923;2923;0.45;nie;
1297069;18;Siedlce;4;KONFEDERACJA;KWP;7;KRUPIŃSKA;Anna;Kobieta;specjalista ds. planowania i logistyki;Siedlce;146401;m. Siedlce;BEZPARTYJNY;;1347;1347;0.30;nie;
1297070;4;Bydgoszcz;4;KONFEDERACJA;KWP;11;PILARSKI;Marcin;Mężczyzna;przedsiębiorca;Łąski Piec;041605;gm. Śliwice;BEZPARTYJNY;;768;768;0.17;nie;
1297071;3;Wrocław;2;PiS;KWP;28;CZARTORYSKI;Tytus Henryk;Mężczyzna;rolnik emerytowany;Morzęcin Mały;022001;gm. Oborniki Śląskie;PiS;;4448;4448;0.68;nie;
1297074;4;Bydgoszcz;4;KONFEDERACJA;KWP;12;BORKOWSKI;Maciej Jerzy;Mężczyzna;emeryt;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;494;494;0.11;nie;
1297075;10;Piotrków Trybunalski;1;PSL;KWP;1;KLIMCZAK;Dariusz;Mężczyzna;historyk;Kaliszki;101304;gm. Rawa Mazowiecka;PSL;;15977;15977;4.61;tak;
1297077;4;Bydgoszcz;4;KONFEDERACJA;KWP;13;STANKIEWICZ;Marek Paweł;Mężczyzna;ekonomista;Bydgoszcz;046101;m. Bydgoszcz;Korwin;;509;509;0.11;nie;
1297078;10;Piotrków Trybunalski;1;PSL;KWP;2;ŁUCZKOWSKI;Tomasz;Mężczyzna;dziennikarz;Opoczno;100704;gm. Opoczno;BEZPARTYJNY;;6184;6184;1.79;nie;
1297079;4;Bydgoszcz;4;KONFEDERACJA;KWP;14;KALINOWSKI;Dominik Marek;Mężczyzna;specjalista do spraw sprzedaży;Szubin;041005;gm. Szubin;BEZPARTYJNY;;426;426;0.09;nie;
1297081;18;Siedlce;4;KONFEDERACJA;KWP;8;DŁUSKA-REDES;Ewa;Kobieta;magister administracji;Olszyc Szlachecki;142601;gm. Domanice;BEZPARTYJNY;;428;428;0.09;nie;
1297082;4;Bydgoszcz;4;KONFEDERACJA;KWP;15;PASTUSZKA;Krzysztof;Mężczyzna;technik rolnik;Bochlin;041406;gm. Nowe;BEZPARTYJNY;;429;429;0.09;nie;
1297083;10;Piotrków Trybunalski;1;PSL;KWP;3;JĘDRASZEK;Teresa Małgorzata;Kobieta;specjalista administracji publicznej;Złota;101502;gm. Głuchów;PSL;;1323;1323;0.38;nie;
1297085;4;Bydgoszcz;4;KONFEDERACJA;KWP;16;LEWANDOWSKI;Marek;Mężczyzna;przedsiębiorca;Sępólno Krajeńskie;041302;gm. Sępólno Krajeńskie;BEZPARTYJNY;;666;666;0.14;nie;
1297087;10;Piotrków Trybunalski;1;PSL;KWP;4;OŚCIK;Elżbieta Teresa;Kobieta;ekonomista;Wolbórz;101011;gm. Wolbórz;PSL;;1415;1415;0.41;nie;
1297088;18;Siedlce;4;KONFEDERACJA;KWP;9;WIĘCKOWSKI;Paweł Wojciech;Mężczyzna;przedsiębiorca;Warszawa;146505;Mokotów;RuchNarodowy;;737;737;0.16;nie;
1297091;4;Bydgoszcz;4;KONFEDERACJA;KWP;17;KURLANDT-OŚWIECIŃSKA;Maja Anna;Kobieta;przedsiębiorca;Tuchola;041606;gm. Tuchola;BEZPARTYJNY;;320;320;0.07;nie;
1297094;4;Bydgoszcz;4;KONFEDERACJA;KWP;18;BOCIAN;Agnieszka Iwona;Kobieta;ekonomista;Czersk Świecki;041404;gm. Jeżewo;BEZPARTYJNY;;834;834;0.18;nie;
1297095;35;Olsztyn;2;PiS;KWP;1;MAKSYMOWICZ;Wojciech Stefan;Mężczyzna;lekarz;Olsztyn;286201;m. Olsztyn;BEZPARTYJNY;;31575;31575;9.52;tak;
1297097;4;Bydgoszcz;4;KONFEDERACJA;KWP;19;ĆWIKLIŃSKA;Magdalena;Kobieta;specjalista do spraw marketingu i handlu;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;265;265;0.06;nie;
1297098;10;Piotrków Trybunalski;1;PSL;KWP;5;MAJEWSKI;Henryk;Mężczyzna;rolnik;Niemirowice;101302;gm. Biała Rawska;PSL;;921;921;0.27;nie;
1297099;4;Bydgoszcz;4;KONFEDERACJA;KWP;20;KALINOWSKA;Klaudia Natalia;Kobieta;studentka;Gniewkowo;040703;gm. Gniewkowo;BEZPARTYJNY;;327;327;0.07;nie;
1297101;6;Lublin;1;PSL;KWP;1;ŁOPATA;Jan Zbigniew;Mężczyzna;parlamentarzysta;Motycz;060908;gm. Konopnica;PSL;;13346;13346;2.36;tak;
1297104;35;Olsztyn;2;PiS;KWP;2;ARENT;Iwona Ewa;Kobieta;politolog;Olsztyn;286201;m. Olsztyn;PiS;;17916;17916;5.40;tak;
1297105;10;Piotrków Trybunalski;1;PSL;KWP;6;KĄCKI;Bogdan;Mężczyzna;specjalista administracji publicznej;Rzeczyca;101608;gm. Rzeczyca;PSL;;914;914;0.26;nie;
1297106;4;Bydgoszcz;4;KONFEDERACJA;KWP;21;LISS;Sławomir Tomasz;Mężczyzna;przedsiębiorca;Przepałkowo;041303;gm. Sośno;BEZPARTYJNY;;289;289;0.06;nie;
1297108;35;Olsztyn;2;PiS;KWP;3;CHOJECKI;Artur Henryk;Mężczyzna;urzędnik państwowy;Olsztyn;286201;m. Olsztyn;PiS;;8344;8344;2.52;nie;
1297109;35;Olsztyn;2;PiS;KWP;11;BUKOWSKA;Beata Anna;Kobieta;nauczyciel matematyki;Olsztynek;281409;gm. Olsztynek;PiS;;1654;1654;0.50;nie;
1297110;4;Bydgoszcz;4;KONFEDERACJA;KWP;22;ŁUSIAK;Małgorzata;Kobieta;nauczyciel przedszkola;Nakło nad Notecią;041003;gm. Nakło nad Notecią;BEZPARTYJNY;;244;244;0.05;nie;
1297111;6;Lublin;1;PSL;KWP;2;KOS;Marek;Mężczyzna;lekarz medycyny;Kraśnik;060701;m. Kraśnik;PSL;;6145;6145;1.09;nie;
1297113;18;Siedlce;4;KONFEDERACJA;KWP;10;REDUCH;Izabela;Kobieta;księgowa;Mińsk Mazowiecki;141201;m. Mińsk Mazowiecki;Korwin;;713;713;0.16;nie;
1297114;10;Piotrków Trybunalski;1;PSL;KWP;7;CZECHOWSKA;Krystyna;Kobieta;ekonomista;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;PSL;;1091;1091;0.32;nie;
1297115;35;Olsztyn;2;PiS;KWP;12;SZOSTAK;Izabela Kamila;Kobieta;prawnik;Kruklanki;280605;gm. Kruklanki;PiS;;1432;1432;0.43;nie;
1297116;4;Bydgoszcz;4;KONFEDERACJA;KWP;23;GNYSZEK;Dariusz;Mężczyzna;blacharz samochodowy;Łabiszyn;041904;gm. Łabiszyn;RuchNarodowy;;101;101;0.02;nie;
1297117;6;Lublin;1;PSL;KWP;3;SMOLARZ;Henryk Józef;Mężczyzna;rolnik;Dys;060911;gm. Niemce;PSL;;5922;5922;1.05;nie;
1297118;35;Olsztyn;2;PiS;KWP;4;KOSSAKOWSKI;Wojciech;Mężczyzna;prawnik;Ełk;280501;m. Ełk;PiS;;11257;11257;3.39;tak;
1297119;35;Olsztyn;2;PiS;KWP;13;MARCHEL;Karol Robert;Mężczyzna;dyrektor szkoły;Ełk;280501;m. Ełk;PiS;;2519;2519;0.76;nie;
1297120;10;Piotrków Trybunalski;1;PSL;KWP;8;FIRST;Agnieszka Teresa;Kobieta;budownictwo ogólne inż. budownictwa;Bujny Szlacheckie;100108;gm. Zelów;PSL;;1301;1301;0.38;nie;
1297121;4;Bydgoszcz;4;KONFEDERACJA;KWP;24;SAJNA;Cyprian Kamil;Mężczyzna;przedsiębiorca;Zielonka;040301;gm. Białe Błota;Korwin;;551;551;0.12;nie;
