teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;ret;onumo;trans
160803;3;Olesno;gmw;50.8767055,18.4923805;21;Opole;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;21;HOBER;Norbert Hubert;Mężczyzna;BEZP;[0];-1;
161101;2;Izbicko;gw;50.5711405,18.159873;21;Opole;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;22;SZŁAPA;Stefan Jan;Mężczyzna;BEZP;[0];-1;
160505;3;Zdzieszowice;gmw;50.4308525,18.092161;21;Opole;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;23;LABISZ;Brygida Barbara;Kobieta;BEZP;[0];-1;
160302;2;Bierawa;gw;50.2803245,18.3019905;21;Opole;KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA;24;PANKALA;Jan;Mężczyzna;BEZP;[0];-1;
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;21;Opole;KONFEDERACJA;1;WILK;Jacek;Mężczyzna;Korwin;[1];19;19=>21
160101;1;Brzeg;gm;50.858962,17.462856;21;Opole;KONFEDERACJA;2;FOMICZ;Łukasz Rafał;Mężczyzna;BEZP;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;3;SZKARUPSKI;Daniel;Mężczyzna;RuchNarodowy;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;4;BARTNIK;Longin;Mężczyzna;Korwin;[0];-1;
160701;3;Głuchołazy;gmw;50.331513,17.368549;21;Opole;KONFEDERACJA;5;BEDRUNKA;Jakub Hubert;Mężczyzna;Korwin;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;6;SIENKIEWICZ;Ewa Małgorzata;Kobieta;BEZP;[0];-1;
160402;3;Kluczbork;gmw;50.9772075,18.2210235;21;Opole;KONFEDERACJA;7;PUK;Bartosz Adam;Mężczyzna;RuchNarodowy;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;8;JASTRZĘBSKA;Anna Maria;Kobieta;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;9;SEKIETA;Kamila Urszula;Kobieta;BEZP;[0];-1;
160703;3;Korfantów;gmw;50.4849855,17.609527;21;Opole;KONFEDERACJA;10;DZIONY;Anna;Kobieta;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;11;PRZEŁOŻNA;Teresa;Kobieta;BEZP;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;12;WOJNAR;Genowefa;Kobieta;RuchNarodowy;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;13;PĘKALSKI;Marcin;Mężczyzna;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KONFEDERACJA;14;GÓRNY;Jarosław;Mężczyzna;RuchNarodowy;[0];-1;
161004;3;Prudnik;gmw;50.3418465,17.5288855;21;Opole;KONFEDERACJA;15;KWIECIŃSKA;Jolanta Halina;Kobieta;BEZP;[0];-1;
160706;3;Otmuchów;gmw;50.442151,17.1729915;21;Opole;KONFEDERACJA;16;ZARĘBA;Zbigniew;Mężczyzna;RuchNarodowy;[0];-1;
161004;3;Prudnik;gmw;50.3418465,17.5288855;21;Opole;KONFEDERACJA;17;JARECKI;Tomasz;Mężczyzna;BEZP;[0];-1;
160101;1;Brzeg;gm;50.858962,17.462856;21;Opole;KONFEDERACJA;18;DZIĘGIELEWSKI;Zbigniew Henryk;Mężczyzna;RuchNarodowy;[0];-1;
161104;3;Leśnica;gmw;50.4340315,18.215348;21;Opole;KONFEDERACJA;19;ROMANOWICZ;Bartosz Dawid;Mężczyzna;BEZP;[1];21;21==21
146508;1;Mst Warszawa (a);mm;52.233002,21.0614195;21;Opole;SLD;1;ZAWISZA;Marcelina Monika;Kobieta;LRazem;[1];31;31=>21
160706;3;Otmuchów;gmw;50.442151,17.1729915;21;Opole;SLD;2;WOŹNIAK;Piotr Jan;Mężczyzna;SLD;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;3;PILC;Jarosław Stanisław;Mężczyzna;Wiosna;[1];21;21==21
160401;3;Byczyna;gmw;51.106103,18.2080285;21;Opole;SLD;4;JURCZYK-MIŻEJEWSKA;Anna Maria;Kobieta;LRazem;[0];-1;
161101;2;Izbicko;gw;50.5711405,18.159873;21;Opole;SLD;5;OLIŃSKA-BIEG;Małgorzata Jolanta;Kobieta;BEZP;[0];-1;
160402;3;Kluczbork;gmw;50.9772075,18.2210235;21;Opole;SLD;6;KACZOR;Maciej;Mężczyzna;BEZP;[0];-1;
161004;3;Prudnik;gmw;50.3418465,17.5288855;21;Opole;SLD;7;DROST;Andrzej Oswald;Mężczyzna;LRazem;[0];-1;
160502;3;Krapkowice;gmw;50.4626285,17.95668;21;Opole;SLD;8;JUSZCZYK;Grażyna;Kobieta;LRazem;[1];21;21==21
160504;2;Walce;gw;50.388684,17.9984285;21;Opole;SLD;9;NOWAK;Stanisław;Mężczyzna;SLD;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;10;BARYŁOWICZ;Anna Danuta;Kobieta;LRazem;[0];-1;
160602;3;Namysłów;gmw;51.08396,17.698537;21;Opole;SLD;11;ŚWITLIK;Adam Lesław;Mężczyzna;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;12;GAŁĄZKA;Iwona;Kobieta;LRazem;[0];-1;
160301;1;Kędzierzyn-Koźle;gm;50.3454485,18.2455485;21;Opole;SLD;13;MUCHA;Paweł Józef;Mężczyzna;LRazem;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;14;GĄSOWSKA-KRAMARZ;Agata;Kobieta;BEZP;[0];-1;
160301;1;Kędzierzyn-Koźle;gm;50.3454485,18.2455485;21;Opole;SLD;15;ZĘBALA;Andrzej Marian;Mężczyzna;SLD;[0];-1;
146506;1;Mst Warszawa (a);mm;52.233002,21.0614195;21;Opole;SLD;16;PAPROTA;Katarzyna Ewa;Kobieta;LRazem;[1];19;19=>21
160801;3;Dobrodzień;gmw;50.7115265,18.447565;21;Opole;SLD;17;BEDNAREK;Grzegorz Paweł;Mężczyzna;BEZP;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;18;KYCIA;Anna Magdalena;Kobieta;LRazem;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;19;SORGOWICKI;Michał Karol;Mężczyzna;LRazem;[0];-1;
160202;2;Branice;gw;50.056464,17.8141665;21;Opole;SLD;20;MIENTUS;Alina Małgorzata;Kobieta;BEZP;[0];-1;
160705;3;Nysa;gmw;50.45734,17.3496275;21;Opole;SLD;21;OSIADŁY;Piotr Wojciech;Mężczyzna;LRazem;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;22;PODMOSTKA;Natalia Maria;Kobieta;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;SLD;23;PRZYSTAJKO;Jerzy;Mężczyzna;LRazem;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;1;ZEMBACZYŃSKI;Witold Maciej;Mężczyzna;Nowoczesna;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;2;KOSTUŚ;Tomasz Tadeusz;Mężczyzna;PORP;[1];21;21==21
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;3;BIEŃ;Elżbieta Maria;Kobieta;PORP;[1];21;21==21
160602;3;Namysłów;gmw;51.08396,17.698537;21;Opole;KOBW;4;WILCZYŃSKI;Ryszard Jan;Mężczyzna;PORP;[1];21;21==21
160101;1;Brzeg;gm;50.858962,17.462856;21;Opole;KOBW;5;JUREK;Monika Małgorzata;Kobieta;PORP;[0];-1;
160705;3;Nysa;gmw;50.45734,17.3496275;21;Opole;KOBW;6;MILLER;Rajmund Tadeusz;Mężczyzna;PORP;[1];21;21==21
160301;1;Kędzierzyn-Koźle;gm;50.3454485,18.2455485;21;Opole;KOBW;7;WĘGRZYN;Robert;Mężczyzna;PORP;[0];-1;
160203;3;Głubczyce;gmw;50.210793,17.762454;21;Opole;KOBW;8;ZIÓŁKO;Zbigniew Józef;Mężczyzna;PORP;[1];21;21==21
160402;3;Kluczbork;gmw;50.9772075,18.2210235;21;Opole;KOBW;9;NOWAK;Artur;Mężczyzna;PORP;[1];21;21==21
161105;3;Strzelce Opolskie;gmw;50.550362,18.290406;21;Opole;KOBW;10;GOC;Tadeusz Franciszek;Mężczyzna;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;11;TRZEPIZUR;Janusz Roman;Mężczyzna;PORP;[0];-1;
160402;3;Kluczbork;gmw;50.9772075,18.2210235;21;Opole;KOBW;12;NIEDŹWIEDŹ;Joanna Krystyna;Kobieta;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;13;OŻÓG;Monika;Kobieta;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;14;BESZ-JANICKA;Małgorzata Ewa;Kobieta;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;15;SULIKOWSKI;Adrian Marcin;Mężczyzna;Zieloni;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;16;KUBALAŃCA;Leokadia Albina;Kobieta;BEZP;[0];-1;
161001;3;Biała;gmw;50.4479735,17.6828025;21;Opole;KOBW;17;MAŁEK;Henryk Paweł;Mężczyzna;BEZP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;18;GRABOWSKA-ŚWIĘS;Grażyna;Kobieta;Nowoczesna;[0];-1;
161002;3;Głogówek;gmw;50.345715,17.875218;21;Opole;KOBW;19;RUDY;Dragomir Antoni;Mężczyzna;PORP;[0];-1;
161101;2;Izbicko;gw;50.5711405,18.159873;21;Opole;KOBW;20;MUC-KLIMEK;Ewa Helena;Kobieta;BEZP;[0];-1;
160708;2;Pakosławice;gw;50.547006,17.327309;21;Opole;KOBW;21;RACZYŃSKI;Adam Piotr;Mężczyzna;PORP;[0];-1;
160903;2;Dobrzeń Wielki;gw;50.7883665,17.8487835;21;Opole;KOBW;22;KAMPA;Rafał Krzysztof;Mężczyzna;BEZP;[0];-1;
160103;3;Grodków;gmw;50.6868675,17.358895;21;Opole;KOBW;23;GAJEWSKI;Dariusz Piotr;Mężczyzna;PORP;[0];-1;
166101;1;Opole;mm;50.6788155,17.9061435;21;Opole;KOBW;24;KAMIŃSKA;Barbara Ewa;Kobieta;PORP;[1];21;21==21
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;PiS;1;KUCHCIŃSKI;Marek Tadeusz;Mężczyzna;PiS;[1];22;22==22
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;PiS;2;SCHMIDT-RODZIEWICZ;Anna Katarzyna;Kobieta;PiS;[1];22;22==22
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;PiS;3;URUSKI;Piotr Marcin;Mężczyzna;SolidarnaPolska;[1];22;22==22
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;PiS;4;BABINETZ;Piotr Mieczysław;Mężczyzna;PiS;[1];22;22==22
180709;2;Wojaszówka;gw;49.781491,21.70263;22;Krosno;PiS;5;PIOTROWICZ;Stanisław;Mężczyzna;PiS;[1];22;22==22
186301;1;Rzeszów (a);mm;50.0058865,21.976327;22;Krosno;PiS;6;ŚNIEŻEK;Adam Walenty;Mężczyzna;PiS;[1];22;22==22
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;PiS;7;PILCH;Piotr;Mężczyzna;PiS;[0];-1;
180901;1;Lubaczów;gm;50.1572995,23.1202715;22;Krosno;PiS;8;PAMUŁA;Teresa;Kobieta;PiS;[1];22;22==22
180501;1;Jasło;gm;49.74701,21.471691;22;Krosno;PiS;9;PAWLUŚ;Adam;Mężczyzna;PiS;[0];-1;
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;PiS;10;CHRZAN;Tadeusz;Mężczyzna;PiS;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;PiS;11;PODHALICZ;Lucyna;Kobieta;PiS;[0];-1;
180108;3;Ustrzyki Dolne;gmw;49.498853,22.5709345;22;Krosno;PiS;12;ŁUKASZYK;Dorota;Kobieta;PorozumienieJarosławaGowina;[1];22;22==22
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;PiS;13;DROZD;Adam Tomasz;Mężczyzna;członek partii politycznej: Partia Republikańska;[0];-1;
181408;2;Tryńcza;gw;50.1394965,22.516716;22;Krosno;PiS;14;JĘDRUCH;Ryszard;Mężczyzna;PiS;[1];22;22==22
180509;2;Skołyszyn;gw;49.7517205,21.3218775;22;Krosno;PiS;15;PERS;Grzegorz Stanisław;Mężczyzna;PiS;[0];-1;
181703;2;Bukowsko;gw;49.4692535,22.044371;22;Krosno;PiS;16;PIESZCZOCH;Robert;Mężczyzna;PiS;[0];-1;
180704;3;Jedlicze;gmw;49.722187,21.642486;22;Krosno;PiS;17;BRIL;Joanna Katarzyna;Kobieta;PiS;[0];-1;
180203;2;Dydnia;gw;49.6816645,22.202254;22;Krosno;PiS;18;POCAŁUŃ;Alicja Anna;Kobieta;PiS;[0];-1;
180402;1;Radymno;gm;49.953989,22.829705;22;Krosno;PiS;19;BURBEŁO;Joanna Maria;Kobieta;PiS;[0];-1;
180707;2;Miejsce Piastowe;gw;49.631596,21.7859265;22;Krosno;PiS;20;GUZIK;Andrzej;Mężczyzna;PiS;[0];-1;
180502;2;Brzyska;gw;49.8200865,21.3590445;22;Krosno;PiS;21;KUROWSKA;Maria Stanisława;Kobieta;SolidarnaPolska;[0];-1;
181406;2;Przeworsk;gw;50.0590545,22.489682;22;Krosno;PiS;22;KRAWIEC;Daniel Stanisław;Mężczyzna;PiS;[0];-1;
180408;2;Radymno (c);gw;49.946607,22.9517835;22;Krosno;PSL;1;KASPRZAK;Mieczysław;Mężczyzna;PSL;[1];22;22==22
180707;2;Miejsce Piastowe;gw;49.631596,21.7859265;22;Krosno;PSL;2;MERCIK;Aleksander;Mężczyzna;BEZP;[0];-1;
180902;3;Cieszanów;gmw;50.2694975,23.1558755;22;Krosno;PSL;3;ZADWORNY;Zdzisław;Mężczyzna;PSL;[0];-1;
181302;2;Dubiecko;gw;49.8117005,22.3826835;22;Krosno;PSL;4;DACHNOWICZ;Małgorzata Krystyna;Kobieta;BEZP;[1];22;22==22
181307;2;Orły;gw;49.879834,22.804027;22;Krosno;PSL;5;HOŁYSZKO;Janusz Marek;Mężczyzna;PSL;[1];22;22==22
181406;2;Przeworsk;gw;50.0590545,22.489682;22;Krosno;PSL;6;KISZKA;Zbigniew Wojciech;Mężczyzna;PSL;[0];-1;
181308;2;Przemyśl;gw;49.7684295,22.732566;22;Krosno;PSL;7;BOJKO;Zbigniew Andrzej;Mężczyzna;PSL;[0];-1;
180907;2;Stary Dzików;gw;50.2247845,22.9177345;22;Krosno;PSL;8;MAŁECKA;Barbara Danuta;Kobieta;BEZP;[0];-1;
180108;3;Ustrzyki Dolne;gmw;49.498853,22.5709345;22;Krosno;PSL;9;KONOPKA;Marek Zbigniew;Mężczyzna;BEZP;[0];-1;
182103;3;Lesko;gmw;49.464784,22.346724;22;Krosno;PSL;10;SAWIŃSKI;Krzysztof Jan;Mężczyzna;PSL;[0];-1;
180704;3;Jedlicze;gmw;49.722187,21.642486;22;Krosno;PSL;11;ZALESZCZUK;Anna Maria;Kobieta;BEZP;[0];-1;
181707;3;Zagórz;gmw;49.4249,22.2085145;22;Krosno;PSL;12;FAL;Sabina Anna;Kobieta;PSL;[0];-1;
180503;2;Dębowiec;gw;49.638764,21.424967;22;Krosno;PSL;13;BARADZIEJ;Iwona Teresa;Kobieta;BEZP;[0];-1;
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;PSL;14;HOŁOWACZ;Bogumiła Stanisława;Kobieta;BEZP;[0];-1;
180205;2;Jasienica Rosielna;gw;49.7427805,21.9406555;22;Krosno;PSL;15;BARAŃSKI;Janusz Jacek;Mężczyzna;PSL;[0];-1;
182103;3;Lesko;gmw;49.464784,22.346724;22;Krosno;PSL;16;KOBIAŁKA-BANYŚ;Emilia Alina;Kobieta;BEZP;[0];-1;
181401;1;Przeworsk;gm;50.054514,22.501156;22;Krosno;PSL;17;ZARYCHTA;Ryszard;Mężczyzna;BEZP;[0];-1;
180411;2;Wiązownica;gw;50.1174195,22.7971895;22;Krosno;PSL;18;HORBACZ;Małgorzata;Kobieta;BEZP;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;PSL;19;FEDACZYŃSKA;Maria Stanisława;Kobieta;BEZP;[0];-1;
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;PSL;20;PASTUSZCZAK;Marek;Mężczyzna;PSL;[0];-1;
182104;2;Olszanica;gw;49.489548,22.447949;22;Krosno;PSL;21;SOKÓŁ;Marek Zbigniew;Mężczyzna;PSL;[0];-1;
180704;3;Jedlicze;gmw;49.722187,21.642486;22;Krosno;PSL;22;FRANCZAK;Stanisław;Mężczyzna;BEZP;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;KONFEDERACJA;1;ZAPAŁOWSKI;Andrzej Tomasz;Mężczyzna;BEZP;[0];-1;
180504;2;Jasło;gw;49.7349005,21.499074;22;Krosno;KONFEDERACJA;2;BERKOWICZ;Adam Roman;Mężczyzna;BEZP;[0];-1;
180701;2;Chorkówka;gw;49.6343775,21.6521385;22;Krosno;KONFEDERACJA;3;KRĘŻAŁEK;Kazimierz Zygmunt;Mężczyzna;BEZP;[0];-1;
180501;1;Jasło;gm;49.74701,21.471691;22;Krosno;KONFEDERACJA;4;STADNICKI;Robert Stanisław;Mężczyzna;Korwin;[1];22;22==22
186401;1;Tarnobrzeg;mm;50.5836065,21.6988305;22;Krosno;KONFEDERACJA;5;ZYCH;Małgorzata;Kobieta;RuchNarodowy;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;KONFEDERACJA;6;KRZANOWSKI;Jan Franciszek;Mężczyzna;BEZP;[0];-1;
180904;2;Lubaczów (c);gw;50.137632,23.192945;22;Krosno;KONFEDERACJA;7;SZWED;Michał;Mężczyzna;BEZP;[0];-1;
180108;3;Ustrzyki Dolne;gmw;49.498853,22.5709345;22;Krosno;KONFEDERACJA;8;ZIELIŃSKI;Janusz Jan;Mężczyzna;RuchNarodowy;[0];-1;
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;KONFEDERACJA;9;FILIP;Tomasz Rafał;Mężczyzna;Korwin;[0];-1;
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;KONFEDERACJA;10;DUDZIŃSKA-SOBOLEWSKA;Grażyna Henryka;Kobieta;BEZP;[0];-1;
180902;3;Cieszanów;gmw;50.2694975,23.1558755;22;Krosno;KONFEDERACJA;11;WOJTUCH;Ryszard Jan;Mężczyzna;BEZP;[0];-1;
181408;2;Tryńcza;gw;50.1394965,22.516716;22;Krosno;KONFEDERACJA;12;NADBRZESKA;Jadwiga Anna;Kobieta;BEZP;[0];-1;
181803;2;Pysznica;gw;50.5987285,22.154487;22;Krosno;KONFEDERACJA;13;SIKORA;Aleksandra Justyna;Kobieta;BEZP;[0];-1;
180411;2;Wiązownica;gw;50.1174195,22.7971895;22;Krosno;KONFEDERACJA;14;HRYSIO;Marlena Emilia;Kobieta;BEZP;[0];-1;
181614;3;Tyczyn;gmw;49.9615145,22.0564475;22;Krosno;KONFEDERACJA;15;DYGUŁA;Aleksander;Mężczyzna;BEZP;[0];-1;
181310;2;Żurawica;gw;49.8479195,22.7581735;22;Krosno;KONFEDERACJA;16;PERŻYŁO;Anna Maria;Kobieta;BEZP;[0];-1;
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;KONFEDERACJA;17;DULĘBA;Witold Aleksander;Mężczyzna;BEZP;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;KONFEDERACJA;18;ANTOCHÓW;Joanna;Kobieta;BEZP;[0];-1;
180404;2;Jarosław;gw;50.0474775,22.714939;22;Krosno;KONFEDERACJA;19;SOBOLEWSKI;Zdzisław;Mężczyzna;BEZP;[0];-1;
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;KONFEDERACJA;20;GOLBA;Paweł Kamil;Mężczyzna;BEZP;[0];-1;
180301;1;Dębica;gm;50.045951,21.4159945;22;Krosno;KONFEDERACJA;21;BOCHNIA;Ewelina;Kobieta;BEZP;[0];-1;
180905;3;Narol;gmw;50.3400975,23.2800685;22;Krosno;KONFEDERACJA;22;ZUCHOWSKI;Jan Maria;Mężczyzna;BEZP;[1];22;22==22
180707;2;Miejsce Piastowe;gw;49.631596,21.7859265;22;Krosno;KOBW;1;FRYDRYCH;Joanna Zofia;Kobieta;PORP;[1];22;22==22
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;KOBW;2;RZĄSA;Marek Zdzisław;Mężczyzna;PORP;[1];22;22==22
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;KOBW;3;BLECHARCZYK;Wojciech Aleksander;Mężczyzna;BEZP;[0];-1;
180401;1;Jarosław;gm;50.040045,22.670544;22;Krosno;KOBW;4;SZKOŁA;Józef;Mężczyzna;PORP;[0];-1;
181407;3;Sieniawa;gmw;50.1863805,22.6651215;22;Krosno;KOBW;5;WOŚ;Adam;Mężczyzna;BEZP;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;KOBW;6;SAWICKA;Ewa Stefania;Kobieta;PORP;[0];-1;
180501;1;Jasło;gm;49.74701,21.471691;22;Krosno;KOBW;7;PIKUL;Antoni Stanisław;Mężczyzna;BEZP;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;KOBW;8;BALON;Barbara Maria;Kobieta;Nowoczesna;[0];-1;
180705;2;Korczyna;gw;49.73039,21.8260865;22;Krosno;KOBW;9;ZYCH;Jan Władysław;Mężczyzna;BEZP;[0];-1;
180108;3;Ustrzyki Dolne;gmw;49.498853,22.5709345;22;Krosno;KOBW;10;HOLCMAN;Iwona Janina;Kobieta;BEZP;[0];-1;
180201;3;Brzozów;gmw;49.6858385,22.0233185;22;Krosno;KOBW;11;KARAŚ;Roman Władysław;Mężczyzna;BEZP;[0];-1;
180411;2;Wiązownica;gw;50.1174195,22.7971895;22;Krosno;KOBW;12;RYZNAR;Marian Jerzy;Mężczyzna;BEZP;[0];-1;
181401;1;Przeworsk;gm;50.054514,22.501156;22;Krosno;KOBW;13;KŁAK;Krzysztof Józef;Mężczyzna;PORP;[1];22;22==22
180509;2;Skołyszyn;gw;49.7517205,21.3218775;22;Krosno;KOBW;14;SŁOWIK;Maria Anna;Kobieta;BEZP;[0];-1;
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;KOBW;15;JUREK;Michał Albert;Mężczyzna;PORP;[0];-1;
181308;2;Przemyśl;gw;49.7684295,22.732566;22;Krosno;KOBW;16;WOTA;Krzysztof Adam;Mężczyzna;PORP;[0];-1;
181401;1;Przeworsk;gm;50.054514,22.501156;22;Krosno;KOBW;17;KOSTKA;Grażyna Dorota;Kobieta;BEZP;[0];-1;
180505;3;Kołaczyce;gmw;49.8074795,21.484612;22;Krosno;KOBW;18;KNAP;Marzena Karolina;Kobieta;BEZP;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;KOBW;19;BIAŁY;Tomasz;Mężczyzna;PORP;[0];-1;
180204;2;Haczów;gw;49.668907,21.939798;22;Krosno;KOBW;20;ZAWOJSKA;Izabela Krystyna;Kobieta;BEZP;[0];-1;
186301;1;Rzeszów (a);mm;50.0058865,21.976327;22;Krosno;KOBW;21;WOJAKOWSKI;Dariusz Wojciech;Mężczyzna;BEZP;[0];-1;
180902;3;Cieszanów;gmw;50.2694975,23.1558755;22;Krosno;KOBW;22;ZADWORNY;Waldemar;Mężczyzna;PORP;[1];22;22==22
180906;3;Oleszyce;gmw;50.1428035,22.9730745;22;Krosno;SLD;1;RYDZIK;Łukasz Michał;Mężczyzna;Wiosna;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;SLD;2;ZAJDEL;Gabriel Jerzy;Mężczyzna;SLD;[1];22;22==22
181701;1;Sanok;gm;49.5565395,22.2155815;22;Krosno;SLD;3;MACKIEWICZ-ROSSMANITH;Kamila;Kobieta;LRazem;[1];22;22==22
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;SLD;4;JAGUSTYN;Janusz Andrzej;Mężczyzna;SLD;[0];-1;
180201;3;Brzozów;gmw;49.6858385,22.0233185;22;Krosno;SLD;5;PIOTROWSKA;Kamila Helena;Kobieta;SLD;[0];-1;
180704;3;Jedlicze;gmw;49.722187,21.642486;22;Krosno;SLD;6;FIC;Patryk Beniamin;Mężczyzna;BEZP;[0];-1;
180108;3;Ustrzyki Dolne;gmw;49.498853,22.5709345;22;Krosno;SLD;7;CIWONIUK;Marzena Mieczysława;Kobieta;LRazem;[0];-1;
181310;2;Żurawica;gw;49.8479195,22.7581735;22;Krosno;SLD;8;RYCZAN;Dominik Łukasz;Mężczyzna;BEZP;[0];-1;
180504;2;Jasło;gw;49.7349005,21.499074;22;Krosno;SLD;9;GORCZYCA;Iwona;Kobieta;BEZP;[0];-1;
180203;2;Dydnia;gw;49.6816645,22.202254;22;Krosno;SLD;10;BOGUSZ;Adam;Mężczyzna;SLD;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;SLD;11;KUROPATWA;Dagmara Sylwia;Kobieta;SLD;[1];22;22==22
180905;3;Narol;gmw;50.3400975,23.2800685;22;Krosno;SLD;12;WEŁYCZKO;Zbigniew;Mężczyzna;SLD;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;SLD;13;BARAN;Ewa Aneta;Kobieta;SLD;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;SLD;14;WOŚ;Wiesław Adam;Mężczyzna;BEZP;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;SLD;15;ŻÓŁKOŚ;Grzegorz Stanisław;Mężczyzna;SLD;[0];-1;
180708;3;Rymanów;gmw;49.552017,21.871401;22;Krosno;SLD;16;KRUKAR;Radosław Zbigniew;Mężczyzna;BEZP;[0];-1;
186101;1;Krosno;mm;49.6892935,21.753032;22;Krosno;SLD;17;ŚWIEBODA;Monika;Kobieta;BEZP;[0];-1;
180105;2;Lutowiska;gw;49.151608,22.683697;22;Krosno;SLD;18;PIELA;Mirosław Józef;Mężczyzna;BEZP;[0];-1;
180708;3;Rymanów;gmw;49.552017,21.871401;22;Krosno;SLD;19;ITNER;Halina Bożena;Kobieta;BEZP;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;SLD;20;ŚWIEBODA;Sebastian Rafał;Mężczyzna;BEZP;[0];-1;
186201;1;Przemyśl (c);mm;49.7834985,22.784265;22;Krosno;SLD;21;STEBNICKI;Łukasz;Mężczyzna;LRazem;[0];-1;
