date;Gd;Ga;PGd;Rumia;Sop;Tczew;status
2019-07-05 16:00;99.6;258.7;1053.8;1230.1;1206.9;848.8;5
2019-07-05 17:00;99.8;214.7;1077.3;1244.5;958.0;1137.2;5
2019-07-05 18:00;94.6;224.4;706.8;1196.7;1329.3;1011.9;5
2019-07-05 19:00;78.2;211.4;879.9;1112.4;950.2;1180.6;5
2019-07-05 20:00;93.8;210.6;1034.5;1161.9;875.3;1204.3;5
2019-07-05 21:00;65.8;193.0;984.2;1128.8;671.2;1179.1;5
2019-07-05 22:00;57.6;187.5;975.1;1172.5;646.2;1080.0;5
2019-07-05 23:00;56.6;186.4;1104.6;1091.7;714.1;898.2;5
2019-07-06 00:00;62.3;173.2;1304.9;1004.3;1002.6;835.4;6
2019-07-06 01:00;54.8;167.7;1348.9;1084.0;1323.9;875.7;6
2019-07-06 02:00;51.8;165.1;1244.3;1082.0;1580.9;875.8;6
2019-07-06 03:00;53.0;162.7;1217.3;1017.9;1406.6;862.0;6
2019-07-06 04:00;47.7;168.4;1244.1;969.4;1192.6;816.5;6
2019-07-06 05:00;48.8;173.4;1281.6;959.0;1002.9;822.9;6
2019-07-06 06:00;51.8;180.1;1123.6;898.7;954.8;866.6;6
2019-07-06 07:00;53.1;177.7;1072.6;852.6;948.1;881.9;6
2019-07-06 08:00;56.4;182.8;989.4;862.9;976.1;932.1;6
2019-07-06 09:00;57.6;201.9;898.8;950.2;1061.2;986.1;6
2019-07-06 10:00;59.5;220.4;924.9;979.1;1173.0;973.8;6
2019-07-06 11:00;62.4;213.2;869.3;847.5;1122.5;862.4;6
2019-07-06 12:00;54.6;206.8;785.9;912.8;1155.4;848.9;6
2019-07-06 13:00;59.6;204.0;928.9;988.9;1431.5;783.9;6
2019-07-06 14:00;48.2;188.0;867.5;1274.8;1623.6;986.3;6
2019-07-06 15:00;46.2;193.8;853.1;1268.8;1576.7;931.3;6
2019-07-06 16:00;62.1;198.2;739.9;1103.3;1286.1;924.3;6
2019-07-06 17:00;60.7;193.2;970.1;931.8;1194.0;820.9;6
2019-07-06 18:00;54.1;193.7;827.8;1131.2;957.2;836.1;6
2019-07-06 19:00;61.4;199.9;930.9;1052.6;924.4;1008.9;6
2019-07-06 20:00;56.4;230.5;893.4;1004.9;911.0;1106.3;6
2019-07-06 21:00;61.1;231.8;770.0;969.9;738.3;983.4;6
2019-07-06 22:00;52.4;214.9;858.7;908.8;665.0;875.4;6
2019-07-06 23:00;52.8;204.4;876.8;930.4;606.5;941.9;6
2019-07-07 00:00;48.9;199.6;889.6;934.3;636.4;878.3;7
2019-07-07 01:00;48.7;194.1;922.1;907.9;787.4;893.2;7
2019-07-07 02:00;42.2;199.8;929.8;1124.9;942.9;924.1;7
2019-07-07 03:00;38.6;203.9;952.8;1233.0;993.5;900.8;7
2019-07-07 04:00;39.7;204.9;889.3;1219.9;1134.7;866.8;7
2019-07-07 05:00;42.2;208.9;892.1;1279.8;1077.6;865.1;7
2019-07-07 06:00;42.0;203.0;849.0;1218.8;1042.1;889.4;7
2019-07-07 07:00;40.9;205.5;865.1;1018.3;1151.6;953.5;7
2019-07-07 08:00;44.3;228.2;876.8;1032.9;1225.6;940.2;7
2019-07-07 09:00;41.6;231.8;828.9;979.3;1235.7;924.8;7
2019-07-07 10:00;40.9;230.0;753.8;917.0;1445.4;984.3;7
2019-07-07 11:00;49.8;241.8;679.5;1050.4;1653.0;973.9;7
2019-07-07 12:00;68.9;242.9;746.7;956.9;1961.7;1087.6;7
2019-07-07 13:00;95.7;246.5;724.0;947.5;2175.1;978.1;7
2019-07-07 14:00;100.1;216.6;815.0;930.5;1821.7;933.2;7
2019-07-07 15:00;77.4;234.8;761.1;766.5;977.0;947.6;7
2019-07-07 16:00;113.6;232.8;739.4;701.8;1007.0;1102.3;7
2019-07-07 17:00;128.6;271.7;650.7;758.1;867.9;1322.4;7
2019-07-07 18:00;120.5;279.1;694.2;764.9;1059.3;1188.0;7
2019-07-07 19:00;121.6;261.9;1011.3;859.5;811.1;1085.7;7
2019-07-07 20:00;95.2;282.3;1021.6;871.0;804.6;1226.1;7
2019-07-07 21:00;79.3;266.1;1615.2;980.1;816.5;1200.7;7
2019-07-07 22:00;77.7;250.3;1219.8;926.4;804.1;1079.6;7
2019-07-07 23:00;71.7;198.6;1190.2;945.1;895.9;1053.9;7
2019-07-08 00:00;71.4;187.3;1158.9;904.0;1149.3;1073.1;1
2019-07-08 01:00;58.2;182.5;1152.3;805.8;1099.8;1083.8;1
2019-07-08 02:00;51.6;171.2;1106.8;800.0;950.7;1085.5;1
2019-07-08 03:00;51.2;169.0;1076.3;800.0;959.2;1106.0;1
2019-07-08 04:00;47.3;169.1;1092.7;790.7;1025.4;1100.3;1
2019-07-08 05:00;46.7;168.3;1125.5;752.8;1072.4;1147.2;1
2019-07-08 06:00;46.3;168.2;1171.5;829.5;941.7;1232.7;1
2019-07-08 07:00;55.8;153.0;1184.7;927.3;825.5;1253.4;1
2019-07-08 08:00;65.0;160.5;1222.6;1020.7;853.8;1247.1;1
2019-07-08 09:00;75.3;160.0;1221.7;985.2;906.2;1157.8;1
2019-07-08 10:00;88.0;163.8;1243.8;1023.6;936.2;1189.5;1
2019-07-08 11:00;90.8;164.8;1148.5;893.3;926.5;1163.3;1
2019-07-08 12:00;88.3;161.3;1090.8;924.6;938.6;1195.5;1
2019-07-08 13:00;81.3;159.0;1018.4;907.0;948.5;1149.2;1
2019-07-08 14:00;73.5;159.4;890.8;894.9;967.7;1245.5;1
2019-07-08 15:00;53.3;157.3;820.3;943.7;1111.8;1167.8;1
2019-07-08 16:00;53.0;173.8;678.1;1097.2;1178.8;1172.2;1
2019-07-08 17:00;54.8;206.6;1068.2;955.9;1049.0;1083.5;1
2019-07-08 18:00;65.9;208.6;963.6;1038.3;1254.0;1291.9;1
2019-07-08 19:00;68.9;208.0;959.6;948.1;1088.2;1214.5;1
2019-07-08 20:00;67.2;243.6;961.3;911.9;1117.1;1287.1;1
2019-07-08 21:00;52.2;237.9;1045.9;1171.4;1168.1;1257.6;1
2019-07-08 22:00;47.9;209.2;1112.9;983.8;1215.2;1119.8;1
2019-07-08 23:00;48.1;189.6;1206.5;996.2;1282.1;1112.5;1
2019-07-09 00:00;48.6;181.0;1205.3;1028.8;1289.0;1127.2;2
2019-07-09 01:00;48.5;179.5;1149.4;918.9;1177.7;1113.5;2
2019-07-09 02:00;45.5;179.2;1187.8;947.3;1203.7;1111.1;2
2019-07-09 03:00;41.9;178.1;1269.7;928.0;1206.7;1076.0;2
2019-07-09 04:00;38.2;177.0;1265.4;868.6;1156.8;1042.2;2
2019-07-09 05:00;37.8;179.0;1173.6;865.0;1106.3;1002.4;2
2019-07-09 06:00;49.1;175.9;1076.2;959.7;880.5;1275.2;2
2019-07-09 07:00;148.2;181.5;980.5;1099.9;775.3;1726.6;2
2019-07-09 08:00;299.5;191.2;948.9;1096.4;1081.5;1889.1;2
2019-07-09 09:00;403.5;206.5;1025.9;1053.4;1178.1;1547.1;2
2019-07-09 10:00;386.6;210.6;1014.9;1048.1;1232.5;1387.9;2
2019-07-09 11:00;344.8;207.6;999.8;987.3;1053.4;1313.0;2
2019-07-09 12:00;341.2;212.9;1055.4;1045.8;1090.1;1284.0;2
2019-07-09 13:00;334.1;204.1;930.6;1088.7;1255.7;1287.9;2
2019-07-09 14:00;298.7;213.9;902.9;953.5;1242.5;1375.1;2
2019-07-09 15:00;249.3;219.9;1023.4;656.7;1091.1;1327.2;2
2019-07-09 16:00;123.8;208.1;811.6;679.7;1036.8;1237.4;2
2019-07-09 17:00;71.6;194.2;638.5;666.9;1249.9;1085.2;2
2019-07-09 18:00;64.6;185.3;748.4;749.4;1045.4;1047.0;2
2019-07-09 19:00;51.8;166.5;671.7;846.6;970.3;1101.0;2
2019-07-09 20:00;65.2;175.1;741.2;944.0;1277.2;1102.7;2
2019-07-09 21:00;58.7;186.6;744.0;1055.4;1391.1;1015.0;2
2019-07-09 22:00;56.0;187.9;697.2;931.8;1614.7;954.4;2
2019-07-09 23:00;56.3;170.8;796.8;1037.8;1311.8;943.4;2
2019-07-10 00:00;55.0;142.3;809.4;1036.1;1421.1;944.2;3
2019-07-10 01:00;46.9;135.5;770.1;966.5;1419.8;936.7;3
2019-07-10 02:00;48.1;134.5;729.8;966.5;1252.6;932.6;3
2019-07-10 03:00;45.6;134.9;729.8;966.5;1257.6;917.1;3
2019-07-10 04:00;44.9;133.5;730.0;966.5;1271.9;892.9;3
2019-07-10 05:00;48.0;131.8;743.3;919.9;1338.4;873.8;3
2019-07-10 06:00;53.1;128.2;711.1;842.2;1289.5;1102.5;3
2019-07-10 07:00;100.8;135.4;775.8;920.0;1171.4;1050.9;3
2019-07-10 08:00;194.6;148.1;781.4;1059.0;1153.3;910.3;3
2019-07-10 09:00;317.2;153.3;808.8;1038.3;1319.4;886.5;3
2019-07-10 10:00;351.8;163.9;803.3;961.2;1741.4;919.7;3
2019-07-10 11:00;333.1;173.3;798.0;988.6;1515.5;1164.9;3
2019-07-10 12:00;343.4;174.9;821.5;910.9;1689.7;1312.1;3
2019-07-10 13:00;333.1;197.2;843.8;1101.6;2062.2;1241.2;3
2019-07-10 14:00;307.8;184.5;821.3;1325.1;1792.9;1307.5;3
2019-07-10 15:00;147.5;177.4;714.3;1068.6;1090.1;1340.7;3
2019-07-10 16:00;76.7;186.2;829.4;1401.5;844.9;1303.7;3
2019-07-10 17:00;56.8;185.9;807.0;1082.6;1559.5;1242.6;3
2019-07-10 18:00;73.3;195.1;1032.3;872.4;1193.5;1438.2;3
2019-07-10 19:00;80.1;188.9;1029.8;868.7;924.5;1251.3;3
2019-07-10 20:00;78.5;176.8;1024.0;950.6;864.2;1562.9;3
2019-07-10 21:00;78.0;159.0;909.6;901.9;942.4;1623.6;3
2019-07-10 22:00;64.3;142.8;929.3;801.3;838.8;1095.7;3
2019-07-10 23:00;55.6;147.7;894.3;617.2;869.1;1169.2;3
2019-07-11 00:00;52.6;143.0;966.5;595.4;954.0;1119.7;4
2019-07-11 01:00;49.4;137.0;993.1;606.2;935.3;949.7;4
2019-07-11 02:00;52.1;138.9;1003.5;714.0;879.6;902.8;4
2019-07-11 03:00;54.8;129.2;987.4;736.4;973.0;873.2;4
2019-07-11 04:00;50.9;113.2;955.1;731.5;770.5;834.9;4
2019-07-11 05:00;49.2;111.9;880.6;800.0;654.1;946.3;4
2019-07-11 06:00;59.6;129.1;929.3;730.4;669.9;1103.4;4
2019-07-11 07:00;179.1;174.7;995.1;827.6;780.4;999.0;4
2019-07-11 08:00;383.7;237.3;996.5;933.7;1207.2;948.3;4
2019-07-11 09:00;569.3;267.7;929.1;819.4;1481.4;938.7;4
2019-07-11 10:00;612.2;295.9;830.6;942.1;1595.4;951.1;4
2019-07-11 11:00;640.2;301.1;724.4;1116.2;1624.7;945.7;4
2019-07-11 12:00;652.3;277.4;815.8;1059.4;1584.6;1137.5;4
2019-07-11 13:00;642.8;284.1;866.6;1141.1;1963.2;1157.8;4
2019-07-11 14:00;482.7;268.2;701.9;1625.5;2345.4;1402.3;4
2019-07-11 15:00;211.8;271.6;880.2;1235.9;2573.8;1521.4;4
2019-07-11 16:00;75.1;281.7;822.4;1449.6;3104.0;2056.4;4
2019-07-11 17:00;61.3;287.0;789.2;1373.0;1584.5;1500.2;4
2019-07-11 18:00;74.3;330.6;846.6;1462.9;1370.4;1367.9;4
2019-07-11 19:00;85.4;299.3;817.1;1770.8;1674.2;1721.2;4
2019-07-11 20:00;64.4;240.6;1145.5;2073.1;1852.1;1322.3;4
2019-07-11 21:00;60.9;207.9;1012.0;988.1;1099.3;1190.4;4
2019-07-11 22:00;66.2;182.4;947.8;846.2;1781.1;902.3;4
2019-07-11 23:00;51.6;153.8;929.0;864.5;1992.3;739.5;4
2019-07-12 00:00;47.3;144.7;847.2;919.9;2064.1;776.0;5
2019-07-12 01:00;42.2;151.5;841.1;839.9;1476.2;743.7;5
2019-07-12 02:00;43.9;151.8;805.1;903.3;1101.7;694.1;5
2019-07-12 03:00;46.7;149.6;770.7;923.5;930.1;708.9;5
2019-07-12 04:00;47.9;135.8;817.3;941.4;910.9;725.6;5
2019-07-12 05:00;46.2;126.3;794.7;864.9;888.8;800.8;5
2019-07-12 06:00;58.3;126.5;719.2;840.1;835.4;933.1;5
2019-07-12 07:00;228.8;156.3;733.9;1010.2;1256.7;1045.2;5
2019-07-12 08:00;488.4;218.0;762.6;1114.6;1432.9;1070.2;5
2019-07-12 09:00;734.0;255.7;850.6;1061.6;1243.4;914.3;5
2019-07-12 10:00;768.7;297.5;952.5;843.2;1210.4;780.8;5
2019-07-12 11:00;803.2;302.9;1045.6;740.4;1303.2;866.3;5
2019-07-12 12:00;678.2;325.6;1032.8;700.8;1774.1;795.2;5
2019-07-12 13:00;401.7;299.3;942.0;792.2;1926.0;732.6;5
2019-07-12 14:00;235.1;276.0;973.5;889.5;1253.1;795.9;5
2019-07-12 15:00;80.2;232.8;1188.4;931.5;1565.7;975.6;5
2019-07-12 16:00;60.9;183.2;1063.1;981.6;1685.7;958.3;5
2019-07-12 17:00;51.5;183.9;957.4;939.5;1253.9;852.0;5
2019-07-12 18:00;80.0;249.6;786.6;831.3;969.6;818.8;5
2019-07-12 19:00;93.6;253.1;985.0;958.1;1128.5;690.3;5
2019-07-12 20:00;88.4;264.0;842.2;1083.1;1104.8;876.9;5
2019-07-12 21:00;74.5;273.1;674.3;1237.9;1034.4;774.8;5
2019-07-12 22:00;61.7;243.1;806.0;1259.1;853.1;822.0;5
2019-07-12 23:00;49.3;208.9;735.2;1333.9;1013.3;684.9;5
2019-07-13 00:00;50.6;188.3;665.4;923.1;984.9;719.0;6
2019-07-13 01:00;46.1;183.7;648.4;1168.4;1078.5;643.5;6
2019-07-13 02:00;43.7;185.0;679.3;1141.7;1101.9;621.8;6
2019-07-13 03:00;45.0;204.1;743.8;1243.2;1304.2;645.5;6
2019-07-13 04:00;46.1;194.7;721.1;1233.6;895.4;696.8;6
2019-07-13 05:00;59.8;183.2;736.3;1239.7;845.9;701.4;6
2019-07-13 06:00;57.3;170.9;751.9;1187.0;764.4;725.7;6
2019-07-13 07:00;55.7;169.5;761.4;1405.2;678.2;725.1;6
2019-07-13 08:00;58.6;179.0;743.8;1461.2;801.2;729.3;6
2019-07-13 09:00;68.0;182.6;744.7;1440.5;837.4;768.0;6
2019-07-13 10:00;95.1;222.2;725.1;1536.4;1335.1;734.5;6
2019-07-13 11:00;109.1;253.3;790.8;1412.4;2848.4;806.4;6
2019-07-13 12:00;161.7;273.2;736.4;975.0;2945.6;646.1;6
2019-07-13 13:00;192.3;299.4;740.6;981.2;1672.2;642.1;6
2019-07-13 14:00;184.1;418.3;878.7;830.5;796.4;804.5;6
2019-07-13 15:00;92.5;255.2;836.4;835.7;1035.2;871.2;6
2019-07-13 16:00;95.2;259.8;864.8;918.8;772.9;842.0;6
2019-07-13 17:00;85.7;227.7;1117.0;937.9;727.9;837.1;6
2019-07-13 18:00;105.3;257.7;1260.8;1095.8;1120.6;759.0;6
2019-07-13 19:00;90.0;273.2;1028.2;1161.6;876.5;982.6;6
2019-07-13 20:00;92.8;196.6;832.8;904.6;777.3;1014.6;6
2019-07-13 21:00;72.6;187.1;1042.9;750.0;726.2;1015.6;6
2019-07-13 22:00;82.5;187.7;1132.4;857.8;1449.2;879.1;6
2019-07-13 23:00;80.1;188.9;972.1;944.9;1674.7;850.0;6
2019-07-14 00:00;54.8;171.6;1058.4;988.9;1462.7;787.3;7
2019-07-14 01:00;58.2;156.7;1104.2;982.8;1580.4;655.5;7
2019-07-14 02:00;47.5;162.1;1132.8;1038.9;1542.8;609.2;7
2019-07-14 03:00;51.4;162.6;1111.9;1017.0;1517.2;603.8;7
2019-07-14 04:00;50.5;161.2;1109.9;1009.7;1463.8;596.7;7
2019-07-14 05:00;61.0;146.9;1041.8;1046.7;1327.9;628.6;7
2019-07-14 06:00;59.5;141.8;992.7;1046.1;1459.2;608.2;7
2019-07-14 07:00;55.4;146.3;975.3;1015.4;1519.7;642.8;7
2019-07-14 08:00;54.9;166.5;939.5;814.2;1341.8;662.5;7
2019-07-14 09:00;89.6;180.3;1008.0;853.9;1166.5;668.8;7
2019-07-14 10:00;129.3;197.1;994.4;895.8;1212.4;696.4;7
2019-07-14 11:00;316.5;242.4;844.8;900.2;2195.3;608.1;7
2019-07-14 12:00;669.3;486.4;773.6;770.3;2473.9;659.7;7
2019-07-14 13:00;667.9;803.9;1038.4;828.4;1805.5;749.9;7
2019-07-14 14:00;407.7;436.7;914.6;848.8;2405.5;766.9;7
2019-07-14 15:00;231.8;179.6;931.0;924.4;1765.0;754.6;7
2019-07-14 16:00;105.7;195.6;907.8;951.5;932.8;942.7;7
2019-07-14 17:00;64.3;199.9;998.4;934.2;1038.3;885.8;7
2019-07-14 18:00;76.6;180.1;855.3;1216.8;1374.7;996.7;7
2019-07-14 19:00;73.6;190.1;908.7;1134.6;1774.5;1097.5;7
2019-07-14 20:00;64.9;180.1;889.7;1293.4;1031.0;951.7;7
2019-07-14 21:00;50.1;164.7;809.0;1052.4;922.0;1084.5;7
2019-07-14 22:00;89.3;171.5;769.3;1009.2;1040.9;965.0;7
2019-07-14 23:00;64.7;155.4;744.5;1061.7;1164.3;877.9;7
2019-07-15 00:00;51.2;150.3;815.2;773.2;1313.6;781.8;1
2019-07-15 01:00;47.7;145.0;880.1;650.8;1285.2;755.0;1
2019-07-15 02:00;48.0;146.7;927.0;593.1;1286.4;743.0;1
2019-07-15 03:00;48.4;135.6;925.0;613.3;1285.3;774.1;1
2019-07-15 04:00;41.5;140.1;1016.4;613.9;1186.9;844.0;1
2019-07-15 05:00;33.9;141.8;1360.9;654.9;1016.1;846.9;1
2019-07-15 06:00;51.0;140.7;1096.2;851.4;749.4;801.9;1
2019-07-15 07:00;191.1;170.2;1151.6;1403.0;783.6;738.0;1
2019-07-15 08:00;487.6;240.8;1132.9;1801.6;983.9;656.2;1
2019-07-15 09:00;755.9;266.3;1064.7;1651.5;1139.6;677.9;1
2019-07-15 10:00;860.7;308.8;1091.7;1462.3;1136.4;801.2;1
2019-07-15 11:00;927.4;345.9;1032.9;1309.4;1613.5;868.7;1
2019-07-15 12:00;908.0;353.3;1122.0;1235.3;1833.9;762.6;1
2019-07-15 13:00;828.9;338.1;1497.5;1643.9;1683.5;975.8;1
2019-07-15 14:00;556.2;326.1;1254.8;1912.8;1536.5;994.0;1
2019-07-15 15:00;125.7;286.5;791.0;2006.9;2045.4;1071.0;1
2019-07-15 16:00;68.3;151.1;773.7;1509.3;1751.0;983.3;1
2019-07-15 17:00;68.4;142.3;872.5;1153.3;2173.6;881.1;1
2019-07-15 18:00;54.8;178.0;767.4;1040.9;1543.1;750.9;1
2019-07-15 19:00;59.3;168.2;810.4;1095.0;1108.0;816.7;1
2019-07-15 20:00;67.7;183.8;862.6;1038.4;1044.4;774.8;1
2019-07-15 21:00;60.2;168.6;848.8;1008.3;837.4;866.1;1
2019-07-15 22:00;64.0;131.9;735.4;868.3;817.0;1071.5;1
2019-07-15 23:00;67.1;145.0;828.7;867.0;893.5;857.7;1
2019-07-16 00:00;62.0;147.3;757.6;891.4;878.0;662.4;2
2019-07-16 01:00;59.5;148.7;755.5;957.4;1035.9;632.4;2
2019-07-16 02:00;64.2;161.8;755.5;927.7;1022.3;616.3;2
2019-07-16 03:00;67.0;148.2;755.5;905.7;1070.1;594.1;2
2019-07-16 04:00;64.1;133.8;755.5;851.2;976.1;605.4;2
2019-07-16 05:00;58.2;127.4;816.8;882.9;859.5;868.8;2
2019-07-16 06:00;71.6;122.2;909.9;853.8;874.4;1276.0;2
2019-07-16 07:00;235.1;139.1;1219.3;1370.5;1041.2;1073.6;2
2019-07-16 08:00;560.9;188.1;1349.8;1397.5;1225.0;962.2;2
2019-07-16 09:00;769.8;213.2;1334.3;1400.7;1781.3;981.5;2
2019-07-16 10:00;810.3;220.6;1073.2;1281.5;2319.8;987.1;2
2019-07-16 11:00;805.3;230.8;1042.1;1247.8;2176.3;818.0;2
2019-07-16 12:00;732.1;220.6;1114.9;1185.1;1632.3;906.9;2
2019-07-16 13:00;586.4;230.6;1028.9;1083.2;1475.4;926.6;2
2019-07-16 14:00;508.5;233.8;883.3;1252.7;1563.3;913.9;2
2019-07-16 15:00;151.5;224.4;766.9;1454.0;1579.5;829.4;2
2019-07-16 16:00;56.0;193.0;733.1;1401.2;1253.9;866.7;2
2019-07-16 17:00;70.3;233.0;683.5;1433.2;816.8;731.5;2
2019-07-16 18:00;67.9;258.7;776.5;1267.8;836.1;1028.5;2
2019-07-16 19:00;84.3;239.9;881.6;1081.2;842.9;1093.0;2
2019-07-16 20:00;70.2;230.8;891.1;1177.3;804.9;1202.2;2
2019-07-16 21:00;54.2;168.8;844.6;1107.5;795.5;1057.7;2
2019-07-16 22:00;42.0;148.6;853.3;1116.1;619.6;936.7;2
2019-07-16 23:00;49.4;156.5;862.8;1058.3;650.6;764.4;2
2019-07-17 00:00;49.9;164.4;834.3;1169.5;629.3;743.4;3
2019-07-17 01:00;46.2;160.2;849.3;1203.7;676.4;745.3;3
2019-07-17 02:00;42.8;147.9;839.9;1117.2;706.2;755.2;3
2019-07-17 03:00;41.5;142.7;805.0;1038.2;781.4;755.2;3
2019-07-17 04:00;40.2;132.2;800.6;1052.9;788.0;751.5;3
2019-07-17 05:00;43.2;132.5;794.2;1038.0;842.6;736.6;3
2019-07-17 06:00;57.1;140.5;872.0;958.0;880.8;738.2;3
2019-07-17 07:00;125.9;153.8;973.3;1172.9;994.1;739.2;3
2019-07-17 08:00;290.4;177.9;1234.6;1399.0;926.4;867.8;3
2019-07-17 09:00;469.0;202.0;1340.6;1210.6;1055.9;832.2;3
2019-07-17 10:00;503.6;232.8;1329.7;992.1;1286.9;763.6;3
2019-07-17 11:00;539.7;252.8;1105.8;1037.9;1184.4;859.0;3
2019-07-17 12:00;487.3;243.1;1043.8;1138.2;813.3;761.3;3
2019-07-17 13:00;470.9;233.5;1026.9;936.6;1309.3;745.6;3
2019-07-17 14:00;358.9;230.1;963.9;982.7;3653.6;879.5;3
2019-07-17 15:00;108.7;216.2;873.7;1293.4;4017.1;955.4;3
2019-07-17 16:00;63.5;247.2;746.4;1134.0;2033.6;932.9;3
2019-07-17 17:00;22.9;175.5;688.3;819.9;462.3;653.7;3
2019-07-17 18:00;8.8;93.3;445.9;1315.3;341.4;493.7;3
2019-07-17 19:00;4.2;72.2;440.0;1119.5;275.0;399.1;3
2019-07-17 20:00;5.4;57.2;471.3;1138.9;280.6;365.6;3
2019-07-17 21:00;3.4;47.0;402.1;822.6;275.4;343.1;3
2019-07-17 22:00;8.3;60.5;436.5;837.7;387.2;526.4;3
2019-07-17 23:00;17.5;89.3;678.6;1007.0;458.5;580.7;3
2019-07-18 00:00;22.1;140.9;945.0;915.6;442.6;575.6;4
2019-07-18 01:00;29.6;156.7;968.4;879.3;426.2;515.1;4
2019-07-18 02:00;33.5;148.2;936.6;846.2;487.0;514.9;4
2019-07-18 03:00;27.6;136.9;869.7;881.8;524.6;522.1;4
2019-07-18 04:00;23.7;133.6;802.3;860.3;533.6;641.0;4
2019-07-18 05:00;30.4;141.9;869.0;833.1;537.7;676.1;4
2019-07-18 06:00;47.4;146.5;1006.3;1001.5;516.9;1001.5;4
2019-07-18 07:00;165.3;159.2;1146.7;1464.1;740.3;868.2;4
2019-07-18 08:00;439.9;230.5;1003.2;1995.3;879.4;704.7;4
2019-07-18 09:00;582.5;295.2;945.4;1523.1;947.1;667.4;4
2019-07-18 10:00;577.6;336.8;937.1;1362.3;1155.3;625.8;4
2019-07-18 11:00;598.3;365.1;858.1;1314.3;1256.8;718.5;4
2019-07-18 12:00;575.7;337.0;876.8;1265.6;1021.2;738.1;4
2019-07-18 13:00;539.4;361.6;747.6;1078.0;948.6;771.1;4
2019-07-18 14:00;281.7;307.0;774.3;1103.9;1142.5;745.3;4
2019-07-18 15:00;106.9;247.1;862.8;1159.4;922.7;633.2;4
2019-07-18 16:00;73.1;217.4;800.6;1365.7;827.0;744.3;4
2019-07-18 17:00;74.9;259.1;823.3;1107.1;1467.4;1092.6;4
2019-07-18 18:00;60.4;291.4;701.5;1174.1;1470.0;891.5;4
2019-07-18 19:00;48.0;308.9;836.9;1483.7;1156.3;752.0;4
2019-07-18 20:00;44.1;252.8;778.0;976.3;979.4;966.3;4
2019-07-18 21:00;29.5;257.2;859.5;796.4;1037.5;898.6;4
2019-07-18 22:00;38.5;261.6;722.5;1016.3;1086.0;973.4;4
2019-07-18 23:00;48.5;220.8;659.3;880.2;1453.8;897.2;4
2019-07-19 00:00;43.3;200.4;672.2;797.6;1250.6;904.1;5
2019-07-19 01:00;38.5;179.4;682.3;748.7;1066.7;820.2;5
2019-07-19 02:00;42.8;172.6;650.8;710.5;1073.8;716.1;5
2019-07-19 03:00;45.7;170.0;702.9;683.4;1070.0;732.1;5
2019-07-19 04:00;43.6;181.6;1061.9;689.7;1070.8;715.9;5
2019-07-19 05:00;42.8;162.4;1039.9;729.6;1074.8;746.1;5
2019-07-19 06:00;57.8;160.8;875.1;791.5;870.0;852.4;5
2019-07-19 07:00;139.4;185.4;1027.1;1046.3;797.6;807.3;5
2019-07-19 08:00;372.4;232.0;1085.1;1029.1;873.7;718.9;5
2019-07-19 09:00;548.5;277.9;1079.9;1010.6;946.0;687.5;5
2019-07-19 10:00;617.8;325.2;1078.5;1105.9;1075.5;787.1;5
2019-07-19 11:00;716.3;350.8;1061.1;1173.7;1524.5;760.6;5
2019-07-19 12:00;604.5;301.9;1196.2;1179.6;2194.1;599.1;5
2019-07-19 13:00;496.9;270.3;1380.0;1058.6;2400.7;606.1;5
2019-07-19 14:00;331.9;314.5;1006.1;1088.8;2003.1;835.9;5
2019-07-19 15:00;87.1;273.1;712.6;1163.8;2034.5;1372.5;5
2019-07-19 16:00;75.9;234.1;625.7;1615.3;1383.0;922.9;5
2019-07-19 17:00;60.9;157.3;856.3;1040.2;1184.8;947.2;5
2019-07-19 18:00;95.7;178.0;865.3;984.2;1078.4;912.6;5
2019-07-19 19:00;92.1;240.9;916.6;1588.5;1053.7;1001.3;5
2019-07-19 20:00;119.6;208.6;807.8;1477.2;1125.3;886.8;5
2019-07-19 21:00;167.4;197.1;788.2;2079.1;963.0;892.2;5
2019-07-19 22:00;201.6;201.5;781.4;1161.4;1181.6;1079.9;5
2019-07-19 23:00;128.1;239.3;889.0;1358.7;1805.2;1475.9;5
2019-07-20 00:00;80.5;179.4;1135.7;1457.2;1857.0;1315.8;6
2019-07-20 01:00;63.1;173.7;1252.4;1013.9;1662.0;1053.1;6
2019-07-20 02:00;53.1;163.8;1169.4;841.1;1734.4;1117.6;6
2019-07-20 03:00;49.2;145.5;1039.9;864.3;1515.3;1121.9;6
2019-07-20 04:00;52.8;137.6;913.5;837.7;1157.5;1073.6;6
2019-07-20 05:00;47.9;132.8;829.5;901.2;1071.8;925.2;6
2019-07-20 06:00;52.4;128.6;834.2;843.3;1001.0;807.9;6
2019-07-20 07:00;53.7;139.8;777.0;751.6;861.7;800.8;6
2019-07-20 08:00;52.2;153.5;723.4;705.3;845.2;931.9;6
2019-07-20 09:00;62.3;162.7;735.7;668.3;828.9;1010.5;6
2019-07-20 10:00;106.5;185.2;694.2;729.5;1235.6;1181.7;6
2019-07-20 11:00;177.5;220.9;662.6;882.0;2410.3;1306.4;6
2019-07-20 12:00;273.3;257.4;801.5;996.3;2942.4;971.8;6
2019-07-20 13:00;205.3;325.7;746.0;897.0;2373.7;781.0;6
2019-07-20 14:00;197.3;320.3;676.0;825.7;2928.7;824.9;6
2019-07-20 15:00;165.1;212.1;698.2;737.3;2255.2;765.4;6
