rok;nro;nrk;komitet;kandydat;glosy;procent;lprocent;plec;wynik
2011;30;8;NowaPrawicaJKM;Pacek Anna Edyta;170;0,06;3,33;K;N
2011;30;9;NowaPrawicaJKM;Pojda Krzysztof Grzegorz;434;0,16;8,51;M;N
2011;30;1;Prawica;Frączek Ryszard Arkadiusz;333;0,13;39,55;M;N
2011;30;2;Prawica;Suski Michał Czesław;69;0,03;8,19;M;N
2011;30;3;Prawica;Sobczak Urszula Agnieszka;64;0,02;7,60;K;N
2011;30;4;Prawica;Caniboł Andrzej Franciszek;45;0,02;5,34;M;N
2011;30;5;Prawica;Kaliciński Stanisław;18;0,01;2,14;M;N
2011;30;6;Prawica;Zając Gabriela;93;0,04;11,05;K;N
2011;30;7;Prawica;Giero Patrycja Agnieszka;26;0,01;3,09;K;N
2011;30;8;Prawica;Kowalewska Magdalena Maria;51;0,02;6,06;K;N
2011;30;9;Prawica;Łukasik Andrzej Stanisław;51;0,02;6,06;M;N
2011;30;10;Prawica;Jaszczyszyn Dawid Krystian;92;0,03;10,93;M;N
2011;31;1;PiS;Szarama Wojciech Piotr;27541;6,84;27,89;M;T
2011;31;2;PiS;Tobiszowski Grzegorz Józef;13268;3,29;13,44;M;T
2011;31;3;PiS;Nowak Maria Teresa;10820;2,69;10,96;K;T
2011;31;4;PiS;Pietrasz Piotr Aleksander;3941;0,98;3,99;M;N
2011;31;5;PiS;Nowicka Zofia;3342;0,83;3,38;K;N
2011;31;6;PiS;Wójcik Michał Marek;5272;1,31;5,34;M;N
2011;31;7;PiS;Paruzel Henryk Józef;4067;1,01;4,12;M;N
2011;31;8;PiS;Sobczyk Danuta Elżbieta;4329;1,07;4,38;K;N
2011;31;9;PiS;Panek Krystyna Zofia;1545;0,38;1,56;K;N
2011;31;10;PiS;Kołodziejczyk Grzegorz Tadeusz;3972;0,99;4,02;M;N
2011;31;11;PiS;Zięba Janina Maria;1162;0,29;1,18;K;N
2011;31;12;PiS;Fierla Damian Tomasz;952;0,24;0,96;M;N
2011;31;13;PiS;Kaczyński Leonard Zbigniew;4485;1,11;4,54;M;N
2011;31;14;PiS;Kurzawa Jerzy;1267;0,31;1,28;M;N
2011;31;15;PiS;Jacent Daniel Andrzej;1542;0,38;1,56;M;N
2011;31;16;PiS;Wermińska Stanisława;2046;0,51;2,07;K;N
2011;31;17;PiS;Pierończyk Marcin Tomasz;944;0,23;0,96;M;N
2011;31;18;PiS;Dziedzic Magdalena Anna;1160;0,29;1,17;K;N
2011;31;19;PiS;Pawlik Grażyna Ewa;1057;0,26;1,07;K;N
2011;31;20;PiS;Dziubany Katarzyna;1244;0,31;1,26;K;N
2011;31;21;PiS;Osiejuk Krzysztof Roman;409;0,10;0,41;M;N
2011;31;22;PiS;Gosiewski Maciej Zbigniew;2683;0,67;2,72;M;N
2011;31;23;PiS;Zuzelska Grażyna;753;0,19;0,76;K;N
2011;31;24;PiS;Poczachowski Wojciech Jerzy;936;0,23;0,95;M;N
2011;31;1;PJN;Sośnierz Andrzej Stanisław;11068;2,75;70,89;M;N
2011;31;2;PJN;Buszkiewicz Aleksandra Helena;785;0,19;5,03;K;N
2011;31;3;PJN;Szyga Krzysztof Michał;432;0,11;2,77;M;N
2011;31;4;PJN;Sobczak - Smołka Jolanta Kazimiera;299;0,07;1,91;K;N
2011;31;5;PJN;Parylak - Jadwiszczok Katarzyna Ewa;202;0,05;1,29;K;N
2011;31;6;PJN;Nowak Damian Antoni;264;0,07;1,69;M;N
2011;31;7;PJN;Kiszewski Bartosz Rafał;163;0,04;1,04;M;N
2011;31;8;PJN;Rybka Władysław;196;0,05;1,26;M;N
2011;31;9;PJN;Zygmuntowicz Danuta;124;0,03;0,79;K;N
2011;31;10;PJN;Zdebski Jerzy Michał;81;0,02;0,52;M;N
2011;31;11;PJN;Filipczak Sylwia Monika;159;0,04;1,02;K;N
2011;31;12;PJN;Zientek Teodor Sebastian;396;0,10;2,54;M;N
2011;31;13;PJN;Rydel Damian Adam;152;0,04;0,97;M;N
2011;31;14;PJN;Kocurek Artur Romuald;152;0,04;0,97;M;N
2011;31;15;PJN;Kokolus Urszula Maria;72;0,02;0,46;K;N
2011;31;16;PJN;Bałajewicz Sebastian;58;0,01;0,37;M;N
2011;31;17;PJN;Mełech Maciej;21;0,01;0,13;M;N
2011;31;18;PJN;Nycz Jan Dominik;146;0,04;0,94;M;N
2011;31;19;PJN;Wajs Sebastian Artur;100;0,02;0,64;M;N
2011;31;20;PJN;Szczepańska - Dziubek Aleksandra;248;0,06;1,59;K;N
2011;31;21;PJN;Bialas Anna Magdalena;267;0,07;1,71;K;N
2011;31;22;PJN;Bałajewicz Barbara Stanisława;92;0,02;0,59;K;N
2011;31;23;PJN;Janeda Waldemar;137;0,03;0,88;M;N
2011;31;1;SLD;Zaborowski Zbyszek;9482;2,35;36,89;M;T
2011;31;2;SLD;Bożyk Paweł;1035;0,26;4,03;M;N
2011;31;3;SLD;Klekot Ewa;2881;0,72;11,21;K;N
2011;31;4;SLD;Moskwa Henryk Jan;737;0,18;2,87;M;N
2011;31;5;SLD;Kwiatek Włodzimierz Roman;557;0,14;2,17;M;N
2011;31;6;SLD;Zapart Katarzyna Urszula;753;0,19;2,93;K;N
2011;31;7;SLD;Stryjak Cezary Andrzej;1022;0,25;3,98;M;N
2011;31;8;SLD;Dąbkowski Łukasz Tomasz;414;0,10;1,61;M;N
2011;31;9;SLD;Paca Monika Maria;684;0,17;2,66;K;N
2011;31;10;SLD;Kaczyńska Barbara Urszula;380;0,09;1,48;K;N
2011;31;11;SLD;Cupiał Paweł Andrzej;344;0,09;1,34;M;N
2011;31;12;SLD;Zięba Marianna Anna;569;0,14;2,21;K;N
2011;31;13;SLD;Chmielewska Ewa Maria;708;0,18;2,75;K;N
2011;31;14;SLD;Brózda Anna;213;0,05;0,83;K;N
2011;31;15;SLD;Pełka Irena Maria;413;0,10;1,61;K;N
2011;31;16;SLD;Fiutek Łukasz Krzysztof;1773;0,44;6,90;M;N
2011;31;17;SLD;Nawara Halina Bożena;402;0,10;1,56;K;N
2011;31;18;SLD;Brol-Stachowska Ksenia Beata;170;0,04;0,66;K;N
2011;31;19;SLD;Maciaś Jarosław Krzysztof;169;0,04;0,66;M;N
2011;31;20;SLD;Gandyk Marcin Tomasz;170;0,04;0,66;M;N
2011;31;21;SLD;Pokorski Zbigniew Jacek;323;0,08;1,26;M;N
2011;31;22;SLD;Ochalska Beata Gabriela;429;0,11;1,67;K;N
2011;31;23;SLD;Chmiel Wojciech Stanisław;718;0,18;2,79;M;N
2011;31;24;SLD;Potyrała Dariusz Mirosław;1358;0,34;5,28;M;N
2011;31;1;RPalikota;Rozenek Andrzej Tadeusz;15793;3,92;35,99;M;T
2011;31;2;RPalikota;Mika Monika Katarzyna;9271;2,30;21,13;K;N
2011;31;3;RPalikota;Urbańczyk Sebastian Andrzej;2549;0,63;5,81;M;N
2011;31;4;RPalikota;Pająk Mieczysław Piotr;1881;0,47;4,29;M;N
2011;31;5;RPalikota;Piskorczyk Krzysztof Jan;806;0,20;1,84;M;N
2011;31;6;RPalikota;Kotarski Konrad Marcin;1516;0,38;3,45;M;N
2011;31;7;RPalikota;Lechowska Bożena Barbara;1208;0,30;2,75;K;N
2011;31;8;RPalikota;Kania Andrzej Władysław;1392;0,35;3,17;M;N
2011;31;9;RPalikota;Sadowski Michał Piotr;1113;0,28;2,54;M;N
2011;31;10;RPalikota;Topolski Rafał Jan;445;0,11;1,01;M;N
2011;31;11;RPalikota;Rudnicki Grzegorz Piotr;370;0,09;0,84;M;N
2011;31;12;RPalikota;Stysz Aleksandra Jadwiga;633;0,16;1,44;K;N
2011;31;13;RPalikota;Bereś Przemysław Wojciech;368;0,09;0,84;M;N
2011;31;14;RPalikota;Ozorek Agnieszka Małgorzata;617;0,15;1,41;K;N
2011;31;15;RPalikota;Gawlak Elżbieta Sylwia;384;0,10;0,88;K;N
2011;31;16;RPalikota;Jeleń Kazimierz Jerzy;772;0,19;1,76;M;N
2011;31;17;RPalikota;Czech Ewa Halina;743;0,18;1,69;K;N
2011;31;18;RPalikota;Ostaszewski Przemysław Paweł;316;0,08;0,72;M;N
2011;31;19;RPalikota;Łapuszek Kinga Maria;369;0,09;0,84;K;N
2011;31;20;RPalikota;Peterek Magdalena Maria;783;0,19;1,78;K;N
2011;31;21;RPalikota;Wajdman Wioleta Beata;1077;0,27;2,45;K;N
2011;31;22;RPalikota;Lekki Dariusz Bogusław;1478;0,37;3,37;M;N
2011;31;1;PSL;Kurak Krzysztof;3164;0,79;28,16;M;N
2011;31;2;PSL;Szymborska Grażyna Danuta;1761;0,44;15,67;K;N
2011;31;3;PSL;Wawrzyniak Sławomir Wojciech;803;0,20;7,15;M;N
2011;31;4;PSL;Boniewski Leszek Stanisław;213;0,05;1,90;M;N
2011;31;5;PSL;Juszczyk Małgorzata Anna;257;0,06;2,29;K;N
2011;31;6;PSL;Salwiczek Marian Józef;695;0,17;6,18;M;N
2011;31;7;PSL;Wołoska Karina Beata;185;0,05;1,65;K;N
2011;31;8;PSL;Żabiński Tomasz Jan;261;0,06;2,32;M;N
2011;31;9;PSL;Lach Andrzej Michał;171;0,04;1,52;M;N
2011;31;10;PSL;Radomski Ryszard Władysław;134;0,03;1,19;M;N
2011;31;11;PSL;Bochenek Władysław Bartłomiej;868;0,22;7,72;M;N
2011;31;12;PSL;Molka Ewa Antonina;144;0,04;1,28;K;N
2011;31;13;PSL;Redełkiewicz Janusz;78;0,02;0,69;M;N
2011;31;14;PSL;Magdziorz Gabriela Maria;275;0,07;2,45;K;N
2011;31;15;PSL;Nowak Jacek Andrzej;92;0,02;0,82;M;N
2011;31;16;PSL;Rogula Ewa Iwona;92;0,02;0,82;K;N
2011;31;17;PSL;Kot Grzegorz Benedykt;118;0,03;1,05;M;N
2011;31;18;PSL;Danielczyk Edyta Małgorzata;189;0,05;1,68;K;N
2011;31;19;PSL;Flasza Jan;79;0,02;0,70;M;N
2011;31;20;PSL;Kotulska Barbara Teresa;166;0,04;1,48;K;N
2011;31;21;PSL;Dobrowolski Mirosław Zenon;164;0,04;1,46;M;N
2011;31;22;PSL;Olejnik Iwona Barbara;414;0,10;3,68;K;N
2011;31;23;PSL;Szmajda Jerzy Michał;210;0,05;1,87;M;N
2011;31;24;PSL;Depta Adam Szczepan;704;0,17;6,27;M;N
2011;31;1;PPP-S80;Fornalczyk Elżbieta;1123;0,28;32,63;K;N
2011;31;2;PPP-S80;Ługowski Łukasz Marcin;311;0,08;9,04;M;N
2011;31;3;PPP-S80;Kasińska Barbara Małgorzata;171;0,04;4,97;K;N
2011;31;4;PPP-S80;Kotowski Dariusz Kazimierz;165;0,04;4,79;M;N
2011;31;5;PPP-S80;Michalik Tatiana Elżbieta;143;0,04;4,15;K;N
2011;31;6;PPP-S80;Jurecki Jacek Wiktor;108;0,03;3,14;M;N
2011;31;7;PPP-S80;Mazurkowska Karolina Marta;95;0,02;2,76;K;N
2011;31;8;PPP-S80;Zalega Dariusz Marek;83;0,02;2,41;M;N
2011;31;9;PPP-S80;Fabisiak Grażyna Anna;84;0,02;2,44;K;N
2011;31;10;PPP-S80;Ziemborak Przemysław Artur;56;0,01;1,63;M;N
2011;31;11;PPP-S80;Jedwabna Aldona Cecylia;53;0,01;1,54;K;N
2011;31;12;PPP-S80;Kowalski Zygmunt;85;0,02;2,47;M;N
2011;31;13;PPP-S80;Hołuj Magdalena;69;0,02;2,00;K;N
2011;31;14;PPP-S80;Kalinowski Sebastian Artur;47;0,01;1,37;M;N
2011;31;15;PPP-S80;Ziemborak Diana Daniela;23;0,01;0,67;K;N
2011;31;16;PPP-S80;Komarowski Bogdan Piotr;57;0,01;1,66;M;N
2011;31;17;PPP-S80;Kalinowska Beata Agnieszka;77;0,02;2,24;K;N
2011;31;18;PPP-S80;Gabryś Bogusław;133;0,03;3,86;M;N
2011;31;19;PPP-S80;Komarowska Grażyna Beata;59;0,01;1,71;K;N
2011;31;20;PPP-S80;Burczy Adam Robert;93;0,02;2,70;M;N
2011;31;21;PPP-S80;Andrzejewska Barbara;148;0,04;4,30;K;N
2011;31;22;PPP-S80;Niewrzoł Jacek Ireneusz;52;0,01;1,51;M;N
2011;31;23;PPP-S80;Fabisiak Grzegorz Ryszard;62;0,02;1,80;M;N
2011;31;24;PPP-S80;Basak Robert Artur;145;0,04;4,21;M;N
2011;31;1;PO;Tomczykiewicz Tomasz Kazimierz;57323;14,23;29,39;M;T
2011;31;2;PO;Pietraszewska Danuta Róża;25496;6,33;13,07;K;T
2011;31;3;PO;Pierzchała Elżbieta Apolonia;14557;3,61;7,46;K;T
2011;31;4;PO;Plura Marek Mirosław;22795;5,66;11,69;M;T
2011;31;5;PO;Wójcik Marek Krzysztof;10753;2,67;5,51;M;T
2011;31;6;PO;Ziętek Jerzy Marek;8960;2,22;4,59;M;T
2011;31;7;PO;Rzymełka Jan Antoni;7821;1,94;4,01;M;N
2011;31;8;PO;Klosa Zygmunt Konrad;4478;1,11;2,30;M;N
2011;31;9;PO;Szulc Mariola Barbara;2732;0,68;1,40;K;N
2011;31;10;PO;Kołodziej Ewa Edyta;14149;3,51;7,26;K;T
2011;31;11;PO;Charchuła Jolanta Beata;3819;0,95;1,96;K;N
2011;31;12;PO;Spiołek Łukasz Andrzej;712;0,18;0,37;M;N
2011;31;13;PO;Klimek Sabina Magdalena;7641;1,90;3,92;K;N
2011;31;14;PO;Idzik Magdalena Sylwia;1604;0,40;0,82;K;N
2011;31;15;PO;Przybylski Krzysztof;3213;0,80;1,65;M;N
2011;31;16;PO;Bochnia Tomasz Piotr;973;0,24;0,50;M;N
2011;31;17;PO;Szczepaniok Piotr Ludwik;1219;0,30;0,63;M;N
2011;31;18;PO;Gębicka - Matusz Ewa Anna;684;0,17;0,35;K;N
2011;31;19;PO;Handermander - Lewicka Małgorzata Anna;745;0,18;0,38;K;N
2011;31;20;PO;Wójtowicz Krzysztof;1165;0,29;0,60;M;N
2011;31;21;PO;Matwin Agnieszka Maria;1358;0,34;0,70;K;N
2011;31;22;PO;Węgliński Rafał Grzegorz;559;0,14;0,29;M;N
2011;31;23;PO;Machura Mariusz Mieczysław;672;0,17;0,34;M;N
2011;31;24;PO;Łataś Rafał Adrian;1590;0,39;0,82;M;N
2011;31;1;NowaPrawicaJKM;Janowski Paweł Jakub;4735;1,18;52,15;M;N
2011;31;2;NowaPrawicaJKM;Banasiewicz Beata Anna;926;0,23;10,20;K;N
2011;31;3;NowaPrawicaJKM;Kropisz Sławomir Jan;244;0,06;2,69;M;N
2011;31;4;NowaPrawicaJKM;Piliszczuk Marcin Szymon;243;0,06;2,68;M;N
2011;31;5;NowaPrawicaJKM;Karaś Jacek Andrzej;343;0,09;3,78;M;N
2011;31;6;NowaPrawicaJKM;Tomaszkiewicz Joanna Maria;264;0,07;2,91;K;N
2011;31;7;NowaPrawicaJKM;Jaworski Adrian Andrzej;247;0,06;2,72;M;N
2011;31;8;NowaPrawicaJKM;Gibaszewska Katarzyna Anna;151;0,04;1,66;K;N
2011;31;9;NowaPrawicaJKM;Wierzbicki Witosław Dorian;219;0,05;2,41;M;N
2011;31;10;NowaPrawicaJKM;Jacek Grzegorz Piotr;300;0,07;3,30;M;N
2011;31;11;NowaPrawicaJKM;Dziubek Paulina;329;0,08;3,62;K;N
2011;31;12;NowaPrawicaJKM;Janowska Emilia Aleksandra;135;0,03;1,49;K;N
2011;31;13;NowaPrawicaJKM;Kaczmarczyk Mateusz Dominik;175;0,04;1,93;M;N
2011;31;14;NowaPrawicaJKM;Musioł-Karaś Maria;125;0,03;1,38;K;N
2011;31;15;NowaPrawicaJKM;Barańska Barbara Ewa;236;0,06;2,60;K;N
2011;31;16;NowaPrawicaJKM;Papis Filip Marek;407;0,10;4,48;M;N
2011;32;1;PiS;Malik Ewa Danuta;25214;8,99;42,41;K;T
2011;32;2;PiS;Andzel Waldemar Franciszek;10328;3,68;17,37;M;T
2011;32;3;PiS;Waszczuk Marcin;2531;0,90;4,26;M;N
2011;32;4;PiS;Sokół Paweł Jan;2164;0,77;3,64;M;N
2011;32;5;PiS;Głowacka Halina Józefa;2049;0,73;3,45;K;N
2011;32;6;PiS;Sroka Andrzej Wiesław;1961;0,70;3,30;M;N
2011;32;7;PiS;Grudzińska-Kubik Bożena Władysława;1746;0,62;2,94;K;N
2011;32;8;PiS;Warwas Robert Piotr;4535;1,62;7,63;M;N
2011;32;9;PiS;Materla Maria;1305;0,47;2,20;K;N
2011;32;10;PiS;Wydra Przemysław Aleksander;1176;0,42;1,98;M;N
2011;32;11;PiS;Romaniak Monika Maria;686;0,24;1,15;K;N
2011;32;12;PiS;Szydlik Bożena Grażyna;782;0,28;1,32;K;N
2011;32;13;PiS;Skarbińska-Poznańska Alicja Ewa;622;0,22;1,05;K;N
2011;32;14;PiS;Gruca Michał Roman;635;0,23;1,07;M;N
2011;32;15;PiS;Paś Stanisław;580;0,21;0,98;M;N
2011;32;16;PiS;Piątek Zbigniew Józef;930;0,33;1,56;M;N
2011;32;17;PiS;Guzdraj Maciej Piotr;506;0,18;0,85;M;N
2011;32;18;PiS;Zarychta-Surówka Małgorzata Wioletta;1703;0,61;2,86;K;N
2011;32;1;PJN;Haładus Krzysztof Tadeusz;1726;0,62;29,47;M;N
2011;32;2;PJN;Wróblewski Zbigniew Józef;517;0,18;8,83;M;N
2011;32;3;PJN;Świątek Andrzej Stefan;411;0,15;7,02;M;N
2011;32;4;PJN;Męcik Krystyna Ewa;686;0,24;11,71;K;N
2011;32;5;PJN;Nocoń Jacek Sławomir;279;0,10;4,76;M;N
2011;32;6;PJN;Wójcik Wacław Jan;205;0,07;3,50;M;N
2011;32;7;PJN;Bagiński Tadeusz Wincenty;164;0,06;2,80;M;N
2011;32;8;PJN;Pisarek Anna Lidia;419;0,15;7,16;K;N
2011;32;9;PJN;Pilecki Mateusz Henryk;92;0,03;1,57;M;N
2011;32;10;PJN;Wybańska-Wójcik Ewa Teresa;141;0,05;2,41;K;N
2011;32;11;PJN;Żak Łukasz Stanisław;171;0,06;2,92;M;N
2011;32;12;PJN;Wyjadłowska Agnieszka;144;0,05;2,46;K;N
2011;32;13;PJN;Mikołajek Monika Maria;162;0,06;2,77;K;N
2011;32;14;PJN;Snopek Andrzej Zdzisław;107;0,04;1,83;M;N
2011;32;15;PJN;Pandel Sylwia Ewa;120;0,04;2,05;K;N
2011;32;16;PJN;Czerwiński Ryszard Tadeusz;117;0,04;2,00;M;N
2011;32;17;PJN;Cygan Renata Aleksandra;395;0,14;6,75;K;N
2011;32;1;SLD;Karolczak Kazimierz;6498;2,32;17,82;M;N
2011;32;2;SLD;Klepacz Witold Janusz;6817;2,43;18,70;M;T
2011;32;3;SLD;Konus Magdalena Joanna;1703;0,61;4,67;K;N
2011;32;4;SLD;Czarski Michał Adam;3834;1,37;10,52;M;N
2011;32;5;SLD;Gajda Marian;4101;1,46;11,25;M;N
2011;32;6;SLD;Barański Marek Janusz;2910;1,04;7,98;M;N
2011;32;7;SLD;Gierczak Mariusz Tomasz;769;0,27;2,11;M;N
2011;32;8;SLD;Pietrzyk Rafał Jan;1006;0,36;2,76;M;N
2011;32;9;SLD;Gajdzik-Stępniak Ewa Aniela;1402;0,50;3,85;K;N
2011;32;10;SLD;Łatak Stefan Paweł;1690;0,60;4,64;M;N
2011;32;11;SLD;Frankowska Bogusława;382;0,14;1,05;K;N
2011;32;12;SLD;Pawłowska Monika Anna;1093;0,39;3,00;K;N
2011;32;13;SLD;Bierońska Ewa Katarzyna;885;0,32;2,43;K;N
2011;32;14;SLD;Czekajski Marek Michał;357;0,13;0,98;M;N
2011;32;15;SLD;Sienicki Edward Tadeusz;111;0,04;0,30;M;N
2011;32;16;SLD;Pasamonik Przemysław Bartosz;511;0,18;1,40;M;N
2011;32;17;SLD;Kobus Katarzyna Maria;454;0,16;1,25;K;N
2011;32;18;SLD;Borowiec Bożena Ewa;1937;0,69;5,31;K;N
2011;32;1;RPalikota;Borkowski Jerzy;20292;7,24;48,89;M;T
2011;32;2;RPalikota;Koralewska Jolanta Krystyna;4519;1,61;10,89;K;N
2011;32;3;RPalikota;Gołębiowski Roman Paweł;1585;0,57;3,82;M;N
2011;32;4;RPalikota;Zarzycka Monika Bożena;2517;0,90;6,06;K;N
2011;32;5;RPalikota;Lassok Sławomir Jacek;769;0,27;1,85;M;N
2011;32;6;RPalikota;Hyciek Beata;986;0,35;2,38;K;N
2011;32;7;RPalikota;Płuciennik Rafał Grzegorz;1130;0,40;2,72;M;N
2011;32;8;RPalikota;Wróblewski Aureliusz Bernard;944;0,34;2,27;M;N
2011;32;9;RPalikota;Kowalski Jan Marcin;1199;0,43;2,89;M;N
2011;32;10;RPalikota;Stroński Mirosław Jerzy;588;0,21;1,42;M;N
2011;32;11;RPalikota;Cebo Jolanta Joanna;1859;0,66;4,48;K;N
2011;32;12;RPalikota;Kramer Renata Ewa;654;0,23;1,58;K;N
2011;32;13;RPalikota;Dajnowski Marek Stanisław;436;0,16;1,05;M;N
2011;32;14;RPalikota;Chejczyk Agnieszka;755;0,27;1,82;K;N
2011;32;15;RPalikota;Bawer Beata Barbara;349;0,12;0,84;K;N
2011;32;16;RPalikota;Bednarczyk Maria Ewa;1328;0,47;3,20;K;N
2011;32;17;RPalikota;Żuchowicz Adam;1594;0,57;3,84;M;N
2011;32;1;PSL;Dąbrowa Stanisław;5043;1,80;41,06;M;N
2011;32;2;PSL;Pawelec Mariusz;776;0,28;6,32;M;N
2011;32;3;PSL;Bober Edward Józef;2061;0,74;16,78;M;N
2011;32;4;PSL;Ślusarczyk Joanna Jadwiga;694;0,25;5,65;K;N
2011;32;5;PSL;Król Ewa Teresa;650;0,23;5,29;K;N
2011;32;6;PSL;Kołton Mariusz Jan;255;0,09;2,08;M;N
2011;32;7;PSL;Paks Stanisław Marek;597;0,21;4,86;M;N
2011;32;8;PSL;Binko Zbigniew Zenon;235;0,08;1,91;M;N
2011;32;9;PSL;Hanc-Kuczkowska Aneta Grażyna;114;0,04;0,93;K;N
2011;32;10;PSL;Janik Ewa Barbara;272;0,10;2,21;K;N
2011;32;11;PSL;Majka Tomasz Krzysztof;178;0,06;1,45;M;N
2011;32;12;PSL;Górny Tomasz Marcin;138;0,05;1,12;M;N
2011;32;13;PSL;Machura Danuta Stanisława;177;0,06;1,44;K;N
2011;32;14;PSL;Janeczek Dariusz Piotr;141;0,05;1,15;M;N
2011;32;15;PSL;Czekaj Sławomir Adam;328;0,12;2,67;M;N
2011;32;16;PSL;Bielec Katarzyna Karolina;138;0,05;1,12;K;N
2011;32;17;PSL;Masłowska Magdalena;234;0,08;1,91;K;N
2011;32;18;PSL;Latos Marcin Mieczysław;250;0,09;2,04;M;N
2011;32;1;PPP-S80;Wajda-Gałązka Beata Irena;683;0,24;31,26;K;N
2011;32;2;PPP-S80;Piąty Robert Marcin;180;0,06;8,24;M;N
2011;32;3;PPP-S80;Kocur Stefan;113;0,04;5,17;M;N
2011;32;4;PPP-S80;Kołodziejczyk Izabela Katarzyna;170;0,06;7,78;K;N
2011;32;5;PPP-S80;Gałązka Rafał Wojciech;97;0,03;4,44;M;N
2011;32;6;PPP-S80;Gazy Iwona Katarzyna;87;0,03;3,98;K;N
2011;32;7;PPP-S80;Taraska Agnieszka Katarzyna;113;0,04;5,17;K;N
2011;32;8;PPP-S80;Jadczak Łukasz Andrzej;39;0,01;1,78;M;N
2011;32;9;PPP-S80;Iwanek Agata Elżbieta;112;0,04;5,13;K;N
2011;32;10;PPP-S80;Grodzki Lech Czesław;48;0,02;2,20;M;N
2011;32;11;PPP-S80;Baran Przemysław Krzysztof;102;0,04;4,67;M;N
2011;32;12;PPP-S80;Rzewnicka Dorota Aleksandra;64;0,02;2,93;K;N
2011;32;13;PPP-S80;Szczęch Małgorzata;58;0,02;2,65;K;N
2011;32;14;PPP-S80;Kocot Marcin Grzegorz;141;0,05;6,45;M;N
2011;32;15;PPP-S80;Kotnis Dobromir;178;0,06;8,15;M;N
2011;32;1;PO;Saługa Wojciech Paweł;26368;9,41;21,88;M;T
2011;32;2;PO;Małecka-Libera Beata Maria;23822;8,50;19,76;K;T
2011;32;3;PO;Pisalski Grzegorz Ottokar;8702;3,10;7,22;M;N
2011;32;4;PO;Pięta Jarosław;9309;3,32;7,72;M;T
2011;32;5;PO;Śliwińska Anna Elżbieta;3911;1,40;3,24;K;N
2011;32;6;PO;Szaleniec Zbigniew Marian;8302;2,96;6,89;M;N
2011;32;7;PO;Van der Coghen Piotr Artur;12171;4,34;10,10;M;T
2011;32;8;PO;Nemś Anna Ewa;9086;3,24;7,54;K;T
2011;32;9;PO;Matyba Natalia Sylwia;1042;0,37;0,86;K;N
2011;32;10;PO;Potępa Maria Barbara;3050;1,09;2,53;K;N
2011;32;11;PO;Pasek Tomasz Dariusz;2860;1,02;2,37;M;N
2011;32;12;PO;Sendobry Marta Teresa;459;0,16;0,38;K;N
2011;32;13;PO;Śliwa Monika Teresa;2679;0,96;2,22;K;N
2011;32;14;PO;Zając Michał Łukasz;2306;0,82;1,91;M;N
2011;32;15;PO;Przybylak Bogusława Henryka;704;0,25;0,58;K;N
2011;32;16;PO;Kucia Renata;794;0,28;0,66;K;N
2011;32;17;PO;Hermanowicz Zbigniew Stefan;702;0,25;0,58;M;N
2011;32;18;PO;Stachowicz Katarzyna Karolina;4263;1,52;3,54;K;N
2011;32;1;Prawica;Synowiec Jarosław Ryszard;734;0,26;35,79;M;N
2011;32;2;Prawica;Romanek Bartosz Przemysław;131;0,05;6,39;M;N
2011;32;3;Prawica;Gwiazda Zdzisława;131;0,05;6,39;K;N
2011;32;4;Prawica;Kokoszka Jerzy Włodzimierz;85;0,03;4,14;M;N
2011;32;5;Prawica;Nowak Zyta Lucyna;116;0,04;5,66;K;N
2011;32;6;Prawica;Wychowaniec Jacek Jerzy;84;0,03;4,10;M;N
2011;32;7;Prawica;Jaroszewska Czesława;71;0,03;3,46;K;N
2011;32;8;Prawica;Okarma Jan Józef;40;0,01;1,95;M;N
2011;32;9;Prawica;Romanek Ewa Małgorzata;118;0,04;5,75;K;N
2011;32;10;Prawica;Kwiecień Grzegorz Leszek;77;0,03;3,75;M;N
2011;32;11;Prawica;Kempa Jolanta Wiesława;106;0,04;5,17;K;N
2011;32;12;Prawica;Dubiel Andrzej Marcin;92;0,03;4,49;M;N
2011;32;13;Prawica;Koza Patryk Janusz;61;0,02;2,97;M;N
2011;32;14;Prawica;Kowalski Konrad Henryk;205;0,07;10,00;M;N
2011;33;1;PiS;Kempa Beata Agnieszka;70127;16,20;50,80;K;T
2011;33;2;PiS;Rusiecki Jarosław;7323;1,69;5,31;M;T
2011;33;3;PiS;Zuba Maria;6222;1,44;4,51;K;T
2011;33;4;PiS;Bętkowski Andrzej Krzysztof;4591;1,06;3,33;M;T
2011;33;5;PiS;Lipiec Krzysztof Bogdan;6774;1,56;4,91;M;T
2011;33;6;PiS;Kwitek Marek;3726;0,86;2,70;M;N
2011;33;7;PiS;Olendzka Halina Bronisława;2331;0,54;1,69;K;N
2011;33;8;PiS;Latosiński Bogdan Jan;2481;0,57;1,80;M;N
2011;33;9;PiS;Sołtysiak Małgorzata Krystyna;1886;0,44;1,37;K;N
2011;33;10;PiS;Piątek Zbigniew Jacek;3295;0,76;2,39;M;N
2011;33;11;PiS;Nassalski Paweł Adam;396;0,09;0,29;M;N
2011;33;12;PiS;Janiszewski Lech Tadeusz;1269;0,29;0,92;M;N
2011;33;13;PiS;Forkasiewicz Grzegorz Paweł;3836;0,89;2,78;M;N
2011;33;14;PiS;Olejnik Małgorzata Dorota;1659;0,38;1,20;K;N
2011;33;15;PiS;Gawlik Stanisława Marianna;1122;0,26;0,81;K;N
