komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K3;3;21;IWASZKIEWICZ Robert Jarosław;71;1.06;0.01;NX
K3;3;22;WEDLER Małgorzata;77;1.15;0.01;NX
K3;3;24;BLICHARSKA Elżbieta;97;1.45;0.02;NX
K3;3;25;MAURER Robert Jarosław;48;0.72;0.01;NX
K3;3;26;GĄSIOROWSKI Cyprian;67;1.00;0.01;NX
K3;3;27;TOMCZYK Norbert;179;2.69;0.03;NX
K3;4;1;HATKA Witold;1001;22.33;0.24;NX
K3;4;2;ROBACZEWSKI Arkadiusz Ronard;311;6.93;0.07;NX
K3;4;3;WILKOWSKI Wojciech Sławomir;638;14.23;0.15;NX
K3;4;4;SAPALSKI Henryk Zygmunt;185;4.12;0.04;NX
K3;4;5;PEJKA Krzysztof Stanisław;163;3.63;0.04;NX
K3;4;6;NOWACKA Agnieszka;334;7.45;0.08;NX
K3;4;7;BARAN Andrzej Jerzy;127;2.83;0.03;NX
K3;4;8;MOSKAL Sebastian Eugeniusz;103;2.29;0.02;NX
K3;4;9;SULCZEWSKA Hanna Cecylia;113;2.52;0.03;NX
K3;4;10;BASZANOWSKI Bogdan Zdzisław;93;2.07;0.02;NX
K3;4;11;MATOWSKI Leszek Franciszek;30;0.66;0.01;NX
K3;4;12;SMAGAŁA Stanisław;75;1.67;0.02;NX
K3;4;13;JANCZENKO Tadeusz;96;2.14;0.02;NX
K3;4;14;GALEWSKI Janusz Kazimierz;74;1.65;0.02;NX
K3;4;15;WOŹNIAK Teresa Maria;132;2.94;0.03;NX
K3;4;16;ZIELIŃSKI Krzysztof;144;3.21;0.03;NX
K3;4;17;WOŹNIAK Jerzy Stanisław;140;3.12;0.03;NX
K3;4;18;DEJA Jan;117;2.61;0.03;NX
K3;4;19;DUDEK Michał Marek;108;2.40;0.03;NX
K3;4;20;PIEKUT Adam;99;2.20;0.02;NX
K3;4;21;MRÓWKA Marek;95;2.11;0.02;NX
K3;4;22;JUSZCZAK Artur Piotr;103;2.29;0.02;NX
K3;4;23;KRZEMKOWSKI Michał;201;4.48;0.05;NX
K3;5;1;RAŹNY Anna Józefa;716;20.70;0.18;NX
K3;5;2;HOGA Jacek Stefan;533;15.41;0.14;NX
K3;5;3;MISZTAL Jacek Piotr;186;5.37;0.05;NX
K3;5;4;ZAPARUSZEWSKI Tadeusz;106;3.06;0.03;NX
K3;5;5;CZEREPIUK Krzysztof;63;1.82;0.02;NX
K3;5;6;SUGALSKI Zbigniew;110;3.18;0.03;NX
K3;5;7;LISKULA Andrzej;102;2.94;0.03;NX
K3;5;8;STOKŁOSA Małgorzata Bogna;141;4.07;0.04;NX
K3;5;9;SCHRÖDER Zbigniew;76;2.19;0.02;NX
K3;5;10;WIWATOWSKI Wojciech;95;2.74;0.02;NX
K3;5;11;STRZAŁKOWSKI Karol;75;2.16;0.02;NX
K3;5;12;RUSZCZAK Łukasz Marcin;56;1.61;0.01;NX
K3;5;13;GÓRSKI Karol;133;3.84;0.03;NX
K3;5;14;NAGEL Marcin Dominik;39;1.12;0.01;NX
K3;5;15;HOGA Zofia;91;2.63;0.02;NX
K3;5;16;CIEŚNIEWSKI Arkadiusz Krzysztof;47;1.35;0.01;NX
K3;5;17;WNUKOWSKI Jan;33;0.95;0.01;NX
K3;5;18;BORUTA Michał;59;1.70;0.02;NX
K3;5;19;GŁADYSZEWSKI Marian;46;1.33;0.01;NX
K3;5;20;ROSIŃSKI Wojciech;91;2.63;0.02;NX
K3;5;21;KOWALSKI Wojciech Janusz;61;1.76;0.02;NX
K3;5;22;WAŁĘSA Remigiusz Wojciech;198;5.72;0.05;NX
K3;5;23;SZCZEPANIK Henryk Jan;79;2.28;0.02;NX
K3;5;24;WITKO Justyna Anna;74;2.13;0.02;NX
K3;5;25;STOKŁOSA Jakub;60;1.73;0.02;NX
K3;5;26;BOSAK Marek;188;5.43;0.05;NX
K3;6;1;GIERTYCH Roman Jacek;6394;66.59;1.27;NX
K3;6;2;ANDREJUK Przemysław;223;2.32;0.04;NX
K3;6;3;MITRUCZUK Andrzej Konrad;373;3.88;0.07;NX
K3;6;4;OSTAŃSKA-MULHERRON Ewa;697;7.25;0.14;NX
K3;6;5;DZIWISZ Zofia Dorota;139;1.44;0.03;NX
K3;6;6;STASZCZAK Dariusz Eligiusz;176;1.83;0.04;NX
K3;6;7;KNAP Jakub;98;1.02;0.02;NX
K3;6;8;WYSOKIŃSKI Władysław;206;2.14;0.04;NX
K3;6;9;PALIKOT Andrzej;207;2.15;0.04;NX
K3;6;10;SZOŁUCHA Marian;45;0.46;0.01;NX
K3;6;11;WOŁEK Karol;35;0.36;0.01;NX
K3;6;12;WILK Andrzej;259;2.69;0.05;NX
K3;6;13;GRZYBOWSKI Adam Aleksander;70;0.72;0.01;NX
K3;6;14;SENDECKA Marta Arleta;85;0.88;0.02;NX
K3;6;15;SZCZĘCH Kamil;36;0.37;0.01;NX
K3;6;16;SEREJA Daniel;31;0.32;0.01;NX
K3;6;17;ZYGADŁO Paweł Krzysztof;46;0.47;0.01;NX
K3;6;18;KRZYŻANOWSKI Zbigniew Krzysztof;48;0.49;0.01;NX
K3;6;19;WIŚNIEWSKI Marcin;72;0.74;0.01;NX
K3;6;20;MILEWSKI Ryszard Witold;34;0.35;0.01;NX
K3;6;21;KASPRZAK Adam;36;0.37;0.01;NX
K3;6;22;BABIARZ Leszek Kazimierz;37;0.38;0.01;NX
K3;6;25;GĄBKA Karol;36;0.37;0.01;NX
K3;6;26;ROBAK Adam Antoni;26;0.27;0.01;NX
K3;6;29;ŻMUDA Paweł;78;0.81;0.02;NX
K3;6;30;POMIANEK Paweł Jan;57;0.59;0.01;NX
K3;7;1;WIERZEJSKI Wojciech;2196;29.79;0.62;NX
K3;7;2;SCHODZIŃSKI Stanisław;993;13.47;0.28;NX
K3;7;3;BUKOWSKI Rafał;274;3.71;0.08;NX
K3;7;4;SZUBIŃSKA Stanisława Maria;203;2.75;0.06;NX
K3;7;5;BOROWIEC Łukasz;700;9.49;0.20;NX
K3;7;6;PALIKOT Lidia;567;7.69;0.16;NX
K3;7;7;MALEC Jacek;383;5.19;0.11;NX
K3;7;8;WOJTASZAK Ireneusz;144;1.95;0.04;NX
K3;7;9;SŁOBODA Mirosław Jan;212;2.87;0.06;NX
K3;7;10;DOROSZ Marcin Waldemar;203;2.75;0.06;NX
K3;7;11;CIEPAŁOWICZ Krystyna;136;1.84;0.04;NX
K3;7;12;JEZIERSKI Wiesław;97;1.31;0.03;NX
K3;7;13;CIOSMAK Marek;95;1.28;0.03;NX
K3;7;14;SAWICKI Andrzej Wojciech;106;1.43;0.03;NX
K3;7;15;BACZEWSKI Józef Fryderyk;195;2.64;0.06;NX
K3;7;16;WOJCIECHOWSKA Barbara Janina;146;1.98;0.04;NX
K3;7;17;PIEKARSKI Zygmunt Franciszek;84;1.13;0.02;NX
K3;7;18;WRÓBLEWSKA Bożena Maria;128;1.73;0.04;NX
K3;7;19;ROMANIUK Karol;111;1.50;0.03;NX
K3;7;20;KOSTRZEWA Janusz;50;0.67;0.01;NX
K3;7;21;DUMA Barbara Maria;93;1.26;0.03;NX
K3;7;22;WAWRYNIUK Katarzyna;64;0.86;0.02;NX
K3;7;23;MAKSIM Krzysztof;62;0.84;0.02;NX
K3;7;24;WRYSZCZ Józef Mirosław;129;1.75;0.04;NX
K3;8;1;BOSAK Krzysztof;2704;47.74;0.69;NX
K3;8;2;PATELKA Jerzy;680;12.00;0.17;NX
K3;8;3;MIKUŁA Stefan Michał;199;3.51;0.05;NX
K3;8;4;RAITER Mirosław;133;2.34;0.03;NX
K3;8;5;WOŹNIAK Zdzisław Krzysztof;281;4.96;0.07;NX
K3;8;6;URLICKI Lech;75;1.32;0.02;NX
K3;8;7;JODKO Juliusz Bronisław;99;1.74;0.03;NX
K3;8;8;BIEDA Stanisław;133;2.34;0.03;NX
K3;8;9;KACZMAR Stanisław;114;2.01;0.03;NX
K3;8;10;WESOŁOWSKI Stanisław;216;3.81;0.05;NX
K3;8;11;WILANT Roman;59;1.04;0.01;NX
K3;8;12;PARYS Edyta Monika;131;2.31;0.03;NX
K3;8;13;WIELICZKO Tadeusz;86;1.51;0.02;NX
K3;8;14;EBERT Tomasz;58;1.02;0.01;NX
K3;8;15;WALCZAK Barbara;156;2.75;0.04;NX
K3;8;16;NOWAKOWSKA Marianna;89;1.57;0.02;NX
K3;8;17;KAWALA Mariusz;43;0.75;0.01;NX
K3;8;18;ŻUKOWSKI Bartosz;76;1.34;0.02;NX
K3;8;19;MIKOŁAJEK Ireneusz;51;0.90;0.01;NX
K3;8;20;DOBOSIEWICZ Grzegorz Jerzy;49;0.86;0.01;NX
K3;8;21;CZAJKOWSKI Patryk;48;0.84;0.01;NX
K3;8;22;MIKOŁAJCZYK Rafał;67;1.18;0.02;NX
K3;8;23;SZAKOŁA Dariusz Stanisław;51;0.90;0.01;NX
K3;8;24;RADKOWSKI Mariusz Sebastian;66;1.16;0.02;NX
K3;9;1;ORZECHOWSKI Mirosław;1992;41.67;0.47;NX
K3;9;2;WALCZAK Wojciech Krzysztof;343;7.17;0.08;NX
K3;9;3;KOCIK Magdalena Ewa;1130;23.64;0.27;NX
K3;9;4;PIETKIEWICZ Jakub Maciej;118;2.46;0.03;NX
K3;9;5;WALISZEWSKI Jan Nikodem;99;2.07;0.02;NX
K3;9;6;KLIMCZAK Iwona Barbara;177;3.70;0.04;NX
K3;9;7;MIKSA Arkadiusz Marek;116;2.42;0.03;NX
K3;9;8;KĘDZIERSKI Jacek;101;2.11;0.02;NX
K3;9;9;MADEJ Krzysztof Maciej;105;2.19;0.02;NX
K3;9;10;PYTKA Zbigniew;90;1.88;0.02;NX
K3;9;11;KOŁACZEK Agnieszka Katarzyna;88;1.84;0.02;NX
K3;9;12;STEFANOWSKI Tadeusz Mieczysław;37;0.77;0.01;NX
K3;9;13;ANTONOWICZ Cecylia Halina;65;1.35;0.02;NX
K3;9;14;SOLDENHOFF Tomasz;22;0.46;0.01;NX
K3;9;15;CYNIAK Andrzej Roman;40;0.83;0.01;NX
K3;9;16;BOROWIŃSKI Waldemar;62;1.29;0.01;NX
K3;9;17;PARADOWSKI Tomasz;52;1.08;0.01;NX
K3;9;18;KUCHARSKI Witold;64;1.33;0.02;NX
K3;9;19;GERSTENKORN Tadeusz Jan;79;1.65;0.02;NX
K3;10;1;MASIN Arnold Wiktor;750;20.35;0.26;NX
K3;10;2;MALINOWSKI Piotr;512;13.89;0.18;NX
K3;10;3;KOT Marian;388;10.52;0.13;NX
K3;10;4;WĘGRZYNOWSKI Mariusz Tomasz;489;13.27;0.17;NX
K3;10;5;RAK Krzysztof;100;2.71;0.03;NX
K3;10;6;MANZEL Edyta;205;5.56;0.07;NX
K3;10;7;LUBICKI Jacek Marek;82;2.22;0.03;NX
K3;10;8;DEPOWSKI Damian;67;1.81;0.02;NX
K3;10;9;GŁOWACKI Piotr Paweł;155;4.20;0.05;NX
K3;10;10;LESIAK Paweł;226;6.13;0.08;NX
K3;10;11;BANASZCZYK Mateusz;83;2.25;0.03;NX
K3;10;12;LECHOWSKI Wiesław;76;2.06;0.03;NX
K3;10;13;KORZENIOWSKI Piotr Bronisław;99;2.68;0.03;NX
K3;10;14;MIKSA Tomasz Piotr;72;1.95;0.02;NX
K3;10;15;MATYSZEWSKI Mariusz;58;1.57;0.02;NX
K3;10;16;WALAS Zbigniew;105;2.84;0.04;NX
K3;10;17;BAJEROWSKI Grzegorz;50;1.35;0.02;NX
K3;10;18;KRYNKE Leszek;168;4.55;0.06;NX
K3;11;1;PAWŁOWIEC Daniel Mirosław;1256;26.82;0.33;NX
K3;11;2;GOTKOWICZ Jacek;360;7.68;0.09;NX
K3;11;3;HALAMUS Anatol;380;8.11;0.10;NX
K3;11;4;WARDĘGA Grzegorz;346;7.38;0.09;NX
K3;11;5;MARKOWSKA Małgorzata Elżbieta;302;6.44;0.08;NX
K3;11;6;ULAS Paweł;197;4.20;0.05;NX
K3;11;7;NOWAK Stanisław;289;6.17;0.08;NX
K3;11;8;OWCZAREK Justyna Monika;334;7.13;0.09;NX
K3;11;9;RZEPKOWSKI Krzysztof Kazimierz;67;1.43;0.02;NX
K3;11;10;ŁAWNICZEK Kazimierz;206;4.39;0.05;NX
K3;11;11;BOGUSZ Daniel;98;2.09;0.03;NX
K3;11;12;CIĄGŁO Włodzimierz;64;1.36;0.02;NX
K3;11;13;JABŁOŃSKI Łukasz;149;3.18;0.04;NX
K3;11;14;BARYLSKA Justyna;112;2.39;0.03;NX
K3;11;15;WALICHNOWSKI Zbigniew;62;1.32;0.02;NX
K3;11;16;ANDRZEJAK Michał Witold;47;1.00;0.01;NX
K3;11;17;TOMASZEWSKA Kinga Izabella;108;2.30;0.03;NX
K3;11;18;GAJEWSKI Michał;95;2.02;0.02;NX
K3;11;20;SYGULSKI Łukasz Janusz;143;3.05;0.04;NX
K3;12;1;MURZYN Leszek;1366;33.61;0.51;NX
K3;12;2;BAJER Marcin Jakub;524;12.89;0.20;NX
K3;12;3;STACHURA Piotr;500;12.30;0.19;NX
K3;12;4;BOCHNAK Krzysztof Zbigniew;169;4.15;0.06;NX
K3;12;5;STĘPNIAK Mirosław Stanisław;92;2.26;0.03;NX
K3;12;6;SZCZYGIEŁ Stanisława;204;5.01;0.08;NX
K3;12;7;CZACHUR Adam Aleksander;114;2.80;0.04;NX
K3;12;8;LEŚNIAK Ryszard;237;5.83;0.09;NX
K3;12;9;GIBAS Dawid Bronisław;142;3.49;0.05;NX
K3;12;10;KOWNACKA Irena;209;5.14;0.08;NX
K3;12;11;DOBEK Wiesław Sylwester;48;1.18;0.02;NX
K3;12;12;SZWED Dominik Piotr;92;2.26;0.03;NX
K3;12;13;ŻĄDŁO Rafał;114;2.80;0.04;NX
K3;12;14;KOSOWSKI Wiesław Józef;83;2.04;0.03;NX
K3;12;15;WILKOŁEK Robert;62;1.52;0.02;NX
K3;12;16;STROŃSKI Marcin;108;2.65;0.04;NX
K3;13;1;ŻÓŁTEK Stanisław;3563;51.84;0.63;NX
K3;13;2;MAJCHER Mieczysław;329;4.78;0.06;NX
K3;13;3;PAPIEŻ Stanisław;770;11.20;0.14;NX
K3;13;4;KOWALÓWKA Jan;218;3.17;0.04;NX
K3;13;5;SZATAN Jarosław Kazimierz;238;3.46;0.04;NX
K3;13;6;WIERZBICKA Renata;187;2.72;0.03;NX
K3;13;7;SIERANT Maciej;82;1.19;0.01;NX
K3;13;8;ZAPRZALSKA Helena;90;1.30;0.02;NX
K3;13;9;ŻMIGRODZKI Stanisław Michał;127;1.84;0.02;NX
K3;13;10;KUCHARSKI Wojciech;155;2.25;0.03;NX
K3;13;11;MACIĄGA Paweł;71;1.03;0.01;NX
K3;13;12;SYNOWIEC Danuta Ewa;128;1.86;0.02;NX
K3;13;13;MISIASZEK Wojciech Zbigniew;79;1.14;0.01;NX
K3;13;14;NOCOŃ Grzegorz;111;1.61;0.02;NX
K3;13;15;GOŁĘBIEWSKA Jadwiga Wiesława;68;0.98;0.01;NX
K3;13;16;CHMIELOWICZ Andrzej Zbigniew;63;0.91;0.01;NX
K3;13;17;JAJTE-PACHOTA Jerzy;46;0.66;0.01;NX
K3;13;18;SROKA Mirosław;91;1.32;0.02;NX
K3;13;20;KĘKUŚ Bernadeta;72;1.04;0.01;NX
K3;13;22;ŚWIEŻY Zbigniew Eugeniusz;71;1.03;0.01;NX
K3;13;23;PASTERNAK Wojciech Jan;48;0.69;0.01;NX
K3;13;24;PRZYBYŁ Mikołaj;31;0.45;0.01;NX
K3;13;25;STARZYŃSKI Paweł Adam;49;0.71;0.01;NX
K3;13;26;KOROTKIEWICZ Danuta Zofia;133;1.93;0.02;NX
K3;14;1;RAKOCZY Stanisław;1407;35.79;0.47;NX
K3;14;2;BROKOS Lucyna Małgorzata;407;10.35;0.14;NX
K3;14;3;PACIEJ Andrzej;496;12.61;0.17;NX
K3;14;4;MROWCA KUSCORZ Piotr Władysław;195;4.96;0.07;NX
K3;14;5;CHOWANIEC Tomasz;226;5.74;0.08;NX
K3;14;6;MIANOWSKA Stanisława;155;3.94;0.05;NX
K3;14;7;GOŁĘBIOWSKI Jerzy Waldemar;127;3.23;0.04;NX
K3;14;8;BOROWIK Bohdan;118;3.00;0.04;NX
K3;14;9;HOLENDER Krzysztof Leonard;117;2.97;0.04;NX
K3;14;10;HOPEK Andrzej Jerzy;132;3.35;0.04;NX
K3;14;11;WIECZORKOWSKI Jan Andrzej;100;2.54;0.03;NX
K3;14;12;STAWIARSKI Henryk;87;2.21;0.03;NX
K3;14;13;SZCZYPKOWSKI Robert Sławomir;47;1.19;0.02;NX
K3;14;14;PUKAŃSKI Marian Jan;79;2.00;0.03;NX
K3;14;15;BODZIONY Andrzej Grzegorz;238;6.05;0.08;NX
K3;15;1;BOSAK Wojciech;844;19.18;0.30;NX
K3;15;2;SOBCZAK Bogusław;430;9.77;0.15;NX
K3;15;3;KWAŚNIAK Czesław;674;15.32;0.24;NX
K3;15;4;WIECIECH Paweł;475;10.79;0.17;NX
K3;15;5;SUMARA Zdzisław;231;5.25;0.08;NX
K3;15;6;WRONA Stefan;271;6.16;0.10;NX
K3;15;7;ŻYWIEC Janusz Ignacy;127;2.88;0.05;NX
K3;15;8;POPIELA Agata;199;4.52;0.07;NX
K3;15;9;PROCHWICZ Eugeniusz;89;2.02;0.03;NX
K3;15;10;APRYASZ Jolanta;76;1.72;0.03;NX
K3;15;11;BODA Stanisław;59;1.34;0.02;NX
K3;15;12;BORYCZKA Alina Barbara;99;2.25;0.04;NX
K3;15;13;LECHOWICZ Renata;179;4.06;0.06;NX
K3;15;14;GĄDEK Mirosław;154;3.50;0.05;NX
K3;15;15;PRZYBYŁO Grzegorz;117;2.65;0.04;NX
K3;15;16;SZTORC Tomasz;129;2.93;0.05;NX
K3;15;17;ŁASAK Barbara;79;1.79;0.03;NX
K3;15;18;CZESAK Ryszard;167;3.79;0.06;NX
K3;16;1;SULOWSKI Paweł Adam;670;21.98;0.22;NX
K3;16;2;KUDLICKI Władysław;219;7.18;0.07;NX
K3;16;3;WIECZOREK Dariusz;475;15.58;0.15;NX
K3;16;4;BARDOŃSKI Wojciech;80;2.62;0.03;NX
K3;16;5;IGNASIAK Alicja;159;5.21;0.05;NX
K3;16;6;PARADOWSKA Jadwiga;271;8.89;0.09;NX
K3;16;7;NALEJ Stanisław Gerard;113;3.70;0.04;NX
K3;16;8;KURZĄTKOWSKA Małgorzata;147;4.82;0.05;NX
K3;16;9;MARCZEWSKA Jadwiga Hanna;96;3.14;0.03;NX
K3;16;10;HAJEL Michał Marcin;57;1.87;0.02;NX
K3;16;11;KUCZYŃSKA Maria;167;5.47;0.05;NX
K3;16;12;KOSSAKOWSKI Wojciech;74;2.42;0.02;NX
K3;16;13;KWIATKOWSKI Przemysław;86;2.82;0.03;NX
K3;16;14;CIECHANOWSKI Michał;73;2.39;0.02;NX
K3;16;15;RUTKOWSKI Robert;120;3.93;0.04;NX
K3;16;16;ARABUCKI Robert;24;0.78;0.01;NX
K3;16;17;KOTOWSKI Marek Witold;32;1.04;0.01;NX
K3;16;19;GERSIN Waldemar;28;0.91;0.01;NX
K3;16;20;DOMAGALSKI Wiesław;147;4.82;0.05;NX
K3;17;1;BAŁAŻAK Witold Mieczysław;1543;36.28;0.54;NX
K3;17;2;RAJCA Waldemar Jan;502;11.80;0.18;NX
K3;17;3;STANIK Katarzyna;362;8.51;0.13;NX
K3;17;4;NIEDŹWIECKI Marek;129;3.03;0.05;NX
K3;17;5;BRZESKI Maciej Roman;125;2.93;0.04;NX
K3;17;6;KUCHARSKA Barbara;164;3.85;0.06;NX
K3;17;7;ŁYŻWA Tomasz Józef;247;5.80;0.09;NX
K3;17;8;WOJTCZAK Wojciech Jan;211;4.96;0.07;NX
K3;17;9;MIZERA Wojciech;56;1.31;0.02;NX
K3;17;10;BUCKA Angela;147;3.45;0.05;NX
K3;17;11;ZABORSKI Kazimierz;92;2.16;0.03;NX
K3;17;12;ROJEK Zygmunt;62;1.45;0.02;NX
K3;17;13;ZUGAJ Małgorzata;49;1.15;0.02;NX
K3;17;14;KAPUSTA Marian;111;2.60;0.04;NX
K3;17;15;WOŹNIAK Eugeniusz Jacek;101;2.37;0.04;NX
K3;17;16;GÓRSKA Agnieszka;170;3.99;0.06;NX
K3;17;17;KREKORA Paweł;76;1.78;0.03;NX
K3;17;18;KUBIAK Józef;106;2.49;0.04;NX
K3;18;1;PAWŁOWSKI Szymon Jerzy;1454;22.18;0.39;NX
K3;18;2;PAWLAK Krzysztof Tadeusz;982;14.98;0.27;NX
K3;18;3;KUCHARSKI Włodzimierz Paweł;485;7.39;0.13;NX
K3;18;4;BROCHOCKI Andrzej;549;8.37;0.15;NX
K3;18;5;JANIAK Przemysław Dominik;150;2.28;0.04;NX
K3;18;6;ORZEŁ Adam;233;3.55;0.06;NX
K3;18;7;PERZANOWSKI Wiesław Antoni;130;1.98;0.04;NX
K3;18;8;BRZÓZKA Marianna Krystyna;183;2.79;0.05;NX
K3;18;9;POSTEK Tadeusz Wiesław;136;2.07;0.04;NX
K3;18;10;TRACZ Zdzisław Bronisław;336;5.12;0.09;NX
K3;18;11;STEFAŃSKA Hanna;164;2.50;0.04;NX
K3;18;12;CISZYŃSKI Kazimierz;87;1.32;0.02;NX
K3;18;13;GOŁOŚ Piotr;162;2.47;0.04;NX
K3;18;14;KRZYMOWSKI Jarosław;63;0.96;0.02;NX
K3;18;15;FILIPEK Alfred Franciszek;184;2.80;0.05;NX
K3;18;16;CHODKOWSKI Jan;73;1.11;0.02;NX
K3;18;17;NOWICKI Bogusław Aleksander;64;0.97;0.02;NX
K3;18;18;PLISZKA Edyta Maria;137;2.09;0.04;NX
K3;18;19;CZYŻEWSKA Teresa;137;2.09;0.04;NX
K3;18;20;KASPRZAK Iwona;73;1.11;0.02;NX
K3;18;21;JANOWSKI Sławomir;141;2.15;0.04;NX
K3;18;22;TYSZKA Antoni;55;0.83;0.01;NX
K3;18;23;GÓRSKI Stanisław Józef;173;2.63;0.05;NX
K3;18;24;JABŁOŃSKA-SIARKOWSKA Anna;404;6.16;0.11;NX
K3;19;1;POPIELA Wojciech Artur;6957;48.77;0.61;NX
K3;19;2;WUJKOWSKA Hanna Małgorzata;1168;8.18;0.10;NX
K3;19;3;STRZEMBOSZ Piotr Henryk;734;5.14;0.06;NX
K3;19;4;WODNICKI Dariusz;104;0.72;0.01;NX
K3;19;5;WILCZYŃSKA Elżbieta Dorota;418;2.93;0.04;NX
K3;19;6;BYKOWSKI Cezary Tomasz;142;0.99;0.01;NX
K3;19;7;GUT Antoni;291;2.04;0.03;NX
K3;19;8;KOŚCIUSZKO Jarosław Tadeusz;176;1.23;0.02;NX
K3;19;10;AFFEK Mariusz Artur;87;0.60;0.01;NX
K3;19;11;ROGALSKI Robert;73;0.51;0.01;NX
K3;19;12;MAZUREK Andrzej Stanisław;94;0.65;0.01;NX
K3;19;13;DĘBSKI Grzegorz Tadeusz;117;0.82;0.01;NX
K3;19;15;CYDZIK Stanisław;64;0.44;0.01;NX
K3;19;16;MITKIEWICZ Krzysztof;77;0.53;0.01;NX
K3;19;18;PAPIS-KOZELSKA Zofia;103;0.72;0.01;NX
K3;19;19;WÓJCIK Marcin;63;0.44;0.01;NX
K3;19;20;KORWIN-MIKKE Krzysztof Rajmund;2031;14.23;0.18;NX
K3;19;21;PAKULSKA Jolanta Maria;122;0.85;0.01;NX
K3;19;22;BORKOWSKI Sławomir;90;0.63;0.01;NX
K3;19;27;KOPEĆ Wiesław;60;0.42;0.01;NX
K3;19;28;RUDZIŃSKI Jan Tadeusz;70;0.49;0.01;NX
K3;19;30;SENDECKI Eugeniusz Mieczysław;58;0.40;0.01;NX
K3;19;33;KULESZA Iwona;142;0.99;0.01;NX
K3;19;34;OBIŃSKA Elżbieta;63;0.44;0.01;NX
K3;19;36;ZAKRZEWSKI Sławomir Andrzej;254;1.78;0.02;NX
K3;19;37;LIPKA Jerzy;189;1.32;0.02;NX
K3;19;38;JAWORSKI Zbigniew Arkadiusz;147;1.03;0.01;NX
K3;20;1;ZAWISZA Artur Wojciech;2642;40.82;0.57;NX
K3;20;2;WALCZAK Ryszard Zenon;437;6.75;0.09;NX
K3;20;3;BIEGAŁA Michał Stanisław;1226;18.94;0.27;NX
K3;20;4;STRZEŻYSZ Bogdan;134;2.07;0.03;NX
K3;20;5;PIWOWAR Henryka;133;2.05;0.03;NX
K3;20;6;WIŚNIEWSKA Renata Barbara;259;4.00;0.06;NX
K3;20;7;ZALEWSKI Mariusz;230;3.55;0.05;NX
K3;20;8;GRABOWSKI Przemysław Krzysztof;122;1.88;0.03;NX
K3;20;9;WYGLĄDAŁA Wojciech Marcin;170;2.62;0.04;NX
K3;20;10;KRÓLICKI Wiesław;75;1.15;0.02;NX
K3;20;11;WIERZBICKI Romuald Lech;87;1.34;0.02;NX
K3;20;12;WOCJAN Krzysztof Jan;37;0.57;0.01;NX
K3;20;13;SIWIŃSKI Tomasz Sławomir;61;0.94;0.01;NX
K3;20;14;ROSTEK Jacek Piotr;50;0.77;0.01;NX
K3;20;15;PUDŁOWSKA Grażyna Alicja;101;1.56;0.02;NX
K3;20;16;MACIĄŻEK Tomasz;66;1.01;0.01;NX
K3;20;17;NOWAK Arkadiusz Marek;134;2.07;0.03;NX
K3;20;18;SZKIŁĄDŹ Jan Kazimierz;30;0.46;0.01;NX
K3;20;19;KOSSAKOWSKA Teresa Jadwiga;117;1.80;0.03;NX
K3;20;20;KOWALEWSKI Jarosław Janusz;63;0.97;0.01;NX
K3;20;21;STRZEMBOSZ Agnieszka Ewa;138;2.13;0.03;NX
K3;20;22;GUTKOWSKI Cyprian Andrzej;160;2.47;0.03;NX
K3;21;1;KAWA Marek;1454;30.79;0.39;NX
K3;21;2;MAŁEK Mieczysław;548;11.60;0.15;NX
K3;21;3;PIASEK Bogumiła;338;7.15;0.09;NX
K3;21;4;GŁADYSZ Stanisław;202;4.27;0.05;NX
K3;21;5;SKAKUJ Stanisław;161;3.40;0.04;NX
K3;21;6;KONOPKA-WILCZEK Marzena;233;4.93;0.06;NX
K3;21;7;POMORSKI Wojciech Leszek;71;1.50;0.02;NX
K3;21;8;MOZGOWIEC Krzysztof;98;2.07;0.03;NX
K3;21;9;TYMKIEWICZ Iwona;187;3.96;0.05;NX
K3;21;10;RYBCZYŃSKI Mariusz Grzegorz;134;2.83;0.04;NX
K3;21;11;SUSKIEWICZ Tadeusz Jan;115;2.43;0.03;NX
K3;21;12;KUŚMIEREK Wiktor;59;1.24;0.02;NX
K3;21;13;SZYPUŁA Tomasz Paweł;94;1.99;0.03;NX
K3;21;14;WITCZAK Edwin Ireneusz;70;1.48;0.02;NX
K3;21;15;KURYŁO Władysław;74;1.56;0.02;NX
K3;21;16;OKRZESA Jerzy Władysław;67;1.41;0.02;NX
K3;21;17;MAGOT Bolesław Józef;53;1.12;0.01;NX
K3;21;18;ZALEWSKI Jacek;132;2.79;0.04;NX
K3;21;19;WARCHOŁ Krzysztof;104;2.20;0.03;NX
K3;21;20;CZAJKOWSKI Tomasz Leszek;106;2.24;0.03;NX
K3;21;21;MYSZAKOWSKA Justyna Paulina;102;2.16;0.03;NX
K3;21;22;SIETCZYŃSKI Adam Rafał;50;1.05;0.01;NX
K3;21;23;DROZDOWSKI Szczepan Przemysław;46;0.97;0.01;NX
K3;21;24;MICHALEWSKI Piotr;69;1.46;0.02;NX
K3;21;25;CZĄSTKIEWICZ Michał;28;0.59;0.01;NX
K3;21;26;ZWIERZCHOWSKI Eugeniusz;127;2.68;0.03;NX
K3;22;1;KOŁODZIEJ Janusz Adam;1651;33.46;0.50;NX
