komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K78;19;24;KUBIAK Michał Adam;1302;0.51;0.17;NX
K78;19;25;FRANKIEWICZ Artur Robert;362;0.14;0.05;NX
K78;19;26;JAKUBOWSKI Antoni Jan;689;0.27;0.09;NX
K78;19;27;PYRZAKOWSKI Hubert Karol;225;0.08;0.03;NX
K78;19;28;RZEWUSKI Wojciech Michał;686;0.27;0.09;NX
K78;19;29;DUCHNOWSKI Jacek Janusz;476;0.18;0.06;NX
K78;19;30;GRZYBOWSKA-KABAŃSKA Barbara Danuta;891;0.35;0.12;NX
K78;19;31;OSTACHOWICZ Igor Kazimierz;278;0.11;0.04;NX
K78;19;32;WDZIĘCZKOWSKI Mirosław Wiesław;166;0.06;0.02;NX
K78;19;33;MISZEWSKI Krzysztof;230;0.09;0.03;NX
K78;19;34;KACZYŃSKI Michał;975;0.38;0.13;NX
K78;19;35;GROTTE Anna Teresa;916;0.36;0.12;NX
K78;19;36;DĄBROWSKA Alicja;1932;0.76;0.25;NX
K78;19;37;PITERA Julia Teresa;39815;15.86;5.25;PX
K78;20;1;KOMOROWSKI Bronisław Maria;42100;47.23;13.27;PX
K78;20;2;SMIRNOW Andrzej;10263;11.51;3.23;PX
K78;20;3;ZAKRZEWSKA Jadwiga Teresa;4972;5.57;1.57;PX
K78;20;4;OLECHOWSKA Alicja Danuta;6395;7.17;2.02;PX
K78;20;5;STOCZYŃSKI Sławomir Stanisław;2523;2.83;0.80;NX
K78;20;6;GAWKOWSKI Wojciech;1867;2.09;0.59;NX
K78;20;7;KALINOWSKA Anna;3459;3.88;1.09;NX
K78;20;8;BRAŃSKI Ryszard Wojciech;1723;1.93;0.54;NX
K78;20;9;KOCZOROWSKA Jolanta Maria;1458;1.63;0.46;NX
K78;20;10;KURAN Hanna Bogumiła;1890;2.12;0.60;NX
K78;20;11;MARKOWSKI Mirosław;1105;1.23;0.35;NX
K78;20;12;STRZAŁKOWSKI Krzysztof Grzegorz;1100;1.23;0.35;NX
K78;20;13;KOZŁOWSKI Bartłomiej;1412;1.58;0.45;NX
K78;20;14;WIERZBICKA Olga;2071;2.32;0.65;NX
K78;20;15;WĄSIK Marek;917;1.02;0.29;NX
K78;20;16;CZAYKOWSKI Michał;1221;1.37;0.38;NX
K78;20;17;ASMAN Michał;845;0.94;0.27;NX
K78;20;18;JANKOWSKI Tomasz Piotr;966;1.08;0.30;NX
K78;20;19;MŁODAWSKI Wojciech;373;0.41;0.12;NX
K78;20;20;ZIEMAK Zenon Grzegorz;2460;2.76;0.78;NX
K78;21;1;JAZŁOWIECKA Danuta;14248;22.02;5.34;PX
K78;21;2;JARMUZIEWICZ Tadeusz;9635;14.89;3.61;PX
K78;21;3;KORZENIOWSKI Leszek Sylwester;7798;12.05;2.92;PX
K78;21;4;KNOSALA Ryszard;9087;14.04;3.41;PX
K78;21;5;PUSZCZEWICZ Krzysztof;2692;4.16;1.01;NX
K78;21;6;WIERDAK Bogusław Jerzy;4238;6.55;1.59;NX
K78;21;7;WĘGRZYN Robert;2241;3.46;0.84;NX
K78;21;8;FEJDYCH Franciszek;960;1.48;0.36;NX
K78;21;9;GONDECKI Edward Tadeusz;315;0.48;0.12;NX
K78;21;10;STOLARCZUK Elżbieta Iwona;1213;1.87;0.45;NX
K78;21;11;LEWANDOWSKI Mirosław Ryszard;1266;1.95;0.47;NX
K78;21;12;SONIK Maciej Ryszard;738;1.14;0.28;NX
K78;21;13;MIZINIAK Krzysztof Marek;512;0.79;0.19;NX
K78;21;14;PABISIAK Tadeusz;652;1.00;0.24;NX
K78;21;15;RICHTER Jan Norbert;565;0.87;0.21;NX
K78;21;16;WOLNY-MIKSA Anna Jolanta;933;1.44;0.35;NX
K78;21;17;MICHOŃ Adam Antoni;453;0.70;0.17;NX
K78;21;18;HAWRON Stanisław Józef;451;0.69;0.17;NX
K78;21;19;ROWIŃSKI Sławomir Tomasz;1024;1.58;0.38;NX
K78;21;20;KOWALSKI Janusz;5662;8.75;2.12;NX
K78;22;1;ŁUKACIJEWSKA Elżbieta Katarzyna;14166;33.57;5.18;PX
K78;22;2;PĘZIOŁ Adam;3623;8.58;1.33;NX
K78;22;3;KULESZA Tomasz;5621;13.32;2.06;PX
K78;22;4;RZĄSA Marek Zdzisław;2764;6.55;1.01;NX
K78;22;5;ZDUŃSKI Leszek;1127;2.67;0.41;NX
K78;22;6;BORCZ Jerzy;4153;9.84;1.52;NX
K78;22;7;ŚWIERNIAK Wacław Jan;535;1.26;0.20;NX
K78;22;8;BATIUK Marta Maria;857;2.03;0.31;NX
K78;22;9;CIKUJ Aleksandra Alina;1259;2.98;0.46;NX
K78;22;10;KONIECZNY Wojciech;734;1.73;0.27;NX
K78;22;11;SZPYT Krzysztof;612;1.45;0.22;NX
K78;22;12;RZEWUSKI Jarosław;212;0.50;0.08;NX
K78;22;13;ZARYCHTA Ryszard;1114;2.64;0.41;NX
K78;22;14;STEMPIN Stefan;208;0.49;0.08;NX
K78;22;15;BOBER Jerzy Kazimierz;656;1.55;0.24;NX
K78;22;16;WOJDYŁA Andrzej;866;2.05;0.32;NX
K78;22;17;KOJDER Jan Andrzej;291;0.68;0.11;NX
K78;22;18;JAKIMA Radosław;181;0.42;0.07;NX
K78;22;19;JĘDRZEJEWSKI Krzysztof;382;0.90;0.14;NX
K78;22;20;POLAK Rafał Piotr;625;1.48;0.23;NX
K78;22;21;ABRAMOWICZ Adrian Konrad;477;1.13;0.17;NX
K78;22;22;KOWALSKI Witold;1726;4.09;0.63;NX
K78;23;1;SKOWROŃSKA Krystyna;16479;25.15;4.09;PX
K78;23;2;TOMAKA Jan Walenty;7915;12.08;1.96;PX
K78;23;3;RYNASIEWICZ Zbigniew;10354;15.80;2.57;PX
K78;23;4;NIEWCZAS Marta;3608;5.50;0.89;NX
K78;23;5;BIELAWA Władysław;2425;3.70;0.60;NX
K78;23;6;KARDASZ Ryszard;1820;2.77;0.45;NX
K78;23;7;BAJORSKI Bogdan;1505;2.29;0.37;NX
K78;23;8;SOWA Tadeusz;1988;3.03;0.49;NX
K78;23;9;BANAŚ Marek;2009;3.06;0.50;NX
K78;23;10;DEC Andrzej Julian;1089;1.66;0.27;NX
K78;23;11;CHRABĄSZCZ Adam;996;1.52;0.25;NX
K78;23;12;HOLDENMAJER Cezary;704;1.07;0.17;NX
K78;23;13;GRZYB Grzegorz;536;0.81;0.13;NX
K78;23;14;GWIZDAK Teresa;1788;2.72;0.44;NX
K78;23;15;RUTKOWSKI Michał Andrzej;1103;1.68;0.27;NX
K78;23;16;CUPRYŚ Edyta;1614;2.46;0.40;NX
K78;23;17;JĘDRASZEK Alicja;697;1.06;0.17;NX
K78;23;18;DROZD Stanisław;380;0.58;0.09;NX
K78;23;19;ZARZECZNY Janusz;1135;1.73;0.28;NX
K78;23;20;ŻAK Dariusz;680;1.03;0.17;NX
K78;23;21;CISZEK Roman;676;1.03;0.17;NX
K78;23;22;KOPER Zbigniew;243;0.37;0.06;NX
K78;23;23;WSZOŁEK Jacek;601;0.91;0.15;NX
K78;23;24;GAZDA Andrzej;205;0.31;0.05;NX
K78;23;25;BŁAŻEJCZAK Tadeusz;350;0.53;0.09;NX
K78;23;26;GÓRSKA Dominika;959;1.46;0.24;NX
K78;23;27;CIEPŁY Arkadiusz;472;0.72;0.12;NX
K78;23;28;HUL Marian;372;0.56;0.09;NX
K78;23;29;RĘKAS Zbigniew;2799;4.27;0.69;NX
K78;24;1;TYSZKIEWICZ Robert;13232;25.11;3.83;PX
K78;24;2;SROCZYŃSKI Marcin Brunon;4267;8.09;1.24;NX
K78;24;3;KLIM Józef Piotr;7815;14.83;2.26;PX
K78;24;4;GRAJEK Zbysław Wojciech;2834;5.37;0.82;NX
K78;24;5;TEFELSKI Maciej Józef;921;1.74;0.27;NX
K78;24;6;ŁUCZAJ Marian;991;1.88;0.29;NX
K78;24;7;CHOJNOWSKI Marek Jerzy;1730;3.28;0.50;NX
K78;24;8;RACZKOWSKI Damian;5527;10.48;1.60;PX
K78;24;9;KASZYŃSKA Danuta;869;1.64;0.25;NX
K78;24;10;ORDONOWSKA Beata Henryka;883;1.67;0.26;NX
K78;24;11;KRZYŻANOWSKA Bożena;1265;2.40;0.37;NX
K78;24;12;GRĄDZKI Jarosław;1759;3.33;0.51;NX
K78;24;13;SZNEJDER Marek;1275;2.41;0.37;NX
K78;24;14;GLIŃSKI Mieczysław Leszek;1775;3.36;0.51;NX
K78;24;15;TOCHWIN Zbigniew;841;1.59;0.24;NX
K78;24;16;SAMUL Marek;518;0.98;0.15;NX
K78;24;17;SITNIEWSKI Piotr;712;1.35;0.21;NX
K78;24;18;SZYMCZUKIEWICZ Janusz Marek;403;0.76;0.12;NX
K78;24;19;DWORZAŃSKI Jarosław Zygmunt;136;0.25;0.04;NX
K78;24;20;ŚWIĘCKI Eugeniusz;294;0.55;0.09;NX
K78;24;21;KISZKIEL Jerzy;707;1.34;0.20;NX
K78;24;22;BORYSEWICZ Maciej Andrzej;577;1.09;0.17;NX
K78;24;23;NOWAK Małgorzata;569;1.07;0.16;NX
K78;24;24;ROJECKI Jerzy;473;0.89;0.14;NX
K78;24;25;KOZAK Andrzej Antoni;223;0.42;0.06;NX
K78;24;26;PRZEŹDZIECKI Andrzej;207;0.39;0.06;NX
K78;24;27;OSTROWSKI Andrzej;463;0.87;0.13;NX
K78;24;28;SZUTKO Daniel;217;0.41;0.06;NX
K78;24;29;ŻOCH Janusz;743;1.41;0.22;NX
K78;24;30;MIASTKOWSKI Bartłomiej;467;0.88;0.14;NX
K78;25;1;TUSK Donald Franciszek;79237;57.00;22.75;PX
K78;25;2;NOWAK Sławomir Ryszard;9061;6.51;2.60;PX
K78;25;3;ZIELIŃSKA-GŁĘBOCKA Anna Maria;3797;2.73;1.09;PX
K78;25;4;RYBICKI Arkadiusz Czesław;9466;6.81;2.72;PX
K78;25;5;MODRZEJEWSKI Marek Bogusław;3006;2.16;0.86;NX
K78;25;6;KOZDROŃ Jerzy;3868;2.78;1.11;PX
K78;25;7;NEUMANN Sławomir Arkadiusz;3167;2.27;0.91;NX
K78;25;8;BIENIASZ-KRZYWIEC Cezary Czesław;2165;1.55;0.62;NX
K78;25;9;PIÓRKOWSKI Zbigniew Jan;400;0.28;0.11;NX
K78;25;10;CEGIELSKI Dariusz Stanisław;1869;1.34;0.54;NX
K78;25;11;SKOLIMOWSKA Teresa;1155;0.83;0.33;NX
K78;25;12;PRUŚ Sylwester Zbigniew;1397;1.00;0.40;NX
K78;25;13;RYCHŁOWSKI Andrzej Sławomir;1015;0.73;0.29;NX
K78;25;14;PIŁAT Patryk Piotr;382;0.27;0.11;NX
K78;25;15;MARCHLEWSKA Katarzyna Dorota;443;0.31;0.13;NX
K78;25;16;HLOUSEK Jerzy Zbigniew;420;0.30;0.12;NX
K78;25;17;WIERZBA Beata Małgorzata;1265;0.91;0.36;NX
K78;25;18;STYSIAK Paweł Leon;108;0.07;0.03;NX
K78;25;19;SOBCZYŃSKA Małgorzata Helena;413;0.29;0.12;NX
K78;25;20;PEĆ Mirosław;382;0.27;0.11;NX
K78;25;21;POSADZY Mirosław Andrzej;123;0.08;0.04;NX
K78;25;22;ŁAGOWSKI Janusz Roman;462;0.33;0.13;NX
K78;25;23;ADAMSKI Jerzy Waldemar;679;0.48;0.19;NX
K78;25;24;WAŁĘSA Jarosław Leszek;14709;10.58;4.22;PX
K78;26;1;BIERNACKI Marek;41336;34.22;11.20;PX
K78;26;2;AZIEWICZ Tadeusz;9093;7.52;2.46;PX
K78;26;3;KLEINA Kazimierz Mariusz;7896;6.53;2.14;PX
K78;26;4;PLOCKE Kazimierz Florian;9579;7.93;2.60;PX
K78;26;5;BUDNIK Jerzy Feliks;8396;6.95;2.28;PX
K78;26;6;KUMIK Ewa Barbara;2761;2.28;0.75;NX
K78;26;7;ZABOROWSKI Roman;4580;3.79;1.24;NX
K78;26;8;CYRZAN Grzegorz Piotr;5820;4.81;1.58;NX
K78;26;9;STRZYŻEWICZ Ryszard Andrzej;526;0.43;0.14;NX
K78;26;10;LAMCZYK Stanisław Józef;6276;5.19;1.70;PX
K78;26;11;JUCHNIEWICZ Katarzyna Jadwiga;1464;1.21;0.40;NX
K78;26;12;SZCZEPAŃSKI Marek;2001;1.65;0.54;NX
K78;26;13;KUBALEWSKI Arkadiusz Piotr;926;0.76;0.25;NX
K78;26;14;MIOTK Zyta Maria;1423;1.17;0.39;NX
K78;26;15;KONWIŃSKI Zbigniew Marek;2127;1.76;0.58;NX
K78;26;16;BAGNECKI Jacek Piotr;353;0.29;0.10;NX
K78;26;17;CZARNOWSKI Marek;1661;1.37;0.45;NX
K78;26;18;ZIELIŃSKA Joanna Violetta;6195;5.12;1.68;NX
K78;26;19;MODRZEJEWSKI Józef;662;0.54;0.18;NX
K78;26;20;LISOWSKA Bożenna;1327;1.09;0.36;NX
K78;26;21;GEMBAL Robert Andrzej;250;0.20;0.07;NX
K78;26;22;MAZUR Henryka Anna;1055;0.87;0.29;NX
K78;26;23;ZALAS Krystian Tomasz;251;0.20;0.07;NX
K78;26;24;RADZIMIŃSKI Szymon Marian;739;0.61;0.20;NX
K78;26;25;MARZEC Ireneusz Wiesław;405;0.33;0.11;NX
K78;26;26;MARCZAK Marcin;476;0.39;0.13;NX
K78;26;27;CHROŚCICKA Anna Maria;1082;0.89;0.29;NX
K78;26;28;MŁYŃSKI Piotr Jerzy;2106;1.74;0.57;NX
K78;27;1;TOMCZYKIEWICZ Tomasz;22221;33.21;8.82;PX
K78;27;2;MUCHACKI Rafał Klemens;12015;17.96;4.77;PX
K78;27;3;KOPEĆ Tadeusz Wiktor;6206;9.27;2.46;PX
K78;27;4;PŁONKA Edward;5476;8.18;2.17;NX
K78;27;5;KĘDRACKI Marcin;2296;3.43;0.91;NX
K78;27;6;SZEMLA Mirosław Stanisław;3139;4.69;1.25;NX
K78;27;7;GEORG Andrzej Janusz;1640;2.45;0.65;NX
K78;27;8;PODOLSKI Marek;1231;1.84;0.49;NX
K78;27;9;KANIK Janusz;1281;1.91;0.51;NX
K78;27;10;TOMASZCZYK Grzegorz Wojciech;1608;2.40;0.64;NX
K78;27;11;BILCZEWSKI Eugeniusz Józef;871;1.30;0.35;NX
K78;27;12;MEYER Cieszysława;627;0.93;0.25;NX
K78;27;13;JAZOWY Krzysztof Jan;809;1.20;0.32;NX
K78;27;14;POLAK Jolanta;3443;5.14;1.37;NX
K78;27;15;NOWAK Ryszard;1583;2.36;0.63;NX
K78;27;16;JAREMKO Janusz;361;0.53;0.14;NX
K78;27;17;ROJEK Wojciech Andrzej;1097;1.63;0.44;NX
K78;27;18;FOLTYN Bronisław Edward;991;1.48;0.39;NX
K78;28;1;MANIURA Edward Makary;11279;24.84;6.16;PX
K78;28;2;ROZPONDEK Halina Leokadia;9949;21.91;5.43;PX
K78;28;3;PICHETA Wojciech Zbigniew;4596;10.12;2.51;NX
K78;28;4;KWAPISZ Andrzej Sylwester;2614;5.75;1.43;NX
K78;28;5;KRAKOWIAN Janusz Henryk;1814;3.99;0.99;NX
K78;28;6;LESZCZYNA Izabela Dorota;3087;6.80;1.69;NX
K78;28;7;DASZYK Przemysław Jacek;1620;3.56;0.88;NX
K78;28;8;SZTOLCMAN Grzegorz Czesław;4462;9.82;2.44;NX
K78;28;9;DOMAGALSKA-WÓJCIK Sylwia Monika;1499;3.30;0.82;NX
K78;28;10;SADEK Iwona Józefa;675;1.48;0.37;NX
K78;28;11;WŁODARCZYK Krystian;447;0.98;0.24;NX
K78;28;12;GIEROŃ Barbara;1089;2.39;0.59;NX
K78;28;13;JUREK Radosław;333;0.73;0.18;NX
K78;28;14;WRONA Przemysław Michał;1933;4.25;1.06;NX
K78;29;1;SZUMILAS Krystyna Maria;16105;21.00;6.96;PX
K78;29;2;GAŁAŻEWSKI Andrzej Józef;9524;12.42;4.11;PX
K78;29;3;BRZEZINKA Jacek Piotr;5055;6.59;2.18;NX
K78;29;4;CZOCHARA Marian Władysław;3062;3.99;1.32;NX
K78;29;5;GŁOGOWSKI Tomasz Marian;6812;8.88;2.94;PX
K78;29;6;ADAMCZYK Sławomir;2192;2.85;0.95;NX
K78;29;7;WIĘCKOWSKA Ewa Małgorzata;7018;9.15;3.03;PX
K78;29;8;HAJDA Bogusław Józef;1415;1.84;0.61;NX
K78;29;9;WÓJTOWICZ Mariusz Kazimierz;5815;7.58;2.51;NX
K78;29;10;SIELAŃCZYK Andrzej Wiesław;1086;1.41;0.47;NX
K78;29;11;KALETA Paweł Piotr;1547;2.01;0.67;NX
K78;29;12;KARDASZ Piotr;1835;2.39;0.79;NX
K78;29;13;PSZONAK Marek Jan;2683;3.49;1.16;NX
K78;29;14;ŚLĘZAK Agata;2222;2.89;0.96;NX
K78;29;15;GŁÓWKOWSKI Wojciech Andrzej;356;0.46;0.15;NX
K78;29;16;KOWALCZYK Mirosław Lesław;513;0.66;0.22;NX
K78;29;17;MAMOK Tadeusz Sylwester;5275;6.87;2.28;NX
K78;29;18;NAWRAT Aleksander Michał;4165;5.43;1.80;NX
K78;30;1;MARKOWIAK Andrzej Janusz;10539;14.81;4.69;PX
K78;30;2;WYCISŁO Eugeniusz Józef;6836;9.60;3.04;PX
K78;30;3;ZDZIEBŁO Adam Michał;5203;7.31;2.32;NX
K78;30;4;GADOWSKI Krzysztof Jan;7705;10.82;3.43;PX
K78;30;5;ŚMIGIELSKI Michał Tadeusz;6443;9.05;2.87;NX
K78;30;6;ZAWADZKI Ryszard Józef;4743;6.66;2.11;NX
K78;30;7;KRZĄKAŁA Marek Grzegorz;4465;6.27;1.99;NX
K78;30;8;SIEDLACZEK Henryk Piotr;7476;10.50;3.33;PX
K78;30;9;JANISZEWSKI Wiesław Eugeniusz;2480;3.48;1.10;NX
K78;30;10;SZCZĘSNY Jarosław Zbigniew;2853;4.00;1.27;NX
K78;30;11;URBAN Stanisław Władysław;855;1.20;0.38;NX
K78;30;12;KOŁODZIEJ Bogusław Kazimierz;892;1.25;0.40;NX
K78;30;13;MACIOSZEK Michał Wincenty;356;0.50;0.16;NX
K78;30;14;GORZAWSKA Henryka Krystyna;1309;1.83;0.58;NX
K78;30;15;MUCHA Eugeniusz Andrzej;2302;3.23;1.02;NX
K78;30;16;PIECHULA Stanisław Maksymilian;5070;7.12;2.26;NX
K78;30;17;MYŚLIWY Robert Józef;916;1.28;0.41;NX
K78;30;18;PAWLAK Leszek Stanisław;709;0.99;0.32;NX
K78;31;1;SOŚNIERZ Andrzej Stanisław;54876;48.15;16.56;PX
K78;31;2;PIERZCHAŁA Elżbieta Apolonia;10646;9.34;3.21;PX
K78;31;3;RZYMEŁKA Jan Antoni;8878;7.79;2.68;PX
K78;31;4;MATUSIEWICZ Jacek Bogdan;1762;1.54;0.53;NX
K78;31;5;PIETRASZEWSKA Danuta Róża;9841;8.63;2.97;PX
K78;31;6;WÓJCIK Marek Krzysztof;4408;3.86;1.33;PX
K78;31;7;PLURA Marek Mirosław;2707;2.37;0.82;NX
K78;31;8;MISIOŁEK Andrzej Kazimierz;755;0.66;0.23;NX
K78;31;9;PASTUSZKA Bernard Rudolf;2547;2.23;0.77;NX
K78;31;10;CHABERKO Jerzy Zdzisław;904;0.79;0.27;NX
K78;31;11;BERGER Józef Franciszek;3858;3.38;1.16;NX
K78;31;12;KOTALA Andrzej Jerzy;3244;2.84;0.98;NX
K78;31;13;MIKA Sławomir Andrzej;776;0.68;0.23;NX
K78;31;14;OSUCH Jerzy Piotr;363;0.31;0.11;NX
K78;31;15;SULIMA Dariusz Krzysztof;326;0.28;0.10;NX
K78;31;16;KADŁUBOWSKA Arlena Katarzyna;818;0.71;0.25;NX
K78;31;17;KANIA Wacław Józef;446;0.39;0.13;NX
K78;31;18;ZIELIŃSKI Grzegorz;524;0.45;0.16;NX
K78;31;19;MUC Daniel Henryk;406;0.35;0.12;NX
K78;31;20;PASEK Andrzej Władysław;242;0.21;0.07;NX
K78;31;21;WIECZOREK Artur Michał;696;0.61;0.21;NX
K78;31;22;MIŚ Tomasz Janusz;1048;0.91;0.32;NX
K78;31;23;SZYGA Krzysztof Michał;3882;3.40;1.17;PX
K78;32;1;DOLNIAK Grzegorz Maciej;12151;21.10;5.74;PX
K78;32;2;SAŁUGA Wojciech Paweł;10968;19.05;5.18;PX
K78;32;3;MIKLASIŃSKI Daniel Marian;6169;10.71;2.92;NX
K78;32;4;MAŁECKA-LIBERA Beata Maria;6882;11.95;3.25;PX
K78;32;5;KLESZCZEWSKI Jarosław;5562;9.66;2.63;NX
K78;32;6;CIAŚ Bogusława;1216;2.11;0.57;NX
K78;32;7;KULAWIAK Wojciech Marek;829;1.44;0.39;NX
K78;32;8;KONARSKI Łukasz Sebastian;3902;6.77;1.84;NX
K78;32;9;FIEDZIUKIEWICZ Ewa Józefa;1905;3.30;0.90;NX
K78;32;10;BOROWICZ Artur Jerzy;1434;2.49;0.68;NX
K78;32;11;ŚLIWIŃSKA Anna Elżbieta;2254;3.91;1.07;NX
K78;32;12;CHĘCIŃSKI Arkadiusz Janusz;383;0.66;0.18;NX
K78;32;13;RĄCZKA Jacek Kazimierz;568;0.98;0.27;NX
K78;32;14;SZADKOWSKA Wiesława;427;0.74;0.20;NX
K78;32;15;MUSZYŃSKI Zbigniew Tadeusz;489;0.84;0.23;NX
K78;32;16;PAWŁOWSKI Tadeusz;907;1.57;0.43;NX
K78;32;17;ZARZYCKI Piotr Marian;1516;2.63;0.72;NX
K78;33;1;MIODOWICZ Konstanty;14505;25.84;3.98;PX
K78;33;2;GRZEGOREK Krzysztof Józef;8730;15.55;2.39;PX
K78;33;3;CICHY Ryszard;2415;4.30;0.66;NX
K78;33;4;WRZAŁKA Zdzisław;1599;2.84;0.44;NX
K78;33;5;SZREK Stanisław Zdzisław;3759;6.69;1.03;NX
K78;33;6;RADLAK Sławomir;1036;1.84;0.28;NX
K78;33;7;CICHOCKI Michał Ryszard;2317;4.12;0.64;NX
K78;33;8;LESIAKOWSKI Tadeusz Jan;890;1.58;0.24;NX
K78;33;9;CURYŁO-MACHOWSKA Małgorzata;1117;1.98;0.31;NX
K78;33;10;NIZIAŁEK Ryszard Waldemar;669;1.19;0.18;NX
K78;33;11;PIKULSKI Mieczysław;641;1.14;0.18;NX
K78;33;12;KLIMEK Barbara Genowefa;493;0.87;0.14;NX
K78;33;13;MIERZYŃSKI Janusz Ludwik;647;1.15;0.18;NX
K78;33;14;CHRABĄSZCZ Paweł Marek;777;1.38;0.21;NX
K78;33;15;JOPEK Sebastian;360;0.64;0.10;NX
K78;33;16;ZAPAŁA Katarzyna;989;1.76;0.27;NX
K78;33;17;BERA Rafał Mariusz;201;0.35;0.06;NX
K78;33;18;CIEŚLAK Janusz Andrzej;322;0.57;0.09;NX
K78;33;19;DOBROWOLSKI Rafał Michał;968;1.72;0.27;NX
K78;33;20;GĄGOROWSKI Paweł;1126;2.00;0.31;NX
K78;33;21;KRÓL Małgorzata Teresa;463;0.82;0.13;NX
K78;33;22;MAJKA Ireneusz;201;0.35;0.06;NX
K78;33;23;MARCZEWSKA Marzena Anna;790;1.40;0.22;NX
K78;33;24;PACELT Zbigniew;3982;7.09;1.09;PX
K78;33;25;PYTLIK Małgorzata;989;1.76;0.27;NX
K78;33;26;SORBIAN Tomasz Grzegorz;180;0.32;0.05;NX
K78;33;27;ŚLUSARCZYK Leszek;436;0.77;0.12;NX
K78;33;28;TALAGA Adam;155;0.27;0.04;NX
K78;33;29;WALENDZIK Grzegorz Marcin;1770;3.15;0.49;NX
K78;33;30;WIŚNIEWSKA Jolanta Krystyna;459;0.81;0.13;NX
K78;33;31;WOŁOWIEC Jacek Marian;1102;1.96;0.30;NX
K78;33;32;ZIOŁO Zbigniew;2045;3.64;0.56;NX
K78;34;1;LISEK Krzysztof;10731;27.47;6.45;PX
K78;34;2;GORCZYCA Stanisław Andrzej;5822;14.90;3.50;PX
K78;34;3;SZMURŁO Lucyna Krystyna;4306;11.02;2.59;NX
K78;34;4;NAGUSZEWSKI Tadeusz;5177;13.25;3.11;NX
K78;34;5;HARHAJ Jan;3174;8.12;1.91;NX
K78;34;6;STRZELEC Witold;2286;5.85;1.37;NX
K78;34;7;PETERLEJTNER Ryszard Leon;826;2.11;0.50;NX
K78;34;8;DZENIS Cezary Romuald;941;2.40;0.57;NX
K78;34;9;ROMANOWSKI Jerzy;918;2.35;0.55;NX
K78;34;10;OPAŁKA Michał;1326;3.39;0.80;NX
K78;34;11;SERDYŃSKI Marek;282;0.72;0.17;NX
K78;34;12;SZPORKA Mirosław;318;0.81;0.19;NX
K78;34;13;JAŚKOWIAK Małgorzata Ewa;1360;3.48;0.82;NX
K78;34;14;STACHNIK Tadeusz;322;0.82;0.19;NX
K78;34;15;PIOTRKOWSKI Roman Edmund;963;2.46;0.58;NX
K78;34;16;GUTFRAŃSKI Paweł;300;0.76;0.18;NX
K78;35;1;RYBICKI Sławomir Piotr;12557;25.26;6.08;PX
K78;35;2;STAROŃ Lidia Ewa;12188;24.52;5.91;PX
K78;35;3;ŻYLIŃSKI Marek Błażej;2098;4.22;1.02;NX
K78;35;4;ZARZECKI Jacek;2196;4.41;1.06;NX
K78;35;5;ORZECHOWSKI Andrzej;3043;6.12;1.47;NX
K78;35;6;KALINOWSKI Bogdan Tomasz;2233;4.49;1.08;NX
K78;35;7;KOWALEWSKI Tadeusz Walerian;1508;3.03;0.73;NX
K78;35;8;MACEWICZ Bogdan;1237;2.48;0.60;NX
K78;35;9;IWANIUK Alicja Anna;1739;3.49;0.84;NX
K78;35;10;JASZCZUR-NOWICKI Wojciech Zbigniew;1065;2.14;0.52;NX
K78;35;11;PARFINOWICZ Antoni;548;1.10;0.27;NX
K78;35;12;BĘTKOWSKA Beata Barbara;552;1.11;0.27;NX
K78;35;13;MIŁUN Mariusz Jerzy;502;1.01;0.24;NX
K78;35;14;BRZUŚ Marian Stanisław;180;0.36;0.09;NX
K78;35;15;NOWAKOWSKI Józef;888;1.78;0.43;NX
K78;35;17;WOCIAL Wojciech Józef;1317;2.65;0.64;NX
K78;35;18;ŁUKASZEWSKI Łukasz Jacek;425;0.85;0.21;NX
K78;35;19;BUBLEWICZ Beata Maria;5198;10.45;2.52;PX
K78;36;1;GRUPIŃSKI Rafał;8168;13.33;2.90;PX
K78;36;2;ZIEMNIAK Wojciech Stanisław;13193;21.53;4.68;PX
K78;36;3;URBANIAK Jarosław;7400;12.08;2.62;PX
K78;36;4;WIOREK Iwona Sylwia;3413;5.57;1.21;NX
K78;36;5;WUJKOWSKI Jarosław Wojciech;5046;8.23;1.79;NX
K78;36;6;LACHOWICZ Bronisław;1137;1.85;0.40;NX
K78;36;7;ORZECHOWSKI Maciej Bolesław;5711;9.32;2.02;NX
K78;36;8;TYRA Andrzej;2563;4.18;0.91;NX
K78;36;9;SUCHANECKI Mariusz;1001;1.63;0.35;NX
K78;36;10;WOJTCZAK Janusz;1995;3.25;0.71;NX
K78;36;11;SITNICKI Mariusz Radosław;1707;2.78;0.61;NX
K78;36;12;MUS Andrzej;404;0.65;0.14;NX
K78;36;13;GŁOWINKOWSKA Monika Urszula;719;1.17;0.25;NX
K78;36;14;MEJZA Szymon;490;0.79;0.17;NX
K78;36;15;DROBINA Małgorzata;595;0.97;0.21;NX
K78;36;16;DWORZYŃSKI Andrzej Jacek;366;0.59;0.13;NX
K78;36;17;PIETRASZEK Dariusz Andrzej;268;0.43;0.10;NX
K78;36;18;MUSIELAK Kazimierz;708;1.15;0.25;NX
K78;36;19;GRUSZKA Barbara;1472;2.40;0.52;NX
K78;36;20;GWIZDEK Jacek;524;0.85;0.19;NX
K78;36;21;ADAMCZAK Małgorzata;746;1.21;0.26;NX
