okreg;komitet;numer;kandydat;url;glosy;procent;wynik
4;1;7;Warda Maria Alina;/cpr/sjm-4/pl/5da4205c-6b34-455c-906b-5253781214cb.html;2464;0,67;NX
4;1;8;Gawęda Jerzy Marek;/cpr/sjm-4/pl/8d43f6f8-e720-4d42-adda-2ad60dfca9b8.html;1246;0,34;NX
4;1;9;Tarczewski Jacek Andrzej;/cpr/sjm-4/pl/0df36557-ddf1-444d-9bc9-6e58cae94ebd.html;1382;0,38;NX
4;1;10;Witkowski Marek Leon;/cpr/sjm-4/pl/b622d70d-74a9-4881-8492-8d6562b31384.html;1971;0,54;NX
4;1;11;Pilarska Danuta Stanisława;/cpr/sjm-4/pl/93aeefce-a5f1-47c7-ab6b-feb09ab8ab80.html;1517;0,41;NX
4;1;12;Sowińska Grażyna Maria;/cpr/sjm-4/pl/58c6aa83-5119-40ee-8392-1476edcfbbd4.html;753;0,20;NX
4;1;13;Kowalik Jerzy;/cpr/sjm-4/pl/b3c65ae1-e77c-498a-a90a-46e0e1cee796.html;1765;0,48;NX
4;1;14;Jagiełłowicz Magdalena Wanda;/cpr/sjm-4/pl/d852f1da-63c3-41ef-b068-1d19c0977a68.html;658;0,18;NX
4;1;15;Mrugalska Krystyna;/cpr/sjm-4/pl/d192ccb3-4bc0-48fc-970a-92eff5730d85.html;686;0,19;NX
4;1;16;Rega Tomasz Jan;/cpr/sjm-4/pl/fc74ac49-111d-44ad-9e19-d2146f7d10e6.html;1134;0,31;NX
4;1;17;Szabelska Grażyna Edyta;/cpr/sjm-4/pl/b62c8632-ab9d-4b6b-91a8-d2eba357860c.html;526;0,14;NX
4;1;18;Konwiński Janusz Andrzej;/cpr/sjm-4/pl/655a016c-4d25-4b40-9430-89d04c2d7519.html;389;0,11;NX
4;1;19;Pastuszewski Stefan Marian;/cpr/sjm-4/pl/5680087a-f25b-4b79-a2be-7c6c3d186304.html;1382;0,38;NX
4;1;20;Szymańska Anna-Maria;/cpr/sjm-4/pl/5c5a70ea-0e14-413c-9495-a78197b5527b.html;1580;0,43;NX
4;1;21;Wiszniewska Renata Urszula;/cpr/sjm-4/pl/8edc3111-edbf-49db-bf2a-e9cc0edb1b00.html;1008;0,27;NX
4;1;22;Walenciak Mariusz;/cpr/sjm-4/pl/021c284f-bf0f-4a72-93d4-60ad75d5c4b5.html;1637;0,45;NX
4;1;23;Nycek Łukasz;/cpr/sjm-4/pl/2e019315-6289-4410-b32c-15f76b4b1330.html;362;0,10;NX
4;1;24;Młodzikowski Sławomir Krzysztof;/cpr/sjm-4/pl/ebb46c74-23bb-49ab-970d-602fc830ec44.html;1036;0,28;NX
4;2;1;Walkowiak Andrzej;/cpr/sjm-4/pl/3bae9623-9395-487a-85d2-8edfef00a8e2.html;2925;0,80;NX
4;2;2;Wroński Marcin;/cpr/sjm-4/pl/5591c6ec-ce75-4c59-be9a-e653d18bdddf.html;427;0,12;NX
4;2;3;Kwiatkowska Elżbieta Maria;/cpr/sjm-4/pl/9234bb1f-8642-4af0-9e0b-56f8ac971bae.html;692;0,19;NX
4;2;4;Brzezińska Mieczysława Teresa;/cpr/sjm-4/pl/0314a8cd-5f14-44ba-94e9-ddd7678d4496.html;235;0,06;NX
4;2;5;Ciesielczyk Waldemar;/cpr/sjm-4/pl/0e4e1fc7-52c6-4f97-a05c-42472d5f6f10.html;126;0,03;NX
4;2;6;Ginther Radosław Mariusz;/cpr/sjm-4/pl/0608ddb9-1013-41f1-9ae9-94393af7290b.html;165;0,04;NX
4;2;7;Basińska Magdalena;/cpr/sjm-4/pl/4ea591ca-9752-4c7d-9fc3-75685b5c8c9c.html;285;0,08;NX
4;2;8;Woźniak Jerzy;/cpr/sjm-4/pl/787dae26-95a8-4fa5-b98b-97a6cd4a9dfb.html;235;0,06;NX
4;2;9;Teodorska Anita;/cpr/sjm-4/pl/f08670e3-f466-4ece-a18d-4db393729692.html;124;0,03;NX
4;2;10;Polakowski Maciej;/cpr/sjm-4/pl/9caf380e-7f74-4041-a47f-a3838afe382b.html;180;0,05;NX
4;2;11;Hoppe Michalina Ewa;/cpr/sjm-4/pl/5aee209a-d1b4-4b45-a738-877974ba7d33.html;198;0,05;NX
4;2;12;Laskowski Dariusz Jan;/cpr/sjm-4/pl/fc042570-9f62-463e-a6f7-6ba0e9847349.html;123;0,03;NX
4;2;13;Wiącek Barbara;/cpr/sjm-4/pl/f5072a01-ec8b-4df4-a963-b7238e095519.html;122;0,03;NX
4;2;14;Marciniak Piotr;/cpr/sjm-4/pl/f595333c-6731-4e93-aaf6-ee346d1e3a88.html;192;0,05;NX
4;2;15;Terechowicz Witold Stanisław;/cpr/sjm-4/pl/0a0391e6-eeb2-4ec6-b776-da4be08fae2a.html;28;0,01;NX
4;2;16;Hałajda Dorota Elżbieta;/cpr/sjm-4/pl/5cf680da-91c2-46d9-9478-1696bf0e75a9.html;65;0,02;NX
4;2;17;Kempiak Teresa Janina;/cpr/sjm-4/pl/b6665c35-0760-4f57-b818-dc45bb7ff752.html;99;0,03;NX
4;2;18;Stachowiak Hanna Elżbieta;/cpr/sjm-4/pl/1b6717a4-b570-440c-a8da-1c9a618aeb49.html;155;0,04;NX
4;2;19;Socha Marcin;/cpr/sjm-4/pl/925855bd-74cd-4cca-97d9-70a66c27525d.html;156;0,04;NX
4;2;20;Gawinecka Małgorzata;/cpr/sjm-4/pl/9cb04191-7bc7-4e65-9ca4-6f2247c2fe1f.html;218;0,06;NX
4;2;21;Szubski Zdzisław Zbigniew;/cpr/sjm-4/pl/d09c1331-4259-4daa-bc02-4eb87f0e4277.html;179;0,05;NX
4;3;1;Bańkowska Anna Danuta;/cpr/sjm-4/pl/2ff737a0-d433-45f7-91da-e4b7e23194c8.html;16203;4,41;PX
4;3;2;Chojnacki Łukasz Karol;/cpr/sjm-4/pl/04fe9e3f-a0db-466d-b00c-69e0da3a02b8.html;2324;0,63;NX
4;3;3;Gawron-Fiedorow Krystyna Danuta;/cpr/sjm-4/pl/d9af50d6-6f07-4e27-ad8f-d15112975fcd.html;2373;0,65;NX
4;3;4;Jaszczuk Zbigniew;/cpr/sjm-4/pl/0f9316b0-7738-4da4-a865-d4d2137f7f25.html;2497;0,68;NX
4;3;5;Grugel Zbigniew Józef;/cpr/sjm-4/pl/98ff3182-e555-481b-a700-e3ddc48e9726.html;1905;0,52;NX
4;3;6;Molus Marta Hanna;/cpr/sjm-4/pl/ca95323d-cb04-4224-83ac-afb20379c22e.html;1260;0,34;NX
4;3;7;Krzesiński Tomasz;/cpr/sjm-4/pl/11fb0cdf-439c-49a3-ba0f-c4bb229fdb34.html;650;0,18;NX
4;3;8;Ludwisiak-Kawecka Anna Magdalena;/cpr/sjm-4/pl/6d633cc2-a30a-44f7-a2a9-d0c897c4cb46.html;413;0,11;NX
4;3;9;Rucińska Małgorzata Maria;/cpr/sjm-4/pl/8249e511-ae91-402c-beb1-59a6a48f3af3.html;632;0,17;NX
4;3;10;Feldheim Helena Zofia;/cpr/sjm-4/pl/3bf0de35-66ed-4bcd-b3e5-ec41fb92e46b.html;696;0,19;NX
4;3;11;Gackowska Wanda;/cpr/sjm-4/pl/9b9001f1-3dd0-4c3b-a23f-809a84499ad4.html;502;0,14;NX
4;3;12;Janeczek Stefan;/cpr/sjm-4/pl/f545c661-d216-4b5c-8b42-a2aa7b5c3198.html;579;0,16;NX
4;3;13;Makowski Maciej Sławomir;/cpr/sjm-4/pl/fec9260d-7c7b-465b-b2ae-aa12f2f7aaf5.html;935;0,25;NX
4;3;14;Domański Jerzy Stanisław;/cpr/sjm-4/pl/a5d806a0-91c7-4ae2-8a55-c0b0c66f32b3.html;467;0,13;NX
4;3;15;Błaszak Zdzisław Tomasz;/cpr/sjm-4/pl/e7137c86-45c3-4155-877f-c4f736b26f8c.html;246;0,07;NX
4;3;16;Pogodziński Ignacy Ryszard;/cpr/sjm-4/pl/209953b3-4103-4088-9f35-d269ae3133bf.html;1319;0,36;NX
4;3;17;Kobiera Krzysztof Lech;/cpr/sjm-4/pl/8d702c15-0958-4d18-be9f-3f9ea54d81d6.html;296;0,08;NX
4;3;18;Marcinkowska Magdalena Maria;/cpr/sjm-4/pl/955315de-8b44-4f1e-91f0-1157386a40e6.html;457;0,12;NX
4;3;19;Dulińska Agnieszka;/cpr/sjm-4/pl/3a8d9a48-b2cf-481f-b9c3-f0900c866acb.html;461;0,13;NX
4;3;20;Murawski Piotr Zbigniew;/cpr/sjm-4/pl/3c6b15c9-b328-4dbd-996f-7f102d9ce6e0.html;370;0,10;NX
4;3;21;Czyż Emilia;/cpr/sjm-4/pl/21f6ed40-093c-4eae-9b6b-f4258e0c7437.html;494;0,13;NX
4;3;22;Sucharska Dorota;/cpr/sjm-4/pl/d6a0daec-a654-460b-b037-0b161f5a4c82.html;414;0,11;NX
4;3;23;Arent Wiesława Teresa;/cpr/sjm-4/pl/1f2c610e-1a8b-4d5f-abe8-6c7019ac7ee7.html;292;0,08;NX
4;3;24;Lewandowski Lech Stanisław;/cpr/sjm-4/pl/d13cf943-6d12-4eda-8a6f-df08bbab3070.html;2216;0,60;NX
4;4;1;Krupa Łukasz Marcin;/cpr/sjm-4/pl/7e6e43a5-e260-4df1-aed0-40e1f299ab14.html;18401;5,01;PX
4;4;2;Olech Jacek Andrzej;/cpr/sjm-4/pl/4ee1600e-9f14-41c6-95e2-1a8a4bb92fc6.html;6377;1,73;NX
4;4;3;Falkowska-Wierczewska Natalia Maria;/cpr/sjm-4/pl/c86f3d9a-9dc2-4eaf-90cf-d0a282b107cc.html;4724;1,29;NX
4;4;4;Drzymalska Stanisława;/cpr/sjm-4/pl/56eaa7cf-5d81-423f-8d8c-cab3c1870565.html;754;0,21;NX
4;4;5;Ostrowski Andrzej Krzysztof;/cpr/sjm-4/pl/2396b829-3f99-4002-8915-df258a957e48.html;1147;0,31;NX
4;4;6;Antkowiak Danuta;/cpr/sjm-4/pl/5fd28d4f-ada5-4a89-bd34-d7399d299b72.html;1533;0,42;NX
4;4;7;Lisowski Sebastian Andrzej;/cpr/sjm-4/pl/1f775536-6fc7-4fa0-94d1-e87f8621b73c.html;817;0,22;NX
4;4;8;Nowacka Wioletta Krystyna;/cpr/sjm-4/pl/64af94f0-38a9-48de-9974-ff3004c08af2.html;979;0,27;NX
4;4;9;Klorek Andrzej Marcin;/cpr/sjm-4/pl/9a0c45fa-5943-4e79-a94c-696597c2bcf5.html;469;0,13;NX
4;4;10;Michnik Roman Teodor;/cpr/sjm-4/pl/19bb4d70-d6c8-437c-b170-8a3926a0502a.html;787;0,21;NX
4;4;11;Żołnowski Grzegorz Ryszard;/cpr/sjm-4/pl/34830828-0525-494a-a0da-9f393539df23.html;397;0,11;NX
4;4;12;Szemrowicz Stefan;/cpr/sjm-4/pl/a09f62b0-4745-43c0-854c-1d9e5de3e7ae.html;219;0,06;NX
4;4;13;Salwierz Sylwester Alfons;/cpr/sjm-4/pl/1412931c-9b12-4ab5-813d-a8f1c952a418.html;351;0,10;NX
4;4;14;Chojnacka Anita Teresa;/cpr/sjm-4/pl/26010845-f23a-479a-b0c0-a23448f9fd4a.html;850;0,23;NX
4;4;15;Kwaśniewski Jacek Łukasz;/cpr/sjm-4/pl/6ed68975-61c9-4c59-8856-e9ed1d47a071.html;618;0,17;NX
4;4;16;Mikołajewska Marta Anna;/cpr/sjm-4/pl/de7ffd6c-29e1-4e5d-9e54-1705fbb52c5a.html;447;0,12;NX
4;4;17;Ryszewski Krzysztof;/cpr/sjm-4/pl/f655d17b-ed52-4e91-adab-ff3af6efc967.html;245;0,07;NX
4;4;18;Pilarska Iwona;/cpr/sjm-4/pl/880d4f08-1dd0-4421-93cf-743f2bd0c41d.html;1070;0,29;NX
4;4;19;Smentek Krystyna Anna;/cpr/sjm-4/pl/9e924907-6477-47a2-bab8-cce30ff93283.html;347;0,09;NX
4;4;20;Karwecki Przemysław Bolesław;/cpr/sjm-4/pl/a2905f33-c88c-4697-97d2-f35e24be36d4.html;239;0,07;NX
4;4;21;Katowska Agnieszka;/cpr/sjm-4/pl/b06e7639-9613-4f03-986a-4ae17a32652c.html;1111;0,30;NX
4;4;22;Gapiński Ryszard Jerzy;/cpr/sjm-4/pl/33a37060-4dff-4c09-82b2-afde6dad3bbb.html;517;0,14;NX
4;4;23;Gołaś Teresa;/cpr/sjm-4/pl/9fb22fe7-95fd-4097-8aa7-6f9b27c9a448.html;919;0,25;NX
4;4;24;Fabiszewski Tomasz Walenty;/cpr/sjm-4/pl/0d25cbee-5661-48bd-9e33-018efb178449.html;1129;0,31;NX
4;5;1;Kłopotek Eugeniusz;/cpr/sjm-4/pl/dfe368f8-6c9e-4fd6-aafd-32fa8cb88e7d.html;13287;3,61;PX
4;5;2;Mes Ewa Monika;/cpr/sjm-4/pl/45e318ab-7fbd-4621-a455-960f123c058b.html;3222;0,88;NX
4;5;3;Kozłowska Zofia Władysława;/cpr/sjm-4/pl/8a88e76a-1972-4454-93bf-c768fc20a5f6.html;2235;0,61;NX
4;5;4;Zaborowski Tadeusz;/cpr/sjm-4/pl/f8b4cf78-ef13-4454-9a53-fb620528cb88.html;1200;0,33;NX
4;5;5;Majewski Tadeusz Jan;/cpr/sjm-4/pl/ca489193-b10a-40c9-be4f-eee381e6bac1.html;1347;0,37;NX
4;5;6;Woźniak Dariusz Robert;/cpr/sjm-4/pl/f4642adf-481d-40d6-a22d-7c947a9138cc.html;1473;0,40;NX
4;5;7;Repulak Dorota Maria;/cpr/sjm-4/pl/b6bbe623-6654-4659-be0f-f275b1930ae2.html;491;0,13;NX
4;5;8;Stroiński Leszek Stanisław;/cpr/sjm-4/pl/1957dd9b-29ba-4936-913b-b4647d94e655.html;437;0,12;NX
4;5;9;Ankiewicz-Jasińska Ewa Teresa;/cpr/sjm-4/pl/7b86d0b2-8659-4b63-a39a-bc7cfe3d7ee8.html;240;0,07;NX
4;5;10;Miłowski Tomasz Edmund;/cpr/sjm-4/pl/87b21c1f-da98-4845-b1a0-e9f941f52a20.html;485;0,13;NX
4;5;11;Bielińska Halina Józefa;/cpr/sjm-4/pl/098bc82e-9b61-420c-9399-f7e512c835d9.html;257;0,07;NX
4;5;12;Przybył Marlena Ewa;/cpr/sjm-4/pl/8c161948-4257-475f-9dde-28d7337d9ff6.html;247;0,07;NX
4;5;13;Bury Barbara;/cpr/sjm-4/pl/a23b02bf-f92a-40b7-ad5a-a0afad3c4c8d.html;343;0,09;NX
4;5;14;Gadacz Edyta;/cpr/sjm-4/pl/b9543d93-7e36-46fb-a434-5b90112f88ea.html;302;0,08;NX
4;5;15;Prochownik Wiesława Stanisława;/cpr/sjm-4/pl/696bd678-2a52-45a5-bb43-de3155d616be.html;114;0,03;NX
4;5;16;Jankiewicz Iwona Maria;/cpr/sjm-4/pl/7e99379c-008b-418c-94fa-38d7d6cc61d9.html;115;0,03;NX
4;5;17;Drewczyński Grzegorz;/cpr/sjm-4/pl/3362c363-83c3-4b90-a1b4-f0836825ace2.html;193;0,05;NX
4;5;18;Gajewicz Maciej Rafał;/cpr/sjm-4/pl/72a678d5-7780-4ca1-a4bc-8720323ef4a3.html;403;0,11;NX
4;5;19;Ludwikowski Michał;/cpr/sjm-4/pl/377c1677-2fe5-4d1c-8e3e-50cba813edd8.html;133;0,04;NX
4;5;20;Kawka Ryszard Stanisław;/cpr/sjm-4/pl/d7178593-2551-4854-bd04-5cdaa01d12bd.html;556;0,15;NX
4;5;21;Borkowska Anna;/cpr/sjm-4/pl/e8c1e6c9-32e3-4898-a58b-66b271615848.html;812;0,22;NX
4;5;22;Krasicki Adam Henryk;/cpr/sjm-4/pl/34d6d574-fd72-4981-8c3c-55d191694acc.html;353;0,10;NX
4;5;23;Ornowski Alojzy;/cpr/sjm-4/pl/681276e7-f7e4-4594-96b7-6341e8f9e729.html;162;0,04;NX
4;5;24;Kurzawa Dariusz;/cpr/sjm-4/pl/dcd0123e-820a-44f9-8554-1c603a4828ad.html;2102;0,57;NX
4;6;1;Dubicki Piotr Radosław;/cpr/sjm-4/pl/2e1c5725-d245-42f4-893a-9d3ae16e5919.html;620;0,17;NX
4;6;2;Drabik Jacek;/cpr/sjm-4/pl/f42f0439-63f2-4dcb-be4c-15fbb46b89dd.html;117;0,03;NX
4;6;3;Gnutek Danuta Aniela;/cpr/sjm-4/pl/3cf26c89-9e49-4c49-aafd-f7a1a415b657.html;133;0,04;NX
4;6;4;Nieznalski Jan;/cpr/sjm-4/pl/9a82439d-071a-4fb8-8e33-96660031e32d.html;101;0,03;NX
4;6;5;Gazda Renata Teresa;/cpr/sjm-4/pl/f05650f9-e297-4b37-b20b-a8f6a44b2124.html;114;0,03;NX
4;6;6;Ratajczak Łukasz Szymon;/cpr/sjm-4/pl/05c4ef48-300e-4c12-b0cc-6ff51870ff09.html;82;0,02;NX
4;6;7;Karpińska Barbara;/cpr/sjm-4/pl/a39b5ba0-10f7-488d-a728-44c10eb4e936.html;124;0,03;NX
4;6;8;Białek Łukasz;/cpr/sjm-4/pl/597bf68b-fea5-4c76-be47-a46570429400.html;62;0,02;NX
4;6;9;Kowalewska Marzena Elżbieta;/cpr/sjm-4/pl/c4741ae3-c16b-45f4-9e69-b8f002269604.html;82;0,02;NX
4;6;10;Dernoga Krzysztof;/cpr/sjm-4/pl/baf920a9-3bd1-474f-947a-a42979ce26ce.html;56;0,02;NX
4;6;11;Laskowska Irena Wanda;/cpr/sjm-4/pl/98fec6db-24be-471c-b8e1-63175e1d4547.html;86;0,02;NX
4;6;12;Lemańczyk Franciszek;/cpr/sjm-4/pl/0738e0c3-7716-4e9f-9592-6424c45612fe.html;52;0,01;NX
4;6;13;Karmonik Justyna Teresa;/cpr/sjm-4/pl/1ececab3-ce6f-4d24-9cde-7906fe0954be.html;47;0,01;NX
4;6;14;Obrębska Ewelina Sylwia;/cpr/sjm-4/pl/70b7d6ce-bbc1-403b-8b45-1c3bed3e98c2.html;32;0,01;NX
4;6;15;Tomaszewska Danuta Stanisława;/cpr/sjm-4/pl/19da2b0e-58ff-484e-bb00-9fa4539d3ba5.html;36;0,01;NX
4;6;16;Orzechowska Agnieszka Zofia;/cpr/sjm-4/pl/fe0bbe8a-7f21-4863-bb40-eb285fe9b45f.html;51;0,01;NX
4;6;17;Magiera Daniel Piotr;/cpr/sjm-4/pl/f329d91b-cd3a-41b3-98ff-a3d5fb9136ec.html;24;0,01;NX
4;6;18;Ratajczak Patrycja;/cpr/sjm-4/pl/9fead4e5-e862-4a74-8307-3a294d89ff13.html;72;0,02;NX
4;6;19;Majczak Wojciech Jerzy;/cpr/sjm-4/pl/e92c9f1e-9a65-42f5-9e18-f6d7317cd3c1.html;34;0,01;NX
4;6;20;Figura Tomasz Adrian;/cpr/sjm-4/pl/1008b163-793b-44f7-9069-314ed4b52ee5.html;40;0,01;NX
4;6;21;Bielowicz Monika;/cpr/sjm-4/pl/a0603170-3b11-4ca2-bf0e-3c12a4cffa11.html;72;0,02;NX
4;6;22;Żywica Ewa Jadwiga;/cpr/sjm-4/pl/24a2da4a-61ea-4281-a9f8-582fb0717608.html;87;0,02;NX
4;6;23;Kuropatwińska-Wujcińska Małgorzata;/cpr/sjm-4/pl/88a28d78-3082-4e89-93f2-2f3670d3d020.html;135;0,04;NX
4;7;1;Sikorski Radosław Tomasz;/cpr/sjm-4/pl/d649e290-909f-467d-9a8a-a5f263c4e7b9.html;91720;24,95;PX
4;7;2;Piotrowska Teresa;/cpr/sjm-4/pl/ffd758a1-add7-4489-aea0-caa3e49355c0.html;10009;2,72;PX
4;7;3;Olszewski Paweł Bartosz;/cpr/sjm-4/pl/67afdf04-0ad3-477f-9dce-11261b1de24e.html;9257;2,52;PX
4;7;4;Katulski Jarosław Paweł;/cpr/sjm-4/pl/535b193a-c545-46b9-b197-23604f510cd1.html;5872;1,60;PX
4;7;5;Kozłowska Iwona Maria;/cpr/sjm-4/pl/6f9c7b88-bf26-41c1-aa66-7377c8304fd8.html;4668;1,27;PX
4;7;6;Roszak Grzegorz Michał;/cpr/sjm-4/pl/60190eae-eb8a-4c6f-9ba2-cdbfd6077b29.html;2625;0,71;NX
4;7;7;Brejza Krzysztof;/cpr/sjm-4/pl/aec61338-78a4-429c-a3fe-0a8d337a18ea.html;12600;3,43;PX
4;7;8;Nowakowska Aleksandra Bogumiła;/cpr/sjm-4/pl/88d995e3-090a-4680-aa7c-aaab9b18c54b.html;4501;1,22;NX
4;7;9;Ciemniak Grażyna Jolanta;/cpr/sjm-4/pl/4fb752eb-fddc-4379-8424-4fa7afec5a82.html;4590;1,25;NX
4;7;10;Drzazgowski Józef;/cpr/sjm-4/pl/82c58660-d7d3-40e0-b74c-9a7e0fc732b2.html;1415;0,38;NX
4;7;11;Balbuza-Walkowska Lucyna Elżbieta;/cpr/sjm-4/pl/3f5def7c-71c2-4b5a-8888-d6a4adbd8969.html;717;0,20;NX
4;7;12;Hardyk Tomasz Paweł;/cpr/sjm-4/pl/0894218e-32be-4958-a50e-d7cc2212b78e.html;296;0,08;NX
4;7;13;Eliasz Józef Henryk;/cpr/sjm-4/pl/21fe0abc-901d-4f49-967a-684dc5ebec77.html;1513;0,41;NX
4;7;14;Janowska-Giłka Halina Maria;/cpr/sjm-4/pl/9e15579a-c34f-4444-b50f-09c822304c1c.html;486;0,13;NX
4;7;15;Macura Angelika Bożena;/cpr/sjm-4/pl/48788b96-1baa-4926-aafd-6b0d9ccacba0.html;808;0,22;NX
4;7;16;Błoński Krzysztof Jan;/cpr/sjm-4/pl/0e554752-9fc0-4710-a4cc-29490b90b37e.html;350;0,10;NX
4;7;17;Wasilewski Andrzej Mieczysław;/cpr/sjm-4/pl/2396ef31-d609-484e-9112-9b49f103259f.html;356;0,10;NX
4;7;18;Szeliga Agnieszka;/cpr/sjm-4/pl/8f5d1d56-eb8a-4190-b8d0-b0b270d1a998.html;2003;0,54;NX
4;7;19;Marzec Maciej Jan;/cpr/sjm-4/pl/55729aeb-a4a7-4fd6-812c-bc928e1aa120.html;554;0,15;NX
4;7;20;Biernacki Marek;/cpr/sjm-4/pl/f3ccf812-8c45-491d-9692-7e1640fb25d6.html;680;0,18;NX
4;7;21;Grabarkiewicz Natalia;/cpr/sjm-4/pl/9a9e5aa6-b2be-4ab4-94c7-f4e2d0de005b.html;846;0,23;NX
4;7;22;Drzycimska Jadwiga;/cpr/sjm-4/pl/2e7373be-5bf8-487e-9291-58cfaa9f0c90.html;626;0,17;NX
4;7;23;Sławeta Alina Izabela;/cpr/sjm-4/pl/d82f1c26-4394-4869-8f46-f96174c4312b.html;586;0,16;NX
4;7;24;Grobelski Ryszard Zdzisław;/cpr/sjm-4/pl/b585e24c-b705-4deb-aeb2-e550abe7b8d1.html;1860;0,51;NX
4;9;1;Orszagh Krzysztof Piotr;/cpr/sjm-4/pl/7efc229b-8446-47f5-a46e-945290635d88.html;2393;0,65;NX
4;9;2;Najzer Piotr Zbigniew;/cpr/sjm-4/pl/b8807784-b6a6-4c86-baf5-442314d1e747.html;593;0,16;NX
4;9;3;Skutecki Paweł Juliusz;/cpr/sjm-4/pl/2cc17ed3-f2ce-4fe8-901d-39bcf8f0e832.html;215;0,06;NX
4;9;4;Wasilewska Ewa;/cpr/sjm-4/pl/0df4b71b-66ec-47f1-b3f1-33739ab8badf.html;292;0,08;NX
4;9;5;Łucka Robert Józef;/cpr/sjm-4/pl/6ff528c0-ed68-42f5-ace3-4fc949725fd7.html;84;0,02;NX
4;9;6;Borucka Irena;/cpr/sjm-4/pl/8e775cb2-384b-40bc-b965-7377da9cb631.html;120;0,03;NX
4;9;7;Nowicka Marta;/cpr/sjm-4/pl/c308fcd4-f7d8-49a1-ac13-1aaf89f3f26d.html;271;0,07;NX
4;9;8;Tuczyński Piotr Edward;/cpr/sjm-4/pl/46b2868d-166c-46be-af1b-cbbd821db4b7.html;89;0,02;NX
4;9;9;Pąk Bogdan Zdzisław;/cpr/sjm-4/pl/1ad93a1f-6c71-44f8-8d29-b1dc2718e380.html;70;0,02;NX
4;9;10;Zagrabski Tomasz;/cpr/sjm-4/pl/0dc095f8-ad9e-4448-a280-f49eeb2db207.html;197;0,05;NX
4;9;11;Szyttenholm Oliwier;/cpr/sjm-4/pl/a6866e44-a50f-47db-8477-282c37807d7b.html;154;0,04;NX
4;9;12;Puchowski Roman Kazimierz;/cpr/sjm-4/pl/ea698dfd-061a-466f-b7ea-635fdecfc27b.html;83;0,02;NX
4;9;13;Skrzypek Danuta Stanisława;/cpr/sjm-4/pl/0aec0fea-5818-4ede-ad4e-c85c3629c5fd.html;89;0,02;NX
4;9;14;Perlikowski Łukasz Marek;/cpr/sjm-4/pl/564041f4-f275-4127-81bf-77d70d96c4f1.html;86;0,02;NX
4;9;15;Greń Krystyna Zofia;/cpr/sjm-4/pl/f351cc74-c5b5-4795-acd4-2f4458148d98.html;45;0,01;NX
4;9;16;Kostrz-Duda Agnieszka Helena;/cpr/sjm-4/pl/eade1d1d-0745-4046-8c90-a605a2538dbc.html;37;0,01;NX
4;9;17;Kuglarz Anna;/cpr/sjm-4/pl/96155257-2b6e-425f-b9d9-25884e2f4545.html;74;0,02;NX
4;9;18;Goska Karolina Magdalena;/cpr/sjm-4/pl/40a46ad3-c104-4ea9-9358-1f02d6703087.html;50;0,01;NX
4;9;19;Olejnik Marcin Daniel;/cpr/sjm-4/pl/a50c27c7-2009-4fec-a92d-04217d88f3c7.html;120;0,03;NX
4;9;20;Kubicka Patrycja Aleksandra;/cpr/sjm-4/pl/2324abe5-4b62-4475-84ff-22ed8e4e0409.html;110;0,03;NX
4;9;21;Kamińska Hanna;/cpr/sjm-4/pl/aa51743c-b988-46e1-9e0e-20103d544dba.html;196;0,05;NX
4;9;22;Duda Przemysław Andrzej;/cpr/sjm-4/pl/ac92f63f-e02c-45b3-8627-39eca21039d6.html;187;0,05;NX
4;9;23;Sypniewski Marcin;/cpr/sjm-4/pl/4f7807ef-8680-463f-8b44-ce4002b1559d.html;354;0,10;NX
5;1;1;Ardanowski Jan Krzysztof;/cpr/sjm-5/pl/7cc16f27-ecf4-4bcb-8e37-09acfb54821c.html;14841;4,22;PX
5;1;2;Zbonikowski Łukasz;/cpr/sjm-5/pl/a49da98f-45e3-4ced-9aa6-657b03850c07.html;17327;4,93;PX
5;1;3;Girzyński Zbigniew;/cpr/sjm-5/pl/07a0050c-13b1-4e41-a5cd-f6892f80a4e1.html;24907;7,08;PX
5;1;4;Drab Marzenna Stefania;/cpr/sjm-5/pl/18c81dee-e743-4671-98f4-cc15808d6cc9.html;4782;1,36;NX
5;1;5;Przybylski Przemysław Tomasz;/cpr/sjm-5/pl/4b09485e-f5a5-4047-9797-c7f7a6b63cc1.html;5844;1,66;NX
5;1;6;Meller Dariusz Henryk;/cpr/sjm-5/pl/99953a0e-dc51-445a-a4cd-ed3c10eb2744.html;1599;0,45;NX
5;1;7;Sobecka Anna Elżbieta;/cpr/sjm-5/pl/277d03cc-ac1b-49dd-92c0-9edd97c0d9fe.html;6990;1,99;PX
5;1;8;Turska Maria Teresa;/cpr/sjm-5/pl/399ab813-6b03-41da-a2be-04319744bd73.html;897;0,26;NX
5;1;9;Stańko Małgorzata;/cpr/sjm-5/pl/e74b9ceb-4143-47b0-8fdb-9e80f9174925.html;1155;0,33;NX
5;1;10;Sochacki Jarosław;/cpr/sjm-5/pl/18e7fc4b-02c3-45dc-855a-0970ea0c93d5.html;1067;0,30;NX
5;1;11;Konieczna Barbara Krystyna;/cpr/sjm-5/pl/b0c7e480-c062-42af-a44b-27c9426150a5.html;1015;0,29;NX
5;1;12;Kończyńska Ewa Maria;/cpr/sjm-5/pl/8d068e51-e4dd-4f2a-bdd5-e3c8eb08c77e.html;1015;0,29;NX
